# Constructed from biom file
#OTU ID	TL1a_FP_140	TL1a_FP_207	TL1a_FP_65	TL1a_FP_64	TL1a_FP_209	TL1a_FP_206	TL1a_FP_242	TL1a_FP_77	TL1a_FP_245	TL1a_FP_76	TL1a_FP_102	TL1a_FP_98	TL1a_FP_75	TL1a_FP_173	TL1a_FP_141	TL1a_FP_174	TL1a_FP_144	TL1a_FP_142	TL1a_FP_62	TL1a_FP_74	TL1a_FP_172	TL1a_FP_171	TL1a_FP_66	TL1a_FP_143	TL1a_FP_100	TL1a_FP_99	TL1a_FP_246	TL1a_FP_78	TL1a_FP_210	TL1a_FP_208	TL1a_FP_101	TL1a_FP_244	TL1a_FP_63	TL1a_FP_243	TL1a_FP_170	TL1a_FP_205	TL1a_FP_73	TL1a_FP_139	TL1a_FP_169	TL1a_FP_61	TL1a_FP_241	TL1a_FP_97	TL1A_FP_641	TL1A_FP_689	TL1A_FP_638	TL1A_FP_640	TL1A_FP_685	TL1A_FP_686	TL1A_FP_639	TL1A_FP_687	TL1A_FP_637	TL1A_FP_688	taxonomy
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	106.0	0.0	0.0	0.0	0.0	29.0	0.0	4.0	3.0	4.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	26.0	0.0	9.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	17.0	0.0	10.0	0.0	4.0	0.0	0.0	4.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae	123623.0	39663.0	79396.0	48482.0	314.0	46039.0	63099.0	10889.0	10512.0	7076.0	18555.0	47803.0	34937.0	9243.0	43482.0	20314.0	62024.0	31423.0	47516.0	31767.0	873.0	109510.0	44549.0	48059.0	26832.0	37776.0	20436.0	47248.0	15043.0	1333.0	4735.0	56524.0	43235.0	68161.0	45089.0	39366.0	27186.0	45048.0	32027.0	34521.0	55484.0	31830.0	711.0	306.0	4132.0	243.0	7497.0	18070.0	6939.0	10989.0	11125.0	956.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae	224.0	0.0	151.0	50.0	2.0	0.0	0.0	38.0	99.0	31.0	387.0	74.0	83.0	155.0	56.0	104.0	84.0	309.0	155.0	111.0	55.0	101.0	68.0	239.0	191.0	65.0	34.0	148.0	102.0	0.0	462.0	2.0	101.0	0.0	80.0	0.0	68.0	39.0	45.0	111.0	0.0	52.0	19.0	12.0	40.0	4.0	42.0	67.0	45.0	47.0	62.0	43.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae	6.0	9.0	6.0	5.0	679.0	17.0	59.0	808.0	18382.0	2374.0	22979.0	86.0	964.0	14603.0	64.0	24258.0	164.0	8432.0	25.0	3488.0	19817.0	12.0	990.0	5677.0	9973.0	0.0	4787.0	93.0	29404.0	861.0	17470.0	843.0	8.0	113.0	504.0	39.0	65.0	14.0	227.0	27.0	13.0	38.0	1362.0	347.0	101.0	324.0	0.0	5.0	0.0	0.0	3.0	1019.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae	24694.0	0.0	1807.0	2506.0	70.0	0.0	0.0	1861.0	3861.0	2828.0	12776.0	6913.0	8175.0	4373.0	3655.0	2135.0	8783.0	3518.0	15271.0	11504.0	669.0	15163.0	818.0	6657.0	8397.0	3958.0	1076.0	6746.0	6151.0	110.0	8618.0	49.0	5306.0	30.0	8303.0	0.0	5852.0	1437.0	3204.0	10673.0	2.0	1899.0	127.0	47.0	689.0	30.0	2222.0	4571.0	1394.0	3238.0	2049.0	201.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae	521.0	0.0	297.0	163.0	34.0	0.0	27.0	253.0	7006.0	127.0	3407.0	181.0	280.0	5408.0	230.0	4437.0	389.0	3668.0	420.0	788.0	5651.0	517.0	341.0	2540.0	2714.0	118.0	2455.0	721.0	3297.0	63.0	4070.0	80.0	397.0	0.0	696.0	0.0	146.0	169.0	629.0	450.0	0.0	302.0	156.0	137.0	142.0	24.0	181.0	411.0	228.0	241.0	472.0	146.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae	1345.0	0.0	1358.0	756.0	1.0	0.0	0.0	392.0	105.0	139.0	541.0	861.0	1587.0	113.0	859.0	309.0	1605.0	360.0	1934.0	1208.0	9.0	1943.0	439.0	927.0	762.0	971.0	228.0	2146.0	53.0	26.0	119.0	1.0	2143.0	0.0	890.0	0.0	1012.0	1723.0	1141.0	1982.0	0.0	1123.0	245.0	1710.0	619.0	79.0	933.0	2440.0	1111.0	1164.0	2123.0	409.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Alicyclobacillaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	80.0	0.0	273.0	24.0	0.0	0.0	13.0	0.0	25.0	0.0	0.0	0.0	0.0	12.0	0.0	1.0	9.0	1101.0	0.0	74.0	26.0	0.0	9.0	1.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	4.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae	1.0	0.0	2.0	0.0	13.0	0.0	0.0	7.0	657.0	28.0	51.0	40.0	27.0	1563.0	9.0	3098.0	12.0	175.0	0.0	11.0	1065.0	2.0	4.0	160.0	144.0	0.0	240.0	15.0	1167.0	104.0	22.0	139.0	9.0	19.0	32.0	8.0	14.0	0.0	20.0	4.0	0.0	10.0	69.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	22.0
