#OTU ID,Lyz2.02B.FP222.S70,Itg.22.FP518.S21,Vil1.06B.DTT70,Vil1.07B.FP82,Vil1.10B.FP115,Itg.24.DTT530.S25,Vil1.04B.FP46,Vil1.14B.FP163,Lyz2.04B.DTT246.S87,Vil1.02B.FP22,Lyz2.01B.FP210.S58,Lyz2.06B.DTT270.S112,Itg.16.DTT482.S77,Vil1.05B.FP58,Vil1.04B.DTT46,Lyz2.07B.FP282.S80,Lyz2.03B.FP234.S82,Vil1.09B.DTT106,Itg.24.FP530.S33,Itg.06.DTT434.S27,Itg.04.FP422.S22,Itg.22.DTT518.S13,Itg.20.FP506.S9,Vil1.03B.DTT34,Itg.06.FP434.S35,Lyz2.01B.DTT210.S50,Vil1.05B.DTT58,Itg.02.FP410.S10,Itg.12.DTT470.S64,Itg.02.DTT410.S2,Vil1.03B.FP34,Itg.08.DTT446.S39,Itg.26.FP542.S46,Vil1.01B.DTT10,Itg.26.DTT542.S38,Itg.16.FP482.S85,Vil1.010B.DTT118,Lyz2.05B.DTT258.S99,Lyz2.08B.FP294.S92,Itg.04.DTT422.S14,Lyz2.04B.FP246.S43,Lyz2.06B.FP270.S68,Lyz2.07B.DTT282.S124,Vil1.13B.FP151,Vil1.01B.FP10,Itg.08.FP446.S47,Lyz2.02B.DTT222.S62,Vil1.02B.DTT22,Itg.10.DTT458.S52,Itg.12.FP470.S72,Itg.10.FP458.S60,Vil1.08B.DTT94,Lyz2.05B.FP258.S55,Itg.20.DTT506.S1,Lyz2.03B.DTT234.S74,Vil1.07B.DTT82,Vil1.08B.FP91,Vil1.013B.DTT154,Vil1.06B.FP70,Itg.18.DTT494.S89,Itg.18.FP494.S97,Lyz2.08B.DTT294.S136,Vil1.09B.FP103,LYZdtt342,SLCFP070,SLCdtt022,LYZdtt366,SLCdtt070,LYZdtt354,SLCFP022,LYZdtt330,LYZFP354,SLCFP112,LYZFP306,LYZdtt306,SLCFP004,SLCdtt004,SLCdtt112,SLCFP094,SLCdtt076,SLCFP052,SLCFP076,LYZFP330,LYZdtt318,SLCdtt052,LYZFP342,SLCdtt130,LYZFP318,SLCFP148,SLCFP166,SLCdtt148,SLCdtt166,taxonomy
64864a4b76fc5cccc00f4e44f8dbcff4,0,8,0,0,5,19,18,282,24,45,6,24,0,37,4,0,24,11,13,59,0,37,123,25,7,29,0,0,26,8,26,4,19,13,15,0,7,8,10,37,18,4,54,0,0,0,10,0,6,8,0,0,0,14,41,0,290,0,136,31,18,14,16,33,0,107,5,15,0,0,12,15,14,20,5,0,4,0,30,39,0,0,12,58,4,0,5,178,326,1,553,2,
49ca472812887fdafb9786d9995aa406,0,0,0,0,15,16,0,127,6,15,0,4,0,18,3,0,8,0,10,27,0,14,37,44,7,5,0,0,5,4,9,3,1,4,5,0,3,0,0,14,5,0,21,0,0,3,6,0,0,3,0,0,0,7,13,0,148,0,53,15,12,5,30,5,0,51,5,4,0,0,0,0,0,0,0,0,0,0,13,3,0,3,0,49,0,0,0,40,109,2,143,0,
d4582580d27b0dcaff88f316edc6795c,0,0,0,0,6,34,0,15,5,15,0,0,5,21,0,0,0,13,6,15,0,7,26,7,0,18,0,0,7,6,15,0,6,4,16,0,9,4,0,26,0,0,11,0,0,0,3,0,0,0,0,0,0,7,3,0,30,0,142,67,7,4,26,6,0,137,0,11,0,0,0,0,3,0,0,0,6,0,57,27,0,0,0,11,4,0,0,8,335,1,173,1,
c0fa6fc4716f50a194d3a3bc520ba870,8,8,0,81,5,0,76,9,2,4,8,4,0,2,8,0,1,3,1,10,1,4,9,7,59,0,0,25,2,7,16,2,15,0,4,14,4,0,25,6,0,8,2,0,0,6,5,0,0,18,3,0,0,2,0,0,6,0,4,0,3,0,5,0,11,16,0,0,0,8,0,24,21,32,0,0,0,0,0,0,0,13,0,11,0,0,0,0,3,14,8,7,
234b63e9a181c1a4a2abf89444577cef,1,91,0,2,1,1,4,144,2,1,1,0,67,1,3,3,1,3,0,53,1,18,23,1,7,1,0,4,27,34,1,16,129,1,9,192,1,2,8,15,0,0,104,0,1,127,1,0,1,96,1,0,7,5,2,0,202,0,11,4,1,7,1326,76,0,0,129,0,0,0,200,80,0,0,0,0,0,0,0,0,0,0,2352,0,0,0,0,102,0,0,0,0,
184d1c27d9866996ffbca04cfad3ded3,0,0,0,1,0,36,0,55,3,2,0,0,2,5,1,0,0,2,0,0,0,28,31,22,1,3,0,0,2,1,2,0,0,0,2,0,1,0,0,10,0,0,11,0,0,0,1,0,0,0,0,0,0,4,1,0,193,0,62,17,0,18,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,89,103,0,0,0,16,0,0,0,7,0,0,0,1,
869038dbbe0844710dfe8cda1f4c41fd,6,12,0,12,0,25,5,9,6,69,0,5,0,46,0,4,6,0,18,7,5,6,22,48,9,0,0,0,7,6,56,0,42,0,14,0,0,5,5,10,6,4,23,0,0,0,5,0,0,0,0,0,0,0,0,0,166,0,237,11,27,0,0,3,6,18,0,6,0,0,0,7,6,19,5,0,0,0,17,0,8,0,8,10,12,0,0,123,151,1,513,1,
79d4cbe747374bb267d78e572c82d82c,0,0,0,0,20,9,56,431,4,78,0,0,0,15,11,0,9,0,19,5,0,0,0,82,0,5,0,16,0,8,110,0,16,0,9,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,59,0,58,5,9,4,9,8,7,6,0,4,0,0,0,19,19,0,0,0,1,0,27,0,3,0,0,12,0,0,0,171,1,9,51,4,
2a065d9ee9756b7b08d04e4d8f2ac204,0,0,0,0,20,5,14,68,3,19,0,0,0,7,11,0,0,0,0,0,0,5,14,25,0,0,0,0,0,0,18,0,0,4,4,0,4,0,0,7,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,0,33,0,7,12,0,0,6,0,0,55,0,4,0,0,3,0,0,0,0,0,0,0,22,9,0,0,2,0,3,0,0,10,75,0,60,1,
f0711e2c91ed3101e810bfdad130849f,2,0,0,0,24,12,2,58,2,4,0,2,2,5,0,0,3,0,2,5,0,2,19,8,0,2,0,0,3,2,1,0,2,4,10,0,4,2,2,6,2,0,9,0,0,0,2,0,2,0,0,0,3,2,6,0,75,0,23,5,0,0,12,0,0,10,0,0,0,0,0,0,8,22,10,0,0,0,13,7,7,0,0,18,0,0,0,0,52,0,74,0,
0da7333e379b780a39d305d935692a95,0,0,0,1,0,5,0,45,10,1,0,2,1,1,0,0,0,1,0,1,0,1,48,2,1,1,0,0,3,0,2,1,0,0,1,0,1,1,1,1,0,0,6,0,0,0,1,0,1,0,0,0,0,1,12,0,105,0,36,9,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,9,0,0,0,0,0,14,0,0,
2da7ea845bb72e8eb58d649348bf057a,7,6,0,19,10,30,0,290,70,15,0,18,9,59,0,0,23,0,16,39,0,17,212,7,8,62,0,0,19,8,12,7,33,9,25,8,0,14,10,28,43,0,28,0,7,4,17,0,7,0,0,0,8,30,72,0,172,0,156,43,15,11,11,21,3,285,18,6,0,13,3,5,8,48,13,0,3,0,12,86,50,14,6,169,29,0,7,102,177,2,488,6,
7186c67c129c329bce7d6c988267b231,0,0,0,47,0,8,9,68,7,9,0,4,9,8,4,7,21,4,5,4,0,12,35,9,10,11,0,3,5,3,6,5,6,4,9,35,5,5,15,10,9,5,21,0,4,0,3,0,3,3,0,0,6,10,13,0,25,0,31,22,2,8,3,5,5,46,7,0,0,0,7,0,0,134,0,0,0,0,0,19,0,0,5,19,7,0,0,34,85,0,85,3,
8f139f903db65b737165fab17b843584,0,0,0,0,6,17,0,187,18,7,0,8,11,4,4,0,0,0,16,5,0,13,74,13,0,37,0,0,7,0,0,0,0,4,13,0,4,0,0,0,0,0,0,0,0,0,16,0,10,0,0,0,0,13,0,0,0,0,30,19,4,0,0,0,0,72,4,4,4,0,24,4,0,0,0,0,8,0,48,0,0,0,0,4,4,0,0,55,47,1,302,1,
5fc2d4103e27f399113f1fc7c954ef66,0,0,0,0,16,38,0,101,10,17,0,7,0,11,12,0,0,7,11,23,0,9,0,6,0,13,0,0,0,0,21,0,0,0,0,0,15,0,7,36,0,0,19,1305,0,0,20,0,0,0,0,0,0,22,16,0,53,461,25,18,0,6,85,14,0,460,0,14,3,2,1,2,0,2,1,0,0,0,27,2,0,0,5,39,0,0,3,90,317,1,559,1,
01ac8dc658ac5b92afc9837f747e74dd,0,0,0,0,35,5,0,38,3,8,0,3,0,0,0,0,0,0,0,5,0,2,10,6,0,0,0,0,3,3,8,0,0,2,0,0,2,2,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,17,2,3,4,51,0,0,11,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,41,77,1,44,0,
46864a6aa122ecb439eb59a3c0542ee6,0,6,0,0,27,0,0,260,6,19,0,5,0,7,3,0,10,0,9,7,0,8,62,17,0,5,0,0,0,0,19,0,0,0,7,0,0,0,4,0,0,0,9,0,0,0,6,0,0,0,0,0,0,7,6,0,124,0,42,0,0,3,14,7,2,10,0,5,0,0,6,1,5,12,2,0,0,0,2,14,2,3,8,2,0,2,0,179,19,0,119,1,
48fe77b828ac410d9e0effc44fbeb57e,4,7,0,4,7,28,0,107,11,8,0,52,5,10,0,6,7,12,10,8,0,29,273,16,6,56,0,0,10,4,9,4,7,3,7,4,20,10,9,14,5,0,55,0,0,0,24,0,0,0,0,0,9,57,18,0,51,0,19,47,17,14,8,11,0,126,5,4,0,14,6,0,23,12,0,3,0,0,39,35,48,4,0,26,39,0,4,60,227,15,158,2,
77eb2f8589e0e143883648e11bde2a31,0,0,0,0,0,5,1,210,13,13,0,3,0,0,0,0,1,0,4,4,0,9,30,62,1,5,0,0,1,1,11,0,1,0,1,0,0,1,0,3,1,1,3,23,1,0,2,0,0,1,0,0,0,5,0,0,5,84,0,25,2,4,0,30,0,0,0,0,0,0,0,0,0,41,0,0,9,0,0,0,0,0,0,0,0,0,0,204,150,0,86,0,
e16b103da2aa64c71cfe99afc4405912,0,0,0,0,0,9,0,162,4,4,0,3,0,16,0,0,0,0,0,0,0,4,63,12,1,4,0,0,1,2,3,2,5,0,3,0,0,4,2,10,0,0,2,0,2,0,0,0,8,0,0,0,0,9,11,0,0,0,15,27,3,0,0,22,0,0,5,0,0,0,14,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,45,22,0,77,0,
4938367aefb076da9af1836d7df30ae0,0,0,0,0,70,0,0,12,3,8,0,3,7,3,0,0,4,11,0,0,0,13,0,22,0,0,0,0,14,0,14,0,0,0,7,0,38,3,0,0,0,0,16,7,0,0,0,3,0,0,0,0,3,5,3,0,10,9,12,6,0,0,14,3,0,44,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,12,1,87,1,
0789b8bf342cad7160cfe6e2e074f034,0,0,0,0,9,0,7,61,4,14,0,0,3,9,0,0,3,0,0,0,0,5,34,23,5,0,0,3,7,0,11,0,5,0,0,3,0,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,6,0,0,45,0,30,4,0,3,13,3,0,5,0,6,0,0,0,0,5,24,0,0,0,0,0,8,3,0,0,0,0,0,0,38,48,0,53,0,
17bccd87573679acdd1eda74fc49bde7,0,0,0,0,4,9,0,39,5,3,0,0,3,2,0,0,4,0,3,0,0,8,19,94,0,5,0,0,7,7,3,3,3,0,4,3,3,5,0,14,4,0,5,0,0,0,4,0,3,0,0,0,0,15,6,0,19,0,14,54,0,2,6,7,0,32,0,0,0,0,0,0,0,6,0,0,11,0,0,15,0,0,0,0,0,0,0,9,55,0,180,1,
d33d037914391243a664e78b0865819d,0,0,0,0,189,6,0,16,0,10,0,8,6,1,0,0,0,11,0,12,0,1,11,9,0,1,0,0,8,0,20,0,0,0,1,0,12,0,0,14,0,0,16,375,0,0,0,0,0,0,0,0,0,10,14,0,18,169,5,0,0,0,134,8,0,93,0,10,0,1,5,0,0,0,0,0,4,0,3,5,0,0,4,31,0,0,0,3,127,2,304,1,
ccd31353e129fad1e0c6c09602372b4f,0,0,0,0,24,6,6,56,5,8,0,2,0,0,4,0,4,5,0,0,0,0,0,13,0,2,0,0,3,0,4,0,5,0,3,0,3,0,0,7,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,26,0,0,5,0,0,0,0,0,0,0,10,0,0,0,0,13,0,0,0,0,0,0,0,0,36,80,0,40,1,
598a513a3552c092cd8b71a429c45ab1,0,0,0,0,19,80,0,7,0,6,0,0,0,2,3,0,0,5,0,0,0,7,6,9,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,1,0,8,0,2,0,0,0,51,0,0,0,7,0,0,0,0,4,0,12,9,0,0,0,0,33,0,0,5,101,0,4,0,15,21,20,0,6,
f75f1091527cd2a1a4c96eba1f735466,0,0,0,2,0,1,2,111,5,0,0,2,0,0,0,0,4,0,0,3,0,0,0,41,0,0,0,0,2,3,42,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,1,7,0,0,22,0,5,0,3,0,0,20,0,0,0,0,0,16,0,0,0,0,0,0,0,0,23,44,1,476,0,
8f2b821cd45696bb55b164853a1917c3,0,0,0,0,66,0,0,9,0,3,0,0,0,0,4,0,0,5,0,0,0,5,5,7,0,3,0,0,0,0,5,0,0,0,0,0,7,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,6,0,0,0,19,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,9,0,28,1,
d5971448f3dce06f45cfd35f968de816,0,0,0,0,0,3,0,18,0,3,0,0,0,0,0,0,0,0,0,0,0,1,33,5,3,4,0,0,3,0,3,0,0,0,2,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,18,0,14,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,15,10,0,68,0,
59cb2b356649752e276dd7f74cee4321,1,5,0,0,0,0,0,14,0,15,1,0,0,0,0,2,2,2,0,6,0,7,1,7,2,0,0,0,9,0,1,3,6,0,0,1,0,2,0,2,0,0,6,0,1,9,14,0,0,11,1,0,0,0,13,0,103,0,25,0,0,0,1,9,0,0,16,0,0,0,0,31,0,31,1,0,0,0,0,0,0,0,0,6,0,3,0,64,0,6,0,12,
2e11ee45d4ccab0775222da825d3bd42,0,0,0,0,18,86,10,151,42,17,0,12,11,15,6,0,35,7,20,35,0,50,202,6,19,19,0,22,15,40,13,9,59,0,84,0,0,9,0,139,28,0,11,0,0,7,6,0,7,8,7,0,0,29,67,0,39,0,24,40,11,9,5,24,3,159,16,26,4,5,12,111,0,0,0,3,31,0,170,51,0,8,0,9,5,4,0,28,377,2,450,1,
c3bdd500bfba25ea4c753e8d815ef903,0,0,0,0,3,2,0,17,0,0,0,0,0,0,0,0,2,0,0,3,0,3,2,0,0,4,0,0,3,0,2,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,25,0,8,5,3,0,1,8,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,1,0,0,0,0,0,0,0,15,8,0,23,0,
df4ca25fd346713ef43d2c727b2ef78e,0,7,0,7,12,8,35,151,5,69,0,0,0,54,5,0,14,0,13,20,7,4,67,67,24,10,0,23,27,17,65,5,46,0,1,26,0,23,0,15,8,0,4,0,0,8,6,0,4,19,5,0,12,5,5,0,4158,0,869,9,55,4,0,0,31,73,0,7,0,0,0,44,41,103,0,0,0,0,0,0,24,0,0,63,0,0,7,250,426,1,1454,1,
b92f84c206887ecd667f142dd3606ac3,0,0,0,0,111,8,0,123,15,5,0,3,9,8,5,0,0,0,0,8,0,6,79,9,0,6,0,0,6,5,15,4,6,6,10,0,8,5,0,24,0,0,10,0,0,0,0,0,0,0,0,0,0,14,4,0,96,0,31,13,4,8,38,7,0,13,0,0,0,0,14,0,0,0,0,0,0,0,8,5,0,0,0,7,0,0,0,83,132,1,225,1,
594b20915c3abfcb209ccf738fb7122b,0,0,0,14,0,2,0,56,15,1,0,5,0,3,0,0,2,4,0,24,0,2,7,2,0,20,0,0,0,1,0,0,3,5,2,0,0,0,2,17,4,0,4,0,2,0,0,0,0,0,0,0,0,0,12,0,40,0,33,18,3,2,6,5,0,0,0,4,0,0,6,0,0,12,6,0,0,0,5,1,15,0,0,25,12,0,0,55,0,23,4,8,
4a82bd4ce156dbdc137b21a1d7e75f93,0,0,0,0,35,10,0,0,4,5,0,6,5,4,0,0,0,0,5,19,0,10,10,5,0,6,0,0,7,4,0,4,0,0,7,0,0,0,0,15,0,0,6,0,0,4,4,0,0,0,0,0,0,4,5,0,36,0,18,7,0,6,53,0,0,13,0,0,0,0,6,0,0,0,0,0,0,0,7,9,0,0,0,5,4,0,0,50,45,5,52,1,
a5641950b2a3a47827849d91242f0ead,6,6,0,4,8,14,8,361,9,72,4,6,3,26,0,0,17,0,20,16,0,5,112,49,12,9,0,0,7,0,61,3,19,0,9,4,0,4,7,0,0,0,28,4,7,0,0,0,3,0,4,0,0,10,4,0,210,0,120,7,0,35,18,9,0,14,9,8,0,0,16,8,0,10,14,0,0,0,8,5,5,0,30,19,0,0,0,279,172,1,297,3,
0e1ed618e78c277a6e33fd639749410c,0,0,0,0,0,4,0,40,3,10,0,3,0,4,0,0,3,0,3,0,0,0,0,10,0,0,0,0,5,0,8,0,0,0,3,0,0,3,2,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,14,3,0,0,3,0,0,10,0,0,0,0,7,0,4,0,0,0,0,0,0,4,0,0,0,32,0,0,0,52,1,0,52,0,
55fa67427af49d0e149b71f3e492fc2f,0,0,0,4,0,0,0,0,3,3,0,0,0,4,4,0,0,0,0,0,0,2,0,3,0,0,0,0,0,2,0,0,1,1,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,6,2,0,9,7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,7,0,
7f2a284a722c1b4a8d548cf5635d9d6e,0,1,0,0,0,10,0,6,16,3,0,2,0,2,0,0,1,0,1,2,0,2,72,5,1,1,0,0,2,1,2,0,4,0,14,1,0,7,0,0,1,0,2,0,0,0,0,0,1,0,1,0,0,0,2,0,231,0,173,3,3,6,1,0,0,0,7,0,0,0,13,0,0,31,0,0,0,0,0,0,0,0,21,10,0,0,0,130,0,0,0,0,
37e0f2e7c7ab2a2f738b92a61085aec0,0,0,0,0,6,2,8,76,0,15,3,0,0,13,0,0,0,0,4,0,0,0,20,16,7,0,0,4,6,0,17,0,9,0,4,4,0,6,0,1,0,0,2,0,0,0,0,0,0,7,0,0,3,0,0,0,627,0,315,1,11,0,2,0,1,0,0,24,0,0,0,1,8,42,0,10,0,0,0,0,23,0,0,26,0,0,0,53,89,0,402,0,
05b3c5e6170d8f2a2028b41de2e4fbfa,0,0,0,0,56,6,5,87,0,18,0,5,0,13,0,4,0,3,6,16,0,2,4,25,0,3,0,0,4,0,15,6,5,0,7,0,4,3,7,4,3,0,17,0,4,0,4,0,4,3,0,0,0,0,0,0,49,0,13,0,0,6,4,0,0,12,3,9,0,0,4,0,8,0,0,0,0,0,5,0,0,0,7,8,0,0,0,112,20,0,82,0,
faf82edd7b4917abc7158d7152136723,0,0,0,0,0,17,3,45,4,0,0,6,0,7,3,0,4,0,0,6,0,8,24,6,6,14,0,0,0,3,3,0,4,0,6,0,5,3,0,11,6,0,16,0,0,0,0,0,0,0,0,0,0,3,5,0,20,0,15,4,0,0,12,5,0,33,6,0,0,3,7,0,0,7,0,0,0,0,3,5,0,0,3,40,3,0,0,26,22,0,7,9,
b5c61551098444f976845a271dd33f4f,0,0,0,0,0,0,2,55,0,6,0,2,0,0,0,0,3,0,0,0,0,0,14,9,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,45,2,
1c49d51b2fb93e140ae5b7244034d346,0,0,0,0,0,4,0,25,4,5,0,0,0,3,0,0,0,0,0,0,0,4,62,4,0,0,0,0,0,0,4,3,0,0,6,0,0,7,0,0,4,0,3,0,0,3,0,0,0,0,0,0,0,0,6,0,32,0,28,3,0,0,0,0,0,22,0,4,0,5,0,0,0,0,0,0,3,0,9,5,0,0,0,0,0,0,0,0,49,1,73,1,
a8bb13e9e2b548216ed9a9619c1767a0,0,0,0,0,0,0,0,94,0,0,0,0,0,11,0,0,0,3,0,4,0,0,19,21,0,5,0,0,4,0,0,0,0,0,3,3,3,0,0,5,0,0,10,3,0,0,3,0,0,0,0,0,0,0,0,0,50,0,29,6,0,0,19,3,0,40,0,0,0,0,0,0,0,0,0,0,0,0,11,5,0,0,0,0,0,0,0,13,74,0,55,0,
bf5b6d2bedc4f3f44c7d707821b0f12b,0,0,0,0,0,0,0,92,0,7,0,0,0,8,0,0,1,0,0,0,0,3,36,14,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,5,0,2,0,3,3,0,0,0,0,0,5,0,0,0,0,8,15,3,0,0,5,0,0,0,20,20,0,49,0,
99417dd633fa8ea2fc2d6f5bfe6b3582,0,0,0,0,0,0,3,0,0,61,0,0,0,3,0,0,0,0,0,0,0,0,0,52,0,0,0,0,3,0,38,3,0,0,0,8,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,7,0,0,1,0,0,0,15,0,0,0,3,0,0,14,0,0,0,0,0,9,0,0,0,0,0,0,0,0,13,61,1,226,0,
ca36cc60802278a626b2d36b8da83ae6,0,0,0,4,0,0,0,25,0,6,0,0,0,0,0,0,0,0,0,7,0,3,1,9,0,3,0,0,6,0,4,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,4,0,0,0,3,0,0,41,0,11,0,0,2,6,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,7,0,0,0,22,10,0,32,0,
0dc69705aa39eb92e3dc26eed8d677c6,0,0,0,0,2,4,0,8,3,3,0,0,3,4,0,0,0,0,3,0,0,6,20,3,0,3,0,0,3,0,2,0,0,2,2,0,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,11,0,6,5,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,5,0,24,0,
263274421870217476d2449c7184e666,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,2,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,7,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,
2f7c13322a20964e09b36ed3971078af,0,0,0,0,14,6,3,31,0,2,0,0,0,0,0,0,0,3,0,0,0,3,6,2,0,2,0,3,0,0,0,0,0,0,4,3,0,0,0,10,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,2,2,11,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,8,9,0,0,0,0,0,0,0,0,48,0,37,0,
0d1b4cdc41a51d019759c85b5795aad3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,16,0,0,2,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19,0,28,0,
33724dd8ccf73f1038563faea4af37e1,0,0,0,1,1,15,1,1,1,0,0,1,1,7,1,0,0,0,0,31,0,4,1,2,0,1,0,0,1,0,1,0,0,2,1,0,2,1,0,1,1,0,3,0,0,0,1,0,0,0,0,0,0,0,1,0,31,0,21,30,1,2,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,10,0,0,0,18,0,0,0,39,25,0,0,0,
6f0b4058c92e83c77533a218739a0e38,0,0,0,0,13,119,0,11,0,0,0,0,0,20,0,5,0,0,0,0,0,15,0,8,0,11,0,0,0,0,0,0,0,6,0,0,9,0,0,0,0,5,0,12,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,0,0,0,10,41,0,0,45,2,53,0,45,59,0,84,61,0,2,0,0,0,0,0,86,53,0,28,0,93,43,1,17,2,
95567a20354fa3a584ecf4f0ab229ef6,5,0,0,3,0,5,10,4,4,0,0,6,0,0,5,3,0,7,0,0,0,3,5,3,4,22,0,3,5,0,0,0,0,0,0,0,10,3,0,19,0,0,13,0,2,0,4,0,0,0,0,0,0,3,0,0,12,0,14,4,0,3,7,0,0,16,0,0,0,0,6,7,3,0,0,0,0,0,0,22,0,0,0,12,0,0,0,5,12,1,20,1,
87ab9c664033e00f6b64f2afc71a6d90,0,0,0,0,18,5,0,41,3,5,0,0,0,5,2,0,0,4,3,0,0,5,14,4,3,5,0,0,3,0,2,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,27,0,13,7,3,0,23,0,0,23,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,10,0,0,0,15,39,0,31,0,
c739108a8fb66e778057d21c15128eaf,0,0,0,0,0,4,0,13,2,3,0,0,0,2,0,0,0,0,3,2,0,2,11,0,0,3,0,0,4,0,4,0,0,0,4,0,3,2,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,21,0,9,4,0,0,0,8,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15,0,17,0,
7fd2dbaa8c8b59e687ce1cf9edb857dc,4,12,0,0,35,3,50,150,6,31,0,1,0,4,1,0,0,1,0,6,0,0,19,0,4,3,0,4,6,6,0,3,0,4,1,0,0,4,0,0,0,0,3,0,8,8,13,5,5,13,8,0,6,3,0,0,25,0,19,12,0,4,59,0,26,10,32,0,0,0,1,10,0,9,4,0,0,0,0,23,9,5,35,0,6,3,2,24,35,1,100,4,
fe74cb6ed6d5951071824943319e1724,0,11,0,8,5,3,0,219,0,16,0,5,0,35,0,0,0,0,0,1,5,3,74,9,4,0,0,0,8,6,22,4,0,0,0,8,0,0,3,0,0,5,44,0,0,0,0,0,0,8,4,0,11,9,0,0,0,0,109,0,12,26,13,0,10,33,0,10,0,4,0,7,3,5,0,0,0,0,24,0,5,0,5,0,0,0,0,0,116,0,455,1,
30f0b16d39680d27d771da5b475ce546,2,2,0,0,3,0,0,7,0,14,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1,0,0,0,0,1,2,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,47,0,1,0,0,0,1,3,0,0,6,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,7,0,0,0,20,0,14,0,0,
fd127481a7a3b20d6d476f8d15c8b746,0,0,0,0,0,3,0,120,0,9,0,0,0,5,0,0,0,0,0,6,0,2,39,8,4,2,0,2,3,0,7,0,2,0,2,0,0,0,4,5,0,2,7,0,0,0,0,0,0,0,0,0,0,2,2,0,35,0,29,4,6,5,0,0,0,12,0,4,0,0,0,0,4,0,0,0,0,0,1,6,0,0,0,10,0,0,0,16,17,0,145,0,
