"","V1"
"2f65298490e0fe48b880145471ec54eb",0.243486044361268
"c42634f8d1aad4956aa9638465e86565",0.120567069011638
"5ae5ad642b9c2cc68c4fc59e4902ff63",0.0219709602246272
"f5fb42e8863737981eb6e04a3de22e29",0.0155108604856481
"d013db1a71d477496cb864ee431c3420",0.0223128060515362
"ccdb1dad68d457d1df2d11af1ea8ca5f",0.00264504743068636
"9c9d2dfde9ad67dcb9628dc8c30ec99f",0.0166929795108216
"a93ecb34623d57ce5a83ac109551229b",0.0031691037876
"1b23073ca2a2884ac2bd7895dda760bc",0.00173076129998077
"7cd17d18c05e35c6001cc253ac15c517",0.0100552229495923
"759abfc82a4b189214d7e148d4aef180",0.00418761155397575
"04af8257d41718f9636b8bbc789b0fcf",0.00122726897828347
"0247032b5537cfe290e9fe3067f9257e",0.00562739130907117
"298c6e520261d927af2fb9e7c1e4cebc",0.00451143973601891
"653c972b92d846f3b6b199c4f5257025",0.00141761511539237
"e78a270ccd8d01d326e840cd85e1c1e2",0.00258524247866932
"b3703a2157a018a94473b0861589dde0",0.00962301992072556
"fc7e77e237e910e3f38dbb8e3c69c5bd",0.00110670120814993
"a589fa026973c67d0f1c7b741d85b90c",0.00432643258455819
"ad23727bc3e6dc84a4c52399fe4f0d39",0.0469676934603318
"a87086e2ee322da102d8a52c4de21683",0.000495026202489221
"f80a7e9c950f857ec31ac4d0cc9c6a03",0.000887202770170291
"73e42306e185be6f0c6060d4ed924469",0.00293198493471907
"3bffd5a2b1cf48b46d1e51628c3551fc",0.000746679425220044
"9b5ce504ace88223f14f8b0848d1b054",0.0934491529497495
"6d5171bbc6ef97262119e6d152d82164",0.0442945006999451
"235c319ab46f87d377a28a34ba10bfa1",0.00307246964605928
"89c209abd89a5232343a4c87c93cb4ea",0.00297209508909789
"f745d265f36ea7eac26d97280e690796",0.00414887839767524
"20fe5c9f456999fe121cb1c16bf41e77",0.000295623010816168
"48082d1ff66a9207ede6bf05e9846d6e",0.00762013941087496
"695a1bb7c03f0f0b00d69b55fe30c4c3",0.00118004855040199
"44166d043ae4422d941e1e4c779151f8",0.00384641354066439
"2a9df0f05ef552235191fe0edbbc742e",0.000336810718323123
"b3111baca54677926264de26b4a9bf7a",0.000648109149420252
"21f3474eb0a2647e96181ab06ed9b764",0.000505872614384429
"9bc2935704d00be01387e4b91d0ec358",0.000109945105036573
"87c1f25ee57f851893eda4c10a460604",0.000863232149213456
"c003202be6a53b07fbb26ecd2161fe2c",0.0468418047224777
