	GnotobioticExp-FP-188-S51	806rcbc422-S327	806rcbc477-S382	GnotoExpt-DTT452-S600	GnotoExpt-FP452-S673	806rcbc175-S272	GnotoExpt-DTT464-S612	GnotoExpt-FP554-S69	GnotoExpt-DTT476-S624	806rcbc495-S400	GnotoExpt-DTT596-S331	GnotoExpt-FP614-S310	GnotoExpt-FP536-S51	GnotoExpt-DTT560-S172	806rcbc403-S308	GnotoExpt-DTT608-S343	GnotoExpt-DTT566-S178	GnotoExpt-FP464-S685	806rcbc434-S339	806rcbc520-S425	806rcbc169-S266	GnotoExpt-DTT392-S538	806rcbc526-S431	GnotoExpt-DTT554-S165	GnotobioticExp-DTT-182-S192	GnotoExpt-DTT602-S337	GnotoExpt-FP548-S63	806rcbc363-S498	806rcbc371-S504	GnotoExpt-DTT548-S159	806rcbc465-S370	GnotoExpt-FP602-S298	GnotoExpt-FP608-S304	806rcbc428-S333	GnotoExpt-DTT530-S141	GnotobioticExp-DTT-200-S210	GnotobioticExp-DTT-188-S198	GnotobioticExp-FP-206-S70	GnotoExpt-DTT470-S618	GnotoExpt-FP470-S691	GnotoExpt-DTT536-S147	GnotoExpt-DTT542-S153	806rcbc377-S511	GnotobioticExp-FP-194-S58	806rcbc471-S376	GnotoExpt-FP458-S679	GnotobioticExp-FP-182-S45	806rcbc551-S456	GnotobioticExp-FP-176-S38	GnotoExpt-DTT386-S532	806rcbc489-S394	GnotobioticExp-FP-200-S64	806rcbc397-S302	GnotoExpt-FP542-S57	GnotoExpt-FP482-S703	GnotoExpt-DTT458-S606	GnotobioticExp-DTT-194-S204	GnotoExpt-FP566-S82	806rcbc557-S462	GnotoExpt-DTT614-S349	GnotobioticExp-DTT-206-S216	806rcbc563-S468	806rcbc391-S296	GnotobioticExp-DTT-176-S186	GnotoExpt-FP596-S292	806rcbc532-S437	GnotoExpt-FP560-S76	GnotobioticExp-DTT-303.fastq	GnotobioticExp-FP-314.fastq	GnotobioticExp-DTT-381.fastq	GnotobioticExp-FP-386.fastq	GnotobioticExp-DTT-321.fastq	GnotobioticExp-FP-302.fastq	GnotobioticExp-FP-380.fastq	GnotobioticExp-DTT-363.fastq	GnotobioticExp-DTT-315.fastq	GnotobioticExp-DTT-375.fastq	GnotobioticExp-FP-368.fastq	GnotobioticExp-FP-308.fastq	GnotobioticExp-FP-392.fastq	GnotobioticExp-DTT-309.fastq	GnotobioticExp-FP-374.fastq	GnotobioticExp-DTT-369.fastq	GnotobioticExp-FP-320.fastq	GnotobioticExp-FP-362.fastq
GnotoExpt-DTT596-S331	3.2569037642686918	0.8142868698741633	2.5943297993107044	2.84026018099704	3.308738566578246	3.224563389157653	2.872022115331809	3.444214666537407	2.499685708778663	2.5167240397251875	0.0	1.4586758893382243	3.9276075308900853	3.390328699276822	3.4458434468443038	0.3757315409317017	3.0480792663879535	3.2910532905967615	1.23331483864123	2.9582684349691055	3.2706559991491484	2.610941159446315	2.7492626900505632	3.4765345506307037	2.920108197308795	0.22228780327977657	4.013795903037269	2.6759948626717485	2.757370846395845	3.9972463598390084	3.2044456928920755	1.3883816420463266	1.3337636453530253	1.2965881320355555	3.7474514273657076	2.18071123465969	2.8175419753451143	3.0097316345566814	2.3723541475026595	2.336577913444598	4.042694335467124	4.061562516306441	2.5244648131940166	2.4953158482685063	3.402005218530076	3.0352035832277693	3.981444484744772	0.7807836158024881	3.3336317704496947	2.2382311541452724	2.600518286344662	2.824842592961683	3.2624194319370283	4.040833651090673	2.253170373536802	2.6677337399383423	2.2453348966750375	3.17793240681769	1.3432544084065403	0.24459470159546245	2.264402820930778	1.4747284180568938	3.4952845111521733	2.7332203684131526	1.6698149573889043	2.756575943856801	3.322991084280053	1.4431947827337805	2.581670085572238	2.733979326719898	2.8987376387340826	2.692619036100774	1.9432799400864198	2.8293609674971556	2.26698345958512	1.9307313394372616	2.1060692434931187	2.5124903042988542	2.818216460220604	3.133774348106429	1.923297139291822	2.6972123001009267	2.196898482446374	2.546712549367833	2.9096875251344017
GnotoExpt-FP614-S310	2.6442086784530963	1.0154817663950482	1.29737570240833	3.301712789043504	2.6622048598907884	2.953712603232544	3.2795170271719227	2.7674848608389584	3.1337244443939674	2.6603399733876865	1.4586758893382243	0.0	4.038125465824945	2.670978626948459	3.123668563106484	1.4873605729648	2.2261464686548065	2.708086763945394	2.2135274217368055	3.0943522872077707	2.9838406420507937	2.585017212654714	2.9286277569246684	2.6019822318350845	2.7396964550290313	1.612485717926993	4.209585705575544	1.6968144407445254	1.9062742037278175	4.05141532916611	2.116776267390564	0.31706992300461223	0.15999968325203773	1.6585075164091665	3.8915308937352484	2.718133019820399	2.648924877278676	2.7756880994169584	2.9282855936065286	1.6432309984439497	4.048507711696305	4.051168935597435	1.9255359504598895	2.466144862643064	2.318766816650341	2.577236839116524	3.242143926076077	1.9020051547075048	2.6382947001852877	2.2131851698365277	2.797459355716502	2.6239419147666103	2.8858597853890995	4.129660260992109	1.591394795150175	3.17183549824722	2.7352367947681397	2.3480591233946106	2.2838643942605756	1.3759306563397826	2.736451698844567	2.2599933499993132	3.1830875570222745	2.4616952365997475	0.30723616134701914	2.734833099841135	2.7267820351773304	1.1648401476858765	1.7871738856904342	3.152501108870759	2.6956925590184735	3.6212959352068124	1.2758948138146202	2.8024806740989545	2.4509044561826387	1.5105303708343412	2.413226836577498	2.2493502896683015	2.0044900544197883	2.9321125346063646	1.5115268201486582	2.2682331754701184	2.510538768043475	3.1775674892229797	2.419540217766906
GnotoExpt-FP536-S51	2.261338251857263	3.398493442989627	3.8792105470076175	1.447720615080535	2.449537226710327	1.7215114596926877	1.2405819397915276	2.615604542467335	1.77371960717145	1.9058056903267577	3.9276075308900853	4.038125465824945	0.0	2.7099023027104923	1.8156386096039256	3.6338078469190553	2.98306008024814	2.3058290971440236	3.1695542554265956	1.4958893153182276	1.8216684388953661	1.735673378688885	1.715310265473623	3.1573760832708766	1.6282693379827258	4.031689823816211	0.45560171604459165	3.2109603030848413	2.904651865202409	0.1768168693752015	3.442346050962441	4.299662026561113	4.090388406288098	2.6604325409045426	0.2582674383190194	1.8370117420959526	1.6352784404883836	1.6428096153364475	1.7424840475104129	3.0206016314609605	0.3602406979236982	0.36633420577292386	2.530856742403798	1.7702746528021114	3.4797856546254065	2.1799089513511576	2.503822469993519	3.3774618443081184	2.4579424307115127	2.175741099977432	1.8317333917573715	1.7072740792796444	2.0370185625370936	0.13226035003970288	3.0088678201435304	1.4481981910135777	1.8412162194875696	3.007933792535656	2.844433031966767	4.00365055392867	1.7822175336869324	2.557090635979486	1.8176496102096908	1.8835093388947752	4.14449752739901	1.8038110479257663	2.4559011271278877	3.1448470719132824	3.0137508841747813	1.486728150383788	1.8091908335145606	2.5573012435731357	2.975272301071985	1.5511838763584738	1.9367273404373018	2.828695442651436	2.002794439551772	2.161378625989844	2.9840489896358147	1.7258572167519595	2.852687002532992	2.267900329540539	1.8716361929751266	1.9705865555153086	2.344514411264743
GnotoExpt-DTT560-S172	0.4991374447270312	2.7532787941692356	1.77245072205472	3.087445238281309	0.2694195934679534	1.0813089470791128	2.8690358491020493	0.13134431732873392	3.1238836300840616	1.762607729097426	3.390328699276822	2.670978626948459	2.7099023027104923	0.0	1.010130495619645	3.2749847442240974	0.4900902090385276	0.40742591728733646	3.513858534470011	1.8593699951896472	1.0214563500377662	1.519326211713075	1.8703139533698085	0.45581241920685783	1.2781788249966	3.5940545395557106	3.1023011870441652	1.0329951107800204	0.7833141624783702	2.6102810840602966	0.987687923251109	2.928521003658773	2.763505912862335	2.4257247660492305	2.7404267229145685	2.6347333716194115	1.3274047759924406	1.189699621632166	2.9102239624924566	1.1159005646872409	2.485638577801678	2.4990469252901724	0.9070870774217153	1.5524166715585979	0.9523761475496623	0.652143898741384	0.8069869221043263	3.3857997650976936	0.34751004939569724	1.5357333353940648	1.872003670816341	1.245628079817133	0.7964514054012556	2.718439120776648	1.1868506446071265	2.741169041658813	2.4499451565952244	0.41388479234302716	3.2534338435088173	3.45922351025556	2.4501148791177934	2.8591548716697215	1.0450368216395403	1.125015588146412	2.5675847229850133	1.4770681780067538	0.2930450462008619	1.9593402305396217	0.9030922508298327	2.4432670868127646	1.164306005506248	4.062557504763159	1.4950313288178856	1.5413780501917664	1.8604313230559917	1.4630709366485444	2.0737714767139237	1.1362126716334677	0.6840108113515856	1.1812488783557602	1.4742462688609541	0.8429448468647007	2.1130664814765914	3.3825190537308907	0.6242940460418289
806rcbc403-S308	0.7504603880196591	2.861983082082256	2.557840544850423	2.4192623904787456	0.8051987412767176	0.250768300556323	2.157174011537089	0.8976029684551915	2.4837497839615508	1.1824453825298187	3.4458434468443038	3.123668563106484	1.8156386096039256	1.010130495619645	0.0	3.272928190739816	1.3635660535096568	0.6597698868764778	3.280043222843807	1.0318631606284858	0.1817268476293147	0.9431782265351653	1.147810962179332	1.4607204212396865	0.615806174831963	3.6280062309194054	2.2417079790523626	1.7880599069099512	1.4751527047965218	1.7164545631633954	1.9304003856082879	3.3810927594550253	3.1905455546123878	2.2810700862594673	1.885090334866045	2.059635501231021	0.7340212474071711	0.5225475503178855	2.309102015705133	1.6163173695043753	1.5841094947349663	1.6176147125875848	1.2215792520995064	1.0480698586597366	1.931786536292964	0.5793091556411385	1.1335949204886429	3.2425348235473743	0.9074520105403889	1.236018414683175	1.2236141798821298	0.6849037711989439	0.2853383926930548	1.814460572642037	1.6430479177331103	2.0085422806574322	1.848240308352455	1.3542862609247617	2.941192259137016	3.546370184501661	1.8441790677110241	2.501149040702328	0.06763836681837022	0.7458262523887745	3.099940833007807	0.836812705701661	0.7265511805786702	2.162800703213964	1.5433240936889812	1.67060905057694	0.5630832854560034	3.452466664366751	1.8507528834061464	0.8190211963589481	1.3651452867022356	1.6803715125742187	1.596070383270478	0.9445394884345266	1.436117352674836	0.3704819038755319	1.6941896119460937	0.8598556776319805	1.5814051615090399	2.801348662361405	0.7605847111690769
GnotoExpt-DTT608-S343	3.091566678054821	0.6233547225747733	2.5738917633274303	2.507553855417689	3.168110924312901	3.0416707651568373	2.5554780771733325	3.322105353454848	2.190753782893896	2.3521850013229177	0.3757315409317017	1.4873605729648	3.6338078469190553	3.2749847442240974	3.272928190739816	0.0	2.961010465672741	3.1407705130693233	0.9006132095700002	2.7658018532771957	3.1003101535497453	2.415795323813139	2.5740041109555687	3.396078346019883	2.7187628549762675	0.42536056243506754	3.698522256636942	2.5986999827524198	2.6476253341445974	3.708640220659149	3.1306661285624298	1.4899378830502914	1.3925176213007922	1.033633992463082	3.442975290125406	1.9092724396906453	2.608914022941484	2.8093409812636665	2.06066941361664	2.273351227992418	3.763313028088293	3.777792218087111	2.3832930403117407	2.2902710062451286	3.3271020295837475	2.8837968864273287	3.811690337499696	0.47570075811970886	3.182676860264337	2.083613763612733	2.4320092652535767	2.624807707201938	3.1082991419388235	3.750370781621499	2.1893910852449316	2.396398656186893	2.0160339283083	3.091416562365466	1.0349156614293986	0.39006826915122805	2.0226510710004466	1.2204670343040445	3.3243938404030677	2.5442548379142154	1.7317731838679313	2.5868826509598146	3.1933180967945365	1.392143695339464	2.5048810215316792	2.5090213395307743	2.7215710546649268	2.3933646360816367	1.842393978015554	2.626260707502948	2.078797599193437	1.8378909345618124	1.9064418166658172	2.3571136302936466	2.7341173919221133	2.9570444179406463	1.837417406123006	2.549886345857434	1.980492854771718	2.206182054186965	2.7755211986728066
GnotoExpt-DTT566-S178	0.7770068602983852	2.418057940917435	1.302613296499404	3.141354456815198	0.6270540870116382	1.3607403875739281	2.949157335679475	0.6115539313229016	3.1326726633463893	1.8113753678066624	3.0480792663879535	2.2261464686548065	2.98306008024814	0.4900902090385276	1.3635660535096568	2.961010465672741	0.0	0.7506665443593036	3.3012111637315678	2.024899509219577	1.3187481317206735	1.5961043512466673	1.9808994800032373	0.4366102639218215	1.4490324775172267	3.256127123038193	3.3449211744430545	0.570507142260793	0.4054876550842913	2.9040848413577254	0.6337723637074761	2.475019195157535	2.320147934030458	2.2104842714060826	2.976594304062752	2.6156463091635165	1.4619526227941433	1.3900769288555024	2.9072815444364664	0.724649174620653	2.8009735695848956	2.8128634468874503	0.7074373672455776	1.5929881801706574	0.6831885835420531	0.8486407324003811	1.211561110390624	3.1284725183404634	0.6476734755570556	1.4771494630012896	1.944120966244277	1.381265060266495	1.1038902221341018	3.0099820541669446	0.8066067400730873	2.8069647073721566	2.448435468841611	0.1313449110030334	3.0783421514136027	3.1059362109366053	2.452405621057803	2.7148723155274648	1.4081888637221527	1.2135865347489925	2.101487920854401	1.5930186299214277	0.6732782816816834	1.6138787251451772	0.4724560879523428	2.5377227140181993	1.3270777630960975	4.0289978811344405	1.1298888222804997	1.6852397162281494	1.8513559843926295	1.1597683307178024	2.0350288785761363	1.1183290017311505	0.23333395912976668	1.4249745090751598	1.168237807033398	0.8425135897767589	2.098800996493239	3.368520256860518	0.7125929152692009
GnotoExpt-FP464-S685	0.195045911567214	2.6441128236185802	1.9657992699653664	2.712156575072385	0.15266512023013246	0.7005538096650541	2.486726695076401	0.33490811681405125	2.769635576374326	1.4677098654581493	3.2910532905967615	2.708086763945394	2.3058290971440236	0.40742591728733646	0.6597698868764778	3.1407705130693233	0.7506665443593036	0.0	3.2841666132037473	1.5098334638533208	0.663857612398866	1.184231556053863	1.548903057227058	0.8559758711565889	0.8993307429910274	3.485355459881252	2.6968642282214756	1.1979174667051802	0.8870281734930288	2.2100738871454526	1.2761773767495412	2.9764781752337246	2.7950517483474715	2.2196727421621976	2.333892487073171	2.305735654697337	0.9548599164840448	0.8002229045095103	2.562001423585082	1.1765538940401896	2.090568761335628	2.1047485608621184	0.8044158451065107	1.2237727886678103	1.2758057250051085	0.33319090096370396	0.7882116191640116	3.198155223272653	0.27060752141002203	1.292018336627693	1.5663023364212527	0.877900596788453	0.46692195835788375	2.3175752093266593	1.2270113532352878	2.3756572522917927	2.128927477547848	0.7341443331682254	3.0038084554438864	3.3641574507351932	2.1221607480905837	2.6031391065172618	0.7079805606213723	0.7848683023047828	2.6485706573979315	1.1580943844250693	0.19816043309121176	1.9039403202019214	1.017687980446495	2.0896733251136568	0.814532834379796	3.7208778240713243	1.4673504904882235	1.1779289562765776	1.5662499345909515	1.395324165217418	1.784879257465975	0.8853197910783145	0.8580318457302888	0.8208022725607919	1.4120120105269334	0.6164012605654002	1.8043407380993315	3.0326850785613235	0.42309164632233076
806rcbc434-S339	3.216888718817356	1.2206562856883985	3.1435180523996125	1.8477570739803044	3.3461249893447045	3.0308241546939847	1.972278138123318	3.5333578501311056	1.5382073222471406	2.3195247265935612	1.23331483864123	2.2135274217368055	3.1695542554265956	3.513858534470011	3.280043222843807	0.9006132095700002	3.3012111637315678	3.2841666132037473	0.0	2.615334470463096	3.1163231929777395	2.3675423366941173	2.47051063701809	3.7317516390950947	2.670992090618183	1.18394876905465	3.137357749628435	3.0191216068438793	2.9796187002330505	3.2768722697917356	3.541241490218854	2.2893885999952803	2.158456423534997	1.1050272818332796	2.948360699325523	1.4928994294478066	2.5542894415536734	2.771626725642838	1.47063628598536	2.694336666758708	3.371132578898201	3.3804635620794934	2.6274101629686366	2.240470623504234	3.723904670308015	3.012420826573788	3.9145002397907103	0.4668871734081329	3.352179766400188	2.1810579032004576	2.3571412741004454	2.5985587585037786	3.1861235063138076	3.2970294151009747	2.613486335262685	1.915060238188511	1.7276335772957783	3.4248748089690433	0.43960533944001967	1.2379145307487935	1.7074435920828628	0.9297305653624625	3.328511948562562	2.57618301829875	2.4771809984112876	2.5703072902376993	3.377391228454211	1.913750366620564	2.897723100421414	2.1862676539045554	2.7344552583128876	1.544065219145193	2.258287709864017	2.53079611504172	2.0242035534106693	2.215979336576566	1.80933379238635	2.4836466580653864	3.096472329863233	2.9448498245359866	2.225761622983958	2.7154012813772326	1.8213504858059766	1.4403066192210845	2.958880905064252
806rcbc520-S425	1.5576764686716782	2.5267235526877188	2.9564224834324357	1.704293760105091	1.650222013850913	0.8563063205140122	1.4276610776572325	1.782787376031259	1.6398040371279485	0.4921546226664336	2.9582684349691055	3.0943522872077707	1.4958893153182276	1.8593699951896472	1.0318631606284858	2.7658018532771957	2.024899509219577	1.5098334638533208	2.615334470463096	0.0	0.9068067917515455	0.5483841457064708	0.2509643819227075	2.2749828832343844	0.6869689747817266	3.1105258386502017	1.8361810058645944	2.2696714599542718	2.001536061774457	1.4944944230744126	2.6074756219010733	3.3122149505715948	3.1187034550834287	1.789085431024682	1.4943936255220638	1.21331314241562	0.713817217339077	0.7832388903832145	1.5073620082294237	1.8911290448669802	1.4539557358607764	1.5141421632244245	1.565148202730068	0.6702826825350525	2.6743067097145605	1.2276423567016084	2.1211315998577778	2.6196477566595178	1.7478423498078035	0.9018409784810681	0.39913872119545296	0.7531203789237882	1.1007148111669516	1.5463240246733787	1.869541195725275	1.0999442809882638	0.9462176765363861	2.071735729174818	2.2143546568351287	3.0930099544287555	0.9591152316905598	1.745077016036481	1.0378068091870056	0.9085090926126289	3.1429210731363373	0.45210679417914623	1.5763166298798867	1.9970707947861328	1.9675986148992737	0.6711173239384742	0.7182041342458105	2.5731691519794495	1.9446094909051115	0.41437822874103264	0.6992277747911655	1.6748992408455723	0.8625334809169173	1.0056872234055028	1.984857870802088	0.7060095421931627	1.6835017512548915	1.2178438704769108	0.8058795711188665	2.043049635677005	1.3162712720567558
806rcbc169-S266	0.7515082063831053	2.6987035790826077	2.473998204754595	2.3175987305540198	0.8111858607718448	0.13048301638987747	2.0577725200645602	0.9227147938482732	2.3558713331818293	1.0118003629347023	3.2706559991491484	2.9838406420507937	1.8216684388953661	1.0214563500377662	0.1817268476293147	3.1003101535497453	1.3187481317206735	0.663857612398866	3.1163231929777395	0.9068067917515455	0.0	0.7741701767135015	0.9983520676239828	1.4668914681076144	0.4705021312602395	3.4527826060878573	2.2351455483555496	1.7104026126197733	1.4026073331887527	1.7378738881090217	1.901493681346859	3.2365755417443602	3.0455909330237967	2.1118355919373775	1.8705351707540618	1.9097228518205855	0.5889960175612948	0.39354353790413216	2.1767272271330684	1.494762902862823	1.620491695717052	1.656195434843344	1.106445074270373	0.8809801268578423	1.9211064101874638	0.49207926143785685	1.2451350755685175	3.070406282936877	0.921065857308649	1.0551875025114497	1.062457696703148	0.5333230565368469	0.23279192861740103	1.832891231816408	1.514713819937417	1.884958192621608	1.6918875516010747	1.3258196302905603	2.775091229599335	3.3745871201107067	1.6908159770201128	2.330509513594607	0.2248150620826115	0.5925332890482278	2.9661719224089897	0.6657392190974208	0.7297475305658296	1.999398624676411	1.4470675365737393	1.5415227014369521	0.3871881735227062	3.321872927902877	1.7122423264081281	0.6693263747493378	1.1911383610092268	1.5251321805481155	1.4237831783474753	0.7761945105266849	1.364119662372559	0.210136250562507	1.5383270583993747	0.7254615112024574	1.415342589401921	2.67989208506377	0.660358883775864
GnotoExpt-DTT392-S538	1.1979926967104602	2.0903110760874455	2.4299673513543127	1.7299879755724994	1.306392662586098	0.7024153177023955	1.4918543495846512	1.4714224238652944	1.6716107876943929	0.39359059364854854	2.610941159446315	2.585017212654714	1.735673378688885	1.519326211713075	0.9431782265351653	2.415795323813139	1.5961043512466673	1.184231556053863	2.3675423366941173	0.5483841457064708	0.7741701767135015	0.0	0.5004983074306744	1.905986347098107	0.38234279663287074	2.77655164820747	2.0541048387709897	1.7650137576637095	1.5074089404561628	1.7258790954513115	2.139889011454392	2.8190567142293546	2.6213643373312627	1.4103845971729483	1.6876001968887218	1.1658138803497071	0.32874350449087214	0.5038967457199935	1.4798458702692023	1.4010716749150873	1.6864002879979896	1.7238776868631396	1.0491974044499073	0.15314311627087776	2.229147261104716	0.8717586886524252	1.8695940791593635	2.3350793713060782	1.3832168109603578	0.46038880441952534	0.48195098721421586	0.35523194914524314	0.8936477380697991	1.7993180717987445	1.3757032362060766	1.2453440459251088	0.9514697865978331	1.6638366656727346	2.009797135833164	2.7230610331966445	0.9506920477280267	1.5592421374180128	0.9820141027124085	0.44058421785866125	2.6308061847402624	0.2672205114869693	1.2683134024967406	1.5291996613200693	1.4799699585387887	0.9451439701385564	0.40655767974516044	2.6169547866667546	1.4141958086361455	0.2305481732065485	0.4391405576486895	1.1732982520255162	0.6597394900139676	0.5098025492079166	1.521916674186363	0.5846041721717494	1.1879613437243546	0.7547628653635923	0.6479061684453795	2.0104526193547585	0.9198202630526103
806rcbc526-S431	1.6027306078661778	2.352635745166175	2.849787247554986	1.745981646245108	1.678268038985478	0.9597285535745543	1.485903112385326	1.806829185117908	1.6157624725810662	0.2752455571729602	2.7492626900505632	2.9286277569246684	1.715310265473623	1.8703139533698085	1.147810962179332	2.5740041109555687	1.9808994800032373	1.548903057227058	2.47051063701809	0.2509643819227075	0.9983520676239828	0.5004983074306744	0.0	2.2601262663116013	0.756571574819906	2.905082709836519	2.0309790049353214	2.1903999367559237	1.9454204740129886	1.7244949600168344	2.563373828776356	3.132699790963859	2.943838932442847	1.6251490526416146	1.6920068248458402	1.12619956550655	0.7620487555672342	0.8669840566828249	1.4748539302331776	1.7683277071122407	1.6931664012624605	1.751066589641154	1.4987605368668777	0.6080767022338006	2.6436297908366826	1.2399552234254996	2.2205120674428658	2.4419710668410124	1.7832577177852569	0.7344249982563129	0.15482599445122872	0.7906388506964038	1.1574970357033585	1.774083251157533	1.739049376603261	1.1010882431748916	0.8224136669459932	2.038526254675904	2.0651408721807143	2.893428375819299	0.8545312686984685	1.577899375769208	1.1591816936698354	0.907045986001975	2.976167527257043	0.3977971844060986	1.5990951943157956	1.808018762503095	1.8760770470155823	0.6560856357634953	0.7448320334883712	2.528129608156776	1.8101652644779096	0.4771329338293111	0.5176697763568081	1.5181756478368884	0.6804273206605483	0.9221946201010046	1.9185505492270392	0.7943781077446794	1.522951147524166	1.1718359135450755	0.6544161485521757	2.028515359222577	1.2921621786421271
GnotoExpt-DTT554-S165	0.9099214347103962	2.8502576449928227	1.5443025489345512	3.4722045456557193	0.7086911900147927	1.5294730761605142	3.2669439105474773	0.5694013297293272	3.4912363921936422	2.124326417171531	3.4765345506307037	2.6019822318350845	3.1573760832708766	0.45581241920685783	1.4607204212396865	3.396078346019883	0.4366102639218215	0.8559758711565889	3.7317516390950947	2.2749828832343844	1.4668914681076144	1.905986347098107	2.2601262663116013	0.0	1.7024005619434193	3.6861003393937892	3.5425016320917644	0.9166266609846546	0.801109620998479	3.058115201574391	0.6872972078060362	2.8446915368232735	2.701306605014476	2.6404470810672422	3.1809457159191568	2.9850599056382525	1.7395415020364278	1.6225385043942646	3.270371422357633	1.144427627962109	2.934468671082978	2.9450885671375997	1.1165501395731603	1.9249770184640724	0.6018206335484482	1.0685967196333215	1.0497001643775516	3.5643047747349796	0.7216260480796541	1.8439497112101326	2.244467107252749	1.6568774029395807	1.2375969868665166	3.167297131587304	1.2286058544005096	3.1346736112815425	2.8049745450506056	0.30862930368074815	3.50242757940508	3.534260454481653	2.8089764928068917	3.1287091133785476	1.4924715951365304	1.514476775789021	2.4536804557568423	1.8689503374858796	0.7391702507914029	2.0414963432985074	0.8965968931696122	2.8420492796155665	1.5793905488143398	4.408697894841099	1.5620611497964756	1.9562526512545015	2.203743966101787	1.5904741669544067	2.4036240077891686	1.4667701636321904	0.6625698254544613	1.6178597658164122	1.5970202915372236	1.176905240884917	2.4593619450842823	3.7345855822665315	0.9867812236036414
GnotobioticExp-DTT-182-S192	0.9041536060024303	2.3390597762791163	2.4145878004891363	1.886222895689141	1.0381195010335806	0.3651919274155712	1.639473481252459	1.2120161355229542	1.916820423615607	0.7331571717940206	2.920108197308795	2.7396964550290313	1.6282693379827258	1.2781788249966	0.615806174831963	2.7187628549762675	1.4490324775172267	0.8993307429910274	2.670992090618183	0.6869689747817266	0.4705021312602395	0.38234279663287074	0.756571574819906	1.7024005619434193	0.0	3.089368199796274	1.9909069748536556	1.697956628928194	1.4007159891572873	1.5819818377900376	1.9919270683935675	2.995066973526511	2.79521569765892	1.703387597762706	1.6162947433439139	1.47253340731101	0.12576823234037457	0.1246210734554443	1.726731889412798	1.4334778888848982	1.5098869052219854	1.5403270752015834	0.9954833572758532	0.4563593771523772	2.053959958598321	0.6370566995493683	1.5186506074005968	2.6552841522127673	1.1041279786666025	0.7573346687129153	0.796418254841377	0.11650574135472799	0.6121058053713501	1.6718138549520634	1.4295404074812406	1.4845445581883128	1.2909232891871096	1.4947799198558909	2.3337223746597244	3.0163237732949084	1.2770570884408088	1.9075183775623692	0.6639015066394943	0.29854412102032946	2.7663141665280184	0.43826213361590555	1.0132079779859162	1.7492131653658058	1.4394234019215517	1.2028016186610582	0.21000455951161423	2.881053188216134	1.5120046634628697	0.29976717872471376	0.820674819912646	1.3237941540506886	1.034826383495716	0.5680447125434148	1.4233208878858405	0.32209674515124054	1.3428924203984036	0.6605358446253926	1.0088520309540554	2.2254145074138534	0.7570599095870715
GnotoExpt-DTT602-S337	3.4465843677402215	0.9592285708148266	2.7843727952111297	2.8873348008619524	3.505962807777728	3.402394145654565	2.9392602570458317	3.646477463797672	2.5423099172404733	2.6809875500713085	0.22228780327977657	1.612485717926993	4.031689823816211	3.5940545395557106	3.6280062309194054	0.42536056243506754	3.256127123038193	3.485355459881252	1.18394876905465	3.1105258386502017	3.4527826060878573	2.77655164820747	2.905082709836519	3.6861003393937892	3.089368199796274	0.0	4.095490537036621	2.87918361110711	2.9579785489465134	4.108619649494343	3.406127382147825	1.529257951199846	1.4874691103866908	1.4317241652070591	3.8431662640813276	2.269223091433249	2.9841990923986166	3.181080508291106	2.429950789680019	2.548430069773321	4.162588585391134	4.180154181784896	2.7200073286973905	2.6586831531184565	3.6046501345080095	3.227820265074084	4.169939647134522	0.7565656988775653	3.5276165552069196	2.41884929752629	2.7583750323911636	2.995785589689803	3.4521371066290154	4.148072633522242	2.464935063690702	2.7517719178969067	2.3575481706804085	3.386348614171859	1.3516857661323538	0.2535012880807916	2.373571537033903	1.5517599833872806	3.677568524551145	2.910617197586616	1.83767039810291	2.928565999473153	3.523002576715665	1.655213988898285	2.7904511622795245	2.848847954013021	3.0768898288091746	2.654621394754889	2.1443601810883375	2.990766523508855	2.424335657030798	2.1369820612265964	2.2517510781132204	2.7006193795333724	3.026197446424312	3.3110002873175195	2.1309579881119376	2.8907581513288054	2.3347067373682497	2.5595500342141477	3.107473847961756
GnotoExpt-FP548-S63	2.636319186215888	3.508371261732924	4.151519093300673	1.3150265508857162	2.8369854296230157	2.12767478352604	1.1847115100602823	3.015396755066178	1.704317825698135	2.2084611272247017	4.013795903037269	4.209585705575544	0.45560171604459165	3.1023011870441652	2.2417079790523626	3.698522256636942	3.3449211744430545	2.6968642282214756	3.137357749628435	1.8361810058645944	2.2351455483555496	2.0541048387709897	2.0309790049353214	3.5425016320917644	1.9909069748536556	4.095490537036621	0.0	3.5231966464912867	3.228664354748166	0.6012028588326244	3.7765912388392895	4.4661774437565205	4.257765588951551	2.7815410349944636	0.37489740615550027	1.9144851188964287	1.9778989082948937	2.0162513559265296	1.7188467724288172	3.3341552255266316	0.7887635629186853	0.7690181187814927	2.84593850113978	2.0658290943234734	3.8258388690537437	2.561937690006295	2.8917401563093073	3.4008954616579317	2.8337613481680735	2.46670681780325	2.1318083081853882	2.056530792410286	2.4474497530190784	0.5234364713569375	3.3153713951723596	1.5104214572911319	1.9898553425710857	3.378671852794825	2.8420179347253893	4.077321536931598	1.9215179884276041	2.623417624163585	2.248644050646975	2.224334572751154	4.3438936675928455	2.1532729021052597	2.855431568269829	3.3707124257141095	3.340312270737873	1.6789429251114623	2.1809823304336353	2.3570610365809457	3.232527995139258	1.8955643266071533	2.193532833759262	3.1016822053062563	2.216842271354789	2.490949514791508	3.328535790041582	2.1264277522924537	3.127098421460414	2.6160178119970428	2.0774364659279225	1.8177158771874666	2.7165487594077873
