metadata,feature,value,coef,stderr,N,N.not.0,pval,qval
Site,55b5e18dcec6eaff69b53b2c4cbb0a16,Distal_Colon,0.878830544,0.09461973302,141,141,7.19E-15,6.19E-12
Site,49d5e983bbc870059084d932fb344b75,Distal_Colon,1.156900073,0.1231631313,141,124,4.32E-15,6.19E-12
Site,9c6efccec7649fddce7cb4c0b868559f,Distal_Colon,1.048722899,0.1133795339,141,129,8.66E-15,6.19E-12
Site,a2afdab2db82e62d5de07d2f29111f10,Distal_Colon,1.062945269,0.1178386458,141,134,2.63E-14,1.41E-11
Site,efe64b2cd066392c8b5379c583817500,Distal_Colon,1.092923598,0.1256492581,141,133,1.25E-13,5.36E-11
Site,7cd17d18c05e35c6001cc253ac15c517,Distal_Colon,0.6751345005,0.08026609431,141,141,4.99E-13,1.78E-10
Site,dcd0c235615b718f89bb8cc76b5a627f,Distal_Colon,1.216889289,0.1496794411,141,137,1.93E-12,5.92E-10
Site,48082d1ff66a9207ede6bf05e9846d6e,Distal_Colon,0.5249973316,0.06591181951,141,141,4.25E-12,1.14E-09
Line,76d6be90e19a660c9a84b35fa31d801c,JJWT,-4.858615234,0.5160883148,141,113,1.07E-11,2.55E-09
Line,9de76593a352f0485ab552209ea38a3b,LyzCre,2.448780767,0.2694586866,141,23,2.83E-11,6.06E-09
Site,759abfc82a4b189214d7e148d4aef180,Distal_Colon,0.6673070702,0.08900446894,141,141,3.94E-11,6.50E-09
Site,048a59d179f89089b6e3a2d50f389e94,Distal_Colon,0.9149767785,0.1215537864,141,123,3.42E-11,6.50E-09
Site,8064a19ea488e28609ef25daab20653e,Distal_Colon,1.074568313,0.1430340994,141,133,3.67E-11,6.50E-09
Line,c4bb856f00469484de24c5d7e0a221b6,LyzCre,-2.820497609,0.3596763126,141,56,1.30E-09,1.99E-07
Site,a93ecb34623d57ce5a83ac109551229b,Distal_Colon,-0.7109713811,0.1064886439,141,138,1.82E-09,2.60E-07
Site,b3703a2157a018a94473b0861589dde0,Distal_Colon,0.4958617504,0.07494934255,141,139,2.40E-09,3.22E-07
