metadata,feature,value,coef,stderr,N,N.not.0,pval,qval
Site,6d5171bbc6ef97262119e6d152d82164,Ileum,2.664155379,0.3794474072,132,105,5.17E-10,9.88E-07
Line,4c8288bfbd76958c0c094d87b97650f8,Vil1Cre,3.745033135,0.5604052332,132,119,5.23E-08,5.00E-05
Line,c8433912bf1d2d7d9dd177739211ae41,JJWT,-3.938404736,0.6449327412,132,86,2.99E-07,0.0001904388756
Line,43f0247fc01758c65914603bd7280102,Vil1Cre,0.8845053524,0.1670351718,132,15,5.28E-07,0.0002523519283
Line,978c4b2965a576a78cac987d12c9e0a0,Vil1Cre,1.168054456,0.2061221669,132,17,2.41E-06,0.0008506977214
Line,be50260bd56c9b191a9e0845fc908179,Vil1Cre,-1.305807042,0.2393758023,132,79,2.67E-06,0.0008506977214
Line,ad23727bc3e6dc84a4c52399fe4f0d39,Vil1Cre,-3.54032051,0.6617159306,132,119,3.56E-06,0.0009727380232
Line,ad4e760fa406db6470c29766422a47d2,JJWT,-3.730989276,0.7097210686,132,68,5.11E-06,0.001220874027
Line,89c209abd89a5232343a4c87c93cb4ea,JJWT,-4.442442481,0.8686971925,132,109,7.41E-06,0.001297236625
Line,b3ef12a80d40902556c2fd4de5924438,Vil1Cre,0.8678280916,0.1854604705,132,25,7.46E-06,0.001297236625
Line,96c7cedbae877361d087a8b39206d408,Vil1Cre,1.250988605,0.2659492737,132,30,6.74E-06,0.001297236625
Line,b818498a79e2d7a40cdaf0d29b43c7c0,Vil1Cre,-1.395333311,0.27826774,132,72,9.99E-06,0.00159108857
Line,695a1bb7c03f0f0b00d69b55fe30c4c3,Vil1Cre,-1.414873064,0.2905903057,132,107,1.79E-05,0.002009485803
Line,f5fdc65ce7f21dccce1d5f510ecd0cff,LyzCre,1.588399547,0.3263044876,132,43,1.72E-05,0.002009485803
Line,20b86a0cfa5df6fb3f9afef5cf2f0151,JJWT,-3.303238776,0.679624623,132,65,1.75E-05,0.002009485803
Sequencing_Run,6f0b4058c92e83c77533a218739a0e38,NovaSeq_Jan_Twenty,2.596688639,0.52158915,132,62,1.62E-05,0.002009485803
Line,3eeb6fa3850d5ab2864e37931dc1781b,JJWT,1.870626751,0.3862972396,132,18,1.77E-05,0.002009485803
Site,89c209abd89a5232343a4c87c93cb4ea,Ileum,-1.261840861,0.2832737648,132,109,2.50E-05,0.002513119391
Line,2da7ea845bb72e8eb58d649348bf057a,Vil1Cre,-1.280414913,0.2689127493,132,101,2.39E-05,0.002513119391
Line,978c4b2965a576a78cac987d12c9e0a0,JJWT,1.671392325,0.34726135,132,17,3.18E-05,0.002947904455
Site,f3ccb3a030fc4f716980bcc0465dff41,Ileum,-1.061931574,0.2419105272,132,49,3.24E-05,0.002947904455
Line,c4bb856f00469484de24c5d7e0a221b6,LyzCre,-1.170805098,0.2511425032,132,26,3.74E-05,0.003251706706
Line,0247032b5537cfe290e9fe3067f9257e,Vil1Cre,-2.475412104,0.5374075772,132,115,3.97E-05,0.003298770647
Line,234b63e9a181c1a4a2abf89444577cef,JJWT,-3.088640686,0.6710816336,132,44,4.24E-05,0.003378594052
Line,2e11ee45d4ccab0775222da825d3bd42,Vil1Cre,-1.644743996,0.3646082483,132,89,5.34E-05,0.004087552842
Line,7c0c72cc86a5548fac1f1c96853e29fe,Vil1Cre,1.010613305,0.2262422624,132,19,5.94E-05,0.004366001715
