metadata,feature,value,coef,stderr,N,N.not.0,pval,qval
Site,17bccd87573679acdd1eda74fc49bde7,Cecum,1.780727389,0.182944358,138,113,9.17E-16,2.00E-12
Site,292a57429f3bed0adc53c07dc4c62c9f,Proximal_Colon,1.073463508,0.1219134454,138,119,1.12E-13,1.22E-10
Site,4c8288bfbd76958c0c094d87b97650f8,Proximal_Colon,-2.257527043,0.2655012446,138,113,4.31E-13,3.13E-10
Site,977eb5e61f5d9a0c3618c4f129859cd3,Proximal_Colon,1.296453407,0.1542500576,138,123,6.12E-13,3.33E-10
Site,4c8288bfbd76958c0c094d87b97650f8,Cecum,-2.15487595,0.2655012446,138,113,2.67E-12,1.16E-09
Site,8b317947d610fc3e351d94e2466ab1ab,Proximal_Colon,1.230842647,0.1574758842,138,105,9.65E-12,3.50E-09
Line,b818498a79e2d7a40cdaf0d29b43c7c0,Vil1Cre,-2.819665957,0.3141016482,138,103,3.53E-11,1.10E-08
Site,9b5ce504ace88223f14f8b0848d1b054,Proximal_Colon,-0.8643337285,0.1168788145,138,126,7.67E-11,1.92E-08
Site,483176e085c4e4eeee22409a02f2c0ef,Proximal_Colon,1.271993077,0.1721273963,138,103,7.94E-11,1.92E-08
Site,84a1034f71767fa92491aebf1bdf7fdc,Proximal_Colon,1.171343387,0.1617735561,138,122,1.49E-10,3.02E-08
Site,e6b0f68e8f6db48ea780944a44ac99a1,Proximal_Colon,0.9391858482,0.1297280299,138,129,1.53E-10,3.02E-08
Site,f745d265f36ea7eac26d97280e690796,Proximal_Colon,-2.064741518,0.2930077436,138,56,3.67E-10,6.14E-08
Line,c4bb856f00469484de24c5d7e0a221b6,LyzCre,-2.680193702,0.3253158505,138,53,3.56E-10,6.14E-08
Site,c003202be6a53b07fbb26ecd2161fe2c,Proximal_Colon,-1.096103022,0.1574473528,138,122,5.60E-10,8.71E-08
Line,ad4e760fa406db6470c29766422a47d2,JJWT,-5.873636116,0.7336282029,138,84,6.19E-10,8.98E-08
Site,9558d82710beac18e454f983c9db7cca,Proximal_Colon,0.9225376001,0.1368612453,138,129,1.39E-09,1.88E-07
Site,a8bb13e9e2b548216ed9a9619c1767a0,Proximal_Colon,1.067938907,0.1598877751,138,103,1.81E-09,2.32E-07
Site,76d6be90e19a660c9a84b35fa31d801c,Proximal_Colon,-1.248454233,0.1864952912,138,117,1.92E-09,2.32E-07
Site,0dc69705aa39eb92e3dc26eed8d677c6,Proximal_Colon,0.9029763384,0.136381917,138,41,2.53E-09,2.75E-07
Line,078adee61a27c0b09155d2f8a79114e3,LyzCre,2.143021638,0.280086652,138,20,2.51E-09,2.75E-07
Line,4c8288bfbd76958c0c094d87b97650f8,Vil1Cre,5.553422694,0.7302299387,138,113,2.77E-09,2.80E-07
Site,9ff8565480eb4d1ae1feec02a0dfce35,Proximal_Colon,-1.023557511,0.1548612216,138,124,2.83E-09,2.80E-07
Site,1355705d5f5537fdd6063e8aef08650d,Proximal_Colon,-1.410954942,0.2156908309,138,17,3.50E-09,3.31E-07
Site,b7e800ed490ab8e535a11f2bd8f6cacc,Proximal_Colon,1.28080833,0.1957196153,138,114,3.78E-09,3.43E-07
Line,be50260bd56c9b191a9e0845fc908179,Vil1Cre,-1.442837852,0.1918042518,138,119,4.45E-09,3.72E-07
Site,db1ea7350f45b6b1c577ee65fae969c4,Proximal_Colon,0.8232814082,0.1265001623,138,124,4.38E-09,3.72E-07
Site,89c209abd89a5232343a4c87c93cb4ea,Proximal_Colon,-1.267972165,0.1981248336,138,54,6.61E-09,5.33E-07
Site,397aa1ad0378774f826b9825c958427e,Proximal_Colon,-0.9423828081,0.1473005376,138,122,7.29E-09,5.67E-07
Site,1355705d5f5537fdd6063e8aef08650d,Cecum,-1.358881446,0.2156908309,138,17,1.04E-08,7.56E-07
Site,483176e085c4e4eeee22409a02f2c0ef,Cecum,1.088663782,0.1721273963,138,103,1.02E-08,7.56E-07
Site,0758746de870fac931a39b11205ea4f6,Proximal_Colon,0.8987535548,0.142783126,138,102,1.14E-08,7.97E-07
Site,204736c3bd4a4c1f840e9fc99a5155d2,Cecum,0.8323086737,0.1329334143,138,122,1.40E-08,9.52E-07
Line,20b86a0cfa5df6fb3f9afef5cf2f0151,JJWT,-4.983763873,0.7087936462,138,80,1.56E-08,1.03E-06
Site,c42634f8d1aad4956aa9638465e86565,Proximal_Colon,-0.9322794233,0.1503911848,138,138,1.74E-08,1.11E-06
Site,f80a7e9c950f857ec31ac4d0cc9c6a03,Proximal_Colon,-0.7433423646,0.1206130012,138,114,1.97E-08,1.23E-06
Site,e78a270ccd8d01d326e840cd85e1c1e2,Proximal_Colon,-0.7362765645,0.119326505,138,126,2.03E-08,1.23E-06
Site,44585e66f2af08e85803b2e5689b1eeb,Proximal_Colon,1.087780419,0.1764866575,138,87,2.09E-08,1.23E-06
Site,759abfc82a4b189214d7e148d4aef180,Proximal_Colon,-0.8503014995,0.1383783467,138,130,2.22E-08,1.27E-06
Site,fbbeae3dceada6928b2cdc472f5d9901,Cecum,-1.837823558,0.3027678272,138,67,3.01E-08,1.64E-06
Site,5880c5d1b7cc98fab46a044a247525a2,Proximal_Colon,0.804094439,0.132532874,138,118,2.96E-08,1.64E-06
Site,564a2d40353ba6af46b47a2d367a3d56,Proximal_Colon,0.9397819485,0.1553514437,138,128,3.43E-08,1.77E-06
Site,a0f4041ccc6a3b1f6512919ebe00613d,Proximal_Colon,-0.7573210547,0.1251479531,138,121,3.42E-08,1.77E-06
Line,978c4b2965a576a78cac987d12c9e0a0,JJWT,5.419893704,0.8019823063,138,49,4.27E-08,2.11E-06
Site,028e2c1b650e2e2b5847154a153e0166,Proximal_Colon,-1.881544829,0.3142385296,138,63,4.27E-08,2.11E-06
Site,fbbeae3dceada6928b2cdc472f5d9901,Proximal_Colon,-1.80451977,0.3027678272,138,67,4.88E-08,2.36E-06
Line,7f2a284a722c1b4a8d548cf5635d9d6e,JJWT,-4.134027834,0.6236613695,138,53,5.16E-08,2.44E-06
Site,eee9bab26577ab7978a3c7bb4a082922,Proximal_Colon,-1.132397901,0.1907236437,138,51,5.56E-08,2.57E-06
Site,028e2c1b650e2e2b5847154a153e0166,Cecum,-1.85847521,0.3142385296,138,63,5.89E-08,2.67E-06
Site,eca7ea65dbc52bdbc9ade7f98e109a1e,Proximal_Colon,-0.981651419,0.1664710061,138,103,6.62E-08,2.94E-06
Site,a8bb13e9e2b548216ed9a9619c1767a0,Cecum,0.936938542,0.1598877751,138,103,7.18E-08,3.12E-06
Site,5756e2e2f97499253c4280eeb7413ca6,Proximal_Colon,0.7819229611,0.1339225848,138,32,8.81E-08,3.76E-06
Site,bf5b6d2bedc4f3f44c7d707821b0f12b,Proximal_Colon,0.7629562257,0.1316022551,138,61,9.98E-08,4.18E-06
Line,978c4b2965a576a78cac987d12c9e0a0,Vil1Cre,3.040240329,0.4730385882,138,49,1.29E-07,5.28E-06
Site,861fb4882b4c65b68e5998bb89ad59e8,Proximal_Colon,-0.8150599108,0.1422748328,138,99,1.31E-07,5.28E-06
Line,c8433912bf1d2d7d9dd177739211ae41,JJWT,-4.514085688,0.7136908173,138,106,1.82E-07,7.18E-06
Site,55b5e18dcec6eaff69b53b2c4cbb0a16,Proximal_Colon,-0.6585211111,0.1168827739,138,129,2.05E-07,7.96E-06
Site,762fd96b2d1336974fba68fedd33fefa,Proximal_Colon,-0.8437097329,0.1503740208,138,111,2.29E-07,8.74E-06
Site,5756e2e2f97499253c4280eeb7413ca6,Cecum,0.7471703768,0.1339225848,138,32,2.67E-07,1.00E-05
Site,5e7454ae5bc6cea5edbfbe42b2d24477,Proximal_Colon,0.7951353021,0.1430810216,138,121,2.73E-07,1.01E-05
Line,fbbeae3dceada6928b2cdc472f5d9901,Vil1Cre,4.087447581,0.6682742908,138,67,2.96E-07,1.07E-05
Site,0789b8bf342cad7160cfe6e2e074f034,Proximal_Colon,0.7725968021,0.1398233804,138,85,3.15E-07,1.12E-05
Line,9558d82710beac18e454f983c9db7cca,Vil1Cre,-1.152385294,0.1888538365,138,129,3.26E-07,1.14E-05
Site,184d1c27d9866996ffbca04cfad3ded3,Proximal_Colon,0.7271452948,0.1317079119,138,71,3.36E-07,1.16E-05
Site,435716953baae002e22a8d28e14c0aec,Proximal_Colon,0.8290290581,0.1519668554,138,120,4.27E-07,1.45E-05
Site,a2afdab2db82e62d5de07d2f29111f10,Proximal_Colon,-0.8206126888,0.1512724878,138,68,4.93E-07,1.65E-05
Site,8b317947d610fc3e351d94e2466ab1ab,Cecum,0.8504779974,0.1574758842,138,105,5.35E-07,1.76E-05
Site,d33d037914391243a664e78b0865819d,Proximal_Colon,-1.001336472,0.1857208539,138,79,5.71E-07,1.86E-05
Site,faf82edd7b4917abc7158d7152136723,Proximal_Colon,0.7261325604,0.1350668042,138,95,5.93E-07,1.90E-05
Site,21f3474eb0a2647e96181ab06ed9b764,Proximal_Colon,-0.8687691666,0.1621104546,138,72,6.41E-07,1.99E-05
Site,292a57429f3bed0adc53c07dc4c62c9f,Cecum,0.6552354518,0.1219134454,138,119,6.34E-07,1.99E-05
Line,e48fb994a13cc5f14b93bd94b4dd8725,JJWT,-4.364097289,0.7564557268,138,75,8.97E-07,2.75E-05
Site,f745d265f36ea7eac26d97280e690796,Cecum,-1.544261088,0.2930077436,138,56,9.36E-07,2.83E-05
Site,64864a4b76fc5cccc00f4e44f8dbcff4,Proximal_Colon,0.5732552715,0.109174912,138,128,1.01E-06,3.01E-05
Line,078adee61a27c0b09155d2f8a79114e3,Vil1Cre,1.495473156,0.2602706609,138,20,1.03E-06,3.03E-05
