NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	K03409	2301	4.7888336181640625	-0.6920286	Yes	
row_1	K10439	2350	4.455707550048828	-0.654931	Yes	
row_2	K03411	2463	3.545917510986328	-0.63854533	Yes	
row_3	K13924	2517	3.0673537254333496	-0.6030659	Yes	
row_4	K03414	2520	3.036195755004883	-0.55108154	Yes	
row_5	K03415	2524	3.0267326831817627	-0.49942085	Yes	
row_6	K03410	2557	2.7517011165618896	-0.45714524	Yes	
row_7	K03406	2628	2.1578900814056396	-0.4271674	Yes	
row_8	K03413	2708	1.315913200378418	-0.40010217	Yes	
row_9	K03408	2787	0.7478910684585571	-0.3727133	Yes	
row_10	K10540	2849	0.507612407207489	-0.33982283	Yes	
row_11	K02556	2874	0.4116189479827881	-0.29495823	Yes	
row_12	K03407	2889	0.34966030716896057	-0.24685739	Yes	
row_13	K02557	2896	0.31977328658103943	-0.19616756	Yes	
row_14	K00575	2976	0.1995585858821869	-0.16910233	Yes	
row_15	K03412	3000	0.11975212395191193	-0.12391411	Yes	
row_16	K02416	3044	0.029551982879638672	-0.08519839	Yes	
row_17	K02417	3058	0.02229117788374424	-0.036773928	Yes	
row_18	K02410	3060	0.021833404898643494	0.015534027	Yes	
