NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	K00674	45	32.824398040771484	0.03304651	Yes	
row_1	K12524	174	25.598970413208008	0.039214782	Yes	
row_2	K00841	408	21.245450973510742	0.011380465	Yes	
row_3	K01928	477	20.499561309814453	0.03697879	Yes	
row_4	K00928	537	19.759366989135742	0.06549162	Yes	
row_5	K05822	541	19.75200653076172	0.112139165	Yes	
row_6	K00133	552	19.6307430267334	0.15651987	Yes	
row_7	K01929	570	19.6307430267334	0.19863375	Yes	
row_8	K01439	690	19.53490447998047	0.20771652	Yes	
row_9	K00215	751	19.214881896972656	0.23590551	Yes	
row_10	K01778	772	19.064529418945312	0.27704787	Yes	
row_11	K01586	783	18.95401382446289	0.3214286	Yes	
row_12	K14267	802	18.951213836669922	0.36321864	Yes	
row_13	K00290	814	18.90577507019043	0.4072755	Yes	
row_14	K05823	944	17.913375854492188	0.41311994	Yes	
row_15	K05825	991	17.450565338134766	0.4458426	Yes	
row_16	K01714	994	17.440284729003906	0.49281397	Yes	
row_17	K00003	1330	14.16161823272705	0.43194857	No	
row_18	K03340	1751	9.578601837158203	0.34355727	No	
row_19	K10206	1784	9.171368598937988	0.38081363	No	
row_20	K00821	2556	2.7649359703063965	0.17875652	No	
