NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	K02342	104	28.011228561401367	0.028875688	Yes	
row_1	K03111	376	21.708221435546875	0.0037584882	Yes	
row_2	K03471	451	20.828603744506836	0.042333495	Yes	
row_3	K02314	505	20.164091110229492	0.08769803	Yes	
row_4	K02337	534	19.783727645874023	0.14114533	Yes	
row_5	K02316	540	19.75430679321289	0.20202878	Yes	
row_6	K02341	546	19.667604446411133	0.2629122	Yes	
row_7	K02338	571	19.6307430267334	0.31765276	Yes	
row_8	K02340	572	19.6307430267334	0.38015276	Yes	
row_9	K02343	573	19.6307430267334	0.44265276	Yes	
row_10	K03470	680	19.580209732055664	0.47088182	Yes	
row_11	K02335	684	19.560182571411133	0.5324119	Yes	
row_12	K01972	694	19.523141860961914	0.5920021	Yes	
row_13	K03469	950	17.843639373779297	0.5720579	No	
row_14	K03763	1324	14.2528657913208	0.513963	No	
row_15	K02339	2830	0.5139843821525574	0.089880385	No	
