NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	K01858	95	28.88581085205078	0.06934495	No	
row_1	K01803	471	20.589433670043945	0.04833818	No	
row_2	K01092	521	19.944067001342773	0.13252662	No	
row_3	K00010	1857	8.41943073272705	-0.19825749	No	
row_4	K03338	2467	3.4823431968688965	-0.29477248	No	
row_5	K03335	2784	0.7709776163101196	-0.29674086	Yes	
row_6	K03337	2805	0.6304800510406494	-0.20319456	Yes	
row_7	K03336	2894	0.33102309703826904	-0.13159081	Yes	
row_8	K06606	3038	0.03678379952907562	-0.07773473	Yes	
row_9	K01093	3077	0.013947308994829655	0.010003254	Yes	
