NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	K03701	318	22.930084228515625	0.040342644	Yes	
row_1	K03703	637	19.6307430267334	0.08068529	Yes	
row_2	K03723	638	19.6307430267334	0.22354244	Yes	
row_3	K02335	684	19.560182571411133	0.35189283	Yes	
row_4	K01972	694	19.523141860961914	0.49184862	Yes	
row_5	K03702	728	19.41400146484375	0.6240675	Yes	
row_6	K03657	1073	16.70724868774414	0.65602845	Yes	
