NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	K00299	912	18.15908432006836	-0.25395733	No	
row_1	K01738	1087	16.56597900390625	-0.2686926	No	
row_2	K00651	1158	16.018299102783203	-0.24971639	No	
row_3	K00640	1454	12.893518447875977	-0.3036737	No	
row_4	K00385	2003	6.936566352844238	-0.43964076	Yes	
row_5	K00380	2077	6.322152614593506	-0.42163697	Yes	
row_6	K00394	2197	5.494498252868652	-0.41854405	Yes	
row_7	K00395	2198	5.494498252868652	-0.37687737	Yes	
row_8	K00958	2257	5.011590480804443	-0.35401136	Yes	
row_9	K11180	2283	4.856590747833252	-0.32044843	Yes	
row_10	K11181	2284	4.856590747833252	-0.27878174	Yes	
row_11	K01082	2316	4.658929347991943	-0.24716371	Yes	
row_12	K02048	2534	2.973781108856201	-0.2758374	Yes	
row_13	K00957	2689	1.473921298980713	-0.28408968	Yes	
row_14	K01739	2705	1.340145468711853	-0.24728526	Yes	
row_15	K00956	2728	1.1628161668777466	-0.21274988	Yes	
row_16	K08352	2736	1.0783756971359253	-0.17335226	Yes	
row_17	K07306	2815	0.5834637880325317	-0.15696922	Yes	
row_18	K00860	2854	0.5000701546669006	-0.12762022	Yes	
row_19	K01011	2865	0.4497951865196228	-0.08919504	Yes	
row_20	K00390	2883	0.3666291832923889	-0.05303891	Yes	
row_21	K00381	2904	0.2937445342540741	-0.017855223	Yes	
row_22	K02045	2912	0.2732034921646118	0.021542402	Yes	
row_23	K07307	2969	0.21417084336280823	0.04505672	Yes	
