NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	K00265	314	22.98331069946289	-0.058271572	No	
row_1	K01915	829	18.71576499938965	-0.18135196	No	
row_2	K00262	1008	17.298234939575195	-0.19555354	No	
row_3	K00459	1243	15.269463539123535	-0.22790158	Yes	
row_4	K01501	1306	14.502065658569336	-0.20451406	Yes	
row_5	K00366	1354	13.963191032409668	-0.17626587	Yes	
row_6	K00266	1589	11.142084121704102	-0.2086139	Yes	
row_7	K02586	1761	9.493124008178711	-0.22054718	Yes	
row_8	K02591	1762	9.493124008178711	-0.17706892	Yes	
row_9	K05601	1900	7.964698314666748	-0.1779847	Yes	
row_10	K00374	2081	6.284910202026367	-0.19283436	Yes	
row_11	K00284	2135	5.940717697143555	-0.16653043	Yes	
row_12	K00373	2154	5.797159671783447	-0.12888497	Yes	
row_13	K00370	2159	5.769033432006836	-0.08670288	Yes	
row_14	K00371	2160	5.769033432006836	-0.04322462	Yes	
row_15	K00261	2341	4.52730131149292	-0.058074288	Yes	
row_16	K03385	2398	4.034008979797363	-0.032742493	Yes	
row_17	K02588	2510	3.1230549812316895	-0.025233123	Yes	
row_18	K01673	2543	2.867063045501709	0.007875729	Yes	
row_19	K00926	2748	0.9938077330589294	-0.014750997	Yes	
row_20	K02567	2750	0.9854116439819336	0.02840322	Yes	
row_21	K02575	2794	0.7043455243110657	0.057947587	Yes	
row_22	K00260	3081	0.013069667853415012	0.00874925	Yes	
