NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	K08289	54	32.30802536010742	0.038085483	Yes	
row_1	K01433	109	27.70071792602539	0.076170966	Yes	
row_2	K00605	149	26.65651512145996	0.11910924	Yes	
row_3	K13990	307	23.189043045043945	0.123872176	Yes	
row_4	K00560	324	22.822418212890625	0.1742514	Yes	
row_5	K00287	398	21.36503791809082	0.20619002	Yes	
row_6	K01491	459	20.71503448486328	0.24233438	Yes	
row_7	K00600	666	19.607749938964844	0.23124483	Yes	
row_8	K01934	692	19.533950805664062	0.2787124	Yes	
row_9	K01938	761	19.118709564208984	0.31226858	Yes	
row_10	K00604	881	18.38543128967285	0.3293253	Yes	
row_11	K00603	1016	17.179065704345703	0.3415292	Yes	
row_12	K00602	1021	17.11640167236328	0.39579067	Yes	
row_13	K11175	1029	17.048547744750977	0.44908157	Yes	
row_14	K00297	1595	11.116377830505371	0.3218484	No	
row_15	K01746	1669	10.35098648071289	0.35378698	No	
row_16	K00548	1756	9.535615921020508	0.38151982	No	
row_17	K03465	2625	2.1742360591888428	0.15626012	No	
