NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	K03648	273	24.205608367919922	-0.011255217	Yes	
row_1	K10563	298	23.473224639892578	0.057915926	Yes	
row_2	K01142	312	22.99209976196289	0.13064004	Yes	
row_3	K01246	344	22.702468872070312	0.19755019	Yes	
row_4	K07462	650	19.6307430267334	0.17595907	Yes	
row_5	K02335	684	19.560182571411133	0.24222323	Yes	
row_6	K01972	694	19.523141860961914	0.31623933	Yes	
row_7	K03652	769	19.080001831054688	0.3692606	Yes	
row_8	K10773	909	18.16579246520996	0.40128705	Yes	
row_9	K03575	1182	15.759295463562012	0.3903548	Yes	
row_10	K01151	1196	15.62957763671875	0.46307895	Yes	
row_11	K03660	2354	4.422151565551758	0.166294	No	
row_12	K01247	2667	1.6948201656341553	0.14244187	No	
