NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	K00012	824	18.801088333129883	-0.17506896	No	
row_1	K00128	862	18.530649185180664	-0.09610305	No	
row_2	K03476	1942	7.495851039886475	-0.35348317	Yes	
row_3	K03475	2191	5.507238388061523	-0.34262574	Yes	
row_4	K02822	2202	5.4623026847839355	-0.25494453	Yes	
row_5	K00880	2289	4.850987434387207	-0.19179527	Yes	
row_6	K08092	2391	4.098825454711914	-0.13348787	Yes	
row_7	K03079	2402	4.002164363861084	-0.045806658	Yes	
row_8	K01630	2416	3.9344377517700195	0.040906183	Yes	
row_9	K02821	2722	1.2002447843551636	0.03336466	Yes	
row_10	K03077	2738	1.055238127708435	0.11943192	Yes	
