NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	K01858	95	28.88581085205078	0.06934495	Yes	
row_1	K00845	297	23.484115600585938	0.104485326	Yes	
row_2	K01092	521	19.944067001342773	0.13252662	Yes	
row_3	K01835	762	19.115205764770508	0.1550823	Yes	
row_4	K00067	784	18.951213836669922	0.24830592	Yes	
row_5	K01710	882	18.380144119262695	0.3170055	Yes	
row_6	K00973	892	18.27995491027832	0.41410133	Yes	
row_7	K00844	962	17.70381736755371	0.4918361	Yes	
row_8	K01790	1143	16.2027645111084	0.53375286	Yes	
row_9	K00010	1857	8.41943073272705	0.40367863	No	
