NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	K02108	964	17.6752986907959	-0.18586746	Yes	
row_1	K02113	965	17.672605514526367	-0.060867455	Yes	
row_2	K02115	967	17.670499801635742	0.06381007	Yes	
row_3	K02110	972	17.596343994140625	0.18752016	Yes	
row_4	K02112	973	17.596343994140625	0.31252018	Yes	
row_5	K02114	975	17.58573341369629	0.4371977	Yes	
row_6	K02111	985	17.536373138427734	0.5592954	Yes	
row_7	K02109	1079	16.63947105407715	0.6543051	Yes	
