NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	K06013	186	25.447668075561523	-0.0126141105	Yes	
row_1	K02523	189	25.42799949645996	0.03435727	Yes	
row_2	K00806	554	19.6307430267334	-0.035899326	Yes	
row_3	K01597	782	18.961362838745117	-0.061790638	Yes	
row_4	K00054	846	18.591951370239258	-0.034573145	Yes	
row_5	K00869	847	18.591951370239258	0.013045904	Yes	
row_6	K00938	848	18.591951370239258	0.06066495	Yes	
row_7	K01641	849	18.591951370239258	0.108284004	Yes	
row_8	K01662	850	18.591951370239258	0.15590306	Yes	
row_9	K13789	918	18.124128341674805	0.1818252	Yes	
row_10	K00919	1027	17.074052810668945	0.19447017	Yes	
row_11	K01823	1198	15.61548900604248	0.1870374	Yes	
row_12	K00805	1261	15.168264389038086	0.21457873	Yes	
row_13	K00991	1277	14.900188446044922	0.25734025	Yes	
row_14	K00099	1498	12.404479026794434	0.23371579	Yes	
row_15	K03526	1499	12.404479026794434	0.28133485	Yes	
row_16	K01770	1518	12.028932571411133	0.3231249	Yes	
row_17	K00626	1600	11.083235740661621	0.34451336	Yes	
row_18	K03527	1638	10.714946746826172	0.38015053	Yes	
row_19	K12506	2090	6.223282814025879	0.28172037	No	
row_20	K00795	3082	0.013069667853415012	0.008419733	No	
