# Constructed from biom file
#OTU ID	TL1a_DTT_76_Repeat	TL1a_FP_64	TL1a_DTT_172_Re_extracted	TL1a_FP_76	TL1a_FP_142	TL1a_FP_172	TL1a_FP_100	TL1a_FP_208	TL1a_DTT_244_Repeat	TL1a_FP_244	TL1a_DTT_142_Repeat	TL1a_DTT_64	TL1a_DTT_208	TL1A_FP_640	TL1A_DTT_640	TL1A_FP_688	taxonomy
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae	0.0	0.0	36.0	0.0	4.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	10.0	0.0	0.0	6.0
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae	0.0	0.0	0.0	0.0	4.0	4.0	0.0	0.0	5.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae	5857.0	48482.0	11124.0	7076.0	31423.0	873.0	26832.0	1333.0	8021.0	56524.0	695.0	3023.0	1837.0	243.0	5089.0	956.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae	4.0	50.0	11.0	31.0	309.0	55.0	191.0	0.0	0.0	2.0	0.0	8.0	0.0	4.0	59.0	43.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae	341.0	5.0	23229.0	2374.0	8432.0	19817.0	9973.0	861.0	1034.0	843.0	3345.0	11.0	5534.0	324.0	3197.0	1019.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae	824.0	2506.0	606.0	2828.0	3518.0	669.0	8397.0	110.0	0.0	49.0	26.0	253.0	45.0	30.0	1073.0	201.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae	91.0	163.0	3128.0	127.0	3668.0	5651.0	2714.0	63.0	39.0	80.0	400.0	252.0	105.0	24.0	381.0	146.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae	49.0	756.0	363.0	139.0	360.0	9.0	762.0	26.0	0.0	1.0	86.0	31.0	0.0	79.0	898.0	409.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Alicyclobacillaceae	24.0	0.0	115.0	273.0	0.0	12.0	1101.0	9.0	26.0	7.0	0.0	2.0	37.0	6.0	18.0	4.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae	82.0	0.0	531.0	28.0	175.0	1065.0	144.0	104.0	68.0	139.0	379.0	0.0	1975.0	10.0	16.0	22.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__	0.0	0.0	0.0	22.0	24.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Christensenellaceae	36.0	6.0	0.0	0.0	4.0	0.0	5.0	0.0	34.0	18.0	0.0	39.0	11.0	5.0	10.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae_1	3355.0	5.0	83.0	92.0	35.0	56.0	716.0	4.0	120.0	15.0	13603.0	4.0	57.0	2.0	13.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiales_vadinBB60_group	0.0	0.0	17.0	189.0	391.0	87.0	1261.0	0.0	4.0	5.0	72.0	0.0	8.0	4.0	13.0	8.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae	0.0	8.0	3.0	42.0	4.0	0.0	16.0	77.0	0.0	0.0	0.0	47.0	4.0	54.0	7.0	22.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Family_XIII	46.0	33.0	43.0	36.0	37.0	51.0	43.0	0.0	0.0	26.0	0.0	0.0	0.0	18.0	21.0	24.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae	3277.0	1192.0	2489.0	6848.0	8438.0	1830.0	10610.0	3851.0	2715.0	5384.0	559.0	10751.0	2492.0	1337.0	3092.0	2326.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae	0.0	0.0	11.0	17.0	49.0	5.0	20.0	0.0	0.0	3.0	0.0	0.0	4.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae	0.0	0.0	297.0	187.0	12.0	19.0	128.0	35.0	492.0	0.0	319.0	0.0	122.0	0.0	9.0	7.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae	201.0	123.0	1059.0	844.0	3265.0	1152.0	2559.0	70.0	304.0	677.0	219.0	1024.0	172.0	63.0	195.0	101.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae	555.0	92.0	314.0	851.0	156.0	121.0	462.0	11208.0	13654.0	1136.0	170.0	3756.0	15669.0	92.0	25.0	60.0
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Acidaminococcaceae	242.0	365.0	19.0	711.0	34.0	0.0	658.0	0.0	0.0	0.0	10.0	1699.0	0.0	30.0	65.0	14.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae	46.0	286.0	82.0	495.0	368.0	71.0	653.0	0.0	31.0	68.0	6.0	1099.0	12.0	34.0	149.0	14.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Burkholderiaceae	2099.0	2182.0	298.0	22684.0	395.0	30.0	1293.0	5.0	0.0	34.0	5.0	20692.0	0.0	1533.0	303.0	2166.0
