	Vil1.05B.FP57	Itg.02.FP409.S9	Vil1.01B.FP07	Lyz2.04B.FP243.S92	Lyz2.04B.FP245.S42	Vil1.06B.FP67	Vil1.09B.FP108	Itg.22.FP515.S18	Lyz2.05B.FP255.S52	Vil1.04B.FP43	Vil1.09B.FP106	Vil1.10B.FP120	Vil1.08B.FP96	Lyz2.08B.FP291.S89	Vil1.01B.FP09	Vil1.06B.FP69	Vil1.02B.FP19	Itg.26.FP539.S43	Itg.18.FP491.S94	Itg.16.FP481.S84	Vil1.03B.FP33	Itg.08.FP445.S46	Itg.24.FP529.S32	Vil1.07B.FP79	Itg.24.FP527.S30	Lyz2.07B.FP279.S77	Lyz2.06B.FP269.S67	Lyz2.03B.FP231.S79	Lyz2.07B.FP281.S79	Itg.08.FP443.S44	Vil1.04B.FP45	Itg.12.FP469.S71	Itg.06.FP433.S34	Lyz2.05B.FP257.S54	Vil1.08B.FP94	Vil1.02B.FP21	Itg.16.FP479.S81	Vil1.05B.FP55	Vil1.13B.FP156	Itg.12.FP467.S69	Itg.20.FP505.S8	Vil1.14B.FP166	Itg.22.FP517.S20	Lyz2.03B.FP233.S81	Lyz2.02B.FP221.S69	Vil1.07B.FP81	Itg.06.FP431.S32	Lyz2.06B.FP267.S64	Itg.02.FP407.S7	Itg.04.FP419.S19	Lyz2.01B.FP207.S55	Vil1.13B.FP154	Vil1.14B.FP168	Vil1.03B.FP31	Itg.18.FP493.S96	Itg.10.FP457.S59	Lyz2.01B.FP209.S57	Itg.10.FP455.S57	Itg.04.FP421.S21	Itg.26.FP541.S45	Lyz2.08B.FP293.S91	Itg.20.FP503.S6	Lyz2.02B.FP219.S67	Vil1.10B.FP118	SLCFP021	SLCFP069	SLCFP111	SLCFP067	SLCFP051	LYZFP317	SLCFP093	SLCFP091	LYZFP327	SLCFP073	SLCFP019a	SLCFP075	SLCFP049	LYZFP339	LYZFP315	LYZFP305	SLCFP127	SLCFP129	LYZFP351	LYZFP303	SLCFP003	SLCFP001	LYZFP353	SLCFP109	LYZFP329	LYZFP341	SLCFP163	SLCFP145	SLCFP165	SLCFP147
Vil1.09B.FP106	3.6670440813521563	3.24100874184816	1.9500934108019088	1.9685687586125076	3.1148068417359296	3.1617618820643667	0.39663426417049785	2.080368203234699	2.0540483364471442	2.421762072852679	0.0	1.2371839458471718	2.6346524273285654	2.5930077700226106	3.1785873187722857	3.904533418554413	2.0239518361138544	2.2123285323161728	2.3154671753108573	2.7059859271556994	3.034277392672488	2.954635357910108	3.2450986224104024	1.8973269051796058	3.084156341684094	2.402983699814955	3.429029549137026	1.933775435879281	2.9135887396277025	1.877226568815763	2.8902055395742563	3.00235978512013	3.2135668946625677	3.00237606202335	2.0379812430253215	2.8666298654412965	1.5220864498156648	2.8621148534937775	0.822611389616041	2.6667446930919088	3.7815256199039062	0.3300954583430368	3.5552758788370773	2.6492604997962426	3.0329420859296183	2.792683070644188	2.7100781293936103	3.5920723061065574	2.390429252555138	3.5532829276033535	3.5139092660303137	1.0554521204306686	0.5661601059411571	1.6582918972288812	3.1480450706184264	3.3318817210576537	4.083630987460896	2.109601483323028	3.3205315045276182	2.8412387432833297	3.6436417207795158	2.964433966062198	3.929578780442398	0.9807227777926028	2.6524045533174387	2.36802935769214	3.062047750531281	2.3890615616788904	3.0247561644350194	3.330081982041867	2.8266082755749453	3.102833853031716	4.342918346530635	3.4783529197550815	2.7295128337532	3.159985331901417	3.0396607588890396	4.5874189760724935	4.441466602564615	3.2774167826426686	3.242677715911949	2.9798279752674524	4.604199741188122	4.2177555290257125	3.098020313635023	3.1438880683096038	4.834667554037948	3.071627083879032	4.84638162566783	4.667457577088898	3.9806476799259154	3.7493317345678956	3.6441132047342806	3.685531211857226
Vil1.10B.FP120	3.109689018599652	2.6543602640336177	1.3112271878333426	1.4531002854105048	2.784271693969377	2.395311880169224	1.2384648748785665	0.9637554902902766	1.591582113292998	1.58455178516957	1.2371839458471718	0.0	2.5980401573487035	1.8269505149259637	2.7764369750402316	3.3450598104481797	1.322015138998219	1.0963945102767327	1.7749203331712504	2.119697940068866	2.493815941838167	2.290997440164177	2.581031780116481	0.8367110793590224	2.345529835859925	1.489414760199267	2.8680962311130425	1.4883231989480967	2.283510016487104	0.8580965177733848	2.300857658956772	2.5164356451451595	2.6565265339658595	2.6826650375095618	2.4211594116213844	2.485734620808494	0.6557074278685292	2.132014913608934	0.9849815137689043	1.9288337062673138	3.0652677223273535	1.191623739304951	2.9142080679643834	2.4782450905663658	2.5997383430954235	2.316588018623082	2.0041894044939808	2.869322802828963	1.450452504933291	2.845560402146151	2.8519629120087004	1.0967534247432231	0.883898472708587	0.7804177106961044	2.813062594667738	2.8301691537187295	3.610333499918008	1.4525788807076738	2.6969242120635606	2.175863717713581	3.0493964166700587	2.0878338487228425	3.2426587739377712	1.5856112215070772	1.5811205224659102	1.3521201753160303	2.1627763757780776	1.2991144410146318	2.1812622010600626	2.1442085659724293	1.7682506857279743	1.9984269637825385	3.1456179779416225	2.3466861557421512	1.605808464701846	2.2639130767491205	1.9765252773876318	3.469120585512029	3.3759908573092328	2.1349770384333837	2.095759274387375	1.9537401636877423	3.6510503126378273	3.12337921261985	2.0789701247548242	1.9899428045980845	4.03551701823045	1.9291864754414112	3.849909635310147	3.771124743468047	2.7938418714449855	2.5667919298890185	2.4734988707100416	2.6552212711790943
Vil1.08B.FP96	1.5898045068141675	1.4114395866886427	1.464532609194221	1.2625556096915296	0.8020346422091327	1.78247427423144	3.000425369057968	2.404234126363843	1.1382869852374364	1.7690494348743553	2.6346524273285654	2.5980401573487035	0.0	1.6437240929804995	0.9260366770688124	1.7424575787738557	1.5332730531191765	2.4550947095469815	1.142747027067286	1.1891028041920513	1.167975794943326	1.418554405834882	1.569250072719785	2.2438852889021885	1.690861950448182	2.039461524406595	1.4715736437140687	1.1829841000810017	1.3921589481618257	2.146862565660805	1.2423646392026935	1.0344468106608518	1.2881194662243463	0.7135407633482912	0.9209357233555314	0.7586794258775044	2.039077703773957	1.57787869272841	2.7054061441282617	1.5514401529867134	1.977690593130249	2.728442241553429	1.6678448005732303	0.30043684596964126	0.9435155959887557	0.9601857558391835	1.4779487682073205	1.8991676898470282	2.0873412622544496	1.8567648587471295	1.6804651754932192	2.39468261398722	2.572091135929664	1.9678634068853187	0.7882252621577367	1.2205180393687394	1.7376604144559673	1.4221702575942423	1.5175213609257492	1.3990038790180856	1.6542829521070777	1.9457558523187168	2.0408668382411728	1.714948888282887	2.6450078343630268	2.4769090897187613	2.228853381591675	3.201484469817901	2.0149816133268224	3.62576151441805	2.708515525018763	2.9717208153074006	4.52747937691359	3.26457694978839	2.888425897934678	2.2401282246966763	2.709831959667499	3.858253964441116	3.485712572921865	3.20522242077083	3.6860882354269813	2.6380770682061123	3.246423588973687	3.421931089886003	2.539313044862898	3.4538926166362267	3.0271643802127715	3.2885795231142207	3.6881474335813924	3.123230507973408	4.21215925638086	4.086886404879719	3.6350648890372743	2.8610975976187243
Lyz2.08B.FP291.S89	1.3281173970455626	0.879545906329415	0.7496943728338197	0.7918916167632662	1.2936723316899634	0.5808477332343277	2.8108864260439193	1.088559515089952	0.7450370845111822	0.2646101513257768	2.5930077700226106	1.8269505149259637	1.6437240929804995	0.0	1.2365673187956903	1.5616321990263116	0.6671427219730978	1.0578981329609232	0.5785739015490355	0.5423830934672995	0.8262881122120584	0.5391127293783649	0.769657648225097	1.0600064172567594	0.5209165120744315	0.5124588305786052	1.0917240838183229	0.8574443585299663	0.5136800922237529	1.004479772353899	0.613390041742777	0.9162091327545668	0.9319057971243294	1.2431112946912954	2.154616026259552	1.0620862089606715	1.192493881315686	0.3211951145171209	2.2637843197413337	0.16380003229941048	1.249653931655389	2.560725137461788	1.108401205162207	1.4153287353773198	1.0353920823767992	0.8051282830692871	0.25862684639955763	1.0470571127453563	0.5652565338687283	1.0197091711822737	1.0458957247097536	1.9679904671929405	2.234513735377241	1.0725776344327362	1.344227562772804	1.14786377987008	1.870505102091094	0.6111281460355714	0.8989643059828568	0.43922583187061087	1.2483382558279499	0.43225221489449556	1.4185451393221002	2.1478960113900354	1.0692571755795817	1.0054231740655002	0.6635811603628629	1.816781707162581	0.5055148368629495	2.015450540288174	1.101011048975233	1.3371331762758432	2.887639820736118	1.6216554820238456	1.317146964526334	0.7082502473615143	1.0688662607507529	2.3438812012794332	2.0510562567315245	1.5656631761957975	2.101232526748817	1.0103158913245782	2.054280630868876	1.9138437477184893	0.904378907592852	1.8571262528384955	2.2569206851024424	1.6867551903560587	2.386227302867574	2.083700264755874	2.57513106734272	2.4627801827701568	1.9923433395421764	1.324528348524934
Vil1.01B.FP09	0.7003813509050223	0.6143673949371476	1.472066128542849	1.3327553853306222	0.23724146167925095	1.0779028343034152	3.4955988048376683	2.256650978872863	1.200364359684768	1.4523640094019488	3.1785873187722857	2.7764369750402316	0.9260366770688124	1.2365673187956903	0.0	0.8485953372578801	1.4761723679089382	2.2569787349746604	1.0041043811944117	0.7272188523551733	0.43424695995850926	0.7698874556531811	0.7849027733359635	2.16809237295921	1.012760669752878	1.7420967148922546	0.6261588539271146	1.315992672367441	0.7871655774935181	2.0823691348667257	0.6310436183495798	0.3210391673643949	0.45327848528664194	0.26777632256345535	1.8169486955371001	0.31253262054852116	2.1352442650418793	1.0061819347852268	3.0719128359066783	1.096217529243341	1.0791788970881997	3.225556296104159	0.7771151245212703	0.7157235351972434	0.21929560094968845	0.4721816915895278	0.9950264036081167	1.0436376046893545	1.7956966863649275	1.0120236776206304	0.7992523568030708	2.73780302132153	2.9830633973208527	2.016756743695709	0.16919337034329823	0.30950883527185336	0.9347010438535673	1.3412821576400895	0.6910871517336947	0.826509370346027	0.7663785352657969	1.358882468854916	1.1383053198903832	2.3929023696107232	2.2995054727706052	2.231478570433474	1.6631902556591285	3.040223557706226	1.4284985576918887	3.2071157236080476	2.3079401733983107	2.5075519135475592	3.9861098346211716	2.7217151733162566	2.5469230970353958	1.6323678575210214	2.2213176879598358	3.097757769244061	2.688756111484168	2.7196852241171228	3.3162352058178053	2.1683023088181663	2.3765032762020577	2.671477246298983	1.9971572043573773	3.067939265138349	2.120605761148686	2.8959111034000786	2.8514299433974593	2.22796301466513	3.71128956510125	3.6320643638347043	3.113357875553156	2.1625288735201167
Vil1.06B.FP69	0.25512996032126134	0.7043556692439659	2.0790839681542344	1.992567921216622	0.9516211426137315	1.0864009348796728	4.194463334462405	2.6369327936624836	1.8669700255488058	1.8147042428585918	3.904533418554413	3.3450598104481797	1.7424575787738557	1.5616321990263116	0.8485953372578801	0.0	2.044883431013203	2.5925104717767944	1.6266355994406267	1.2458927727166007	0.8833341233474542	1.0614632713046426	0.7977606867694232	2.6131707200607472	1.0886193991667723	2.040356466820105	0.5114069124536156	2.0028245250230476	1.074474528827716	2.548489161002659	1.0509251809181883	0.918120349436898	0.7021125865873259	1.0498401166417057	2.636641159095589	1.1175685745089348	2.6940545305292156	1.2494273440968016	3.6795927407297775	1.4367989677578068	0.568343765661919	3.9126066937597512	0.474599454093161	1.5616390008170735	0.906992344232469	1.127735549857855	1.3504096193453734	0.6945496156750476	2.094152061290179	0.6896954108516539	0.5523480660467702	3.326918852697087	3.6346501085745304	2.5675427795647807	0.961163310718039	0.5972935856988937	0.3724754489767761	1.9224572246966607	0.6638141036855782	1.1728755017197927	0.33196774338847823	1.4717569056589328	0.47482452797159774	3.18410341123742	2.468485546718423	2.492136472688079	1.6608275628560094	3.3090032476898066	1.461975601916372	3.242545354826612	2.412113117227376	2.5298143581027848	3.849352585916389	2.639068359179147	2.7000316362520285	1.581896199211837	2.249870053273526	2.694400956722646	2.2458991596189204	2.70786475264284	3.37809476896447	2.209325328057148	1.7680025579150778	2.319443739942458	1.9945497453855836	3.13204940424512	1.3244260388408087	2.9628454115447194	2.262976000579582	1.5442834267108383	3.6267202253425577	3.6021140715979856	3.0339759128296104	1.9236952759793617
Vil1.02B.FP19	1.8180464238363505	1.374611522501239	0.11155954579134111	0.29165982040025473	1.5178463765081438	1.2027792463013824	2.2496992623235297	0.8939793029907871	0.42093252948946974	0.5185392275609105	2.0239518361138544	1.322015138998219	1.5332730531191765	0.6671427219730978	1.4761723679089382	2.044883431013203	0.0	0.9557553625447545	0.4828982484650587	0.8063908980338882	1.1837978219830914	1.0024904651746478	1.3179110253622002	0.7457738973772698	1.1360607385381276	0.732144072894232	1.5887492235235874	0.3929041942457892	1.0220250950746612	0.6451658838863229	0.9983560352004497	1.208357117290735	1.3511890275797405	1.4237459989386398	1.807222195117754	1.2051791039313917	0.6905242404846392	0.9011039084118826	1.8386828802940791	0.6982430080310661	1.8213646452989911	2.0435999812395327	1.6343507880671528	1.3280527085054723	1.3030127523010275	1.0145196710944178	0.7444363333555755	1.642726731002906	0.7437560384162047	1.6181638927100686	1.57579314280325	1.6098041464224104	1.739226797325496	0.548852466253466	1.5348543883807038	1.5173714171510981	2.3005077410498727	0.13526557764400632	1.419996953126179	0.8897330993570437	1.7684837426752393	0.995860842253372	1.9962559586939108	1.6070313206490998	1.2727638822648697	1.1050133036751157	1.2635434532331484	1.7617360415418701	1.1546329875667096	2.191762756188962	1.392322502177373	1.657009616531866	3.150142419352364	1.9870630382310281	1.474335061420138	1.3287959040372288	1.4500782546894722	2.8524472992641683	2.6033462911305376	1.8669856805181895	2.2574029939568825	1.411765569966913	2.6732924501061053	2.426521306622249	1.3740093014967	2.0362218442589612	2.880909678639484	1.889361710028609	3.0044788656302246	2.709849975374765	2.8194414128579592	2.664847365838108	2.2938164425868206	1.8713174168478788
Itg.26.FP539.S43	2.369467662426227	1.9318702745234604	1.038447526605017	1.228260359038314	2.3088625575437467	1.5271809175659286	2.2879051566182467	0.14401771422443962	1.321068985582515	0.8104081884174886	2.2123285323161728	1.0963945102767327	2.4550947095469815	1.0578981329609232	2.2569787349746604	2.5925104717767944	0.9557553625447545	0.0	1.347407198071914	1.5306818937606177	1.8678180932698842	1.5718736988231834	1.796537634903912	0.3510193854331036	1.509890827556922	0.591521852267598	2.1404423626097766	1.3128314935887344	1.5713870414860835	0.4276629107438073	1.6539683009970985	1.945138811435882	1.9826681123465213	2.2384977360020204	2.6629340835491595	2.036126877482105	0.7620451216508541	1.3507169254362106	1.760517665244931	1.1885000650781534	2.194551703256399	2.1295714956971934	2.1231754411546993	2.2546918233818745	2.0616872632621184	1.7969418420594192	1.2879054369718121	1.9967477978412613	0.5280021424425418	1.9834337147155348	2.0514047491872485	1.6245816059969542	1.7682239275055098	0.7137798764470951	2.3497870787742294	2.1954692361854407	2.917319318315455	1.0613998887025622	1.9374492919942028	1.4738910341026086	2.278113516586318	1.1644185434734866	2.3753291087394186	2.1976855115508345	0.5309564026590791	0.4102101606031199	1.1568936284614528	0.8555493795328378	1.2333443858668818	1.299974652423031	0.7141963310881194	0.9434582136268848	2.311077179360472	1.29759543696355	0.6135657333031774	1.2550339906997354	0.8873474124694481	2.3878941863446523	2.283045962747807	1.1094442028412286	1.3329887922416235	0.882945587326655	2.5813784315909807	2.033815268139504	0.9959192399397726	1.135164648583078	3.0437980896730217	1.0142637736937588	2.7578865297969806	2.7290796758724074	1.9587333744338362	1.7736339840863962	1.5057685772721017	1.5641900060948106
Itg.18.FP491.S94	1.3987215162643998	0.9718830496053978	0.4773479776372036	0.3674702260505784	1.0350824120195954	0.9659880785113478	2.5888312752516227	1.3158018347525395	0.26895215864445116	0.6391372729957074	2.3154671753108573	1.7749203331712504	1.142747027067286	0.5785739015490355	1.0041043811944117	1.6266355994406267	0.4828982484650587	1.347407198071914	0.0	0.3926993782859885	0.7449910379028815	0.6611484660283022	0.969773682910288	1.1930242702729938	0.8782798171134029	0.9337816479701062	1.1734080518934729	0.392023856246543	0.6647351470950911	1.1009281078417141	0.5895097931247327	0.7461676913525462	0.9248081368500739	0.9419163366640444	1.6189952592362433	0.7281240640651584	1.132147507536016	0.660319200148669	2.1561576805181693	0.5197116478331087	1.496051913437655	2.342746391021725	1.2600543082275086	0.9164364558933761	0.8281916438271683	0.5424413048039239	0.49703863087889455	1.3318605157866406	0.9745803369623608	1.2989774948304034	1.2157858214523418	1.8658802262064178	2.0637212529070306	1.0134812205489183	1.0573571689132475	1.0690221305429466	1.853247018077433	0.3513740538504574	1.038945975383356	0.559906283773539	1.3685082315704515	0.9308925829326781	1.6498573981727114	1.7142653881346337	1.5350765401151487	1.3956124616434638	1.238604801694148	2.1435769520764074	1.0583960218868074	2.4928101803349776	1.609426417845429	1.8664853324126567	3.4047680669829194	2.1689944087272024	1.7702436312693623	1.275166397708524	1.6148422384587517	2.8922106677998882	2.5809374891901062	2.0910845427644147	2.568567373921363	1.560041291798353	2.5246204710724065	2.453934400227705	1.4704582873174363	2.3333150978233355	2.5979110644758427	2.171258406008047	2.9058137925956147	2.505481290573557	3.0863080414203448	2.956122977446527	2.521137859311203	1.880390703002051
Itg.16.FP481.S84	1.0219506090638402	0.6005435346960685	0.8336306043989389	0.7558966522189531	0.8091902704512861	0.6609191638522125	2.9773337416691255	1.5315786437026513	0.6544382752718105	0.7302781937865216	2.7059859271556994	2.119697940068866	1.1891028041920513	0.5423830934672995	0.7272188523551733	1.2458927727166007	0.8063908980338882	1.5306818937606177	0.3926993782859885	0.0	0.3781463645036827	0.2948583644267918	0.596538508905087	1.4532977351982619	0.5733614163411159	1.0357848069455629	0.8050584200763852	0.7830055968724225	0.3410909500060192	1.3718434606941556	0.2078071725484424	0.4236707075549816	0.5474204204235603	0.7481537123453466	1.8491615770693923	0.5381825902205201	1.471386083289322	0.41016682461056	2.5146648375699345	0.4016715557744277	1.1120743488834046	2.725234889031811	0.870746985928927	0.9311369378514911	0.5437573705304395	0.2841315888757264	0.310567392032604	0.9609029560347971	1.0847170824520993	0.9301234567613282	0.8263696466672834	2.206689321396365	2.439668530387265	1.3425685236717617	0.829512563991597	0.7136923862924737	1.4944381193231946	0.6794904447413833	0.6579856477640321	0.22978581816515048	0.9868342432448118	0.7594702149273979	1.2644387071301273	2.081362277843436	1.6072783347326154	1.5305015544072138	1.104236179561714	2.3271873252722477	0.8842177714638608	2.5327906532311038	1.6393945521989604	1.8595751310385993	3.374287182897357	2.114085909119835	1.8504519677391595	1.1069664863922992	1.582644590989075	2.6906990085472358	2.3401242776012094	2.07711662552884	2.6343646820647795	1.5336123589597543	2.2091445792146853	2.250072205918457	1.3882942387011663	2.3884289892158983	2.2237172169400714	2.219563526638115	2.6237912346302616	2.16093303565085	3.077855505844427	2.9760453480286886	2.4906167960870778	1.691037224048799
Vil1.03B.FP33	0.6632472058614304	0.31053694302373097	1.2065548846018497	1.10985179787874	0.5500559843868291	0.6608320998697086	3.3205802120226933	1.881891097613153	0.9866298959518254	1.0580140309784472	3.034277392672488	2.493815941838167	1.167975794943326	0.8262881122120584	0.43424695995850926	0.8833341233474542	1.1837978219830914	1.8678180932698842	0.7449910379028815	0.3781463645036827	0.0	0.3408806191092029	0.41408038074117415	1.8171420338721311	0.5880311599638478	1.3376483406792996	0.46898935833544536	1.1201139366096942	0.36508229510241114	1.7399485187947283	0.21436598500777823	0.1400819351908892	0.1873198353443107	0.5398811249691149	1.9606830731426665	0.4156386965636638	1.842761416699256	0.5741001597534661	2.8445710540038136	0.6844142168532491	0.8622514403756492	3.053406034343138	0.572891076704731	0.9236727294110619	0.2688722890925294	0.27074832738250465	0.5831606297411744	0.7540297295287871	1.391315389756824	0.7189931344737571	0.5552802874708814	2.514798986312608	2.777274123583524	1.7180625671439718	0.5749412639198749	0.33931993287138756	1.1175376391161747	1.0557122414774718	0.38703188457577786	0.4046632537595955	0.6513268777029408	0.9299011382764951	0.9794744824752334	2.348862559909261	1.8764903964452202	1.8269927629503344	1.2345772530447963	2.641974546223669	0.999446666888364	2.7755798576454143	1.8787413999184042	2.0736350866188094	3.5577399476287366	2.2895046301424706	2.122696621094772	1.2069475233802556	1.7871847267969343	2.7191674061760978	2.329060151727399	2.2857180328945725	2.8857107241530606	1.7358146940325425	2.087910503034948	2.2872540816539515	1.5634072894496038	2.6369402447684234	1.9722864714225068	2.464762598304028	2.5365494622040266	1.9872353224193289	3.279152575173413	3.1990519130151958	2.6810197276612566	1.7552369623165387
Itg.08.FP445.S46	0.8406173468760484	0.4164696113285572	1.0534292021032532	1.0119674022491558	0.8834664890718015	0.3895589970618133	3.210665267633836	1.5988811397470426	0.9213368349622366	0.7728668260064028	2.954635357910108	2.290997440164177	1.418554405834882	0.5391127293783649	0.7698874556531811	1.0614632713046426	1.0024904651746478	1.5718736988231834	0.6611484660283022	0.2948583644267918	0.3408806191092029	0.0	0.3314870414195159	1.5594260085196199	0.3132558307483256	1.0459863463792258	0.629130098836741	1.0516206008997775	0.1983048780914624	1.490571361220248	0.1825572896101956	0.4648048414321238	0.4195313862278968	0.8604028413592089	2.1264160829115	0.6947530632965351	1.6458636667434279	0.25122836722042724	2.711432862810678	0.39020194567497446	0.8381912671520615	2.95724886330136	0.6321259747524381	1.1619847038032594	0.6009786439051894	0.4588610628722109	0.29686852023417915	0.6774916451589398	1.0960177226183847	0.651811017791244	0.574142084015252	2.3985508212553226	2.6565511259900907	1.512931103171251	0.909892839208123	0.6325710646050868	1.3586021230575873	0.8910590805977071	0.42999110209073615	0.11780813814278689	0.7772922966201006	0.5907465230794199	1.0030678041832977	2.3634506959958945	1.5592483007289073	1.5343155515721671	0.9327542339178511	2.3461798636825155	0.7002608945282699	2.4393529675408843	1.5589692147638312	1.7448471128300087	3.2240461240185647	1.9602414025510362	1.800020489004786	0.909764277844132	1.4585477592149523	2.442731463470932	2.0750667053632434	1.9524921879316437	2.55715000916613	1.4163151258936904	1.9170765103894518	2.0046900350906243	1.2361137837484504	2.3072488018477744	1.940100300219347	2.136434894426339	2.340293343060343	1.8661544807955401	2.943973187699239	2.8626850380209716	2.3478656459263565	1.4585199337667318
Itg.24.FP529.S32	0.5755801256006123	0.2142664627107783	1.3713471017775136	1.3266437461163678	0.8924159905431656	0.33063646067978497	3.502292733266045	1.8418923969344376	1.2193184640231924	1.0232979438939034	3.2450986224104024	2.581031780116481	1.569250072719785	0.769657648225097	0.7849027733359635	0.7977606867694232	1.3179110253622002	1.796537634903912	0.969773682910288	0.596538508905087	0.41408038074117415	0.3314870414195159	0.0	1.8246994167817732	0.3009935175920883	1.243723017010431	0.37636684619697075	1.3590898994293588	0.3345999065091842	1.765552735553325	0.4061531644652069	0.5480578909740575	0.33267482314581565	0.913441540737196	2.336461811157166	0.8271211943985584	1.9357447878529002	0.4577029482653072	2.964083439998148	0.6553083147362463	0.5419129737933557	3.2326315798080363	0.3408065936814796	1.3345843871838723	0.6496697835191139	0.6509395683038206	0.5813820828062075	0.373413499496874	1.296953663619276	0.33561556791342617	0.2885525091776932	2.6317101544166888	2.929270363920186	1.8098727111743456	0.9374797393857329	0.5376226648005835	1.12893457661338	1.2105534971334062	0.14976456404913602	0.43249686152197087	0.4848156557923094	0.7110146946263308	0.6875522780121088	2.6412454754030534	1.695642224686952	1.7036153432254664	0.9423663772248609	2.5218863332388293	0.7165478158339161	2.533140257711149	1.6601352501207156	1.8149552711208448	3.2511453669491024	1.987677019873037	1.9344309451779684	0.8877470118856778	1.527460429051509	2.33322261221401	1.935974572698416	2.0150588186801244	2.6537412448955746	1.4806284518689754	1.6874568804283239	1.910130406218889	1.2833396810130941	2.4047992610893485	1.6356591245318715	2.232463267687792	2.1248064591939815	1.6029764488342748	2.988456929317465	2.9298464640767516	2.386631466359666	1.3886857277999376
Vil1.07B.FP79	2.3826489145845353	1.9308373577577314	0.8023117555143825	0.9929685558754509	2.2056839493823093	1.600154018025919	2.0001619898332983	0.21991726597267713	1.1092269479427443	0.8016591984718201	1.8973269051796058	0.8367110793590224	2.2438852889021885	1.0600064172567594	2.16809237295921	2.6131707200607472	0.7457738973772698	0.3510193854331036	1.1930242702729938	1.4532977351982619	1.8171420338721311	1.5594260085196199	1.8246994167817732	0.0	1.563038763718337	0.6791131714031804	2.145812736079646	1.0689954646099675	1.5581763483515574	0.10667636387278927	1.6080483540602015	1.8718718052284142	1.9569262070572373	2.121718211871832	2.3705364321392097	1.9153381189622782	0.4166456301386134	1.367547974142199	1.520588083024036	1.1765023154517138	2.2755686603875573	1.8406385298897043	2.1587164501702154	2.0612624019358066	1.977457053700182	1.697999519909026	1.265964453069422	2.077873655149254	0.6325804301107942	2.0588294797779385	2.090986220602738	1.3908296732953895	1.4870913128760959	0.3722378246261542	2.2409174071809215	2.1548961837062848	2.912383353119853	0.8720261553000728	1.9546413139336967	1.450034135373221	2.3061785498286	1.2688561758615415	2.4564104527224684	1.8593462163307652	0.8506171791055172	0.6470557559571533	1.3405806605295358	1.053768058044357	1.3639251972009043	1.6374418805530828	1.029987383478502	1.2832296195440083	2.6515159795017595	1.6416767772612932	0.9570518429891959	1.4379110608110948	1.1958254223572742	2.7064464020478285	2.571276320787139	1.4586224788230682	1.6558014369686638	1.174200918694774	2.8164313914198837	2.334274887320287	1.2615088453854135	1.4718001600263828	3.208504198347247	1.357031880661077	3.033086591503569	2.9346417448983657	2.2995373826475447	2.10772577631691	1.8563415784996233	1.8363332833681059
Itg.24.FP527.S30	0.8710839638814952	0.4816704851902964	1.2063887855787714	1.2007280256292552	1.106842790715673	0.10069016561558854	3.3181559860107672	1.5635936752276123	1.115472464368091	0.7653233887054706	3.084156341684094	2.345529835859925	1.690861950448182	0.5209165120744315	1.012760669752878	1.0886193991667723	1.1360607385381276	1.509890827556922	0.8782798171134029	0.5733614163411159	0.5880311599638478	0.3132558307483256	0.3009935175920883	1.563038763718337	0.0	0.9597939897864565	0.6638327674962006	1.2494560223970375	0.3060380000956064	1.5121933500900304	0.45873949060308006	0.7229543014270192	0.5874301885885969	1.103020621648294	2.3768662081725855	0.9742958532206345	1.711874997259893	0.2362016438545727	2.76168708384245	0.4384675601859794	0.7316076161846627	3.0567937500605984	0.6194317693182854	1.4507475636089346	0.843753601096026	0.7434342295293661	0.40224280588384986	0.5262264215917329	1.0109495469844751	0.5001033262850635	0.5537229428965362	2.442950186472132	2.7380220146526377	1.5870170104277372	1.1566630066916561	0.8099843723351506	1.4279136613826873	1.048283156776078	0.44852056725286965	0.34847576464725466	0.7710141804299823	0.4301867111456238	0.8987474679529159	2.5569082755048793	1.3954684944027875	1.4115368469777523	0.6657067632394452	2.225898762744708	0.43330517101516636	2.2420807609318403	1.3626820478396642	1.524794692712314	2.9905865179055957	1.7170180300698499	1.6337609265138673	0.6248963831189543	1.2366662559544908	2.1710122401681864	1.806334941962881	1.7303350180658155	2.3587759929744996	1.1897640687387807	1.6628956062025138	1.7401722690107553	0.9987168223188547	2.1095536998328104	1.7576854805776487	1.9369738072435276	2.057381521674338	1.637561699389106	2.716010690655932	2.6474734452255837	2.1143467689408464	1.181316530885721
