OTU ID	Distal_Colon	Jejunum
p__Bacteria_unclassified	305349	395589
p__Bacteroidetes	7138401	12646804
p__Candidatus_Melainabacteria	13605	274
p__Candidatus_Saccharibacteria	35874	196332
p__Deferribacteres	124339	147492
p__Firmicutes	1854782	8183905
p__Proteobacteria	567883	1055073
p__Verrucomicrobia	0	389
