Species	KO	Reac	Prod	stoichReac	stoichProd	normalized_copy_number	LB	UB	Rev
Stenotrophomonas_maltophilia_D457	1P4H2CBXLAH	h2o[c]	nh4[c]	1	1	0.25	-1000	1000	1
Stenotrophomonas_maltophilia_D457	1P4H2CBXLAH	h[c]	nh4[c]	1	1	0.25	-1000	1000	1
Stenotrophomonas_maltophilia_D457	1P4H2CBXLAH	1p4h2cbxl[c]	nh4[c]	1	1	0.25	-1000	1000	1
Stenotrophomonas_maltophilia_D457	1P4H2CBXLAH	h2o[c]	25dop[c]	1	1	0.25	-1000	1000	1
Stenotrophomonas_maltophilia_D457	1P4H2CBXLAH	h[c]	25dop[c]	1	1	0.25	-1000	1000	1
Stenotrophomonas_maltophilia_D457	1P4H2CBXLAH	1p4h2cbxl[c]	25dop[c]	1	1	0.25	-1000	1000	1
Stenotrophomonas_maltophilia_D457	23DHMPO	23dhmp[c]	h[c]	1	1	0.25	-1000	1000	1
Stenotrophomonas_maltophilia_D457	23DHMPO	nadp[c]	h[c]	1	1	0.25	-1000	1000	1
Stenotrophomonas_maltophilia_D457	23DHMPO	23dhmp[c]	3h3mop[c]	1	1	0.25	-1000	1000	1
Stenotrophomonas_maltophilia_D457	23DHMPO	nadp[c]	3h3mop[c]	1	1	0.25	-1000	1000	1
Stenotrophomonas_maltophilia_D457	23DHMPO	23dhmp[c]	nadph[c]	1	1	0.25	-1000	1000	1
Stenotrophomonas_maltophilia_D457	23DHMPO	nadp[c]	nadph[c]	1	1	0.25	-1000	1000	1
Stenotrophomonas_maltophilia_D457	26DAPt2r	h[e]	h[c]	1	1	0.25	-1000	1000	1
Stenotrophomonas_maltophilia_D457	26DAPt2r	26dap_M[e]	h[c]	1	1	0.25	-1000	1000	1
Stenotrophomonas_maltophilia_D457	26DAPt2r	h[e]	26dap_M[c]	1	1	0.25	-1000	1000	1
Stenotrophomonas_maltophilia_D457	26DAPt2r	26dap_M[e]	26dap_M[c]	1	1	0.25	-1000	1000	1
Stenotrophomonas_maltophilia_D457	2AHBUTI	2ahbut[c]	3h3mop[c]	1	1	0.25	-1000	1000	1
Stenotrophomonas_maltophilia_D457	2DHPL	2dhp[c]	3mob[c]	1	1	0.25	-1000	1000	1
Stenotrophomonas_maltophilia_D457	2DHPL	2dhp[c]	fald[c]	1	1	0.25	-1000	1000	1
Stenotrophomonas_maltophilia_D457	2HBO	2hb[c]	h[c]	1	1	0.25	-1000	1000	1
Stenotrophomonas_maltophilia_D457	2HBO	nad[c]	h[c]	1	1	0.25	-1000	1000	1
Stenotrophomonas_maltophilia_D457	2HBO	2hb[c]	2obut[c]	1	1	0.25	-1000	1000	1
Stenotrophomonas_maltophilia_D457	2HBO	nad[c]	2obut[c]	1	1	0.25	-1000	1000	1
Stenotrophomonas_maltophilia_D457	2HBO	2hb[c]	nadh[c]	1	1	0.25	-1000	1000	1
Stenotrophomonas_maltophilia_D457	2HBO	nad[c]	nadh[c]	1	1	0.25	-1000	1000	1
Stenotrophomonas_maltophilia_D457	2HYOXPLACt2r	h[e]	h[c]	1	1	0.25	-1000	1000	1
Stenotrophomonas_maltophilia_D457	2HYOXPLACt2r	2hyoxplac[e]	h[c]	1	1	0.25	-1000	1000	1
Stenotrophomonas_maltophilia_D457	2HYOXPLACt2r	h[e]	2hyoxplac[c]	1	1	0.25	-1000	1000	1
Stenotrophomonas_maltophilia_D457	2HYOXPLACt2r	2hyoxplac[e]	2hyoxplac[c]	1	1	0.25	-1000	1000	1
Stenotrophomonas_maltophilia_D457	2MBCOATA	2mbcoa[c]	coa[c]	1	1	0.25	-1000	1000	1
Stenotrophomonas_maltophilia_D457	2MBCOATA	ACP[c]	coa[c]	1	1	0.25	-1000	1000	1
Stenotrophomonas_maltophilia_D457	2MBCOATA	2mbcoa[c]	2mbutACP[c]	1	1	0.25	-1000	1000	1
Stenotrophomonas_maltophilia_D457	2MBCOATA	ACP[c]	2mbutACP[c]	1	1	0.25	-1000	1000	1
Stenotrophomonas_maltophilia_D457	2MEBCOADH	2mbcoa[c]	coa[c]	1	1	0.25	-1000	1000	1
Stenotrophomonas_maltophilia_D457	2MEBCOADH	dhlam[c]	coa[c]	1	1	0.25	-1000	1000	1
Stenotrophomonas_maltophilia_D457	2MEBCOADH	2mbcoa[c]	HC01376[c]	1	1	0.25	-1000	1000	1
Stenotrophomonas_maltophilia_D457	2MEBCOADH	dhlam[c]	HC01376[c]	1	1	0.25	-1000	1000	1
Stenotrophomonas_maltophilia_D457	2MECOAOX	2mbcoa[c]	fadh2[c]	1	1	0.25	-1000	1000	1
Stenotrophomonas_maltophilia_D457	2MECOAOX	fad[c]	fadh2[c]	1	1	0.25	-1000	1000	1
Stenotrophomonas_maltophilia_D457	2MECOAOX	2mbcoa[c]	2mb2coa[c]	1	1	0.25	-1000	1000	1
Stenotrophomonas_maltophilia_D457	2MECOAOX	fad[c]	2mb2coa[c]	1	1	0.25	-1000	1000	1
Stenotrophomonas_maltophilia_D457	2OMMBOX	nadph[c]	h2o[c]	1	1	0.25	0	1000	0
Stenotrophomonas_maltophilia_D457	2OMMBOX	o2[c]	h2o[c]	1	1	0.25	0	1000	0
Stenotrophomonas_maltophilia_D457	2OMMBOX	2ommb[c]	h2o[c]	1	1	0.25	0	1000	0
Stenotrophomonas_maltophilia_D457	2OMMBOX	nadph[c]	nadp[c]	1	1	0.25	0	1000	0
Stenotrophomonas_maltophilia_D457	2OMMBOX	o2[c]	nadp[c]	1	1	0.25	0	1000	0
Stenotrophomonas_maltophilia_D457	2OMMBOX	2ommb[c]	nadp[c]	1	1	0.25	0	1000	0
Stenotrophomonas_maltophilia_D457	2OMMBOX	nadph[c]	ocmhmxbq[c]	1	1	0.25	0	1000	0
Stenotrophomonas_maltophilia_D457	2OMMBOX	o2[c]	ocmhmxbq[c]	1	1	0.25	0	1000	0
Stenotrophomonas_maltophilia_D457	2OMMBOX	2ommb[c]	ocmhmxbq[c]	1	1	0.25	0	1000	0
Stenotrophomonas_maltophilia_D457	2OMPHH	o2[c]	h2o[c]	1	1	0.25	0	1000	0
Stenotrophomonas_maltophilia_D457	2OMPHH	2omph[c]	h2o[c]	1	1	0.25	0	1000	0
Stenotrophomonas_maltophilia_D457	2OMPHH	o2[c]	2ombz[c]	1	1	0.25	0	1000	0
Stenotrophomonas_maltophilia_D457	2OMPHH	2omph[c]	2ombz[c]	1	1	0.25	0	1000	0
Stenotrophomonas_maltophilia_D457	34DHOXPEGOX	h[c]	nad[c]	1	1	0.25	-1000	1000	1
Stenotrophomonas_maltophilia_D457	34DHOXPEGOX	nadh[c]	nad[c]	1	1	0.25	-1000	1000	1
Stenotrophomonas_maltophilia_D457	34DHOXPEGOX	34dhmald[c]	nad[c]	1	1	0.25	-1000	1000	1
Stenotrophomonas_maltophilia_D457	34DHOXPEGOX	h[c]	34dhoxpeg[c]	1	1	0.25	-1000	1000	1
Stenotrophomonas_maltophilia_D457	34DHOXPEGOX	nadh[c]	34dhoxpeg[c]	1	1	0.25	-1000	1000	1
Stenotrophomonas_maltophilia_D457	34DHOXPEGOX	34dhmald[c]	34dhoxpeg[c]	1	1	0.25	-1000	1000	1
Stenotrophomonas_maltophilia_D457	34DHPHEt2	h[e]	h[c]	1	1	0.25	0	1000	0
