Species	KO	Reac	Prod	stoichReac	stoichProd	normalized_copy_number	LB	UB	Rev
Streptococcus_thermophilus_LMG_18311	23DHMPO	23dhmp[c]	3h3mop[c]	1	1	0.166666666666667	-1000	1000	1
Streptococcus_thermophilus_LMG_18311	23DHMPO	nadp[c]	3h3mop[c]	1	1	0.166666666666667	-1000	1000	1
Streptococcus_thermophilus_LMG_18311	23DHMPO	23dhmp[c]	h[c]	1	1	0.166666666666667	-1000	1000	1
Streptococcus_thermophilus_LMG_18311	23DHMPO	nadp[c]	h[c]	1	1	0.166666666666667	-1000	1000	1
Streptococcus_thermophilus_LMG_18311	23DHMPO	23dhmp[c]	nadph[c]	1	1	0.166666666666667	-1000	1000	1
Streptococcus_thermophilus_LMG_18311	23DHMPO	nadp[c]	nadph[c]	1	1	0.166666666666667	-1000	1000	1
Streptococcus_thermophilus_LMG_18311	23PDE2	h2o[c]	h[c]	1	1	0.166666666666667	0	1000	0
Streptococcus_thermophilus_LMG_18311	23PDE2	23cump[c]	h[c]	1	1	0.166666666666667	0	1000	0
Streptococcus_thermophilus_LMG_18311	23PDE2	h2o[c]	3ump[c]	1	1	0.166666666666667	0	1000	0
Streptococcus_thermophilus_LMG_18311	23PDE2	23cump[c]	3ump[c]	1	1	0.166666666666667	0	1000	0
Streptococcus_thermophilus_LMG_18311	23PDE4	h2o[c]	h[c]	1	1	0.166666666666667	0	1000	0
Streptococcus_thermophilus_LMG_18311	23PDE4	23ccmp[c]	h[c]	1	1	0.166666666666667	0	1000	0
Streptococcus_thermophilus_LMG_18311	23PDE4	h2o[c]	3cmp[c]	1	1	0.166666666666667	0	1000	0
Streptococcus_thermophilus_LMG_18311	23PDE4	23ccmp[c]	3cmp[c]	1	1	0.166666666666667	0	1000	0
Streptococcus_thermophilus_LMG_18311	23PDE7	h2o[c]	h[c]	1	1	0.166666666666667	0	1000	0
Streptococcus_thermophilus_LMG_18311	23PDE7	23camp[c]	h[c]	1	1	0.166666666666667	0	1000	0
Streptococcus_thermophilus_LMG_18311	23PDE7	h2o[c]	3amp[c]	1	1	0.166666666666667	0	1000	0
Streptococcus_thermophilus_LMG_18311	23PDE7	23camp[c]	3amp[c]	1	1	0.166666666666667	0	1000	0
Streptococcus_thermophilus_LMG_18311	23PDE9	h2o[c]	h[c]	1	1	0.166666666666667	0	1000	0
Streptococcus_thermophilus_LMG_18311	23PDE9	23cgmp[c]	h[c]	1	1	0.166666666666667	0	1000	0
Streptococcus_thermophilus_LMG_18311	23PDE9	h2o[c]	3gmp[c]	1	1	0.166666666666667	0	1000	0
Streptococcus_thermophilus_LMG_18311	23PDE9	23cgmp[c]	3gmp[c]	1	1	0.166666666666667	0	1000	0
Streptococcus_thermophilus_LMG_18311	2AHBUTI	2ahbut[c]	3h3mop[c]	1	1	0.166666666666667	-1000	1000	1
Streptococcus_thermophilus_LMG_18311	2HMCOXT	2hmc[c]	oxalc[c]	1	1	0.166666666666667	-1000	1000	1
Streptococcus_thermophilus_LMG_18311	2MBCOATA	2mbcoa[c]	coa[c]	1	1	0.166666666666667	-1000	1000	1
Streptococcus_thermophilus_LMG_18311	2MBCOATA	ACP[c]	coa[c]	1	1	0.166666666666667	-1000	1000	1
Streptococcus_thermophilus_LMG_18311	2MBCOATA	2mbcoa[c]	2mbutACP[c]	1	1	0.166666666666667	-1000	1000	1
Streptococcus_thermophilus_LMG_18311	2MBCOATA	ACP[c]	2mbutACP[c]	1	1	0.166666666666667	-1000	1000	1
Streptococcus_thermophilus_LMG_18311	3HAD100	3hdecACP[c]	h2o[c]	1	1	0.166666666666667	0	1000	0
Streptococcus_thermophilus_LMG_18311	3HAD100	3hdecACP[c]	tdec2eACP[c]	1	1	0.166666666666667	0	1000	0
Streptococcus_thermophilus_LMG_18311	3HAD10M11	10m3hundecACP[c]	h2o[c]	1	1	0.166666666666667	0	1000	0
