"","V1"
"MF0063",0.00447908400900026
"MF0020",0.0306276343252586
"MF0061",0.0246701084912351
"MF0062",0.00106937462690083
"MF0060",0.0104522957422643
"MF0027",2.50222055037251e-05
"MF0028",0.00735172280667926
"MF0025",0.00110029356143532
"MF0069",0.000770927403494787
"MF0102",0.000752933838738113
"MF0026",0.00735010300722193
"MF0103",0.00640451173222208
"MF0067",0.030515228584092
"MF0024",0.00201277504102252
"MF0068",0.0284379391685837
"MF0101",0.00168973712293372
"MF0021",0.00540752824355009
"MF0065",0.0208735127863905
"MF0022",0.0047116055194349
"MF0066",0.015443089316604
"MF0018",0.0269460525337072
"MF0019",0.00163193816829049
"MF0030",0.000152995250200559
"MF0074",0.0254068114456371
"MF0031",0.00446343925055464
"MF0075",0.00522360532192954
"MF0072",0.0125332312282742
"MF0073",0.0102107269010544
"MF0070",0.0204833050926818
"MF0071",0.0234841246343356
"MF0038",0.0128138233708352
"MF0039",4.64968635670588e-05
"MF0036",0.00470675160120829
"MF0037",0.000101254325177892
"MF0034",0.00518517285150075
"MF0078",0.0126379075658403
"MF0035",0.00411695427158118
"MF0079",0.00205747343201369
"MF0032",0.000747878219973104
"MF0076",0.00921804287086545
"MF0033",0.0194042317493376
"MF0077",0.00194985771950488
"MF0029",0.00419687283271196
"MF0041",0.00494781025234509
"MF0085",0.00684533612240092
"MF0086",0.0384665114876655
"MF0083",9.73501669508879e-05
"MF0040",0.00161265527971636
"MF0084",0.000747878219973104
"MF0082",0.000761214615608582
"MF0080",0.00232781886000983
"MF0005",0.0158737849647813
"MF0049",0.0170907172137615
"MF0006",0.0412496725722507
"MF0047",0.0102595756848326
"MF0004",0.00330997603545614
"MF0048",0.0364539767578344
"MF0001",0.0030522834579612
"MF0045",0.00456097361923219
"MF0089",0.00155192065915938
"MF0002",0.0306390554663311
"MF0046",0.0099099002254875
"MF0043",5.41910511249627e-05
"MF0087",0.00689839026324231
"MF0044",0.0289491958983074
"MF0088",0.000950217020740954
"MF0052",0.000747878219973104
"MF0096",0.00464583248610019
"MF0097",0.000923842516624208
"MF0050",0.014481048712588
"MF0094",0.00540295239408955
"MF0051",0.0105115447554299
"MF0095",0.00325002171703933
"MF0092",0.0564545785922116
"MF0093",0.00111238348900979
"MF0090",0.0233432277876928
"MF0016",0.00213176206484115
"MF0017",0.0253462143099111
"MF0014",0.0133848672735973
"MF0058",0.00154344732299545
"MF0015",0.0254155707491993
"MF0059",0.000748049132422452
"MF0012",0.00381686457258223
"MF0056",0.000623133504565986
"MF0057",0.00017093562859928
"MF0013",0.00473490502976096
"MF0010",0.0295874821772403
"MF0054",0.00841225982761597
"MF0098",0.000439507782876144
"MF0011",0.0159500488568674
"MF0055",0.00727051607204869
"MF0009",0.0321602283269948
"MF0007",0.0116833806856232
"MF0008",0.0172327350829773
