	Itg.10.DTT455.S49	Itg.10.DTT456.S50	Lyz2.03B.DTT232.S72	Itg.20.DTT504.S99	Vil1.04B.DTT43	Vil1.07B.DTT79	Itg.18.DTT492.S87	Vil1.014B.DTT164	Lyz2.01B.DTT207.S47	Itg.22.DTT516.S11	Lyz2.04B.DTT243.S84	Itg.02.DTT407.S99	Lyz2.08B.DTT291.S133	Itg.24.DTT527.S22	Itg.26.DTT539.S35	Vil1.09B.DTT104	Vil1.03B.DTT32	Vil1.02B.DTT20	Lyz2.04B.DTT244.S85	Vil1.06B.DTT67	Vil1.04B.DTT44	Itg.24.DTT528.S23	Itg.08.DTT444.S37	Itg.12.DTT467.S61	Itg.16.DTT480.S75	Lyz2.02B.DTT219.S59	Itg.12.DTT468.S62	Itg.18.DTT491.S86	Lyz2.07B.DTT280.S122	Itg.06.DTT431.S24	Lyz2.05B.DTT255.S96	Lyz2.01B.DTT208.S48	Itg.02.DTT408.S100	Lyz2.07B.DTT279.S121	Vil1.013B.DTT152	Vil1.05B.DTT55	Vil1.01B.DTT08	Lyz2.05B.DTT256.S97	Lyz2.08B.DTT292.S134	Vil1.08B.DTT92	Lyz2.06B.DTT267.S108	Itg.16.DTT479.S73	Itg.20.DTT503.S98	Itg.22.DTT515.S10	Vil1.013B.DTT151	Vil1.02B.DTT19	Itg.08.DTT443.S36	Vil1.010B.DTT116	Itg.04.DTT420.S12	Lyz2.02B.DTT220.S60	Vil1.07B.DTT80	Vil1.010B.DTT115	Vil1.08B.DTT91	Vil1.014B.DTT163	Vil1.05B.DTT56	Vil1.09B.DTT103	Lyz2.06B.DTT268.S109	Vil1.06B.DTT68	Lyz2.03B.DTT231.S71	Itg.06.DTT432.S25	Itg.26.DTT540.S36	Itg.04.DTT419.S11	LYZdtt351	LYZdtt364	SLCdtt050	SLCdtt110	SLCdtt019	SLCdtt002	LYZdtt328	SLCdtt074	LYZdtt304	SLCdtt092	SLCdtt020	SLCdtt128	LYZdtt340	LYZdtt363	LYZdtt315	SLCdtt109	LYZdtt352	LYZdtt316	SLCdtt001	LYZdtt303	SLCdtt068	LYZdtt339	LYZdtt327	SLCdtt067	SLCdtt163	SLCdtt164	SLCdtt145	SLCdtt146
Lyz2.04B.DTT243.S84	0.3518523545607436	1.1236969254011755	0.8746414426125568	1.4755089648394004	0.5737133354593217	1.3850546834332895	1.4640779796388073	1.1586389672094008	0.9052450339841005	1.4515130568493373	0.0	0.4565418591116495	0.8838202337470825	1.197447838844896	0.6654422497866389	1.4566379403179537	0.7869517102870267	0.7254511404905348	1.5792656435123469	1.3256680289073572	0.3196718336645579	1.4111545306792663	0.8595473080670117	1.41510762887349	0.6420816540026387	1.4530885842514787	0.7118952969838448	0.7861280367804662	0.7788130642009025	1.0723158756576396	0.9066449559747226	2.476387685748786	0.9281223878898966	0.9775002060293627	1.6285020546362527	1.2274737867592216	0.983963749437739	1.4629681692646483	1.0994097631019415	1.0739587231290304	1.5624609080185583	1.3259396648360215	1.4271418933075544	1.4637483811884766	2.7379102035073455	1.6444556577077702	1.31405513426186	1.1860797541836055	0.4192258103943566	1.7724811770969904	1.3771884942276191	1.5454481358449723	1.4744034034175328	1.3178879907989933	1.4908340661045567	1.9638599017195981	2.0178867664195397	1.5949416013915312	0.569183972243351	0.7801262425513279	1.3369195023834988	0.5664022518869978	2.156795814581871	2.932680642623392	2.1250182474724513	2.460664467183191	1.2911129678712219	2.3859225640246557	2.326407885083264	1.7197468182246682	1.2786289212646516	3.058803493703521	2.1609069050148073	2.1927123440304266	2.7108087585100535	2.9712762386474045	1.1326373385032946	1.3361047134489497	2.0468596007921547	1.1308784446617521	1.4530964266022461	1.5154117866024028	1.9884845675462173	0.7121690115033791	2.9145717529076394	1.3575911662821802	1.6633731342463198	2.3212816414018693	2.0509660946552417	1.3901144826614775
Itg.02.DTT407.S99	0.7074758886895608	1.1097660486699967	0.9573136072941629	1.435013577057104	0.45717170928787076	1.19070677486442	1.2504454189874519	0.7271506327577222	1.213020560571414	1.2542771308958998	0.4565418591116495	0.0	0.701582281851065	1.0084909599199277	1.0471205598880924	1.0206106233033545	0.5190289636851947	0.38624440218566386	1.3011046205250758	1.1759071648595198	0.39552246482458964	1.1385712496188611	1.2836543867541714	1.841962993671517	0.2818032865833651	1.744060412137007	1.0479843000941986	1.227670092326069	0.39732233003564416	1.3158846230346344	0.8166840032406562	2.327623337514417	0.4967476285832675	0.5439039907257662	1.3062596492701686	0.9682250974414991	0.5819968792087652	1.2624208888003272	0.6762043112695086	0.6193720209088857	1.3701784306079192	1.2985705418617366	1.833038641953986	1.673290721172082	2.49841630066283	1.4798493309693077	1.2191343614348327	0.8603094491739832	0.4322193956646239	1.7605452721169188	1.1917617020361906	1.2923417715813095	1.2152797059821443	1.072584990978926	1.1136514187091227	1.744348428712377	1.8023363534802397	1.221640381290212	0.15799955764454285	0.9974422562454606	1.2582500891809134	0.8641894068718858	2.5764022842260172	2.9556219041278515	1.8249898763811314	2.0414810843424616	0.935921492577005	1.9857426311054678	2.6231620421896293	1.579564289352988	0.954965206770494	2.635339888660936	1.7406979825926063	1.9101548425687933	2.7633191598010916	3.2923337578358125	1.2296746107927423	0.8971662734148117	2.431688801764245	1.4732264669033712	1.1335069487816802	1.9356383731849092	1.557098211716455	0.583020366119395	3.3265172142727777	1.020681030879766	1.3104632694173655	1.9988977832023511	1.6156659713103645	0.9862465643183821
Lyz2.08B.DTT291.S133	1.222742276225529	1.8025038450814965	1.6345063311087193	2.1300316472731824	0.3617950258800261	1.3007895127285551	1.904612629419922	1.134553883846327	1.741462187172838	1.9117803170944698	0.8838202337470825	0.701582281851065	0.0	1.6822249156895714	1.1212877161550578	0.929208558937689	1.1871637794826289	0.39474840288856144	1.9079217816513936	1.1688554049295288	0.6510387194653019	1.7529334996703838	1.6491112036196565	1.9084147229017667	0.943738605984514	2.274965407013643	1.5657585437186874	1.409949257628488	0.9185703962501259	1.0014693006883417	0.1945464381045428	2.987869590121474	0.9820413373932413	0.645116985290825	1.238161223738623	0.8296546597419111	1.0993176795590895	1.9223299917996532	1.1202220882543623	0.855106578381507	2.0264950101726393	0.6415759387249911	1.7902901155173112	1.2436842741826226	1.8694671324545127	0.7895000353846738	0.5253760679420819	0.42038716624810757	1.0478545838389113	2.443530496205251	0.6261881092420561	0.7894945372918469	0.8324244336713074	0.4473011697428336	0.8226878604278823	1.0928143516031892	2.431224379588081	0.9045751759974997	0.6757328845110757	1.6092789584037361	1.950925246102598	0.8360537451657011	2.8828958732287226	3.6370749907022097	2.3834953166548134	2.357046385794909	0.6068233175943442	2.361278533139119	3.144191096324503	2.248417136011953	1.5407820491726476	2.9115472740841235	2.0736655277653107	2.484162106537124	3.43968256464537	3.805572982196622	0.8026915782818985	0.8622167870992214	2.8531792195732435	1.9999731822056417	0.6760248002609475	1.9996637561775872	1.8608623326313034	0.8883762321654742	3.2602662255470607	0.5688777602855664	0.8662062335474604	2.52241031624511	1.8899665747771102	1.4396579049318463
Itg.24.DTT527.S22	1.1146615355677854	0.4488973217075017	0.6372196740970703	0.560378234001015	1.4376576593766621	1.515186684261359	0.272156250365446	0.8529853225889795	1.2540536320444995	0.2639532425209428	1.197447838844896	1.0084909599199277	1.6822249156895714	0.0	1.786115023672393	1.5264364672165285	0.49808890368501363	1.3037430621707387	0.4547024584050394	1.6650205678145595	1.2868571848783465	0.3160415149923498	1.6301089780463027	2.42992198588842	0.7446798951699372	1.5820866628004275	1.2126754794309305	1.8302735537798103	0.8190553361212712	2.2480940900551807	1.813890939975472	1.3209020237282587	0.8003539937841744	1.2273013526853274	1.7045281277732913	1.6046301882244582	0.6894644918863926	0.2665130553180463	0.7756828168369702	1.0757938363278132	0.37483575151500537	2.302846370435712	2.531842781873505	2.629418089255785	3.305053359307021	2.4166413454548974	2.207303050245548	1.7032055672698672	0.8597274097614173	0.9011629515811583	2.0677548057895576	2.0862493071916357	1.9436113367310734	1.9805255443817993	1.7557938304148566	2.614768933695429	0.8276229930866441	1.8522394838492515	1.0170086725906258	0.9337554886168775	0.367018894702874	1.7246226034731005	2.746529675275499	2.0612562894561606	0.9769434427825745	1.630533065567177	1.67333628760591	1.4841306598463018	2.3379840376748753	0.5908667948056977	0.39640017781407877	2.1972551849465836	1.3595463261578922	1.0222215615917618	1.9187640501152812	2.9899650226179	2.1655150009158888	1.4209943699176542	2.418523511344111	1.4518219202786435	1.9036521582785197	2.5054724091308755	1.287104922815855	1.1563727287222416	3.9204585743274043	1.8181877238582071	2.0350291334560997	1.2245937357537529	1.3876302962673321	0.7534925037327725
Itg.26.DTT539.S35	0.7260438968775543	1.6147606170821829	1.3387306889213182	1.9633407817237951	0.8598826852882876	1.5496960299772258	2.0582539024925413	1.7715921442581213	1.014095895412711	2.0208200128686666	0.6654422497866389	1.0471205598880924	1.1212877161550578	1.786115023672393	0.0	1.9204625764326475	1.3961178245116008	1.1438994328446286	2.194278968125815	1.400463392512968	0.6818444938529982	2.001879715464105	0.6792736294729234	0.818840844478959	1.2710158150924487	1.4641838726096321	0.867986587993146	0.3361217473812887	1.318987200346438	0.6592041208691802	1.0211683876835786	2.9972716406026905	1.535749534013186	1.4946724223033674	1.878248952366902	1.4224969016271287	1.5710815366363464	2.0485795130274145	1.6780032894733878	1.6071769415330823	2.1263413014663213	1.2710820438450945	0.8002295343800178	1.0292250744007265	2.776969282535794	1.6809983860535624	1.335694284315799	1.5260329503147396	0.9442345760479466	2.1898265014771248	1.4335158741641991	1.6682055266651885	1.6110840130540973	1.5437841085936634	1.8159429607171234	2.0306557021791236	2.5739806447762525	1.9036528327197726	1.1047547515901504	1.1068643757799044	1.8574480975571859	0.2885022853755212	1.7797050449549205	3.2726579380004797	2.722455105156422	3.072401518857047	1.6069947927767894	3.0096904487381675	2.251358301337663	2.24172250826711	1.8932522687341053	3.663611487650473	2.7604053456455104	2.7829516305476734	3.020160576374337	2.856623715938575	0.8422353125679165	1.8254047816268113	1.8248066830462784	1.194654631077675	1.69803383332064	0.910255226587113	2.5819799447957474	1.0014176348882267	2.2801931617220115	1.6771629461430086	1.975878077907079	2.9526794793172075	2.6522381135941653	2.0102579709549815
Vil1.09B.DTT104	1.723272127631219	1.8495569710900277	1.8254483375926434	2.077150492208172	1.0647552624117687	1.3366733667970796	1.6374968221606432	0.7078122124749682	2.1881354774432524	1.671739036902638	1.4566379403179537	1.0206106233033545	0.929208558937689	1.5264364672165285	1.9204625764326475	0.0	1.1691824667804311	0.7779473866571913	1.519396452586379	1.3605727740938127	1.2681353049847626	1.4276362131506015	2.2847471819136067	2.7385527698624976	1.0190357423672813	2.6859178304216282	2.0454967490241396	2.1753134700105123	0.908948596466421	1.9275827254897735	1.11122017718788	2.649788350593044	0.7718466674207568	0.4943620675682506	0.9764608467134754	0.9438018805663775	0.8603833138845545	1.6727232703041175	0.7605735628558022	0.4837448095688412	1.7650755584461972	1.443250025375946	2.6686681825652783	2.159413382208023	1.8790717079139556	1.248164870964114	1.2576362675647763	0.5664954199027276	1.3737389398091053	2.3904482360355317	1.0721920031120418	0.9536135747786952	0.9474452027976976	0.8306090834394337	0.44704492346489144	1.2922658709520898	2.0484129790437913	0.5077133675585968	0.925832473080754	1.94861713943429	1.8799066064009433	1.665995544547158	3.560260824575993	3.5425214820300286	1.8421712723121884	1.525861464692152	0.4941695532097673	1.5824728798116245	3.5473783457677937	2.027014088281415	1.1971159135201632	2.0339732124452046	1.2750281162014803	1.9628545029658124	3.4057732212824794	4.237119835390777	1.6519920786576534	0.14607218810148911	3.4225644202023293	2.469836507481617	0.6457375334577834	2.824288505240713	1.0576961676864431	1.2051640140943582	4.144414349004259	0.5247663490531378	0.5722808169793868	1.9098123343764475	1.0628288271123194	0.9122880834136776
Vil1.03B.DTT32	0.8218558385042972	0.6918518886239865	0.6661927369084051	0.9709246321370251	0.9422802574770044	1.2124113699492354	0.7407145478342876	0.5910683955849225	1.1498447819746966	0.7361247141122254	0.7869517102870267	0.5190289636851947	1.1871637794826289	0.49808890368501363	1.3961178245116008	1.1691824667804311	0.0	0.8109372910988326	0.8155098917602849	1.3051697392672368	0.8181684579421162	0.6356970647090922	1.4089083697775346	2.122690214820343	0.2641296631467193	1.6038927224245738	1.0450459876592375	1.5053649261437594	0.35972209654974335	1.7906467223635174	1.3162423917556147	1.8111345634468077	0.4165579736151919	0.794003057362363	1.3772574492560439	1.1843561493451422	0.34471303534645925	0.7497418048490788	0.479974379232554	0.6880898683238201	0.8520728301658212	1.8068939603110643	2.1786486275753707	2.161574237432053	2.8617774805188083	1.9300313707919554	1.7114721413261458	1.2421634297968684	0.4696265392943198	1.301723821495973	1.5896553446702046	1.6315328865145662	1.5051275437655494	1.505685863268638	1.3472387614249448	2.1471944621806105	1.2858162868334533	1.4508122205245808	0.5192040001553995	0.8517651557702114	0.7803190793990187	1.286087092224662	2.6405232034878714	2.4946235571074395	1.3456701090701486	1.7450754735661111	1.2310314250783558	1.6497373142622596	2.4472307450290423	1.0666561739567229	0.498195727473917	2.339278244008933	1.4409909567224979	1.4195257982038676	2.323860026911243	3.122937440698476	1.6866622466302779	1.0534559162690347	2.397734136545563	1.406167338126929	1.457029957057191	2.2049197330186323	1.2992826625832987	0.7358362187521376	3.623693067036731	1.3703395800591143	1.6158948276072513	1.5596596785738404	1.3870290026150018	0.6885197045481902
Vil1.02B.DTT20	1.0236739106559387	1.4519887599229562	1.3184613200207662	1.7669763746729485	0.3018976870785846	1.0746229771589149	1.522619031194242	0.7965442590508448	1.5210681898990888	1.525208024123001	0.7254511404905348	0.38624440218566386	0.39474840288856144	1.3037430621707387	1.1438994328446286	0.7779473866571913	0.8109372910988326	0.0	1.527646962400944	1.0145584201098627	0.4975199921369023	1.3633307075918848	1.5376521089107538	1.9626462500692692	0.5837122194523579	2.0466726657639254	1.3600537486662498	1.3998192333683366	0.5250140306311822	1.2408705876932264	0.5465815997695506	2.5994716618670988	0.616632196904819	0.3849889584432561	1.0628672331247961	0.6963089926917287	0.7119076107940032	1.5397192726921172	0.7441854752422535	0.5245952882248033	1.6392777326414085	1.0319810745010234	1.9056786708125493	1.543746422216644	2.1140550693166835	1.12150369705519	0.9119874630055381	0.5157816775809457	0.7454168928696827	2.079129426692355	0.8272803145074901	0.9148055953222386	0.8629232854903015	0.7255960225825804	0.7698356959576099	1.3652833567152156	2.0399148924353523	0.8745819884830407	0.30753341624866243	1.3405201499559996	1.58276905338963	0.8976983293756937	2.8080359807028787	3.273238311002551	2.0029196940909753	2.057783846796891	0.5715431876434852	2.0428226107899694	2.921905293742199	1.8626504218542062	1.1575766646606847	2.6292320753480207	1.757952138033773	2.1005426143552666	3.08563262940131	3.5997176873686256	1.0373977974594037	0.6835460246867738	2.710800570275158	1.8003643173229673	0.7533513907904011	2.0500640268765835	1.5538504032964562	0.6090318904680415	3.3904509808889367	0.6654012713677286	0.9622032251288939	2.163842907984552	1.6031385503792508	1.086597689924823
Lyz2.04B.DTT244.S85	1.5466356715941834	0.8694900934197962	1.0880274908521688	0.8290271505199787	1.724910515392918	1.7113841670473053	0.25373784478294076	0.8620799288430231	1.7073868981844116	0.3496661418427842	1.5792656435123469	1.3011046205250758	1.9079217816513936	0.4547024584050394	2.194278968125815	1.519396452586379	0.8155098917602849	1.527646962400944	0.0	1.8931872487148296	1.6323611000726443	0.24570069896185961	2.081620014183297	2.871002485576591	1.0197686749181596	2.0086234991273346	1.6665036127810013	2.262298171541578	1.0555689010246394	2.6019961355953916	2.0658399179524447	1.1562007149919247	0.9330541147569318	1.3456319480737602	1.7817787323436745	1.7852596222357182	0.828448140860943	0.3007955610608136	0.8427099367027223	1.1555319731667022	0.36684607358799887	2.545578588703035	2.958231334696017	2.969720156313192	3.3702302036187617	2.5854467290407075	2.425242500486372	1.8302878151294053	1.255372402044042	1.102377738524096	2.2582649844117655	2.2267825498289366	2.0911173082380388	2.127694056458803	1.8146105964129833	2.733377112345911	0.5927658993636099	1.8983548819516656	1.2868161495157477	1.3881214328785034	0.689226568476874	2.100096671078446	3.194696273959214	2.127210986123717	0.561316999866482	1.2249249353701461	1.7809606443090948	1.0581638041632682	2.7180994081309593	0.6236758146643868	0.37359521438455157	1.7706302767770834	0.989918632510441	0.6314444243276509	2.0422112257149267	3.3545165196330484	2.4811653465645023	1.4344508935397438	2.851204717009579	1.8970556453769283	2.009115729664524	2.948400098363041	0.9701441654223948	1.4695089611876195	4.366245505685453	1.9150647915405432	2.0774273058743447	0.775394410906684	1.0672877652303359	0.6157471453175452
Vil1.06B.DTT67	1.4384449651281896	1.7143271702110394	1.6344227398238322	1.9866738625882039	1.0057791011129458	0.2668893849779505	1.860509748961238	1.4551654250367674	1.6569814060390802	1.791431719704284	1.3256680289073572	1.1759071648595198	1.1688554049295288	1.6650205678145595	1.400463392512968	1.3605727740938127	1.3051697392672368	1.0145584201098627	1.8931872487148296	0.0	1.0468908583450378	1.6627317632204102	1.7376917719461238	2.055720307285723	1.267050760226036	2.0246731279064316	1.5960237812116402	1.6715303580991179	1.012009053689124	1.5933432974506012	1.182971716231174	2.723809917214436	1.301287085048557	1.2561499276857806	0.6451053131898606	0.44898789590307764	1.2190687229721622	1.8581057397298129	1.2403048734171627	1.1694823547186408	1.8828978796813036	1.5454689425093417	2.057719815050684	1.8252639836045577	2.190860250144439	1.4848422876357692	1.4313012755561887	1.2768410900130298	1.1479056482343468	2.1570857715490397	0.9642433005576969	0.9750363589006436	0.74940723595936	1.3937131037165222	1.083279067203591	1.6091055336545124	2.2005754147420156	1.1293374353879257	1.0421896370975074	1.589253277157499	1.83868619055981	1.275419085907776	2.7565327839069167	3.2342920272556057	2.2324687837398285	2.4059458021867033	1.017404958708035	2.406306181113921	2.7841239921913727	2.0250318597686334	1.5703865235820587	2.9084046326635593	2.080800209496298	2.307554070920829	3.039065916280704	3.4799541291119085	1.1628026356466306	1.3603855641227538	2.6832897387903434	1.9934319339583189	1.0921740660189108	2.080931106185895	1.918958127876302	0.6527137257249301	3.314971438070797	1.302296133097945	1.4818797974202365	2.5150732171342653	2.029332988244641	1.5975000081609463
Vil1.04B.DTT44	0.599139876199803	1.2728019325400748	1.0609016644719893	1.6231814444561572	0.2969238667642285	1.1351245118768032	1.54828046240898	1.104011606444437	1.0920505541962802	1.5272597488365944	0.3196718336645579	0.39552246482458964	0.6510387194653019	1.2868571848783465	0.6818444938529982	1.2681353049847626	0.8181684579421162	0.4975199921369023	1.6323611000726443	1.0468908583450378	0.0	1.4438277222666538	1.0474954234315617	1.4939097972286313	0.6448538843518291	1.6240419448034313	0.922587459869179	0.9151866781364998	0.6661969788426304	0.9816279527579351	0.6698773902703724	2.580686902116659	0.8708322127508767	0.8320690825818534	1.350402829033732	0.9247249996941136	0.917545597985375	1.5504255407207705	1.0121842916157926	0.92584658197525	1.6413700410384355	1.1275308776075545	1.4742742393291564	1.3506262359767576	2.457795434328605	1.3880083653759918	1.0885874050755613	0.9685290359908635	0.47354400693454646	1.9086355844298826	1.0738924996189847	1.2405786240411918	1.1620944535902373	1.093012966753468	1.2289615976771826	1.6925126131818002	2.081175127202566	1.3288473260749913	0.4266283968883052	0.9804438613792198	1.4681931745231072	0.4930890251924101	2.312451471368076	3.083003602459361	2.1509225148945568	2.4042241757741154	1.026802058103275	2.3540774196813876	2.495031536489328	1.814830453944456	1.2929177164661196	2.992401871165603	2.0935129407537776	2.228030397680318	2.8656728455531586	3.1592046987500155	0.9019712657798327	1.1666371338710142	2.23215739217026	1.3630890241507192	1.17589298584624	1.5812439137703498	1.9085482666646754	0.49034622743186507	2.9572063760596414	1.1260561813429326	1.4305744902442596	2.3581394469365438	1.9757783552244776	1.3556022141163764
Itg.24.DTT528.S23	1.3738266916326185	0.7325114060548107	0.9366597856752996	0.7623544888404372	1.5463287736103926	1.4809966600925695	0.25535729727223344	0.7845315616119646	1.5306534680497876	0.2649437874244748	1.4111545306792663	1.1385712496188611	1.7529334996703838	0.3160415149923498	2.001879715464105	1.4276362131506015	0.6356970647090922	1.3633307075918848	0.24570069896185961	1.6627317632204102	1.4438277222666538	0.0	1.9047665524949184	2.681793116748583	0.8639893816851958	1.8455591800284425	1.4920139781683817	2.0818115276180533	0.8632428078565393	2.4225916288601925	1.9017764965350326	1.2558889240190507	0.8056376711116601	1.2271660952030667	1.5947498531147084	1.581854929836333	0.6659801458301555	0.2806945251650162	0.6998443631686142	1.0251421055239214	0.34023233532922764	2.3909456913853404	2.7711871303177262	2.7903329641675385	3.23894591977217	2.435459023683827	2.27210021966076	1.7041483213489168	1.0577757339301557	1.0400808092802711	2.0794734791272416	2.056246656349248	1.9073812845644955	1.9978799971426595	1.676243239713352	2.591225975883436	0.6802887183930252	1.762901101713697	1.1109187353707801	1.219576138766793	0.594255491106277	1.9122393212947602	3.024674975626025	2.134822196965817	0.7206762868453364	1.3486346454941311	1.6324512410556513	1.2065099301273194	2.5800345259300865	0.6060690892313854	0.2505575278888192	1.9059394457183187	1.0730767343324665	0.786718699546067	2.0238533691599434	3.2367759744683195	2.282822411196879	1.34290261991216	2.6978539436867366	1.7487785838144128	1.8612778771032397	2.754067220970716	1.0200890338022646	1.2443643356841998	4.17037489818256	1.7923679390318967	1.9717314452165882	0.989836853915057	1.1354410475927539	0.5844915795957054
Itg.08.DTT444.S37	0.6098985804831717	1.3116861962730233	1.0290703647388484	1.6113544653653564	1.3253420065160904	1.8044931167426508	1.884815629847655	1.9291906619387273	0.492900085117691	1.8334402753868122	0.8595473080670117	1.2836543867541714	1.6491112036196565	1.6301089780463027	0.6792736294729234	2.2847471819136067	1.4089083697775346	1.5376521089107538	2.081620014183297	1.7376917719461238	1.0474954234315617	1.9047665524949184	0.0	0.8522776373143376	1.39215518496793	0.8498214433954787	0.42637049440009034	0.4330184136138027	1.4901561613873795	1.3121525002905265	1.6021686201351681	2.658797229920519	1.6996931569358567	1.8211568571080128	2.2315401159459984	1.838648748001843	1.6932654892489503	1.861196537939834	1.825515079345547	1.8732714065704243	1.9185740896650731	1.918134863380008	1.0426620242599074	1.6671372626546517	3.4055366251981636	2.31103808721161	1.9656547731764875	2.0055180288976353	0.9846610143253317	1.7746968525702496	2.0170709517847887	2.217794914491267	2.117924473303097	2.094247493536285	2.26352942671172	2.649462556148313	2.347886370785103	2.361815132777315	1.3651240797010475	0.7275502166370477	1.5674895819683037	0.912118936807153	1.2994159317301706	2.7457830786055117	2.595813824266543	3.1522184017962713	2.067743125275203	3.045889833142743	1.6213842768483595	1.9605768166819373	1.8705099682504678	3.744537210811288	2.8477753747891072	2.628024768915166	2.4793782927308494	2.2166784989300954	1.5065333016425577	2.1719334861297366	1.2144345662211407	0.5478188941585092	2.208214503109161	0.9238770808707468	2.7045499597684755	1.250752748245938	2.3102962342945492	2.168468905275769	2.4747408523680585	2.850824797355057	2.7896576572287723	2.0938104663792854
Itg.12.DTT467.S61	1.334958265086531	2.148293915529402	1.8642564406236617	2.457605273309322	1.6755656915224122	2.21314689142272	2.6949845196941684	2.5606976947081255	1.3213192199385524	2.6447155586750735	1.41510762887349	1.841962993671517	1.9084147229017667	2.42992198588842	0.818840844478959	2.7385527698624976	2.122690214820343	1.9626462500692692	2.871002485576591	2.055720307285723	1.4939097972286313	2.681793116748583	0.8522776373143376	0.0	2.038064959797836	1.5256583933826542	1.2659746511809427	0.6371287614425701	2.0996807043755665	1.110079925751798	1.7798798092705903	3.5016196592091102	2.3235496994855382	2.3105402983089114	2.615471696817893	2.1727205744077804	2.3449153164125613	2.675409970283883	2.4616349034113862	2.418735227979919	2.7368288466935558	1.8944183664639151	0.313179905878442	1.2994158740310744	3.402367386481725	2.3493987327622015	2.011473276172663	2.3240614007319027	1.6605332447207257	2.6078669399199192	2.1486215053677653	2.399130239862674	2.346279233604001	2.302124289349925	2.61285542698409	2.702911296104612	3.1708949972881535	2.6945914214680022	1.9085254015744624	1.5670728157150673	2.4045702408004392	1.0814349710118365	1.1938670294420057	3.522558220625957	3.3920094214418284	3.8480829273471544	2.406601947013316	3.7686530249045593	2.0612834205022246	2.7930876088967307	2.613667397466435	4.441568441588708	3.5355184107608637	3.4342383574443027	3.2448519500090076	2.530340349531489	1.4247711240560803	2.643958464852638	1.4497380600122052	1.3315573285281501	2.4755047936318175	0.1379878700817686	3.3679336904882047	1.7514123547360556	1.5095201430466305	2.4701521192676306	2.7609903121362267	3.642949621197866	3.4441478950173177	2.7788934245389774
Itg.16.DTT480.S75	0.7868108870108462	0.9169109936962275	0.8271896334814918	1.214001526829178	0.7252054153876434	1.2214530850127112	0.9755540972437929	0.537892352781026	1.2234037369526494	0.987298651436606	0.6420816540026387	0.2818032865833651	0.943738605984514	0.7446798951699372	1.2710158150924487	1.0190357423672813	0.2641296631467193	0.5837122194523579	1.0197686749181596	1.267050760226036	0.6448538843518291	0.8639893816851958	1.39215518496793	2.038064959797836	0.0	1.7239982202627877	1.082643749350769	1.4133036398748051	0.2929744434959196	1.5922160303138035	1.0789385430472316	2.0616052013687605	0.3107925946975359	0.5824310718643873	1.3310221076996347	1.0784549780836692	0.3645147069937973	0.9906261114676954	0.48180012560529983	0.5566460708306856	1.1026796205706708	1.5620291184290445	2.0583645456153508	1.9538070435746666	2.663409600753592	1.6996088729222276	1.4684879144239569	1.011716806914484	0.45115438998533375	1.5517313217955073	1.3963978872119576	1.4557032510584682	1.3578720723480624	1.264776200279524	1.1900659095573958	1.9322646170572504	1.5298344581557628	1.2973228137354145	0.3085071676143491	0.9527311090658517	1.0274730010902848	1.119993976099955	2.6684239478764145	2.746216671067879	1.548286861206226	1.8196260897346892	1.0493284343107208	1.7464071909172716	2.5900027880783614	1.3251487431592035	0.6787647552627276	2.4177153019002193	1.519663513078782	1.6323552916474715	2.5696838997945926	3.2619600749651667	1.4978036970899542	0.8919396696198488	2.4701955955842734	1.4783226655705397	1.2692736481586318	2.1286664773342663	1.3512723665108568	0.6798613568698737	3.537169194991299	1.1540378265308129	1.4156788250135757	1.7242478068617488	1.4182624471938865	0.7483935338824997
Lyz2.02B.DTT219.S59	1.108665290017096	1.1461015444886549	1.0044599412249746	1.2908453379574518	1.9171872307160873	1.9937046963960137	1.766796305604797	2.194768207767158	0.548326393400837	1.679631780821041	1.4530885842514787	1.744060412137007	2.274965407013643	1.5820866628004275	1.4641838726096321	2.6859178304216282	1.6038927224245738	2.0466726657639254	2.0086234991273346	2.0246731279064316	1.6240419448034313	1.8455591800284425	0.8498214433954787	1.5256583933826542	1.7239982202627877	0.0	0.7469721199582825	1.2744600354999165	1.7833736425768631	2.121597534903929	2.2703285279177825	2.2010399251825454	1.9995196433015363	2.262649822028931	2.5013696037862703	2.2279792234910594	1.918698459392702	1.7245521147301655	2.051383368649946	2.2175886223894214	1.721577713269741	2.659773005353715	1.7910617878401056	2.475822767306313	4.006098104332933	2.9739122844999804	2.6684389369090926	2.5597247787751276	1.3272823676519454	1.2701949553785832	2.592795690056714	2.7394069991462913	2.583466674531985	2.7155895246914494	2.7034622250169638	3.271262929810483	2.0518232856565803	2.8013570914381756	1.7941041205589354	0.7859259539951386	1.3462408387315068	1.6642613310415024	1.253873274483465	2.0071816922395294	2.4143038359647493	3.192117016811742	2.545283714690112	3.050840317390696	0.880260919233034	1.6413361052869972	1.9237205471652408	3.745304109951662	2.900950399919507	2.4061894017712726	1.7253744745271953	1.55656630431746	2.207700378627413	2.578889893701505	0.8701337640377045	0.4628421906982214	2.719297263815566	1.5392577107460355	2.811437006940452	1.6034877555803686	2.749031825503702	2.7090805327128327	3.000144159925904	2.723404749730008	2.924067475049018	2.2444682800775606
