	pielou_evenness
GnotoExpt-DTT545-S156	0.5232013450631516
806rcbc390-S295	0.5442159012822709
GnotoExpt-DTT547-S158	0.24077979638251967
806rcbc435-S340	0.3405752471364121
GnotobioticExp-DTT-188-S198	0.4669372838922995
GnotoExpt-FP559-S75	0.5333965246370811
806rcbc529-S434	0.6958655980332508
806rcbc497-S402	0.45760044410092393
GnotobioticExp-DTT-196-S206	0.3858904185997822
GnotobioticExp-FP-206-S70	0.5956765238025477
GnotoExpt-DTT455-S603	0.2186704973955933
GnotoExpt-DTT477-S625	0.2957369098534625
GnotobioticExp-FP-195-S59	0.5831864217838395
GnotobioticExp-DTT-192-S202	0.2815389048696026
GnotoExpt-DTT388-S534	0.5147586685094334
GnotoExpt-DTT483-S631	0.2333670708871789
GnotobioticExp-FP-179-S41	0.4265157943725981
GnotoExpt-FP601-S297	0.43851620105123323
GnotoExpt-DTT616-S351	0.05910453623692821
GnotoExpt-FP533-S48	0.6464304778994853
806rcbc467-S372	0.2907113946915251
GnotoExpt-FP537-S52	0.24663943507723718
806rcbc376-S510	0.5973848340015929
GnotoExpt-DTT470-S618	0.2713043772045079
GnotoExpt-DTT475-S623	0.2530353644771939
GnotoExpt-DTT604-S339	0.06530992884941403
806rcbc426-S427	0.5888451655937768
GnotoExpt-DTT459-S607	0.29143518881737407
806rcbc524-S429	0.7350741299266762
GnotoExpt-FP459-S680	0.486788522483589
GnotoExpt-FP541-S56	0.22567369540627702
GnotoExpt-DTT394-S540	0.5470930128105941
GnotoExpt-FP612-S308	0.7305021921790061
GnotoExpt-DTT393-S539	0.6792986280303103
GnotoExpt-FP460-S681	0.5914348465790434
GnotoExpt-FP486-S708	0.42993795645469596
GnotoExpt-FP478-S699	0.4499924306450851
GnotoExpt-FP454-S675	0.48233510382865885
GnotoExpt-DTT454-S602	0.2358291098682075
GnotoExpt-FP470-S691	0.4590338937649714
GnotoExpt-FP535-S50	0.2575664530283398
GnotobioticExp-FP-205-S69	0.5973490938779294
GnotoExpt-DTT474-S622	0.38508003232534815
806rcbc552-S457	0.48183035944289393
GnotoExpt-FP468-S689	0.576461917561752
GnotoExpt-FP597-S293	0.46987407949691046
GnotoExpt-FP599-S295	0.4669093813135295
GnotoExpt-DTT599-S334	0.028320536434132605
GnotoExpt-DTT385-S531	0.48724055313364123
GnotoExpt-FP611-S307	0.5149580130491737
GnotoExpt-DTT532-S143	0.43430034963683906
GnotoExpt-DTT536-S147	0.26284979272208664
806rcbc407-S312	0.40741703422768305
GnotoExpt-DTT542-S153	0.23751323569319382
GnotobioticExp-DTT-209-S219	0.4481844084565017
806rcbc491-S396	0.6296193099735273
GnotoExpt-DTT466-S614	0.2960092696481682
806rcbc534-S439	0.6112785706422249
806rcbc445-S446	0.47028551122989104
806rcbc377-S511	0.5184943884285641
GnotoExpt-DTT469-S617	0.342010926772566
GnotoExpt-FP546-S61	0.5608381517113231
806rcbc561-S466	0.47042944576581835
GnotoExpt-FP481-S702	0.41697742491252926
GnotobioticExp-FP-194-S58	0.5888196253001652
GnotobioticExp-FP-181-S44	0.41293861860920367
806rcbc499-S404	0.6459228855153533
806rcbc471-S376	0.4255398898129104
806rcbc555-S460	0.5552973176516424
GnotoExpt-FP485-S707	0.42060226127367273
GnotoExpt-DTT606-S341	0.01012149613745974
GnotobioticExp-FP-204-S68	0.37812862285764925
GnotobioticExp-FP-202-S66	0.43881268035185955
806rcbc559-S464	0.3593231500352768
GnotoExpt-FP463-S684	0.48529837419353106
GnotoExpt-FP547-S62	0.23732118366045177
GnotoExpt-DTT610-S345	0.030822028419603197
GnotoExpt-FP603-S299	0.47756047612261104
GnotoExpt-FP605-S301	0.5391473644499666
806rcbc429-S334	0.4321156228285202
GnotoExpt-FP458-S679	0.5011545908266455
GnotoExpt-FP480-S701	0.4547826245964476
806rcbc453-S454	0.5602379367681267
GnotoExpt-FP538-S53	0.4428335976045234
GnotobioticExp-FP-182-S45	0.41581806348663286
806rcbc368-S501	0.299621582503267
806rcbc551-S456	0.5238404327256064
GnotobioticExp-FP-176-S38	0.41905213602302616
GnotobioticExp-FP-210-S74	0.3945620971043446
GnotoExpt-DTT617-S352	0.01771552838613694
GnotoExpt-DTT453-S601	0.1951746521128277
GnotoExpt-DTT386-S532	0.6481927580640177
806rcbc489-S394	0.6396824826937796
806rcbc449-S450	0.489345032041502
GnotoExpt-DTT391-S537	0.6694367103784425
GnotobioticExp-FP-184-S47	0.4608357403401676
GnotoExpt-FP550-S65	0.5785638134497174
GnotoExpt-FP477-S698	0.48372203613275916
806rcbc404-S309	0.563432923997483
GnotoExpt-FP563-S79	0.3968282101306597
GnotobioticExp-DTT-203-S213	0.41909347110875295
GnotoExpt-FP531-S46	0.2604174175708143
GnotobioticExp-FP-200-S64	0.6021031865635365
806rcbc397-S302	0.5511283063176481
GnotoExpt-FP607-S303	0.4935594505681801
806rcbc437-S342	0.38104159546922645
GnotobioticExp-DTT-190-S200	0.4892772695801818
GnotoExpt-DTT562-S174	0.45891132812344076
GnotoExpt-FP542-S57	0.2447377134467507
GnotoExpt-FP613-S309	0.47426546010835496
806rcbc565-S470	0.5145338047482003
806rcbc494-S399	0.6074946853405779
806rcbc364-S499	0.5722316730198341
GnotoExpt-DTT481-S629	0.23903469793784743
GnotoExpt-DTT544-S155	0.5269163926738715
GnotoExpt-DTT549-S160	0.25399746367734
GnotoExpt-FP568-S84	0.3668940603701649
806rcbc470-S375	0.4628900746815644
GnotoExpt-FP553-S68	0.5358336022044254
GnotoExpt-DTT559-S171	0.5731785600914402
GnotoExpt-FP482-S703	0.5168389864297956
GnotobioticExp-DTT-208-S218	0.5707747666405972
GnotobioticExp-FP-203-S67	0.674247823680673
806rcbc406-S311	0.5530762829316629
806rcbc170-S267	0.5962807480904109
GnotoExpt-DTT465-S613	0.23221027727343418
GnotobioticExp-FP-185-S48	0.3416099630370176
GnotoExpt-DTT458-S606	0.24458098693554983
806rcbc473-S378	0.3169659786638145
806rcbc362-S497	0.5650143440041322
GnotoExpt-DTT533-S144	0.6223556304448644
GnotobioticExp-FP-183-S46	0.43263216695447876
806rcbc372-S505	0.5618678301892576
GnotoExpt-FP556-S72	0.4870190273334892
GnotoExpt-FP532-S47	0.4203982288389024
806rcbc554-S459	0.568620510640521
GnotoExpt-DTT618-S353	0.016415637545476734
806rcbc432-S433	0.5879822986202377
GnotobioticExp-DTT-194-S204	0.6137946179352279
GnotoExpt-FP473-S694	0.23088571978966074
806rcbc370-S503	0.6435689430011866
GnotoExpt-FP471-S692	0.4307425185701654
806rcbc468-S373	0.4277980002971384
GnotoExpt-DTT468-S616	0.6902687577819032
806rcbc373-S506	0.44052329114573907
GnotoExpt-FP566-S82	0.5459080713446698
GnotoExpt-DTT568-S180	0.48441326331161244
806rcbc525-S430	0.5610703076203124
GnotobioticExp-FP-192-S55	0.15799866586893974
806rcbc557-S462	0.4231013445014198
806rcbc177-S274	0.04441032163090317
GnotoExpt-DTT546-S157	0.5467596684361653
GnotobioticExp-DTT-201-S211	0.6769373057987745
GnotoExpt-DTT614-S349	0.4704048765936007
GnotobioticExp-DTT-206-S216	0.6103031179186387
806rcbc476-S381	0.4491982867675673
806rcbc490-S395	0.652816015341358
GnotoExpt-DTT567-S179	0.5214251885314135
806rcbc563-S468	0.4895236008211755
806rcbc527-S432	0.5871105268038596
GnotoExpt-DTT540-S151	0.6915011671392077
GnotobioticExp-DTT-175-S185	0.4260047313635469
GnotobioticExp-FP-180-S43	0.36825790796150504
GnotoExpt-FP604-S300	0.4896596509474011
806rcbc391-S296	0.5363263525695267
GnotobioticExp-DTT-202-S212	0.5216069832307821
GnotobioticExp-DTT-176-S186	0.47730874127138206
806rcbc556-S461	0.44301122328832554
GnotoExpt-DTT531-S142	0.2631614678451743
GnotoExpt-FP596-S292	0.44640866298138915
GnotoExpt-DTT395-S541	0.6405272344299793
GnotoExpt-DTT553-S164	0.6351919320919007
GnotoExpt-DTT595-S330	0.028494928848636594
GnotoExpt-FP544-S59	0.5435730148036619
806rcbc405-S310	0.5699077468809024
806rcbc424-S329	0.43216233150592614
GnotobioticExp-DTT-210-S220	0.287362835616697
806rcbc531-S436	0.5744470309460254
GnotoExpt-DTT558-S170	0.6716524662884694
GnotoExpt-FP606-S302	0.5713229083204144
806rcbc532-S437	0.6048990521473446
GnotobioticExp-FP-178-S40	0.38350781460300154
GnotoExpt-FP598-S294	0.5050020690997261
GnotobioticExp-DTT-187-S197	0.4642515746282283
GnotoExpt-DTT461-S609	0.2842449596956186
806rcbc378-S512	0.4670138157443427
806rcbc395-S300	0.6653495221144161
GnotoExpt-FP560-S76	0.5520507936110434
GnotoExpt-DTT597-S332	0.3922604040274832
806rcbc478-S383	0.44152400923105123
GnotobioticExp-FP-372.fastq	0.35792189389887463
GnotobioticExp-FP-319.fastq	0.48552214768788043
GnotobioticExp-DTT-308.fastq	0.6237207587999608
GnotobioticExp-DTT-367.fastq	0.621016341321848
GnotobioticExp-DTT-303.fastq	0.5874025992892373
GnotobioticExp-FP-384.fastq	0.25221738849867315
GnotobioticExp-DTT-305.fastq	0.6459843953599996
GnotobioticExp-DTT-370.fastq	0.6542533165572595
GnotobioticExp-FP-314.fastq	0.5747090011417126
GnotobioticExp-FP-301.fastq	0.5460778710617238
GnotobioticExp-DTT-319.fastq	0.5955255165331441
GnotobioticExp-FP-315.fastq	0.5769437751305929
GnotobioticExp-FP-369.fastq	0.5848799110879823
GnotobioticExp-FP-377.fastq	0.26270607035790694
GnotobioticExp-DTT-362.fastq	0.6136715517068213
GnotobioticExp-DTT-325.fastq	0.5824724849625778
GnotobioticExp-FP-304.fastq	0.2697779546250115
GnotobioticExp-FP-313.fastq	0.5790006340403161
GnotobioticExp-DTT-307.fastq	0.43709512983207677
GnotobioticExp-FP-375.fastq	0.5704853181197226
GnotobioticExp-FP-317.fastq	0.25030374721236365
GnotobioticExp-DTT-179.fastq	0.3165969727799541
GnotobioticExp-FP-306.fastq	0.35638895642284724
GnotobioticExp-DTT-381.fastq	0.5802266329290373
GnotobioticExp-DTT-318.fastq	0.42410214824234194
GnotobioticExp-FP-386.fastq	0.5785709635973427
GnotobioticExp-DTT-323.fastq	0.6085241091818673
GnotobioticExp-FP-305.fastq	0.35883643074764365
GnotobioticExp-DTT-311.fastq	0.6570115891335706
GnotobioticExp-FP-366.fastq	0.4883158194212407
GnotobioticExp-DTT-384.fastq	0.2822715266803403
GnotobioticExp-DTT-321.fastq	0.5629571049936752
GnotobioticExp-FP-371.fastq	0.30454441396131127
GnotobioticExp-DTT-320.fastq	0.5890367077819546
GnotobioticExp-FP-365.fastq	0.5122913278050101
GnotobioticExp-FP-302.fastq	0.5626389318052613
GnotobioticExp-FP-380.fastq	0.610762133771107
GnotobioticExp-FP-393.fastq	0.604269469289984
GnotobioticExp-DTT-383.fastq	0.25129206688635536
GnotobioticExp-FP-321.fastq	0.5297090222961257
GnotobioticExp-FP-391.fastq	0.5926245748782896
GnotobioticExp-FP-394.fastq	0.52172151887799
GnotobioticExp-DTT-322.fastq	0.40026964860389175
GnotobioticExp-FP-363.fastq	0.5804250065262924
GnotobioticExp-FP-303.fastq	0.5529062070607886
GnotobioticExp-DTT-306.fastq	0.6455817811270315
GnotobioticExp-FP-385.fastq	0.5550593805428454
GnotobioticExp-DTT-373.fastq	0.6257622602722476
GnotobioticExp-DTT-376.fastq	0.5191083615652352
GnotobioticExp-FP-307.fastq	0.587662950117221
GnotobioticExp-FP-381.fastq	0.6093173789008057
GnotobioticExp-FP-312.fastq	0.48516777675541184
GnotobioticExp-FP-309.fastq	0.5975365563024579
GnotobioticExp-DTT-379.fastq	0.6342061631129472
GnotobioticExp-FP-318.fastq	0.33637111668855674
GnotobioticExp-FP-370.fastq	0.2681339672049237
GnotobioticExp-FP-383.fastq	0.25267587356869764
GnotobioticExp-DTT-324.fastq	0.44285436757528696
GnotobioticExp-FP-367.fastq	0.579552332359579
GnotobioticExp-FP-378.fastq	0.1973730971903334
GnotobioticExp-DTT-372.fastq	0.40844392213604835
GnotobioticExp-FP-310.fastq	0.3065194214321029
GnotobioticExp-FP-322.fastq	0.2798670060410023
GnotobioticExp-DTT-368.fastq	0.631157215720519
GnotobioticExp-DTT-363.fastq	0.6170289989098309
GnotobioticExp-DTT-315.fastq	0.5914103030141435
GnotobioticExp-DTT-377.fastq	0.4442908780109098
GnotobioticExp-DTT-364.fastq	0.5946840299677548
GnotobioticExp-FP-373.fastq	0.5718620601817738
GnotobioticExp-FP-364.fastq	0.47166615535274414
GnotobioticExp-DTT-371.fastq	0.36824178349954184
GnotobioticExp-DTT-313.fastq	0.6134249820510335
GnotobioticExp-FP-382.fastq	0.13939769857306755
GnotobioticExp-FP-387.fastq	0.5942041744960835
GnotobioticExp-FP-388.fastq	0.43003977918800246
GnotobioticExp-DTT-375.fastq	0.6294128180712097
GnotobioticExp-FP-368.fastq	0.5852571835522832
GnotobioticExp-FP-361.fastq	0.594019720080012
GnotobioticExp-DTT-302.fastq	0.5864512375359706
GnotobioticExp-FP-389.fastq	0.2264558124907386
GnotobioticExp-DTT-312.fastq	0.6062023004055683
GnotobioticExp-FP-311.fastq	0.3364763483617706
GnotobioticExp-FP-379.fastq	0.588814927942615
GnotobioticExp-DTT-314.fastq	0.5925789489562627
GnotobioticExp-DTT-374.fastq	0.6153812500042365
GnotobioticExp-FP-308.fastq	0.5908600135967215
GnotobioticExp-DTT-317.fastq	0.5917987221290192
GnotobioticExp-FP-392.fastq	0.5932629478215149
GnotobioticExp-FP-323.fastq	0.2859344148056147
GnotobioticExp-DTT-309.fastq	0.6268673976222378
GnotobioticExp-DTT-380.fastq	0.6401451952368792
GnotobioticExp-DTT-310.fastq	0.5992113408717958
GnotobioticExp-FP-316.fastq	0.38037943482338965
GnotobioticExp-DTT-304.fastq	0.580191806936251
GnotobioticExp-FP-396.fastq	0.2882441171816103
GnotobioticExp-FP-374.fastq	0.5600580985894804
GnotobioticExp-DTT-369.fastq	0.6310839007508012
GnotobioticExp-FP-324.fastq	0.5667448775650546
GnotobioticExp-FP-320.fastq	0.4827141129628946
GnotobioticExp-DTT-316.fastq	0.5562199706342815
GnotobioticExp-FP-390.fastq	0.16343746567865258
GnotobioticExp-DTT-382.fastq	0.06065577219551711
GnotobioticExp-FP-362.fastq	0.5692317976929948
GnotobioticExp-FP-376.fastq	0.33125517415729017
GnotobioticExp-FP-395.fastq	0.24484424443036684
