# Constructed from biom file
#OTU ID	SLCdtt163	SLCdtt164	SLCdtt145	SLCFP148	SLCdtt150	SLCdtt167	SLCFP164	SLCdtt149	SLCFP166	SLCdtt146	SLCdtt148	SLCFP163	SLCdtt168	SLCFP150	SLCFP167	SLCFP145	SLCFP165	SLCdtt165	SLCdtt166	SLCFP146	SLCFP147	SLCdtt147	SLCFP149	taxonomy
2f65298490e0fe48b880145471ec54eb	13272.0	5707.0	11563.0	3651.0	17518.0	28779.0	3375.0	30738.0	13335.0	1625.0	7577.0	4806.0	19570.0	10142.0	9263.0	10310.0	2547.0	8539.0	48658.0	5690.0	2544.0	6456.0	10208.0
c42634f8d1aad4956aa9638465e86565	4826.0	2007.0	5566.0	2576.0	6523.0	6214.0	3532.0	8739.0	11025.0	944.0	7158.0	8240.0	5466.0	16331.0	13616.0	3566.0	2270.0	4620.0	3862.0	3753.0	1475.0	3913.0	15007.0
5ae5ad642b9c2cc68c4fc59e4902ff63	1708.0	37.0	2757.0	3383.0	572.0	115.0	0.0	2421.0	485.0	668.0	3854.0	0.0	233.0	392.0	4.0	976.0	0.0	0.0	50.0	3769.0	2476.0	3104.0	5968.0
f5fb42e8863737981eb6e04a3de22e29	3012.0	3772.0	2749.0	3087.0	13404.0	3761.0	2398.0	19136.0	7171.0	948.0	2881.0	3319.0	10006.0	3116.0	12343.0	242.0	4002.0	3057.0	6067.0	3070.0	3144.0	2307.0	18141.0
d013db1a71d477496cb864ee431c3420	1806.0	1146.0	1114.0	5457.0	8240.0	1929.0	2099.0	8120.0	133.0	1425.0	6594.0	2744.0	2638.0	2814.0	1711.0	5086.0	1376.0	2858.0	3363.0	5163.0	3266.0	5808.0	471.0
ccdb1dad68d457d1df2d11af1ea8ca5f	40.0	0.0	525.0	426.0	135.0	48.0	0.0	327.0	115.0	47.0	307.0	0.0	0.0	58.0	30.0	72.0	0.0	0.0	48.0	378.0	327.0	209.0	607.0
9c9d2dfde9ad67dcb9628dc8c30ec99f	477.0	519.0	257.0	791.0	1260.0	591.0	1126.0	1922.0	87.0	160.0	830.0	1322.0	1040.0	1739.0	2875.0	1063.0	913.0	1218.0	829.0	908.0	447.0	724.0	194.0
a93ecb34623d57ce5a83ac109551229b	727.0	1725.0	1492.0	706.0	513.0	793.0	406.0	1526.0	1137.0	383.0	1428.0	256.0	413.0	208.0	934.0	99.0	660.0	1177.0	420.0	705.0	468.0	1073.0	2492.0
1b23073ca2a2884ac2bd7895dda760bc	318.0	935.0	7.0	0.0	0.0	82.0	296.0	0.0	51.0	0.0	0.0	114.0	91.0	17.0	169.0	2.0	743.0	511.0	27.0	0.0	0.0	0.0	0.0
7cd17d18c05e35c6001cc253ac15c517	1403.0	891.0	645.0	398.0	499.0	2072.0	1401.0	1242.0	431.0	133.0	805.0	1855.0	1401.0	2010.0	2405.0	663.0	809.0	2702.0	2833.0	460.0	247.0	607.0	358.0
759abfc82a4b189214d7e148d4aef180	1184.0	69.0	156.0	94.0	221.0	437.0	92.0	157.0	199.0	14.0	212.0	109.0	201.0	281.0	220.0	254.0	129.0	156.0	169.0	104.0	46.0	151.0	31.0
04af8257d41718f9636b8bbc789b0fcf	57.0	135.0	21.0	19.0	4.0	0.0	29.0	6.0	5.0	6.0	70.0	25.0	14.0	46.0	18.0	9.0	14.0	183.0	0.0	16.0	8.0	36.0	12.0
0247032b5537cfe290e9fe3067f9257e	1300.0	314.0	760.0	1406.0	1652.0	1126.0	609.0	2309.0	418.0	279.0	1805.0	798.0	609.0	198.0	854.0	1900.0	527.0	763.0	862.0	1562.0	854.0	1609.0	498.0
298c6e520261d927af2fb9e7c1e4cebc	1594.0	902.0	516.0	891.0	1673.0	818.0	1463.0	2621.0	325.0	195.0	1300.0	1568.0	2261.0	585.0	1823.0	1655.0	1233.0	3029.0	1878.0	1071.0	462.0	1054.0	738.0
653c972b92d846f3b6b199c4f5257025	45.0	2.0	0.0	11.0	0.0	11.0	0.0	0.0	23.0	24.0	41.0	0.0	37.0	245.0	1.0	7.0	0.0	17.0	5.0	0.0	4.0	44.0	57.0
