# Constructed from biom file
#OTU ID	TL1a_DTT_268_Repeat	TL1a_DTT_269_Repeat	TL1a_DTT_127_Repeat	TL1a_DTT_157_Repeat	TL1a_DTT_130_Repeat	TL1a_DTT_196_Repeat	TL1a_DTT_90_Repeat	TL1a_DTT_198_Repeat	TL1a_DTT_88_Repeat	TL1a_DTT_89_Re_extracted	TL1a_DTT_197_Repeat	TL1a_DTT_270_Repeat	TL1a_DTT_284	TL1a_DTT_231	TL1a_DTT_267	TL1a_DTT_160	TL1a_DTT_234	TL1a_DTT_158	TL1a_DTT_129	TL1a_DTT_265	TL1a_DTT_285	TL1a_DTT_159	TL1a_DTT_287	TL1a_DTT_233	TL1a_DTT_195	TL1a_DTT_85	TL1a_DTT_86	TL1a_DTT_193	TL1a_DTT_286	TL1a_DTT_230	TL1a_DTT_128	TL1a_DTT_283	TL1a_DTT_194	TL1a_DTT_229	TL1a_DTT_87	TL1a_DTT_266	TL1a_DTT_232	TL1A_DTT_673	TL1A_DTT_675	TL1A_DTT_626	TL1A_DTT_629	TL1A_DTT_674	TL1A_DTT_627	TL1A_DTT_630	TL1A_DTT_628	taxonomy
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales	27.0	0.0	12.0	0.0	0.0	12.0	0.0	0.0	0.0	28.0	0.0	0.0	1.0	7.0	0.0	7.0	1.0	0.0	3.0	0.0	49.0	0.0	34.0	8.0	0.0	9.0	0.0	1.0	40.0	0.0	0.0	52.0	11.0	0.0	18.0	43.0	28.0	0.0	0.0	3.0	0.0	0.0	2.0	0.0	13.0
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales	17.0	1.0	0.0	0.0	2.0	56.0	0.0	0.0	0.0	3.0	15.0	56.0	1.0	1.0	10.0	4.0	6.0	0.0	4.0	3.0	22.0	0.0	21.0	0.0	1.0	0.0	0.0	2.0	11.0	0.0	0.0	5.0	12.0	0.0	9.0	4.0	8.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	4.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	20646.0	6321.0	25299.0	16494.0	19827.0	41003.0	3885.0	23559.0	2901.0	18474.0	8731.0	31216.0	13945.0	17579.0	33361.0	23845.0	31659.0	5479.0	15942.0	5015.0	40813.0	25902.0	6207.0	41102.0	17546.0	39015.0	24859.0	36102.0	15990.0	9522.0	16804.0	45575.0	41878.0	42889.0	34547.0	18988.0	26659.0	7004.0	9594.0	7328.0	29174.0	6965.0	3744.0	14221.0	9194.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales	58.0	3.0	29.0	62.0	25.0	17.0	18.0	0.0	47.0	419.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	26.0	0.0	0.0	14.0	19.0	0.0	45.0	0.0	1.0	0.0	0.0	0.0	7.0	0.0	0.0	30.0	0.0	0.0	72.0	3.0	0.0	0.0	4.0	0.0	16.0	96.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales	7289.0	1100.0	214.0	100.0	5540.0	5272.0	21.0	665.0	102.0	399.0	574.0	9699.0	77.0	36.0	1077.0	103.0	2199.0	14.0	315.0	431.0	1047.0	94.0	503.0	8996.0	1107.0	294.0	66.0	221.0	4519.0	234.0	262.0	1730.0	1392.0	6.0	291.0	72.0	72573.0	43.0	3.0	5.0	0.0	7.0	2.0	10.0	25.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	7138.0	10128.0	17539.0	11072.0	2514.0	632.0	8515.0	13951.0	8573.0	4442.0	928.0	32077.0	115980.0	108102.0	113483.0	5129.0	4092.0	5531.0	21896.0	14269.0	22308.0	8514.0	9155.0	7636.0	115323.0	27582.0	48526.0	19817.0	11761.0	20063.0	17478.0	18377.0	11080.0	7172.0	57063.0	23030.0	995.0	3089.0	5267.0	6098.0	4043.0	5343.0	14450.0	2490.0	2737.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales	636.0	281.0	115.0	60.0	36.0	9.0	0.0	62.0	0.0	367.0	8.0	156.0	70.0	106.0	29.0	420.0	144.0	28.0	33.0	15.0	615.0	153.0	84.0	25.0	3.0	45.0	4.0	58.0	39.0	6.0	63.0	240.0	13.0	1018.0	42.0	182.0	1865.0	92.0	4.0	45.0	31.0	9.0	21.0	51.0	31.0
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	1265.0	0.0	131.0	0.0	73.0	0.0	0.0	171.0	0.0	1.0	214.0	32.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales	1532.0	78.0	0.0	89.0	0.0	6.0	49.0	0.0	0.0	23.0	0.0	1362.0	0.0	117.0	198.0	552.0	52.0	53.0	0.0	45.0	0.0	112.0	0.0	330.0	0.0	131.0	176.0	12.0	0.0	626.0	0.0	0.0	43.0	824.0	207.0	231.0	34.0	55.0	247.0	46.0	346.0	221.0	52.0	154.0	253.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales	489.0	18.0	0.0	7.0	0.0	0.0	50.0	0.0	19.0	34.0	0.0	225.0	1.0	0.0	16.0	50.0	0.0	4.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	1492.0	0.0	109.0	0.0	124.0	15.0	48.0	202.0	12.0	8.0	608.0	214.0
