# Constructed from biom file
#OTU ID	Mouse5A.FP28	Mouse3A.FP16	Mouse5A.FP26	Mouse7A.FP40	Mouse1A.FP05	Mouse6A.FP32	Mouse3A.FP17	Mouse7A.FP38	Mouse1A.FP02	Mouse2A.FP11	Mouse3A.FP18	Mouse6A.FP31	Mouse4A.FP22	Mouse1A.FP03	Mouse4A.FP23	Mouse1A.FP01	Mouse6A.FP35	Mouse2A.FP07	Mouse3A.FP13	Mouse1A.FP06	Mouse1A.FP04	Mouse2A.FP12	Mouse2A.FP10	Mouse7A.FP42	Mouse7A.FP41	Mouse3A.FP15	Mouse4A.FP20	Mouse5A.FP29	Mouse6A.FP34	Mouse6A.FP36	Mouse2A.FP09	Mouse5A.FP25	Mouse5A.FP30	Mouse7A.FP39	Mouse4A.FP24	Mouse3A.FP14	Mouse4A.FP21	Mouse2A.FP08	Mouse7A.FP37	Mouse6A.FP33	Mouse4A.FP19	Mouse5A.FP27	Mouse10A.FP110	Mouse10A.FP109	Mouse10A.FP111	Mouse9A.FP97	Mouse9A.FP98	Mouse8A.FP87	Mouse8A.FP85	Mouse10A.FP113	Mouse9A.FP102	Mouse9A.FP101	Mouse10A.FP112	Mouse8A.FP90	Mouse10A.FP114	Mouse8A.FP86	Mouse9A.FP99	Mouse8A.FP89	Mouse9A.FP100	Mouse8A.FP88	taxonomy
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__;s__	19158.0	15302.0	8454.0	15554.0	18747.0	8626.0	4978.0	9795.0	8488.0	30988.0	3139.0	9472.0	3117.0	9600.0	3939.0	6032.0	24644.0	13944.0	9922.0	13855.0	18492.0	29445.0	24943.0	18385.0	17583.0	13249.0	5457.0	10088.0	20731.0	29021.0	11539.0	16625.0	32245.0	7915.0	7624.0	10332.0	4980.0	12007.0	12817.0	9579.0	5406.0	12183.0	6776.0	15792.0	12426.0	28148.0	21931.0	14304.0	5878.0	58610.0	58395.0	84290.0	24255.0	67406.0	35181.0	12841.0	18571.0	51392.0	89314.0	37044.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__;s__	18.0	93.0	874.0	330.0	284.0	1297.0	183.0	1661.0	2810.0	60.0	222.0	865.0	0.0	1073.0	0.0	3004.0	283.0	945.0	806.0	83.0	85.0	67.0	42.0	141.0	85.0	839.0	3192.0	923.0	110.0	52.0	2641.0	117.0	95.0	1872.0	24.0	656.0	4242.0	1476.0	374.0	1352.0	3057.0	6.0	600.0	853.0	1684.0	2773.0	2282.0	1814.0	1379.0	301.0	1993.0	858.0	2129.0	305.0	300.0	1535.0	5660.0	456.0	294.0	47.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae NK4A136 group;s__	16.0	86.0	248.0	395.0	70.0	910.0	165.0	700.0	2514.0	18.0	286.0	790.0	0.0	677.0	0.0	3563.0	110.0	454.0	748.0	18.0	98.0	29.0	37.0	49.0	70.0	474.0	1328.0	193.0	34.0	28.0	1430.0	42.0	34.0	818.0	2.0	379.0	1824.0	976.0	270.0	896.0	1097.0	0.0	294.0	329.0	972.0	2865.0	2311.0	3180.0	5116.0	243.0	360.0	341.0	2348.0	73.0	118.0	7678.0	3396.0	884.0	73.0	58.0
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__ovatus	0.0	6.0	43.0	0.0	0.0	47.0	3.0	60.0	91.0	0.0	6.0	48.0	0.0	549.0	0.0	54.0	0.0	138.0	44.0	0.0	0.0	4.0	0.0	0.0	0.0	104.0	0.0	62.0	0.0	0.0	236.0	26.0	0.0	95.0	0.0	66.0	0.0	113.0	56.0	104.0	0.0	0.0	22.0	56.0	39.0	105.0	116.0	63.0	39.0	0.0	0.0	0.0	18.0	0.0	0.0	36.0	81.0	9.0	0.0	0.0
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__acidifaciens	0.0	6.0	32.0	4.0	0.0	113.0	5.0	17.0	36.0	0.0	9.0	115.0	0.0	49.0	0.0	38.0	5.0	97.0	122.0	0.0	0.0	0.0	0.0	0.0	3.0	150.0	0.0	16.0	0.0	0.0	0.0	59.0	0.0	12.0	0.0	134.0	0.0	46.0	68.0	71.0	0.0	0.0	85.0	252.0	28.0	220.0	196.0	39.0	38.0	0.0	0.0	0.0	65.0	0.0	0.0	119.0	31.0	7.0	2.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__;s__	0.0	0.0	85.0	80.0	5.0	470.0	11.0	239.0	485.0	3.0	29.0	450.0	0.0	223.0	0.0	609.0	11.0	122.0	72.0	0.0	0.0	0.0	0.0	4.0	9.0	147.0	213.0	157.0	5.0	0.0	306.0	8.0	0.0	427.0	0.0	95.0	341.0	219.0	51.0	980.0	237.0	0.0	91.0	80.0	253.0	349.0	325.0	317.0	473.0	13.0	19.0	17.0	350.0	4.0	33.0	486.0	646.0	66.0	6.0	4.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae UCG-006;s__	20.0	34.0	17.0	66.0	201.0	72.0	20.0	127.0	157.0	42.0	22.0	34.0	0.0	8.0	9.0	214.0	79.0	37.0	41.0	65.0	44.0	26.0	27.0	95.0	78.0	89.0	242.0	27.0	109.0	86.0	130.0	9.0	48.0	94.0	40.0	76.0	225.0	57.0	39.0	68.0	139.0	19.0	18.0	25.0	140.0	17.0	29.0	109.0	58.0	117.0	251.0	136.0	236.0	35.0	189.0	39.0	94.0	33.0	30.0	10.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Dubosiella;s__	188.0	28.0	2754.0	4962.0	0.0	3.0	1.0	144.0	0.0	1442.0	1.0	3.0	99.0	0.0	17.0	1.0	25.0	91.0	1.0	0.0	1.0	289.0	1031.0	154.0	1453.0	2.0	1809.0	18930.0	5.0	131.0	728.0	515.0	691.0	6635.0	36.0	1.0	1604.0	126.0	1229.0	74.0	5935.0	266.0	0.0	0.0	0.0	0.0	0.0	157.0	105.0	0.0	17.0	0.0	0.0	6516.0	0.0	81.0	0.0	2749.0	27.0	2514.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__UCG-010;g__;s__	0.0	0.0	3.0	2.0	0.0	7.0	0.0	0.0	0.0	0.0	5.0	16.0	0.0	0.0	0.0	2.0	5.0	43.0	17.0	0.0	0.0	0.0	0.0	0.0	2.0	10.0	7.0	0.0	0.0	0.0	6.0	0.0	2.0	5.0	0.0	12.0	0.0	15.0	8.0	31.0	13.0	0.0	9.0	21.0	4.0	30.0	30.0	0.0	0.0	0.0	12.0	4.0	5.0	0.0	2.0	0.0	14.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Enterorhabdus;s__	435.0	217.0	208.0	185.0	101.0	16.0	13.0	35.0	58.0	521.0	33.0	13.0	48.0	278.0	56.0	12.0	101.0	59.0	113.0	112.0	180.0	236.0	377.0	258.0	300.0	177.0	106.0	466.0	40.0	333.0	279.0	50.0	422.0	59.0	192.0	117.0	143.0	86.0	26.0	76.0	160.0	249.0	0.0	13.0	38.0	0.0	0.0	30.0	6.0	1262.0	37.0	40.0	263.0	121.0	135.0	0.0	57.0	87.0	61.0	111.0
