metadata	feature	value	coef	stderr	N	N.not.0	pval	qval
Site	MF0019	Duodenum	-3.16820516004678	0.366837213611687	60	26	0.0000000000416076295470652	0.0000000215527521053798
Site	MF0025	Duodenum	-2.74134206161094	0.337706941441335	60	10	0.000000000232642494329776	0.0000000602544060314119
Site	MF0088	Duodenum	-3.59345926707577	0.458529636643932	60	31	0.000000000596010618095095	0.00000010291116672442
Site	MF0025	Ileum	-2.54508370928286	0.337706941441335	60	10	0.00000000164376010401438	0.000000212866933469863
Site	MF0056	Duodenum	-3.04590786822376	0.409628489367009	60	33	0.00000000231150712180988	0.000000239472137819503
Site	MF0019	Ileum	-2.67264778058514	0.366837213611687	60	26	0.00000000384922643419933	0.000000332316548819208
Site	MF0019	Jejunum	-2.53735677807	0.366837213611687	60	26	0.000000013537108287877	0.000000926486812426119
Site	MF0056	Ileum	-2.82669348535337	0.409628489367009	60	33	0.0000000143086766397856	0.000000926486812426119
Site	MF0088	Ileum	-3.1171033452161	0.458529636643932	60	31	0.0000000203208300208909	0.00000116957666120239
Site	MF0025	Jejunum	-2.25991654050764	0.337706941441335	60	10	0.0000000292158240088154	0.00000151337968365664
Site	MF0088	Jejunum	-2.97039349269838	0.458529636643932	60	31	0.0000000607707910141515	0.00000286175179503005
Site	MF0101	Duodenum	-2.24496992235517	0.350652932428577	60	32	0.000000078796279885734	0.00000340137274840085
Site	MF0056	Jejunum	-2.59727245169194	0.409628489367009	60	33	0.0000000973407569238619	0.00000387865477588927
Site	MF0101	Ileum	-2.0342349067078	0.350652932428577	60	32	0.000000615334001907997	0.0000218074826617983
Site	MF0085	Duodenum	2.7536856507494	0.475291791671101	60	12	0.000000631490810669835	0.0000218074826617983
Site	MF0021	Ileum	-0.684353487142685	0.123602322542488	60	60	0.00000151282240569914	0.0000489776253845097
Site	MF0085	Ileum	2.5377047850824	0.475291791671101	60	12	0.00000295010187191928	0.0000898913393914227
Site	MF0101	Jejunum	-1.83535690456736	0.350652932428577	60	32	0.00000420307445282136	0.000120955142586748
Site	MF0001	Duodenum	0.892134718457571	0.17663127497452	60	52	0.00000776528563100698	0.000211706208255875
Site	MF0034	Duodenum	0.68189828278654	0.137018445884957	60	60	0.00000994116133719022	0.000257476078633227
Site	MF0021	Jejunum	-0.611995578864142	0.123602322542488	60	60	0.0000108156913993311	0.000266787054516835
Site	MF0055	Ileum	-1.4596884646389	0.298164741917217	60	25	0.0000130134837468017	0.000306408390038332
Site	MF0073	Duodenum	-0.839547142501641	0.172226585504408	60	59	0.000013946704480893	0.000314104040047937
Site	MF0073	Jejunum	-0.830710022191025	0.172226585504408	60	59	0.0000165251368285004	0.000356667536548466
Site	MF0085	Jejunum	2.24952374797659	0.475291791671101	60	12	0.0000222585952086084	0.000461198092722367
Site	MF0007	Ileum	1.92779922493165	0.414530608642927	60	33	0.000029158791248321	0.000580932841024241
Site	MF0079	Duodenum	1.97917898111576	0.431271854292534	60	10	0.0000356286864582609	0.000683542947606634
Site	MF0070	Ileum	1.14907903533607	0.256172807161583	60	60	0.0000498782733172039	0.000905455564350864
Site	MF0001	Ileum	0.791407638221368	0.17663127497452	60	52	0.0000506915277339287	0.000905455564350864
Site	MF0072	Duodenum	1.84378123681703	0.418852172713509	60	25	0.0000653184210761233	0.0011278314039144
Site	MF0038	Jejunum	-0.606373672447252	0.140907175313296	60	60	0.0000896085587068685	0.00149733011000509
Site	MF0092	Ileum	1.11418800547472	0.261667226102714	60	60	0.000103538165210233	0.00167602404934065
Site	MF0070	Duodenum	1.08815375440952	0.256172807161583	60	60	0.000106987184745719	0.00167937459691765
