	Vil1.01B.FP11	Vil1.03B.DTT35	Vil1.03B.FP35	Vil1.01B.DTT11	Lyz2.07B.FP283.S81	Itg.24.DTT531.S26	Vil1.10B.FP116	Itg.04.DTT423.S15	Lyz2.06B.FP271.S69	Vil1.05B.FP59	Vil1.08B.FP92	Vil1.02B.DTT23	Itg.20.FP507.S10	Lyz2.06B.DTT271.S113	Vil1.04B.FP47	Lyz2.02B.DTT223.S63	Lyz2.05B.FP259.S56	Itg.22.DTT519.S14	Lyz2.04B.DTT247.S88	Vil1.09B.FP104	Vil1.13B.FP152	Itg.26.DTT543.S39	Vil1.14B.FP164	Itg.24.FP531.S34	Vil1.010B.DTT119	Vil1.05B.DTT59	Vil1.07B.FP83	Itg.26.FP543.S47	Vil1.08B.DTT95	Itg.18.DTT495.S90	Itg.12.FP471.S73	Itg.20.DTT507.S2	Itg.12.DTT471.S65	Lyz2.03B.DTT235.S75	Itg.10.DTT459.S53	Itg.08.DTT447.S40	Vil1.09B.DTT107	Vil1.014B.DTT167	Lyz2.08B.DTT295.S137	Itg.06.DTT435.S28	Vil1.06B.DTT71	Itg.04.FP423.S23	Lyz2.04B.FP247.S44	Lyz2.01B.FP211.S59	Vil1.06B.FP71	Vil1.07B.DTT83	Lyz2.01B.DTT211.S51	Lyz2.08B.FP295.S93	Lyz2.03B.FP235.S83	Lyz2.07B.DTT283.S125	Itg.10.FP459.S61	Itg.02.DTT411.S3	Itg.16.FP483.S86	Lyz2.02B.FP223.S71	Itg.02.FP411.S11	Itg.06.FP435.S36	Vil1.02B.FP23	Itg.22.FP519.S22	Lyz2.05B.DTT259.S100	Vil1.04B.DTT47	Itg.08.FP447.S48	Vil1.013B.DTT155	Itg.18.FP495.S98	LYZFP307	LYZFP331	SLCFP131	SLCFP023	SLCdtt005	LYZFP355	LYZFP319	SLCFP005	SLCFP053	SLCFP095	SLCdtt095	SLCFP077	LYZdtt367	LYZdtt319	SLCFP113	SLCFP071	SLCdtt113	LYZdtt355	LYZdtt343	LYZFP343	SLCdtt077	LYZdtt307	LYZdtt331	SLCdtt053	SLCdtt167	SLCdtt149	SLCFP167	SLCFP149
Vil1.08B.FP92	0.6288688393324381	0.8608310956552362	0.8238770188425303	0.7261564426686874	0.615052542868445	0.9123545774485546	0.6577948737874137	0.7878060102121133	0.7600179977502812	0.7634331013759291	0.0	0.6534137156861868	0.67635318275154	0.68564894863071	0.7371069112613787	0.7262497560834592	0.7731870609155306	0.7715821799811913	0.7112435237271595	0.658611519892598	0.8872495089395607	0.8056007285500553	0.6350047492876069	0.8775314159222734	0.8845725412460201	0.9869560378408458	0.6508457242281562	0.6646279181382986	0.9814777409711561	0.6893630475140451	0.7636215567807895	0.6794751976994967	0.7332052018968243	0.7658407387037949	0.778050139275766	0.6616845311810508	0.9016226894313532	0.8776109468903549	0.7747063643813166	0.6972136301404595	0.9969517103695514	0.8819177271382066	0.8183395335527257	0.8149726981062941	0.6276333620795861	0.9907842469640222	0.7559979581419092	0.6982132461600465	0.8092691211871545	0.8517796413023009	0.7927400468384075	0.7717383424488711	0.7511886982632604	0.7890249727381693	0.8228664725441046	0.6246598629056421	0.6670010268220156	0.7989260385005066	0.7248367093121353	0.813937071399758	0.7781267716689366	0.856311412096499	0.8411193183876928	0.6791426350881499	0.876067101790191	0.575498553279104	0.8177317607071276	0.8782516108897986	0.815621405435583	0.7949573554130611	0.8951724867445028	0.6325487169592899	0.865455419048098	0.8336605075748906	0.7700992131371878	0.6691155967061796	0.7827662808371332	0.9077710782497389	0.6730146838477674	0.8416777791247424	0.7678611008496491	0.80717926837484	0.8651110185130068	0.7593758978098963	0.7354235840522361	0.7648178009270191	0.7047435820357122	0.7981780228345211	0.7883886768964304	0.7291167358391302	0.7015796888582476
Vil1.02B.DTT23	0.6312385823894775	0.5958889341414916	0.6929565285190777	0.4830535034698903	0.5815303980106911	0.6265198553282888	0.5836079585925258	0.6870576712797429	0.43807864769831284	0.7267392907727352	0.6534137156861868	0.0	0.6326536727141979	0.25703628928773076	0.6903708900140304	0.6478484984311967	0.565983713233927	0.4311699281993524	0.4472240280847744	0.6634563583951609	0.8443827868633781	0.44863723140663714	0.6221178210411463	0.743203010897652	0.6836508230072129	0.9371362620632075	0.6583870522601376	0.5414274501503646	0.9376215197738981	0.5244254034974267	0.6317992262851886	0.3329042845880328	0.3565424240963081	0.595176339812039	0.5029357411869283	0.4258385772913817	0.7620063660848578	0.5987480910273573	0.5002122741638757	0.5684870352813395	0.9633969118982743	0.8313935889730688	0.5566933027098585	0.7823744611174406	0.631879731126284	0.9451555806377139	0.5899487206389592	0.5800921187308086	0.7433564104394167	0.654092941862726	0.6977329348832296	0.5428419088243135	0.7042588661071769	0.7820538788738101	0.7885234250064165	0.6141596014334412	0.5424870553144427	0.6939564182285379	0.5572799611249468	0.5006895449003658	0.6202434582574523	0.6701547957756667	0.7462064944260111	0.6490877198734447	0.8582060039547007	0.49141527802361745	0.6008589496466132	0.5539544291947375	0.8077049138996042	0.7884348705543797	0.7041838423201574	0.5590513518899887	0.8048081809921301	0.6496463581089466	0.533698169427522	0.6678094094600145	0.583029873352454	0.646566835278209	0.42622076274702736	0.5125107554637756	0.6916490868809194	0.7562113847608859	0.8636025307033867	0.6604017547910414	0.6869386328188027	0.6516903824805732	0.5112286595899306	0.7662562725550128	0.7913672859165615	0.669862148708823	0.6839851119155662
Itg.20.FP507.S10	0.4788304327088394	0.8497605870281699	0.6374919186246797	0.6009460861489796	0.6409319853607276	0.649308139649756	0.7459473884431725	0.5695127219809455	0.5960067457688369	0.5978128417434776	0.67635318275154	0.6326536727141979	0.0	0.6494395581443921	0.5757785809773729	0.6421850986468082	0.8042403620839085	0.5223325062034739	0.5281041858450208	0.7729050959344622	0.8059685266219118	0.7045126241507296	0.6673618639357703	0.6830455538777539	0.8580060422960725	0.9887403741853356	0.5843974924541444	0.5293593967983411	0.9855361802592884	0.6057965419297907	0.5903909395230862	0.6251889396070056	0.6371549048052133	0.6004928480739522	0.46609605690744865	0.5677338610736062	0.9104559232523983	0.7036612440963953	0.8178831343178125	0.6059888447458307	0.9975101422527118	0.7104864162904105	0.6502325442058672	0.7407746860399278	0.6353381620200066	0.9924049941261646	0.6258779534251232	0.5876089206173043	0.6451510307250646	0.886201661159239	0.5512699378297804	0.5084129835579996	0.6457252168642752	0.7392507214074321	0.6309110192736715	0.4757282601654106	0.4855820801346093	0.535461138572061	0.7660486691347547	0.8438841956329276	0.5759094749823015	0.7424926900035329	0.6895405978928558	0.4644242537390835	0.8973635229387822	0.46579509071504804	0.8349285978086913	0.6930613494584561	0.7493790254403472	0.6722788260915916	0.6898651109813422	0.5022143732331218	0.6246511998724388	0.5197859539682774	0.5869541693418651	0.6722351105753158	0.5882547709349226	0.8650415312387143	0.4289820143189478	0.7024415213749458	0.6888099544316447	0.8205011435120081	0.8135784068054751	0.6490987386151442	0.6011568064854033	0.8085760022599402	0.5899278251261606	0.689939758178219	0.6390498791391303	0.5628135229212166	0.5176866273394729
Lyz2.06B.DTT271.S113	0.7003847798204361	0.5803923659238724	0.7061144560706144	0.5912392481682064	0.6270378491753266	0.6336832235042846	0.6136539032353814	0.6798624727292811	0.38916102677721426	0.7147076196101595	0.68564894863071	0.25703628928773076	0.6494395581443921	0.0	0.7128089568937669	0.6652590719284832	0.5469421520953975	0.41381633111294064	0.5044919859668432	0.6910021657806655	0.8559986822870556	0.42931410845588236	0.6065321733913305	0.7400264850822412	0.6654742082790682	0.9522713573346485	0.7140770757695749	0.5307879742777055	0.950332866152768	0.4207797031470979	0.6154601112305463	0.4159991713851678	0.2509656504345427	0.567919279551134	0.5007690130793745	0.4400458978772232	0.7620531414650727	0.5244806817716229	0.4474628664239122	0.5893158136684034	0.9806103227426849	0.8300957421131205	0.5377616637022848	0.7869187172175872	0.6468969060814035	0.9620806720754934	0.6425080528712651	0.5905871052947532	0.7473079246157882	0.6283214604945963	0.6938213000535947	0.4919415212938767	0.7135763656796997	0.79252536038441	0.7890603340071277	0.631383582157281	0.5699085373798087	0.7174969454626235	0.5395200155775878	0.5891983932937478	0.6110084411368063	0.6956161832166385	0.7340331957922438	0.6611392716744355	0.8763233239423716	0.5280022439193792	0.588032849572992	0.4920674892974062	0.840338800857363	0.8070610310619266	0.685841521459359	0.5228322072072072	0.7996290901565621	0.6084784304612678	0.5262396174175686	0.7087872126565935	0.5618721579611667	0.602789212803495	0.43745007987220447	0.4543564999536049	0.7592144350313565	0.8015099541563813	0.8773462629881454	0.6352934037259542	0.714902538766529	0.7210562378116271	0.5278000802890406	0.7730702517284772	0.8194224291658411	0.6460864098948335	0.7314130080297568
Vil1.04B.FP47	0.5653996583348319	0.8707956411675574	0.7787099206406016	0.748769163769496	0.5526096541351166	0.7627021132837848	0.5827055770082927	0.6412262516031461	0.6595845788303825	0.6606835948953677	0.7371069112613787	0.6903708900140304	0.5757785809773729	0.7128089568937669	0.0	0.7796743431064218	0.6660668422516318	0.5624865593324827	0.725867026179307	0.5893663535635798	0.7261313895349902	0.7925370093234688	0.5436781160624188	0.6902147111262851	0.8655178619634663	0.9885525894042767	0.365217800689712	0.5061777271902476	0.9848091854580479	0.580568753591501	0.2584705513753301	0.6685473684210527	0.7055758327020637	0.768759561488704	0.6279924660648178	0.5319774534398518	0.9089216076402706	0.7856161170593609	0.8160007215657977	0.7086041114994382	0.9975291524459613	0.7294811806101416	0.7719888083312368	0.7596765636117612	0.45468255497151666	0.9922944488390489	0.7622321570470076	0.6937862595419847	0.7968081689236023	0.893446212231791	0.5477032110151725	0.5495776768042818	0.27480630919660215	0.7186187916291908	0.6862503504552229	0.55806476307127	0.4561988223142696	0.5814067221850562	0.6081712873351002	0.8174591789375976	0.3502505758035208	0.6183130169953246	0.34705035429625375	0.6646786438044038	0.5880574036399626	0.5367767642952984	0.6243202156503205	0.7726418844657849	0.4373910286891742	0.7709401052672019	0.6771100156503695	0.5401879822175223	0.6598465215242973	0.6359820676375015	0.7581770814222287	0.7172268132138536	0.7453996659874056	0.8908178514104386	0.4742875838377229	0.7742333033132673	0.7383874783374137	0.7271065331773595	0.5746340119634799	0.7933742552807366	0.7688936358279317	0.6374356954440744	0.5982389491434232	0.7615631530192378	0.6157839423660039	0.3671191870388362	0.33988718775181304
Lyz2.02B.DTT223.S63	0.34636304833588144	0.8211948645127289	0.5096660284284428	0.37001057997499276	0.6799214740683047	0.8987162922131643	0.7345123347716949	0.4977254223198984	0.8317638823024637	0.48521779760481043	0.7262497560834592	0.6478484984311967	0.6421850986468082	0.6652590719284832	0.7796743431064218	0.0	0.7973716305348831	0.6876165495194574	0.5521946693983262	0.7579869006519456	0.8651784702549575	0.7742394822006472	0.7190848579638454	0.8551342138900724	0.8568210646021956	0.9788084587834925	0.6049897673837309	0.6965968605091492	0.9748616869612985	0.7445879715062405	0.7884089838228365	0.6627179585442003	0.6453680238779073	0.13644500946994267	0.5841379187264648	0.6005019373765293	0.8763164807871421	0.8718956875651639	0.7015630890583766	0.2470471640201466	0.9935418082936778	0.6720794911185413	0.7364252506581527	0.5429323924764579	0.7162704516350576	0.984683681408369	0.46281256990575487	0.5092035557151836	0.4799280945043657	0.8264709357277883	0.6889054792694307	0.6144032759774777	0.7160794086285598	0.5223888083546094	0.7143804653273523	0.30567890025394034	0.6836803223640027	0.684410407169943	0.7085046526725817	0.8118301327658908	0.7839691973903344	0.8255218013268903	0.8610678075367755	0.4444100424042539	0.8921585945529291	0.6117620336544831	0.8572628631431571	0.8582888629076134	0.6506424792139078	0.568653668275439	0.8901778568598047	0.7610597743364136	0.6706514095761682	0.6009226713532513	0.35738281705365565	0.5546734219529393	0.5649779984203994	0.8937776307479475	0.5927732350050937	0.8004676539360873	0.3566326567091612	0.7835374280847234	0.6719919094835453	0.19957946072021768	0.4398557999452405	0.7618933931783094	0.5396045427808697	0.5364101263682853	0.6166329120414284	0.6986485849533032	0.7971659526087379
Lyz2.05B.FP259.S56	0.6293218283396624	0.6795008370111094	0.8193577669352093	0.7409108897262513	0.48950628936214025	0.8220589254766031	0.5804333620305159	0.8192933522609731	0.5823919264949541	0.7290383376177048	0.7731870609155306	0.565983713233927	0.8042403620839085	0.5469421520953975	0.6660668422516318	0.7973716305348831	0.0	0.7096743048403708	0.7617899564859462	0.6092613419453358	0.9456063979127377	0.6662510966431177	0.577908264794973	0.8733767692653336	0.8088860316439873	0.9629990262901655	0.6202143289257627	0.5846323142433376	0.9577104114333097	0.45824915824915824	0.6536885411530783	0.7036439071094674	0.6310963604657703	0.796096039912691	0.7644494335091109	0.49828461976748417	0.8274662469974323	0.6407945099993205	0.6919909286225829	0.7196531502180342	0.9919781532684758	0.8709424143519047	0.7865492185612607	0.7902172142766662	0.640917499784332	0.9735521812805263	0.8120333120555795	0.6690652846650013	0.8608191100561395	0.7283774567549135	0.7247469931808168	0.7236519793147247	0.7014755095832066	0.7790237265799925	0.8803931488039315	0.6010765323528297	0.6015678748596879	0.771714722319872	0.24660323701857248	0.6112474785525068	0.6127153095008592	0.9085607126113455	0.7364325028111499	0.761342338838007	0.8344926369398129	0.7172117137648131	0.3851082457815982	0.7376946184202776	0.7695338060708038	0.8347801368814641	0.8195720950184997	0.7043342020819837	0.8654609178680068	0.7971431655452812	0.8104469757414229	0.7797298445331747	0.7118248834060479	0.7631409430559134	0.67339366875588	0.7261092150170648	0.7243671401342822	0.735011780769455	0.8414290108538032	0.8477371549129081	0.8270388536944615	0.5801738282116092	0.7180850355091871	0.7984549305017001	0.8386666386077148	0.6418089990005041	0.7324435620266196
Itg.22.DTT519.S14	0.7152022267859265	0.7154434220243917	0.6773131511854336	0.5590143704470364	0.6615596488207953	0.4337410063892401	0.7489199581181315	0.524681280847631	0.44397066348285863	0.6491734079360265	0.7715821799811913	0.4311699281993524	0.5223325062034739	0.41381633111294064	0.5624865593324827	0.6876165495194574	0.7096743048403708	0.0	0.4456302481587465	0.8192934663595035	0.6800808642365279	0.5469683147844068	0.5979539641943734	0.5453592794513643	0.7365719122907621	0.9668303416800799	0.7445270097985648	0.3902044369974291	0.9648737274022696	0.4124043398236947	0.506274607171993	0.4103047751414673	0.39992915338292595	0.5843110686827006	0.29760484145925675	0.3950046624487381	0.82720947265625	0.4883463361402023	0.6104894002679486	0.6388516141163599	0.9892743997862514	0.7052841829976852	0.44454295967912183	0.790837317306379	0.6892515484778442	0.9770178069749266	0.6129871050858676	0.631887819879807	0.7280072525355544	0.7660296553674599	0.5540973924342203	0.17457842596368348	0.7361421155966758	0.8099727854355159	0.6692390098690759	0.6681382770754594	0.49365760461037334	0.5370392834113298	0.7120873197682253	0.6891644260245586	0.3714681243788158	0.4072184670322663	0.5724051961684818	0.6633016262657256	0.8932336558701999	0.4237524584915153	0.7247407407407407	0.48290479193863034	0.828106101431052	0.788496123411398	0.4877137090570102	0.3742391447329084	0.5774417595138186	0.31099821502128244	0.5207679478930021	0.7406079108436949	0.4617154217551832	0.729437588006295	0.25683036532881753	0.4924174038635133	0.7366071795546276	0.7754286338320411	0.8730791539699527	0.6546779254143065	0.6969612099145778	0.8034398034398035	0.3919497264207162	0.7644871794871795	0.7411699151228816	0.5031503979248049	0.6952299343044844
Lyz2.04B.DTT247.S88	0.569165359931457	0.7344004001500563	0.5697371216657331	0.33584431889516636	0.576716586606386	0.5771084210857856	0.746630637564522	0.5887622698353407	0.5629099113279815	0.6389305272713157	0.7112435237271595	0.4472240280847744	0.5281041858450208	0.5044919859668432	0.725867026179307	0.5521946693983262	0.7617899564859462	0.4456302481587465	0.0	0.8052197962396808	0.8501675092891515	0.6222260060162325	0.7675310664482359	0.6954306943965682	0.7641869517959606	0.9674314513928058	0.5728313107215711	0.5414835186360467	0.963229217022471	0.5909296436968711	0.6689434437672376	0.3959759657551282	0.4842979530442744	0.4234406915846233	0.310700248656453	0.4542149167242669	0.847121093312423	0.6655617818868261	0.65364785648704	0.5262819521643243	0.9855520093345688	0.756702410101202	0.36408656658217975	0.7298112808025198	0.687111125059827	0.9742958606565078	0.4480091062804602	0.4032253862386994	0.5946701760157921	0.755769022426059	0.5974885128000228	0.48766497120706265	0.8232775348632636	0.7266899424165789	0.7364993866501877	0.5488620110689634	0.5618450206599197	0.5552178006411874	0.7666125608690223	0.6892844362154004	0.5673200188921126	0.7945296864576384	0.7599494630448516	0.5283029947152085	0.9015957222142441	0.6562165173788197	0.7944126464976833	0.5579351040414816	0.7413499913239632	0.698994448111193	0.6767008395706761	0.6500675954995921	0.65558639833449	0.4234531825689239	0.3823554509880411	0.6823920360140308	0.32673656618610747	0.8043638780181643	0.435607712671542	0.5898711781942831	0.58943315742839	0.730680350472999	0.8088825420632325	0.507565091514803	0.5591046864070879	0.7752188338274743	0.6297224344283168	0.6729356161940432	0.7432331360583617	0.6965362275207261	0.6859365050486673
Vil1.09B.FP104	0.6565692306684228	0.8315620802601503	0.81400979295819	0.775790372078665	0.6206615167011207	0.8928985694032736	0.24112701107607729	0.8121767723540858	0.760432222655544	0.7443847979545894	0.658611519892598	0.6634563583951609	0.7729050959344622	0.6910021657806655	0.5893663535635798	0.7579869006519456	0.6092613419453358	0.8192934663595035	0.8052197962396808	0.0	0.90433273767902	0.7509017864774767	0.37122638447055767	0.9088973802068456	0.8879435644389309	0.9854751001717229	0.5098591159647824	0.5641690731133884	0.9803917352884264	0.6205489140159681	0.5783657676112439	0.7598921034135593	0.746578073089701	0.8311118507647851	0.8254231095148137	0.5724120498409017	0.8761053124781928	0.8503514536455518	0.8177269060340695	0.7118347015957938	0.9965815103300334	0.8827226984993581	0.9005197014079184	0.7807988980716254	0.48324869200363296	0.989965414779093	0.7932519140238897	0.7729909805888644	0.8484651977374388	0.8321962101166391	0.6848155225635749	0.7876820732440141	0.5595071362786718	0.7258623244785298	0.7216536378323166	0.615660486343411	0.5601617360158043	0.8093476693520579	0.4735422305821902	0.7813365390807805	0.6125672202518598	0.865811057108141	0.6997035177221613	0.7223604929300269	0.6670619191200551	0.673574578448297	0.531185529210462	0.8526692050664387	0.672978665411205	0.8232227145234539	0.8747246392774535	0.7239480396628322	0.9095118356021851	0.9022536127503369	0.840975064457386	0.6889983444196337	0.8667237035980797	0.8649283108815775	0.7142745085734904	0.8052606106101162	0.751857108153376	0.76372509150061	0.778725200204586	0.815418525968571	0.7817768674723912	0.34637857449217074	0.7215707877547808	0.767188703465982	0.7355445524042346	0.5749109501078291	0.626953380054847
Vil1.13B.FP152	0.8681813561045034	0.9143572530445501	0.8792244931921994	0.8446698862347259	0.8548883233280878	0.8168192974428155	0.882859442756615	0.7273377367991233	0.8555387315922764	0.8356628089275541	0.8872495089395607	0.8443827868633781	0.8059685266219118	0.8559986822870556	0.7261313895349902	0.8651784702549575	0.9456063979127377	0.6800808642365279	0.8501675092891515	0.90433273767902	0.0	0.9010036184884277	0.8028230140746984	0.6645100053989098	0.9055105689346934	0.9859200050006641	0.8767341055777526	0.7531036476269742	0.9832007524662958	0.8182133435715789	0.7447729763902723	0.8115692744272587	0.8370451641389646	0.869011632193556	0.7489088783153313	0.7991099168695944	0.9268751990473421	0.8640760090948617	0.8846349627481528	0.8549573509068356	0.994059405940594	0.7516457230236254	0.8583327220469869	0.8992849152626495	0.8510323085901842	0.9896548719532964	0.8432869138701845	0.8441530696718028	0.9062539155494299	0.931185944363104	0.6808357203575903	0.677927039684496	0.8671153558908034	0.9041818076945262	0.7277757845058372	0.8636683691178658	0.8024916026987523	0.6668577226970318	0.926237002978212	0.9202727014487264	0.7304556605250796	0.6156712673361388	0.6843015363865088	0.8595731666523305	0.936509781134999	0.7438474578308908	0.9415854974658816	0.8561045424567749	0.9059907609226064	0.9073448999921169	0.6527606908459219	0.745626826642055	0.6503716804377263	0.7309334879919859	0.8345855933132542	0.8568663025587311	0.8460508163565985	0.9470572511281978	0.6807001800562894	0.864153539244686	0.8797724292331703	0.8910925426691391	0.9238962547418107	0.8599033816425121	0.8660192200132201	0.9237134424470084	0.745065626149991	0.8962670954113998	0.7163189419340147	0.7743913806207368	0.8057266099991217
Itg.26.DTT543.S39	0.7847097335598558	0.6858254921966519	0.7628754942009378	0.7084537664663	0.8020014295925662	0.6411774914312985	0.7022493131868132	0.7354449810925157	0.5372422557151251	0.7871820139421146	0.8056007285500553	0.44863723140663714	0.7045126241507296	0.42931410845588236	0.7925370093234688	0.7742394822006472	0.6662510966431177	0.5469683147844068	0.6222260060162325	0.7509017864774767	0.9010036184884277	0.0	0.6891433626578857	0.7695587919349484	0.7420762728575372	0.9219388148262311	0.8237910492813324	0.6127343950680709	0.9246160395585683	0.5793984381402864	0.6884110381662402	0.5922714009108512	0.45919729707637397	0.6909801887357101	0.6013570120910605	0.5348088923556942	0.7776282491991282	0.6077167414050823	0.7189780340779724	0.6952581242802063	0.9441919420552286	0.8599458048976315	0.680273950353266	0.8414544906699954	0.7512982523834788	0.9276431191197576	0.7212983507559988	0.7775968960698927	0.8003981775291802	0.6979495117430106	0.7384601085150632	0.6299518589408967	0.7820139754933982	0.8573975432112186	0.8315722511448204	0.7326645168995581	0.6565470855453159	0.7650290358589723	0.6433921362462194	0.6434708745793721	0.6899623425529152	0.7954656929532945	0.7916996785767196	0.747768175572691	0.9109561198947391	0.6733681144009127	0.6842748873121276	0.5554053292772239	0.8796728628037471	0.8478347610626444	0.6986833280384058	0.650133024869867	0.8541620878147	0.7422313863885694	0.695687406619565	0.7915242304817065	0.7114967165890753	0.722490659050451	0.5810462852477548	0.5482213723933905	0.8163852246983403	0.860952190723488	0.90833504952734	0.7693573948162159	0.7742373178097781	0.7568986624348221	0.6526986396417233	0.8046260176199108	0.8452182282489735	0.7432846583738958	0.7970868286474784
Vil1.14B.FP164	0.6392124536317808	0.8323588911366516	0.7787074894615068	0.773392345743296	0.6535394855439229	0.7137949178247547	0.33708963001563313	0.6736545460074812	0.6491476370630449	0.6550433392575236	0.6350047492876069	0.6221178210411463	0.6673618639357703	0.6065321733913305	0.5436781160624188	0.7190848579638454	0.577908264794973	0.5979539641943734	0.7675310664482359	0.37122638447055767	0.8028230140746984	0.6891433626578857	0.0	0.7680142256912207	0.8350440725318056	0.9857669649682961	0.5918599135483268	0.3751980001980002	0.9813482275720081	0.45053939943324267	0.5030414970801628	0.7067893964376959	0.5896669745205628	0.7645790539457774	0.6410340779073159	0.41839541547277936	0.881331650901777	0.7186956865223574	0.7993224678061861	0.663037241977229	0.9967051427952095	0.7859408493134813	0.84704567173329	0.760781006047772	0.500699959117432	0.9904825245390331	0.7978051641306618	0.7676812366256445	0.807762170856501	0.8532824581230628	0.5610999034333738	0.5806401882429307	0.5309638317841254	0.7139353904624016	0.632953127429444	0.5705352476404218	0.4290692747898006	0.6875388044662032	0.42740429709757444	0.7759775285472938	0.5178525777588411	0.6914049766380528	0.6246964173345052	0.6702520751702139	0.7358843191933369	0.49977615281301296	0.5707619659671966	0.7305912406056791	0.7108523422130058	0.7873880929666768	0.7141983026949373	0.545420681836586	0.7610830661418295	0.6798672546740374	0.7989277525901153	0.6446193535101619	0.8070488815544896	0.857598203246407	0.5408287951243796	0.6963746649739032	0.727052093265147	0.7571746171468554	0.8112835068023507	0.7689198709629574	0.7420000101538821	0.4309744425211282	0.5105854935609327	0.7280798553435011	0.6532069248674951	0.4504959804428565	0.6699999397238146
Itg.24.FP531.S34	0.843434236671881	0.8795900728484998	0.6456741763840145	0.8294911720011721	0.8220866830493591	0.4288824608876862	0.8650879003885668	0.619942922823441	0.7086396410379422	0.7576249286336729	0.8775314159222734	0.743203010897652	0.6830455538777539	0.7400264850822412	0.6902147111262851	0.8551342138900724	0.8733767692653336	0.5453592794513643	0.6954306943965682	0.9088973802068456	0.6645100053989098	0.7695587919349484	0.7680142256912207	0.0	0.8654893934784412	0.9895407040932371	0.8584311085111315	0.5374944986667357	0.9865929200126511	0.710943690329285	0.5357686095191452	0.7643783871399678	0.6795598791217307	0.7859660555078345	0.5113712010263735	0.6447968957275346	0.9145498897182337	0.7188495515239149	0.8711990961340079	0.8035937043819837	0.9976572093323854	0.57381172914737	0.5870570973245063	0.8664523153479999	0.8348543976119032	0.9929417908310663	0.8336720237446552	0.808816914080072	0.6838257838596717	0.9270564489444776	0.25650495843390764	0.5617068568917836	0.840697832901731	0.8763834496849991	0.46817402637879496	0.8091514982951677	0.6080221800319441	0.31877009170368875	0.8747905162229732	0.8897955724049716	0.4962678053391571	0.6669930611813603	0.4552246141747764	0.7291445679220406	0.914068496413731	0.7188707991790377	0.8731765620724911	0.6703137651096638	0.892363965838353	0.6285783725263476	0.25416907216494844	0.6795927978375449	0.41003597225270266	0.6495534476063682	0.7802991791889492	0.8657361636134535	0.6977984006318492	0.9079864302545163	0.5953978439581467	0.6906582326229199	0.8517797106254241	0.871822018673859	0.9054395951929158	0.8353610156043375	0.715258569377823	0.8935884675173624	0.7049138262840525	0.7258045592264637	0.653361943443942	0.6447465627432606	0.7893750443213016
Vil1.010B.DTT119	0.862067113132543	0.6736058972083817	0.8561967437348649	0.7977375500238381	0.8079889290914071	0.7821275368588011	0.8251090626656868	0.8634461697106709	0.7235010123033795	0.8765546483422446	0.8845725412460201	0.6836508230072129	0.8580060422960725	0.6654742082790682	0.8655178619634663	0.8568210646021956	0.8088860316439873	0.7365719122907621	0.7641869517959606	0.8879435644389309	0.9055105689346934	0.7420762728575372	0.8350440725318056	0.8654893934784412	0.0	0.5674391522068243	0.8786487372909151	0.8275823291783085	0.28872766357651486	0.73484392579607	0.8532254355840052	0.7132603122815194	0.6941749833149669	0.8121459796434871	0.7732299623760118	0.7757380832807975	0.15901666947297524	0.7154802628006733	0.7251288948666218	0.8178488629085365	0.45066159301219405	0.9149646120358181	0.7515598761342803	0.9018538096664952	0.8621789040502491	0.628741352105838	0.5596538407616523	0.7776953969725054	0.8935448269384305	0.7455484823323185	0.8787392212981633	0.7749637455976797	0.8809774298980207	0.9027924597301822	0.9138934458245449	0.8370461833959287	0.8361877498642712	0.8695949762434794	0.8210213916314058	0.7510957986410183	0.8178934129263576	0.7631591201899942	0.8696145589783557	0.8498075901267168	0.9369204207678479	0.8042210906944137	0.8379567754343645	0.7338427560413342	0.9196837079769246	0.9086120702984075	0.8427302262729651	0.7678794997224982	0.8738888804760967	0.7520544658388819	0.7794443254053282	0.8900378858455996	0.7320845131779569	0.8363308499027191	0.7713394559001906	0.7673154073140811	0.8792952686030908	0.8978728593312959	0.9361120887592806	0.81664265129683	0.8634701502424548	0.8754220054885392	0.7856968740205922	0.9074410847380968	0.9306454142255712	0.8465949820788531	0.8691300358662107
