# Constructed from biom file
#OTU ID	TL1a_FP_102	TL1a_FP_174	TL1a_FP_144	TL1a_FP_66	TL1a_FP_246	TL1a_FP_78	TL1a_FP_210	TL1a_DTT_78	TL1a_DTT_210	TL1a_DTT_246	TL1a_DTT_66	TL1A_DTT_642	taxonomy
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__distasonis	140.0	90.0	610.0	286.0	81.0	838.0	3.0	37.0	0.0	0.0	38.0	237.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__goldsteinii	132.0	12.0	0.0	7.0	43.0	0.0	44.0	0.0	0.0	60.0	0.0	4.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__merdae	48.0	23.0	100.0	14.0	0.0	220.0	0.0	12.0	0.0	0.0	26.0	38.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Alicyclobacillaceae;g__Tumebacillus;s__	24.0	25.0	0.0	1.0	74.0	26.0	0.0	0.0	38.0	0.0	7.0	35.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__	51.0	3098.0	12.0	4.0	240.0	15.0	1167.0	0.0	5.0	78.0	0.0	38.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__;s__	27.0	17.0	0.0	4.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	3.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Christensenellaceae;g__;s__	43.0	12.0	24.0	19.0	10.0	37.0	2.0	0.0	0.0	52.0	10.0	10.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae_1;g__Candidatus_Arthromitus;s__	7.0	13.0	8.0	8.0	80.0	7.0	7.0	0.0	0.0	32.0	25.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae_1;g__Clostridium_sensu_stricto_1;s__	0.0	23.0	0.0	1.0	12.0	6.0	13.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiales_vadinBB60_group;g__;s__	1192.0	68.0	6.0	205.0	109.0	6.0	105.0	0.0	0.0	286.0	0.0	35.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Eubacterium;s__	4.0	30.0	13.0	75.0	0.0	23.0	5.0	9.0	0.0	0.0	33.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Family_XIII;g__;s__	23.0	87.0	33.0	21.0	30.0	45.0	13.0	24.0	0.0	11.0	2.0	11.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Family_XIII;g__Family_XIII_UCG-001;s__	3.0	16.0	10.0	10.0	0.0	12.0	0.0	0.0	29.0	4.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__	1154.0	1258.0	906.0	1314.0	698.0	2139.0	1133.0	353.0	1197.0	1607.0	944.0	144.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Acetatifactor;s__	11.0	32.0	2.0	1.0	199.0	0.0	43.0	0.0	0.0	25.0	0.0	60.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Anaerostipes;s__hadrus	23.0	239.0	180.0	278.0	0.0	158.0	5.0	81.0	0.0	0.0	95.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__	70.0	173.0	171.0	549.0	951.0	346.0	39.0	163.0	43.0	215.0	193.0	27.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__glucerasea	113.0	607.0	227.0	688.0	1622.0	638.0	158.0	1211.0	349.0	664.0	2185.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Cuneatibacter;s__caecimuris	5.0	0.0	5.0	16.0	7.0	14.0	0.0	0.0	0.0	4.0	4.0	5.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Eisenbergiella;s__massiliensis	10.0	52.0	46.0	0.0	92.0	0.0	8.0	0.0	2501.0	294.0	0.0	5.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__GCA-900066575;s__	60.0	50.0	71.0	203.0	43.0	114.0	35.0	34.0	124.0	133.0	75.0	13.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Hungatella;s__	7.0	0.0	0.0	144.0	0.0	46.0	0.0	53.0	0.0	0.0	145.0	3.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoclostridium;s__	829.0	926.0	2378.0	917.0	666.0	2233.0	617.0	2192.0	654.0	1754.0	4193.0	141.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospiraceae_FCS020_group;s__	24.0	22.0	2.0	5.0	18.0	0.0	242.0	0.0	0.0	14.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospiraceae_ND3007_group;s__	0.0	38.0	23.0	0.0	33.0	0.0	21.0	0.0	44.0	9.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospiraceae_NK4A136_group;s__	29212.0	659.0	251.0	8225.0	1310.0	122.0	211.0	41.0	145.0	2378.0	46.0	2344.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospiraceae_NK4A136_group;s__bacterium	411.0	373.0	3.0	155.0	77.0	0.0	1701.0	0.0	10.0	66.0	0.0	21.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospiraceae_UCG-001;s__	0.0	73.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospiraceae_UCG-004;s__	33.0	61.0	1.0	10.0	74.0	0.0	91.0	0.0	0.0	36.0	0.0	2.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospiraceae_UCG-006;s__	11.0	9.0	0.0	3.0	14.0	0.0	26.0	0.0	0.0	0.0	0.0	2.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospiraceae_UCG-010;s__	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lactonifactor;s__longoviformis	0.0	0.0	7.0	0.0	14.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Marvinbryantia;s__	4.0	11.0	6.0	7.0	127.0	16.0	0.0	0.0	37.0	271.0	57.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__	0.0	112.0	4.0	0.0	47.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__intestinalis	0.0	709.0	0.0	0.0	0.0	0.0	71.0	0.0	60893.0	0.0	0.0	19.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Sellimonas;s__intestinalis	4.0	11.0	6.0	23.0	103.0	8.0	5.0	0.0	56.0	90.0	9.0	3.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Shuttleworthia;s__	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Tyzzerella;s__	87.0	114.0	97.0	59.0	48.0	389.0	51.0	87.0	210.0	132.0	70.0	22.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__UC5-1-2E3;s__	0.0	11.0	17.0	61.0	2.0	5.0	0.0	0.0	0.0	86.0	0.0	6.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae;g__;s__	42.0	34.0	0.0	4.0	0.0	0.0	106.0	0.0	0.0	11.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Romboutsia;s__	19.0	0.0	20.0	0.0	8.0	0.0	0.0	0.0	75.0	9.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Romboutsia;s__ilealis	0.0	3.0	11.0	0.0	1.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__;s__	100.0	75.0	36.0	17.0	87.0	59.0	101.0	0.0	0.0	34.0	15.0	12.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Anaerotruncus;s__	5.0	7.0	0.0	1.0	15.0	0.0	14.0	0.0	0.0	7.0	0.0	4.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Anaerotruncus;s__colihominis	0.0	36.0	20.0	0.0	4.0	0.0	23.0	0.0	0.0	0.0	0.0	16.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Angelakisella;s__	0.0	0.0	0.0	0.0	8.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Butyricicoccus;s__	0.0	17.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	2.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__CM04-06	31.0	406.0	2735.0	0.0	467.0	38.0	9.0	0.0	311.0	377.0	0.0	24.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Flavonifractor;s__plautii	19.0	16.0	75.0	35.0	29.0	63.0	0.0	12.0	17.0	63.0	85.0	7.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__GCA-900066225;s__	0.0	3.0	3.0	5.0	0.0	40.0	2.0	25.0	0.0	4.0	22.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Harryflintia;s__	0.0	4.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Intestinimonas;s__	87.0	72.0	5.0	18.0	34.0	0.0	125.0	0.0	0.0	75.0	0.0	10.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Negativibacillus;s__	0.0	15.0	6.0	0.0	3.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Oscillibacter;s__	402.0	62.0	0.0	96.0	23.0	5.0	242.0	0.0	0.0	242.0	0.0	73.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminiclostridium;s__	865.0	103.0	11.0	229.0	78.0	0.0	145.0	0.0	0.0	298.0	0.0	30.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminiclostridium_5;s__	123.0	169.0	37.0	87.0	105.0	50.0	104.0	21.0	0.0	58.0	22.0	34.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminiclostridium_9;s__	570.0	414.0	6.0	183.0	243.0	2.0	421.0	0.0	0.0	342.0	0.0	61.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcaceae_UCG-003;s__	0.0	11.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcaceae_UCG-004;s__	17.0	12.0	76.0	38.0	46.0	103.0	0.0	53.0	52.0	54.0	30.0	12.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcaceae_UCG-005;s__	94.0	12.0	0.0	69.0	0.0	0.0	0.0	0.0	0.0	55.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcaceae_UCG-009;s__	27.0	15.0	1.0	4.0	1.0	0.0	58.0	0.0	0.0	0.0	0.0	3.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcaceae_UCG-010;s__	0.0	29.0	0.0	0.0	70.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__UBA1819;s__	27.0	50.0	187.0	75.0	98.0	244.0	16.0	62.0	175.0	99.0	48.0	10.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__;s__	44.0	44.0	86.0	106.0	110.0	177.0	0.0	50.0	46.0	83.0	63.0	10.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Candidatus_Stoquefichus;s__	54.0	73.0	94.0	69.0	114.0	376.0	4.0	353.0	309.0	1038.0	596.0	0.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Dielma;s__fastidiosa	0.0	4.0	18.0	2.0	0.0	27.0	0.0	0.0	0.0	0.0	20.0	0.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Dubosiella;s__	0.0	12.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Erysipelatoclostridium;s__	37.0	88.0	68.0	45.0	260.0	157.0	54.0	59.0	67.0	233.0	293.0	6.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Faecalibaculum;s__rodentium	7.0	23.0	3.0	0.0	133.0	0.0	6.0	0.0	0.0	25.0	0.0	3.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemania;s__	31.0	28.0	62.0	47.0	97.0	140.0	0.0	64.0	39.0	59.0	325.0	0.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemania;s__filiformis	15.0	44.0	66.0	34.0	261.0	88.0	15.0	0.0	233.0	323.0	323.0	4.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Turicibacter;s__	0.0	7.0	0.0	0.0	1487.0	0.0	86.0	0.0	20098.0	2088.0	0.0	7.0
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Acidaminococcaceae;g__Phascolarctobacterium;s__faecium	459.0	70.0	22.0	368.0	0.0	2913.0	0.0	600.0	0.0	0.0	589.0	55.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila;s__wadsworthia	458.0	228.0	1628.0	1246.0	0.0	2428.0	0.0	893.0	0.0	0.0	1197.0	77.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__	142.0	29.0	0.0	7.0	90.0	5.0	0.0	0.0	0.0	52.0	0.0	19.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Burkholderiaceae;g__Parasutterella;s__	430.0	2178.0	1869.0	19031.0	137.0	3497.0	0.0	10113.0	0.0	0.0	22355.0	266.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Escherichia/Shigella;s__	21.0	28.0	4.0	2.0	11.0	0.0	96.0	57.0	2650.0	9.0	72.0	3.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Klebsiella;s__	32.0	0.0	0.0	96.0	0.0	18.0	0.0	5.0	17.0	0.0	10.0	7.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__	0.0	18.0	0.0	0.0	2.0	0.0	0.0	0.0	5817.0	10.0	0.0	0.0
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__muciniphila	3092.0	27491.0	5045.0	73787.0	128910.0	47416.0	13013.0	38839.0	10147.0	36928.0	31083.0	700.0
