	Lyz2.04B.FP244.S41	Vil1.05B.FP57	Itg.02.FP409.S9	Lyz2.04B.FP245.S42	Vil1.01B.FP08	Vil1.14B.FP167	Lyz2.01B.FP208.S56	Vil1.09B.FP108	Itg.24.FP528.S31	Vil1.08B.FP95	Vil1.10B.FP120	Vil1.03B.FP32	Vil1.08B.FP96	Itg.26.FP540.S44	Vil1.06B.FP68	Vil1.01B.FP09	Vil1.06B.FP69	Itg.16.FP481.S84	Vil1.03B.FP33	Itg.08.FP445.S46	Itg.24.FP529.S32	Lyz2.08B.FP292.S90	Vil1.10B.FP119	Vil1.04B.FP44	Itg.20.FP504.S7	Lyz2.06B.FP269.S67	Lyz2.07B.FP281.S79	Vil1.09B.FP107	Vil1.04B.FP45	Lyz2.05B.FP256.S53	Itg.12.FP469.S71	Itg.06.FP433.S34	Lyz2.02B.FP220.S68	Lyz2.05B.FP257.S54	Itg.02.FP408.S8	Vil1.02B.FP21	Itg.22.FP516.S19	Itg.04.FP420.S20	Itg.10.FP456.S58	Vil1.13B.FP156	Itg.18.FP492.S95	Itg.12.FP468.S70	Itg.20.FP505.S8	Itg.22.FP517.S20	Lyz2.06B.FP268.S65	Lyz2.03B.FP233.S81	Lyz2.02B.FP221.S69	Vil1.07B.FP81	Vil1.13B.FP155	Itg.08.FP444.S45	Vil1.14B.FP168	Lyz2.03B.FP232.S80	Itg.18.FP493.S96	Itg.10.FP457.S59	Itg.06.FP432.S33	Lyz2.01B.FP209.S57	Lyz2.07B.FP280.S78	Itg.16.FP480.S83	Vil1.07B.FP80	Vil1.05B.FP56	Vil1.02B.FP20	Itg.04.FP421.S21	Itg.26.FP541.S45	Lyz2.08B.FP293.S91	SLCFP021	SLCFP069	SLCFP111	LYZFP304	SLCFP051	LYZFP328	LYZFP317	SLCFP093	SLCFP128	SLCFP092	SLCFP002	LYZFP316	SLCFP075	SLCFP050	LYZFP352	LYZFP305	LYZFP340	SLCFP129	SLCFP074	SLCFP003	SLCFP068	SLCFP110	LYZFP353	SLCFP020	LYZFP329	LYZFP341	SLCFP164	SLCFP165	SLCFP146	SLCFP147
Vil1.10B.FP120	1.9852795754389059	2.9935228119549073	2.561470261603484	2.2818927236867803	1.908328323201543	1.1845754065934768	3.2423752551567664	1.1101687149222543	2.1032180945528474	0.40418677791789365	0.0	1.8453520304004691	1.4519123611659848	2.224817168502795	2.9996277241614764	2.297113009502673	3.242406813747809	1.8106847606504397	2.1411836733555676	2.0714073035404796	2.469146557669348	2.2633006876733073	0.9451150242952571	1.6950718955114146	2.4435579363167435	2.805514703052691	2.1227735146228444	0.5522004417794255	2.0532057437221454	1.6654543927626713	2.1414479776905817	2.2827287739923348	2.402143569490367	2.1268888574904032	2.3448707346743043	1.9548947918525539	2.37501474009079	1.8616756963184884	1.9510862575542596	1.0139250159633024	1.9756626247097369	2.2156170245637887	2.8740966863860185	2.7988419133157056	2.6842865805028824	1.828056993344716	2.2433379266402373	2.0682776863122463	1.3252036957010072	1.437345633095918	0.9552356915245488	1.4585317462559217	2.292159275283834	2.473508538934568	1.453617406749694	3.2632183939252646	1.564565646246989	1.4725581226962552	1.463269837637615	2.853151569765505	1.6310615751403748	2.5881543874485753	2.0896850366028406	2.816284180585073	2.488854368246674	2.46987917435686	2.8437446010053	3.78274490806984	2.816901499828276	3.395237348491753	1.8282379988516015	2.6418026297111252	2.2798408257365743	2.586864237780239	3.048738201544486	3.653929858863067	2.550709158591768	2.7401348643806034	3.6331529982875357	2.201967700940635	3.332304504923968	2.6646764635807654	2.5840191202156593	2.984393029274896	2.2347610362077823	3.0454961890695262	3.971583990393042	2.3174094318822505	3.959068035473501	3.699944934469005	3.432367341905276	3.2596425085453924	3.744869786151349	3.9682237596243666
Vil1.03B.FP32	0.16135110354267576	1.157724755598819	1.0573329541075704	0.45523987493685864	0.4819671153186403	2.6888801705303575	1.458635560801967	2.9179505844550566	0.5292164515221242	2.067696717935166	1.8453520304004691	0.0	0.4143902978762016	0.4709095008066743	1.1584519607268584	0.5232872315282463	1.3986933917439945	0.17188054661843333	0.5558448251480808	0.6276508279619237	0.8637376110006834	0.45495138087328363	2.7259325636213725	0.3086042801306654	0.7347393829266857	1.1939697437874837	0.8347737725807303	2.3192727734221004	0.6117352290072812	0.2595525861728782	0.5163314836193389	0.7178765973962828	0.7679793327264962	0.31899178461227384	0.9432076893077779	0.18089793801001755	0.7687283676629062	0.638057166535147	0.3704452407409559	2.387283328169739	0.8722834682305027	0.5542347219930852	1.2808358858077926	1.239822406624669	1.1080332734318317	0.5298996419197114	0.6459951207753912	0.7126414588444386	2.1437628555517496	0.5794972059575959	2.452306095318662	0.7195688887673792	0.5197096782297072	0.6552701431202005	0.42983849551905345	1.4291386933881511	0.7439273566521238	0.4918073616706469	1.213316645424046	1.018858218708513	0.4569952630224285	1.105645327537742	0.5743862498176322	1.0370730418347198	2.3282880859310846	2.3429792446832725	2.0896393315970836	2.2030364866602894	2.120827664771684	1.900412220487843	1.7305320893183767	2.392431603356071	1.9525556698457225	2.187805139398093	2.5762569144724305	2.1871922428922748	1.422453561142962	2.4102339168873455	1.9526689633782497	1.8406546538192317	1.6578687060142254	2.2119971219871863	1.2793008826478274	2.554692318306124	2.4724750781584492	2.1674231765090877	2.1942475815712035	2.2698155188652915	2.423860173623347	1.9720023660933086	3.222112389889766	3.009271559148903	3.1539453725107003	3.3245896843869813
Vil1.08B.FP96	0.5400241694409431	1.5529455322133316	1.3616458751479792	0.8388133653486455	0.5829138957462692	2.3189107489125504	1.8093011398069385	2.5109607387513693	0.8262171486740417	1.6567510040201145	1.4519123611659848	0.4143902978762016	0.0	0.8505024537385256	1.553850498165106	0.865074262878872	1.7973546315094406	0.44848448559665355	0.8673786159442621	0.8827406554477472	1.1983253288810993	0.8305871786750612	2.3316070629715373	0.41618700173067064	1.1123742439324873	1.5373873245821605	1.0354419779421606	1.9102482929850502	0.8594067084065946	0.28672733193254296	0.8427225831908973	1.0327914792902455	1.0166123166183072	0.7062307828763272	1.2067055709511358	0.5158239533691596	1.1055770837096908	0.7688501134947024	0.6564908121086244	2.0183555384799536	0.8573948865238822	0.9010804289206653	1.631885606770327	1.5769655896526158	1.4395142953894693	0.5500549632595759	0.8625123034600645	0.7959262617392252	1.8259691453596179	0.462548273957124	2.089490619853395	0.4739054191247246	0.8555258770275492	1.06332469604963	0.27196400132835286	1.812685174709482	0.683270224145156	0.23207387660306422	0.94202476778982	1.402625453751533	0.36768425168904884	1.40731152809911	0.8559022025213328	1.4266706769988777	2.311183127526113	2.3149517961298574	2.2126507072615427	2.5634515453544404	2.2311617120896097	2.232426188936937	1.6581192837775705	2.399118940274978	1.955791619297635	2.2239248101057005	2.653234695545957	2.5201773240025522	1.6159658708956242	2.440232954430006	2.3306157978803017	1.846618873309069	2.034958349633673	2.260687452816382	1.5281227109686	2.62067540140142	2.3669894288056104	2.3248549747242326	2.5919016456320607	2.2235568231004326	2.7684980086028643	2.3646961999433334	3.262616630104953	3.05042040332307	3.2837704372810084	3.4687806642864842
Itg.26.FP540.S44	0.3928753099915765	0.8199964879371567	0.6273071340394486	0.3105226721044433	0.8643956767498409	2.973026061051286	1.3088001343060567	3.297260369900412	0.24317214702825035	2.4624168685421988	2.224817168502795	0.4709095008066743	0.8505024537385256	0.0	0.8461253545154932	0.6040750315866201	1.0741147318149622	0.4325447247822615	0.2376976655964635	0.3892373453289028	0.41469238534964703	0.26582116774462355	3.0704597418076167	0.5311211632710587	0.277876135072188	0.7289309573850637	0.5785930311707496	2.717345869030456	0.38301555729333175	0.5933882289439368	0.18920281476924475	0.32412941294015524	0.906310811699377	0.20219473547833539	0.5808382320221144	0.5200251109020578	0.33726891508695156	0.5576738372272708	0.30032619181230547	2.6729737228481216	1.2500109464308264	0.1549704141371108	0.8179230819156289	0.7825973388187251	0.6513978162218735	0.942386853552368	0.8545132228069063	1.0403796689927192	2.3617935734803948	0.818945022886026	2.7326195590167806	1.1883475627306868	0.6030475860615357	0.27816747527867774	0.7987169215554039	1.176499832181342	0.8344094015943218	0.9617892183676826	1.674585555529419	0.758980226327395	0.9170446893013687	0.6782354155700973	0.3136872590167133	0.6010733366105488	2.190883032178057	2.213972258230334	1.8035071622166972	1.7337577224529195	1.8488163095677004	1.4386751499715047	1.6985303313745823	2.224021665636815	1.8115118239401218	1.996562104150153	2.331559302434197	1.7275533772135303	1.089851475641023	2.217489916077802	1.4858034558466586	1.7061232411469218	1.1894506949387296	2.0028743039291355	0.8986646613689062	2.3232397393638413	2.4297052909508583	1.840064667788643	1.7572802797196723	2.1703379380617576	1.9544372348574215	1.5151571522543275	3.0108399254033427	2.797587767801509	2.8508021914297683	3.001919754713567
Vil1.06B.FP68	1.0151867345791086	0.08531228092897568	1.055174976219468	0.71988047868091	1.270347108586658	3.7563975338096296	0.6108954957883482	4.055932641982444	1.0610217077483786	3.2011222469563885	2.9996277241614764	1.1584519607268584	1.553850498165106	0.8461253545154932	0.0	0.80113887800201	0.247272585555462	1.213479193029867	1.0421382460316242	1.1879569063741051	0.9068233689251434	0.7472720365070074	3.857521982443311	1.3474029148966455	0.7802164500926007	0.887315130418138	1.3116705265374193	3.460536499864915	1.18988804332327	1.3436296611484448	1.0087006899344024	1.0100401400312358	0.9117248949830773	0.8831223193167915	1.1933795812237837	1.0709153168374421	0.9383031135802821	1.3829941687225265	1.1427644254892202	3.4432311949263257	1.520177044011267	0.9397486451637779	0.9680678898676397	1.012191490408046	0.9440480548021677	1.3698283213675317	1.0027219526459872	1.2811941511305753	3.0854677341021466	1.6494654828574749	3.5355395873255357	1.7375272163278566	0.7986759069008669	0.5818905835097954	1.572451990237278	0.3587458869387187	1.662865162449161	1.5902021055782414	2.1339195034565117	0.18540921334706403	1.4805505615384738	1.0969765382987113	1.1222001258033307	0.4537680195582928	2.8695332429466447	2.8954184277696187	2.3107335111289307	1.5327587591739278	2.377933648989063	1.4328523470570969	2.482510411929874	2.866805303953834	2.5064634469629983	2.6275363429724106	2.8777702015195072	1.6836582386099854	1.6019740306843537	2.835227126185274	1.1574218982226157	2.414875236964174	0.972064653254444	2.608221450416491	1.367104117237542	2.8897149883669266	3.177410511510289	2.2611265980731043	1.1696409271773058	2.8864368666390168	1.7582183531259556	1.0913579436396081	3.581875271795619	3.3738920620301522	3.274990819535493	3.3786985946282235
Vil1.01B.FP09	0.4193865332481855	0.8339618811618017	1.201636578222447	0.3617251811815749	0.471096874264809	3.1732275246144703	0.9572922265920156	3.352863460904563	0.8178137124248631	2.492801130793805	2.297113009502673	0.5232872315282463	0.865074262878872	0.6040750315866201	0.80113887800201	0.0	1.022626378373532	0.6559396684077734	0.8194784398629761	0.951836162899823	0.9828190505089599	0.4370392446926125	3.1923150007319125	0.816550380981827	0.7855596187285748	1.2219382478584713	1.1672907176724494	2.7410738007324733	0.9464663835207283	0.759493087187904	0.7682050890069502	0.9235455746654428	0.32831428489658965	0.46917500158015296	1.1835145437393582	0.35987188556599375	0.9183276582615582	1.064562431976548	0.746635076670162	2.865099915736584	0.7671273066532209	0.7496304342952426	1.3062855426742739	1.3018333157550168	1.1851260203072032	0.5733076793866525	0.3089787794915346	0.5386814427689052	2.6044856439179327	1.098022408212602	2.948507422756824	0.9493070287601664	0.050066165680970866	0.540831924898709	0.9256427181245911	0.986155344305934	1.2415879831605294	0.8335871627702516	1.3537593046778416	0.6433871493710915	0.6991119062382897	1.2532443745603288	0.8790220367467536	0.892829684498425	2.75962015843508	2.7788465207762756	2.40710779665046	2.1369299045108345	2.451835588337212	1.91841127775805	2.207894214986311	2.804698265609688	2.3794643147677648	2.5838393309543215	2.9315436453254047	2.1964210016548886	1.6917394229397285	2.806107469632079	1.8232120655158754	2.2700658496922728	1.5595035141381888	2.595051436077456	1.4941661542751759	2.920762161174721	2.9513386891599183	2.440404651014848	1.9444725113829737	2.721676134553318	2.376140029929038	1.7923656295139212	3.602452899576398	3.3906795182223375	3.4494987654784572	3.5997405388930255
Vil1.06B.FP69	1.2585616607640087	0.27372062637304884	1.2068496012538692	0.9655233690113387	1.492564107491204	3.9999943062286007	0.5835077629846589	4.301910605344167	1.280596113475125	3.446918069934941	3.242406813747809	1.3986933917439945	1.7973546315094406	1.0741147318149622	0.247272585555462	1.022626378373532	0.0	1.4498119640502274	1.2561441533190236	1.3960675071340594	1.0846135524641753	0.9927459362821296	4.103013082977959	1.5842147196656087	0.971689107129181	1.0008411440910379	1.5096661544615801	3.7054343781884564	1.4015883961665998	1.5880284675068093	1.2266559663056094	1.2067423894042577	1.106829216192777	1.1248589157282771	1.368263187357793	1.3080383199887105	1.1259728404602911	1.6037067667019744	1.3703194216926424	3.6872807826927567	1.723575224315099	1.1543834538684352	1.05455834332977	1.1158662889829818	1.0790042848383852	1.5933423292163802	1.2143720922292744	1.4904098726355268	3.3229528635981382	1.883484799258397	3.7780545298311425	1.968166380120937	1.0238244190291221	0.8044537975497094	1.8088455651689184	0.25360348841877756	1.8935804824407831	1.827509419698256	2.355198508373449	0.4167689371259585	1.7112044710598682	1.2404205233329137	1.3343584711677596	0.6083560506889417	3.031278794623203	3.0604422786124155	2.4306811584480346	1.4641579425631035	2.5015012714465095	1.434059104610923	2.676715379529167	3.0186151997133703	2.6745484894897475	2.7761642502910053	2.9957090574920815	1.655482382957336	1.7433712337803289	2.9779570910159103	1.0760837260343328	2.58629736627774	0.9457888948999187	2.7515631703680805	1.5037904134560296	3.013084397904853	3.362526165852164	2.360943725929876	0.9922814976454326	3.058815058126931	1.6896734992783413	0.9736308685151609	3.6967829988236556	3.4938877597112037	3.3478364865935726	3.4382377081498556
Itg.16.FP481.S84	0.28341019170990883	1.2037461981295041	0.9591335648375554	0.5280502024656649	0.6382304880873849	2.6328384521745622	1.5663549751462424	2.89340115551723	0.418077097075905	2.055373602566611	1.8106847606504397	0.17188054661843333	0.44848448559665355	0.4325447247822615	1.213479193029867	0.6559396684077734	1.4498119640502274	0.0	0.4429880445189323	0.4842384238975574	0.7805519883756398	0.5090056205204668	2.682096266063521	0.1677177760046751	0.6746058299038811	1.1264550023341964	0.6946586686148691	2.3045184615963152	0.47023168848918545	0.24538792571770937	0.41412539246792995	0.6117021578908083	0.9261870546845489	0.34834779525373244	0.8178023721372811	0.3413896924636246	0.6753094489787953	0.4867808382763518	0.23152202203007577	2.3374129718071988	1.0306759578957063	0.4682535137139962	1.2002931521505116	1.1517575209431545	1.0272612361781126	0.6808820819633702	0.8119687365028334	0.8812662576169082	2.0944896766376164	0.45565611814106544	2.386181944406398	0.818755446724453	0.6569717683044137	0.6642645250167779	0.36954602009411125	1.50676841603977	0.6118434695434133	0.5702423384929456	1.3234464290445702	1.09163347501269	0.5664092760618076	1.002066639282511	0.4422398537551345	1.0310615512240897	2.169974035126345	2.187530223332193	1.9410904571421803	2.132999084741634	1.969064459631955	1.8122461471144378	1.5717914961898174	2.235173598237576	1.792578131299806	2.0292714572756885	2.417216952962837	2.0949397039609376	1.2887343714717328	2.251608774568164	1.9089139963773547	1.6789191148630374	1.6071654675644094	2.056279003329746	1.1545037956646684	2.3943495887391135	2.3212843367099416	2.027954015284766	2.186872879246056	2.1113156915986457	2.352180485696415	1.9402398970853423	3.056958539853465	2.8457743553774617	2.996749106522765	3.17147548485307
Vil1.03B.FP33	0.5377941580619302	1.0064362626518124	0.5205436411084642	0.5404613448040554	1.0088932669228263	2.8539481445909995	1.534779805772459	3.2140620153996418	0.07141509563547126	2.399450763068401	2.1411836733555676	0.5558448251480808	0.8673786159442621	0.2376976655964635	1.0421382460316242	0.8194784398629761	1.2561441533190236	0.4429880445189323	0.0	0.15364385352766208	0.35164166064668234	0.4876589539921784	2.9658352055609725	0.47456310991343315	0.31738511568089706	0.704927757058516	0.3615307364524277	2.649985713803205	0.15265835209529896	0.6024332251269758	0.05188509639291987	0.16898213074812993	1.1269107939497203	0.3891009084567893	0.3962377834782586	0.6634905400427591	0.24320190073814424	0.3659245067591513	0.21844387232335524	2.5635300321040195	1.4064938430116578	0.10344321981472326	0.77028358461476	0.7140812883256061	0.5947634449302823	1.074516214167695	1.060396540288858	1.2162266249284717	2.2577968197625062	0.7070965067692889	2.6040792018294883	1.2593687652901033	0.8212359143523195	0.47896870514423723	0.7589666220990052	1.3829601412891013	0.6791857645106987	1.0119921132588883	1.7597854382214106	0.9759563338493459	0.99903805324575	0.5608083208436552	0.0813421635994804	0.7227508378968504	1.9639139062212807	1.9898957232072088	1.6004137926737603	1.7052424968232804	1.6400803865426463	1.3718678493217067	1.4718955640972944	2.00013634516491	1.5827202840719163	1.7723578206642077	2.113164769533939	1.655407395418221	0.905918357920823	1.9938404409495811	1.5069035511631308	1.4752088831834873	1.202362209378113	1.7834417175436832	0.7336964699349009	2.1018096894546106	2.2070816557007635	1.6557155204781322	1.838434181041861	1.941681241265048	1.9183178310590205	1.559941933516092	2.7839630723815993	2.571866891595106	2.645947878765552	2.8056294446412493
Itg.08.FP445.S46	0.6421239494707256	1.1499393629461099	0.5341753583886584	0.6863662966144596	1.0956704322102493	2.7653254426444365	1.6856333137596988	3.142253347753721	0.17062696781659933	2.3430161527014177	2.0714073035404796	0.6276508279619237	0.8827406554477472	0.3892373453289028	1.1879569063741051	0.951836162899823	1.3960675071340594	0.4842384238975574	0.15364385352766208	0.0	0.4184715549930949	0.6329876775106011	2.88201481874163	0.4687440251049605	0.4348049973864699	0.7615448503845118	0.2613160862433784	2.589089856984199	0.04768997690390659	0.6298313522735156	0.20007255419079487	0.22355283077393126	1.2602978686984925	0.5210702572288158	0.3487740491471296	0.7596596181874541	0.3142527387990682	0.2664898318675673	0.2576324830845565	2.482486789767404	1.4954468789114526	0.25332551844568124	0.8074307663381517	0.7407567327523231	0.6378494727371853	1.152705180943385	1.1843798835027168	1.3195583723785898	2.1872633027845514	0.6406556242053559	2.5089528664487135	1.29673215534696	0.9550489549497759	0.6276466236653995	0.7401670065535543	1.5301316055140848	0.588800299455702	1.0419862328708314	1.8004461285330373	1.1276613337016845	1.048422583234731	0.5622086760375362	0.07599124988036392	0.8480422854430909	1.8270052741210967	1.854849734811631	1.4958474365517975	1.7350141599207438	1.52954105685599	1.3810986374182674	1.32469731051332	1.8684039986719865	1.444264951856107	1.642187213757905	1.9913475958908722	1.6567744503527375	0.8286392680114517	1.8641347528327974	1.569373777282482	1.3340352192170475	1.2640479588348223	1.6588449081422028	0.681950991659328	1.9765258815469517	2.066020021151506	1.5691420789661386	1.930750975662524	1.8000456506644336	1.9423113820965454	1.6343703571806965	2.6520883979666663	2.4412041936597624	2.537520943692713	2.7049160311521505
Itg.24.FP529.S32	0.7986482893050268	0.8492868028183311	0.22024085893279882	0.6668282284585046	1.2790418347252708	3.1134791633660894	1.4800571329606342	3.5274603529476307	0.38050327983486754	2.7207814013104565	2.469146557669348	0.8637376110006834	1.1983253288810993	0.41469238534964703	0.9068233689251434	0.9828190505089599	1.0846135524641753	0.7805519883756398	0.35164166064668234	0.4184715549930949	0.0	0.6117873032982147	3.2654645035987118	0.8183457282279266	0.2388271023009693	0.3534077596261083	0.44175533110737253	2.9747924144015774	0.4241861029934035	0.9210154826649971	0.3689953054136696	0.1979163518420269	1.2732341541190757	0.6045697754805823	0.28664126039804544	0.9337199612480285	0.13468550331991508	0.6236710297062036	0.5671533164399066	2.823029155534018	1.662972458914854	0.31895933856636727	0.4422130973129274	0.38500524453810264	0.24729739169019205	1.356110090326991	1.2434206263246708	1.448027818211626	2.4693234428807083	1.0422157705245767	2.8707529133213554	1.5818302217292666	0.9819687895776932	0.4815085539829585	1.1091728301599655	1.2620621823179468	0.9461821541702391	1.3418585425733462	2.072283462713238	0.8957798690834169	1.3163143094553338	0.2708137884524082	0.39521633536320694	0.48889957052095917	1.9711829889018164	2.0006916005076314	1.4719341161580262	1.367673381028493	1.5273037637350577	1.040412397779806	1.5946935631278103	1.9771782495775754	1.6034337464493287	1.7375271609180691	2.0213842416631316	1.332974776316197	0.748670860350889	1.9507359621462081	1.166160667693037	1.5096085564508446	0.8664815978737903	1.7285219816175734	0.5226780775887127	2.0236642195898074	2.2837139011442327	1.4769251604820672	1.5244243983473886	1.9839185405017636	1.5733003368159308	1.2354373134695962	2.7178453308543244	2.5060973805191478	2.494864841629309	2.6317014590436787
Lyz2.08B.FP292.S90	0.30662096175753034	0.7333263023316677	0.8182621809652217	0.0780846475208738	0.7416152366732423	3.016313256955918	1.1426795435566288	3.315994062550766	0.4687608221177879	2.466120971818271	2.2633006876733073	0.45495138087328363	0.8305871786750612	0.26582116774462355	0.7472720365070074	0.4370392446926125	0.9927459362821296	0.5090056205204668	0.4876589539921784	0.6329876775106011	0.6117873032982147	0.0	3.1109186114292924	0.6282344920832037	0.48283754623944497	0.8647677540282025	0.7942136311325587	2.727244997745303	0.6161263789126431	0.5998415848689317	0.4387532651223653	0.5683675763447289	0.6905505256764944	0.163545139177829	0.8085909684136915	0.43242126505998785	0.573106029554274	0.7402223065392898	0.4845933488483133	2.7052692158261484	1.0874328397729227	0.41578511309540434	0.9888339827989524	0.9631341197907425	0.8170202591120198	0.8219181204363701	0.6450526014872391	0.8582885519382387	2.379981335795647	0.9341813763302257	2.7929638273494355	1.1112895229247362	0.41752480435820305	0.30970708035525263	0.8620095129998789	1.0513900171847537	0.9622669163589486	0.9158606027650014	1.5601623612415707	0.6143660257418531	0.8556216585399817	0.8772268698684353	0.5583579115665228	0.6230001874655718	2.393490274047092	2.4092226166494393	2.008320645808103	1.860202308788016	2.057558991433507	1.593594338613815	1.8970594908884957	2.426651632514581	2.0188957456885817	2.205779309729193	2.5492743050725735	1.8884354752037118	1.289113020156776	2.4262366092559513	1.568085510183138	1.9173452964775186	1.2932982265608186	2.2077649985312306	1.1066272105338177	2.5420063180871693	2.613861129172206	2.0338197634460746	1.77644183317713	2.371387832389182	2.070931317336779	1.5833903377990886	3.2378129114030916	3.0201412839653385	3.075707945819521	3.219938699451873
Vil1.10B.FP119	2.8550843118876164	3.8429216058803335	3.322629414964549	3.13934941840241	2.816583258969902	0.6040789678672833	4.1264812370962485	0.4072495618025943	2.9221533988694426	0.7850989656208923	0.9451150242952571	2.7259325636213725	2.3316070629715373	3.0704597418076167	3.857521982443311	3.1923150007319125	4.103013082977959	2.682096266063521	2.9658352055609725	2.88201481874163	3.2654645035987118	3.1109186114292924	0.0	2.5484285534629234	3.2797002857520736	3.57778355213725	2.8774467879066328	0.6297562850051731	2.85999087773008	2.5160382592867787	2.9723947997792135	3.0900868503970047	3.2881117647566134	2.982060617412726	3.106258349231869	2.8461809545126053	3.1871670966428978	2.644243520016838	2.7964771649389606	0.7387064659420444	2.8628692923484653	3.048514270958215	3.6562844793815885	3.5712757512174225	3.456431309827922	2.734310600203836	3.1277650533347043	2.955976924321737	1.347842049519586	2.28177052635876	0.6009722130183384	2.3656717197725943	3.182089458778557	3.3326880681744657	2.344539466161768	4.135729710656782	2.321408562106194	2.3795467153328973	2.2996687725367244	3.7118853876089712	2.5469691536173933	3.3455760454287944	2.9093871570706806	3.6400043756997422	2.8025293308216925	2.761979177336547	3.337422940183554	4.524625054585292	3.2961727548216366	4.116277035339099	2.295182785279137	2.963131096554115	2.711046165290492	2.986923699133063	3.4252267051842358	4.36394344923604	3.2015751102143306	3.0871083741791083	4.406061273706126	2.6696800630686646	4.11720939140063	3.0669018587943904	3.2922316559199336	3.3530264689523372	2.402939250906124	3.55548749172328	4.77744169130388	2.6201279483683724	4.663058910689165	4.498148373408653	3.6750972253637855	3.528665544671463	4.122234056901529	4.3433976370747205
Vil1.04B.FP44	0.42043914705408253	1.3308273234677823	0.9697033638730539	0.6606736215960326	0.7572628772082682	2.483471269675542	1.7218459533080805	2.773399068812191	0.43801429037946765	1.9447099792552853	1.6950718955114146	0.3086042801306654	0.41618700173067064	0.5311211632710587	1.3474029148966455	0.816550380981827	1.5842147196656087	0.1677177760046751	0.47456310991343315	0.4687440251049605	0.8183457282279266	0.6282344920832037	2.5484285534629234	0.0	0.7565142871142855	1.1675915061256716	0.6371492309389967	2.1950322896807966	0.44773265480689506	0.20781409332967166	0.46114358469922817	0.6374963893364725	1.0738364340279836	0.4719887584864659	0.8002266352805827	0.48899516691014117	0.71774682249696	0.3849745890310049	0.2660114058175437	2.1900945649132173	1.1312646169156204	0.5302449483091262	1.244359486895602	1.1847347002160993	1.0585124156819155	0.7822033212852466	0.9513953841192787	0.9992525010946133	1.945799061463468	0.3067645966046043	2.234815870140634	0.8483352464852119	0.8139780806157011	0.7899463333982689	0.3024776922610814	1.6525212615852178	0.44974654817346343	0.5890708198011727	1.3449072076571875	1.229135632860577	0.6337637873384524	1.0096616494454165	0.448981465315552	1.1271129094887449	2.034321243651467	2.048757491698535	1.8504719586241758	2.178950224534828	1.873536921850828	1.8365444776573205	1.4232693883464995	2.1058915399352993	1.661084510431775	1.9082052639673293	2.3113060591241847	2.1187152262071085	1.228981080816042	2.129439385788608	1.9750414842282253	1.5481288710651357	1.6726991996703007	1.93900831338615	1.1255876865104575	2.2847875131165063	2.1671040731123337	1.9523285102468575	2.2813574336807516	1.9688386430419813	2.3857885176656746	2.021923570821635	2.9422321752871095	2.7300206458845575	2.9125144130537497	3.0925096360479913
Itg.20.FP504.S7	0.6639946955515175	0.7402424026165071	0.4489755038458471	0.5168768029911316	1.1058717120744435	3.1687823368355326	1.3142499570615116	3.521629621670718	0.36540864426221203	2.6989694932523642	2.4435579363167435	0.7347393829266857	1.1123742439324873	0.277876135072188	0.7802164500926007	0.7855596187285748	0.971689107129181	0.6746058299038811	0.31738511568089706	0.4348049973864699	0.2388271023009693	0.48283754623944497	3.2797002857520736	0.7565142871142855	0.0	0.5098925237935341	0.577793395080084	2.949993119599197	0.4494494907122028	0.8545312625264252	0.3078776361604432	0.25363442791734664	1.0891689878227468	0.47308647862791825	0.4708797328348487	0.7738619764306788	0.1803893317313182	0.6749544574349933	0.49347722500305374	2.8759162820565467	1.4902733133257413	0.23286444124032477	0.5576893350539479	0.5360061877253363	0.438542077201293	1.1913586978529391	1.0676643089989393	1.276018356791693	2.5542373950969033	1.0111097879968782	2.920942050772747	1.448083563874404	0.7924330909799974	0.28237358987695504	1.0245893663678673	1.1230179881018125	0.9940207918438474	1.2215366149492342	1.9396891534097298	0.7550585511869983	1.168845887218021	0.4879873633673885	0.38386150933181357	0.4454110097040043	2.1543427275278813	2.1862402606640754	1.6863559960534242	1.4717537536542349	1.7373227547629913	1.18627439635011	1.7249663210401178	2.170663841832312	1.7788523839224923	1.9308388303951016	2.221175298829387	1.4672421595175975	0.9712292130202338	2.1465718640507534	1.2404261850899874	1.6770846685370289	0.9360606811040734	1.9298561609023634	0.7404346082614629	2.2203263147562113	2.445342445477447	1.6995270525428292	1.5403416908431524	2.153774832790224	1.7057568295017353	1.2708849692191722	2.904449060682852	2.6968228181277127	2.6890771930024053	2.8305022107613627
