#OTU ID,Vil1.01B.FP11,Lyz2.02B.FP222.S70,Itg.22.FP518.S21,Vil1.03B.FP35,Vil1.13B.FP153,Vil1.07B.FP82,Lyz2.07B.FP283.S81,Itg.20.FP508.S11,Vil1.10B.FP115,Vil1.10B.FP116,Vil1.04B.FP46,Vil1.14B.FP163,Lyz2.06B.FP271.S69,Vil1.02B.FP22,Lyz2.01B.FP210.S58,Vil1.05B.FP58,Lyz2.07B.FP282.S80,Itg.16.FP484.S87,Vil1.05B.FP60,Lyz2.01B.FP212.S60,Vil1.09B.FP105,Vil1.05B.FP59,Vil1.08B.FP92,Itg.20.FP507.S10,Vil1.04B.FP48,Lyz2.03B.FP234.S82,Vil1.04B.FP47,Itg.24.FP530.S33,Vil1.03B.FP36,Itg.02.FP412.S12,Lyz2.02B.FP224.S72,Lyz2.05B.FP259.S56,Itg.04.FP422.S22,Itg.20.FP506.S9,Vil1.09B.FP104,Itg.26.FP544.S48,Vil1.13B.FP152,Itg.10.FP460.S62,Vil1.14B.FP164,Itg.06.FP434.S35,Itg.18.FP496.S99,Itg.24.FP531.S34,Itg.02.FP410.S10,Itg.06.FP436.S37,Vil1.03B.FP34,Vil1.07B.FP83,Vil1.01B.FP12,Itg.26.FP543.S47,Vil1.10B.FP117,Itg.26.FP542.S46,Itg.16.FP482.S85,Itg.12.FP471.S73,Lyz2.08B.FP294.S92,Vil1.06B.FP72,Vil1.02B.FP24,Lyz2.05B.FP260.S57,Itg.04.FP423.S23,Itg.12.FP472.S74,Lyz2.04B.FP246.S43,Vil1.14B.FP165,Lyz2.06B.FP270.S68,Vil1.07B.FP84,Lyz2.04B.FP247.S44,Lyz2.01B.FP211.S59,Itg.08.FP448.S49,Vil1.13B.FP151,Vil1.01B.FP10,Itg.04.FP424.S24,Itg.08.FP446.S47,Vil1.06B.FP71,Lyz2.08B.FP295.S93,Lyz2.03B.FP235.S83,Lyz2.07B.FP284.S82,Itg.10.FP459.S61,Itg.12.FP470.S72,Itg.10.FP458.S60,Lyz2.08B.FP296.S95,Itg.16.FP483.S86,Lyz2.03B.FP236.S84,Lyz2.02B.FP223.S71,Itg.02.FP411.S11,Lyz2.05B.FP258.S55,Itg.06.FP435.S36,Vil1.02B.FP23,Itg.22.FP519.S22,Itg.22.FP520.S23,Vil1.08B.FP91,Vil1.06B.FP70,Vil1.08B.FP93,Itg.08.FP447.S48,Itg.18.FP494.S97,Vil1.09B.FP103,Lyz2.06B.FP272.S70,Itg.18.FP495.S98,SLCFP072,LYZFP308,LYZFP307,LYZFP331,SLCFP131,SLCFP078,SLCFP070,SLCFP023,SLCFP022,LYZFP355,LYZFP319,SLCFP005,SLCFP024,SLCFP053,LYZFP320,SLCFP095,SLCFP077,LYZFP356,LYZFP354,SLCFP112,LYZFP332,LYZFP306,SLCFP113,SLCFP071,SLCFP004,SLCFP094,SLCFP052,SLCFP076,LYZFP330,SLCFP054,SLCFP114,SLCFP006,LYZFP343,SLCFP132,LYZFP344,LYZFP342,SLCFP096,LYZFP318,SLCFP148,SLCFP166,SLCFP150,SLCFP167,SLCFP149
2a9df0f05ef552235191fe0edbbc742e,92,1,4,6,1,76,44,65,2,5,34,199,123,97,1,10,8,135,42,0,29,8,44,133,29,20,109,0,10,13,5,0,1,25,21,21,0,8,25,23,0,1,2,1,14,36,28,12,3,13,111,11,45,5,639,1,1,28,1,50,22,22,1,1,1,0,97,2,1,50,37,1,5,3,2,1,25,149,6,15,18,0,27,330,3,14,72,2,8,11,3,5,87,1,0,0,178,0,28,0,0,17,7,0,184,0,0,20,46,0,0,0,0,18,0,206,23,0,0,22,1,0,0,17,27,0,0,27,0,0,0,0,45,4,0,46,6
b3111baca54677926264de26b4a9bf7a,103,8,3,14,7,2,0,2,0,4,0,3701,12,239,3,9,0,3,58,6,65,26,178,0,0,14,0,60,6,0,17,167,0,5,52,4,26,0,1616,0,0,0,3,0,5,6,46,628,2,8,0,0,22,39,654,63,0,0,8,1231,17,14,0,16,0,3,204,3,0,31,7,5,0,0,0,0,0,3,2,16,2,154,0,114,3,5,124,125,96,0,0,6,22,0,69,293,12,6,0,0,106,0,1,0,17,1,0,2,4,1,0,1,1,66,2,130,15,14,5,0,0,0,9,2,36,3,19,0,100,5,0,623,266,5,113,0,5
21f3474eb0a2647e96181ab06ed9b764,94,17,27,15,0,9,0,73,112,107,97,206,12,71,13,14,4,151,71,23,24,74,58,43,156,13,96,0,70,124,68,37,0,26,37,77,7,63,101,15,11,1,17,76,16,59,104,49,119,75,108,83,7,61,95,27,21,127,0,98,4,90,0,23,81,0,39,11,25,44,8,74,18,71,65,27,46,193,72,43,131,26,103,124,27,57,102,35,26,18,19,80,38,8,40,252,120,16,116,69,13,14,5,67,42,9,15,9,9,0,8,198,38,20,0,162,13,63,0,0,6,0,82,23,18,5,30,82,80,10,0,124,19,13,37,62,2
9bc2935704d00be01387e4b91d0ec358,60,2,4,4,0,88,29,31,3,14,17,16,16,24,3,5,23,29,7,0,21,2,0,30,10,8,33,0,7,4,7,5,0,15,10,4,0,0,9,33,0,0,9,3,8,25,37,9,23,6,26,5,24,9,65,3,0,3,0,10,3,19,0,0,2,0,40,2,0,44,36,5,8,0,3,0,15,28,6,8,9,3,16,32,5,3,0,6,0,3,0,3,11,2,0,7,30,0,19,0,0,0,0,0,42,0,0,16,11,0,0,10,9,14,8,67,6,0,0,0,12,0,42,16,4,0,17,0,20,0,0,0,49,7,9,2,41
87c1f25ee57f851893eda4c10a460604,75,8,25,62,11,6,0,18,0,16,14,501,16,261,15,39,0,210,56,0,7,28,0,32,0,162,0,7,22,41,0,15,13,37,0,26,10,10,282,48,6,9,37,20,175,0,94,28,1,13,143,10,24,299,185,16,14,25,262,302,11,125,54,11,9,0,72,92,0,393,10,80,0,22,7,0,0,134,103,15,52,9,15,104,37,77,0,57,0,10,20,0,68,7,4,417,85,12,0,18,9,5,16,1,8,7,10,4,6,12,17,47,14,23,7,235,7,12,7,342,4,27,7,0,7,16,5,12,25,0,0,7,355,41,1,211,1
c003202be6a53b07fbb26ecd2161fe2c,408,879,4029,4570,125,0,153,2196,1518,1007,85,307,3583,6533,388,365,51,757,439,46,36,263,95,3776,0,27644,68,23934,982,321,53,90,838,1592,86,7462,198,11105,352,597,1581,22492,155,410,4959,0,532,11000,544,20930,172,11637,284,319,8744,175,1880,5527,16090,242,2472,220,10801,1408,11996,96,245,628,4841,257,359,15902,101,25092,11313,18450,104,333,11669,916,333,27,420,10964,8608,3406,89,81,37,10138,1649,99,3970,2673,1254,324,237,139,75,3245,3040,1981,3593,69,287,21411,2359,100,135,151,3060,173,275,3277,285,266,1389,3623,8817,55,82,10002,214,54,1203,14186,267,39,1245,73,51,112,338,2670,1,1173,3885
ae7aa9c977dea18de5954b3f29c80278,29,1,2,63,2,21,0,23,17,661,167,539,0,122,1,71,0,4,257,1,21,162,0,47,36,1,18,4,36,2,2,0,0,660,23,2,3,1,431,5,2,1,1,0,106,3,14,169,1252,12,0,2,0,171,8,0,1,10,2,629,0,397,0,2,1,1,8,3,4,577,0,0,0,1,1,0,0,0,1,1,2,0,0,3,6,24,2,117,2,1,7,6,0,2,0,707,58,0,0,0,0,0,0,13,70,0,0,0,23,0,0,0,31,73,0,86,0,20,0,0,0,0,0,0,23,0,15,0,0,0,0,0,562,0,0,4,6
b89a1572461237b1a6ff63b2aeb24e60,82,0,1,23,0,0,45,70,0,0,165,0,0,297,0,10,22,87,0,0,0,23,0,87,79,0,190,0,35,73,0,0,5,57,0,42,0,6,0,163,0,5,122,18,29,0,65,19,0,65,76,28,21,0,740,0,3,65,0,0,0,0,0,0,43,0,28,54,28,0,27,0,10,0,14,0,36,104,0,0,75,0,55,557,0,6,0,0,0,70,3,0,0,0,28,0,0,0,0,11,34,30,18,0,0,17,37,190,0,0,9,0,34,32,16,0,26,46,8,14,82,9,0,120,19,9,0,0,0,0,0,0,126,4,0,4,15
397aa1ad0378774f826b9825c958427e,289,284,11187,18161,108,0,175,5949,2813,1612,1357,1885,4482,4237,237,1919,15,1032,1582,66,139,6954,25,7348,1586,10886,2709,15035,2108,10758,69,2718,3202,2308,177,7403,130,14262,2305,2611,11218,36050,12658,3462,18509,0,595,6863,1135,11556,288,7311,90,148,6019,5090,12623,3639,7076,1699,2279,86,8057,776,11100,44,158,8681,3905,423,185,11192,51,17589,5318,11048,77,928,15840,628,25766,2179,3189,6096,18647,12205,33,25,31,8406,5302,124,8573,10765,1853,3432,12933,172,961,997,3043,810,1428,114,82956,5755,1124,3731,27200,13921,473,125,642,820,136,23983,314,3280,1754,2462,5143,592,190,1252,379,4910,435,1027,520,31,7795,30,112,9672,425,10741,242
e9caa943f6467ffd09889cd0df61cb45,53,1,1,0,0,5,52,8,0,0,119,0,1,8,1,1,5,111,3,1,0,11,0,3,103,1,217,0,17,1,20,0,0,0,0,13,0,1,0,1,1,0,2,2,0,2,5,1,0,3,76,1,0,2,2,0,1,2,1,0,2,2,1,1,1,0,41,0,1,8,1,1,9,1,2,1,1,79,2,2,1,0,3,6,1,1,1,1,0,1,1,0,2,1,0,5,152,0,0,0,0,0,0,28,190,0,0,0,34,0,0,39,4,0,0,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8740da173c36129ee4420445a26a155e,47,0,0,0,0,15,0,42,0,0,14,0,33,37,4,2,0,19,2,2,0,0,2,54,18,11,36,3,4,12,0,0,0,2,0,45,0,16,0,86,0,0,26,7,3,2,4,22,0,61,7,28,85,0,28,0,1,12,0,0,9,6,1,2,0,0,40,0,0,14,53,10,1,3,8,3,23,7,3,0,20,0,61,73,0,0,2,6,2,3,2,0,17,0,0,40,79,5,0,0,0,0,0,0,75,0,0,0,22,0,4,10,0,0,0,115,0,0,0,0,0,6,33,0,0,0,22,0,13,12,0,13,0,0,180,0,0
564a2d40353ba6af46b47a2d367a3d56,40,5,25,13,9,35,4,20,16,22,44,931,29,49,0,69,9,82,254,3,17,79,3814,36,16,27,18,33,33,8,5,6,6,442,13,9,12,11,478,54,13,10,7,29,33,50,56,100,9,75,12,17,73,279,17,14,11,124,32,754,17,782,9,5,11,0,31,127,36,452,32,5,3,10,24,6,22,12,5,19,26,7,6,10,28,99,1629,483,4357,10,110,7,41,6,0,1706,33,12,37,23,0,0,0,23,129,0,0,9,77,0,9,34,71,50,44,146,9,0,0,55,10,34,25,0,25,14,67,30,117,22,0,1470,1404,1,38,1,21
55b5e18dcec6eaff69b53b2c4cbb0a16,72,60,230,24,155,43,0,263,1075,401,157,835,10,163,117,12,10,168,293,227,422,61,86,269,93,91,47,6,88,398,95,57,41,437,1085,231,656,179,429,61,8,13,66,174,81,63,267,258,357,377,403,147,20,315,118,38,156,596,7,625,0,243,12,142,353,887,39,62,170,159,5,173,10,138,116,50,73,268,106,164,255,135,182,190,94,162,221,70,62,54,8,2064,84,6,163,706,213,33,112,192,222,45,26,26,142,33,169,89,17,4,26,242,154,89,22,308,77,168,6,29,54,9,2002,97,69,39,104,181,205,39,0,415,110,23,1359,43,21
e8ed0e081283c5963ce9860944f651c6,43,0,0,0,0,15,0,0,9,20,16,214,6,26,0,40,0,10,98,0,52,17,866,6,10,10,10,9,50,10,0,4,0,38,45,0,0,15,79,0,0,0,8,0,22,12,22,25,25,0,0,8,12,68,33,4,0,30,0,83,11,152,5,0,0,7,29,12,0,27,5,0,0,0,9,0,0,0,0,0,6,0,0,16,0,14,389,235,947,0,9,26,27,0,0,89,10,0,8,2,2,0,0,0,0,0,2,24,0,0,0,2,7,18,3,8,4,0,0,16,12,3,11,2,0,2,5,4,8,0,0,272,191,1,186,1,1
65553cd263bb61cf36d1a75d750952f3,59,46,129,28,0,0,0,158,3245,894,140,378,7,100,74,16,21,221,149,109,128,122,226,39,282,47,91,20,127,167,80,38,23,179,176,187,0,115,211,41,22,8,29,97,38,111,280,183,1026,156,288,106,44,155,223,62,44,225,0,204,10,147,7,166,314,0,20,22,117,102,6,72,61,110,144,40,116,291,101,93,220,53,91,33,37,159,357,99,225,37,40,288,62,56,88,550,306,66,130,62,23,62,8,429,224,12,85,42,20,7,14,894,183,34,8,413,38,174,4,6,36,5,1265,90,47,15,183,88,468,62,5,233,57,5,184,551,5
49d5e983bbc870059084d932fb344b75,52,0,24,10,0,0,0,46,308,79,43,73,0,32,7,6,7,37,43,10,28,28,45,16,61,13,45,0,39,74,11,8,6,84,101,74,0,31,42,0,9,7,0,49,9,16,104,78,120,43,36,24,6,45,41,10,13,57,0,21,0,47,0,19,56,0,9,0,15,35,0,9,5,28,7,10,29,33,27,7,45,16,22,19,11,40,130,16,23,0,0,163,28,0,30,103,44,12,46,27,29,15,5,45,17,3,21,21,0,0,0,171,38,11,3,45,15,36,0,4,21,3,161,53,19,6,22,52,60,8,0,84,6,1,232,35,1
799fcd30c710ffaccf04ca2879108efa,1,1,1,1,1,4,99,0,1,2,1,3584,391,4,0,1,1,0,1,0,1,1,352,0,4,1,18,1,1,0,1,1,0,0,1,1,1,0,777,1,0,0,0,0,1,1,1,1,9,1,0,0,2,1,361,1,1,0,1,1554,1,1,0,1,0,1,13,1,0,37,1,1,1,0,0,0,1,0,1,1,0,1,1,1,0,0,77,119,52,0,0,1,37,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0,0,4,0,0,0,1,0,1,1,0,1006,0,0,2038,0,0
2580cbc77481600b1be7553a25c35a83,35,0,13,30,0,0,0,6,0,6,17,272,6,131,0,17,0,74,21,0,6,15,0,16,0,64,0,0,4,16,0,8,6,18,0,13,0,5,190,24,5,0,19,4,92,0,38,23,0,8,63,6,12,152,65,12,9,11,98,154,5,75,19,0,5,0,31,39,5,211,0,30,0,6,0,0,0,66,44,7,29,0,7,54,14,35,0,22,0,0,10,0,28,6,0,216,30,9,5,14,6,7,5,7,0,0,6,5,0,7,4,20,14,12,0,113,5,7,0,148,6,13,7,0,0,0,0,5,5,0,0,0,324,8,1,76,1
332d720adc8e107df05b716fd88b601c,42,103,166,68,678,0,0,77,349,300,607,146,4,468,34,15,16,124,118,115,136,174,59,10,450,35,6,15,223,230,94,11,14,48,152,90,399,48,89,0,36,0,0,90,87,16,464,78,228,12,70,19,28,138,550,59,0,81,0,103,10,228,5,44,135,398,7,29,42,135,0,12,15,30,55,21,40,109,95,32,15,22,20,14,4,100,66,71,78,0,38,127,35,21,80,75,58,17,480,44,0,183,20,35,24,72,327,17,13,27,0,43,9,18,19,51,5,133,0,64,6,0,318,96,113,97,28,197,274,18,16,63,285,4,55,43,1
b3ef12a80d40902556c2fd4de5924438,30,19,16,9,0,114,10,14,13,10,38,24,9,31,23,9,7,16,18,5,6,15,11,10,13,26,44,0,19,0,16,10,0,0,0,6,0,7,13,5,0,0,8,4,11,87,23,0,9,10,18,5,11,26,26,0,0,5,5,17,5,47,3,9,0,0,35,0,0,58,12,28,3,8,12,0,11,19,19,25,0,4,0,30,19,9,19,16,6,7,0,7,12,0,3,4,67,39,5,6,8,0,0,5,27,5,0,7,8,0,7,16,11,6,0,145,0,3,0,0,7,11,47,4,4,0,4,7,6,5,0,23,4,25,23,23,16
a0f4041ccc6a3b1f6512919ebe00613d,36,14,177,27,0,3,8,93,3196,559,72,289,11,122,13,19,25,128,286,78,464,67,284,25,215,62,28,4,126,583,36,6,31,450,1248,307,3,140,161,14,27,0,39,109,48,26,274,240,591,199,106,100,20,180,238,27,56,442,3,159,5,199,5,58,294,0,7,34,47,96,3,158,71,111,50,18,43,112,152,52,312,40,91,31,24,188,1085,75,222,10,20,2911,142,23,57,3154,1040,31,65,765,31,10,5,40,849,44,31,87,67,0,100,531,269,13,12,1135,7,34,5,4,65,24,1309,143,18,64,166,92,434,38,0,510,286,26,1007,177,0
048a59d179f89089b6e3a2d50f389e94,35,11,17,6,52,10,4,54,127,78,21,100,5,17,19,7,11,34,37,20,22,21,16,26,31,6,16,0,21,25,20,6,0,58,94,6,42,47,28,9,4,0,0,27,3,20,18,9,92,7,38,19,68,28,17,3,5,64,0,33,0,30,0,17,24,37,0,8,21,38,3,17,4,33,8,5,40,29,6,34,16,6,44,21,12,13,68,8,11,4,3,132,29,0,13,180,52,5,12,35,6,5,3,12,25,0,10,26,10,0,6,85,47,9,0,65,7,13,0,3,16,0,56,13,0,4,20,20,11,0,0,83,28,8,34,5,15
a2afdab2db82e62d5de07d2f29111f10,33,14,25,15,0,0,0,36,892,208,132,60,5,20,18,12,8,88,52,13,71,50,63,18,89,13,26,0,62,129,17,6,0,48,192,57,0,24,23,9,8,8,9,45,23,12,95,56,291,64,85,30,8,41,9,0,0,146,0,31,0,76,0,21,62,0,13,14,37,19,4,8,10,38,54,7,37,88,12,37,64,11,24,6,8,13,137,21,54,13,6,368,9,8,40,212,56,0,37,64,83,11,8,68,27,0,72,26,9,0,15,246,93,32,0,70,31,52,0,12,23,0,106,30,14,6,43,37,56,6,0,348,88,1,13,21,32
be7fa93e72946b09913f7776a2f1c857,54,0,24,37,4,23,0,42,8484,2836,65,831,0,132,0,29,0,89,344,0,949,35,205,4,176,0,99,0,110,21,0,6,58,43,1606,240,12,42,506,16,0,8,0,269,49,161,355,89,4281,84,119,70,1,417,239,1,45,218,0,271,0,744,0,0,309,0,6,21,52,419,4,0,0,37,44,4,74,39,0,0,1,13,98,24,21,71,235,174,165,19,0,2610,0,0,186,0,0,15,558,55,100,144,55,0,0,100,279,223,0,33,0,0,0,57,0,0,39,296,27,30,225,13,25,480,85,123,0,576,1,0,11,0,68,1,1,8,1
b66b0ebe9c94cc5c0ee68a7c8cb966af,26,3,2,1,0,16,25,16,0,10,0,2,27,2,1,0,22,17,3,0,20,1,22,23,0,12,0,1,0,3,9,3,0,10,14,7,0,1,0,16,0,1,5,5,2,12,9,8,11,8,32,4,25,2,14,1,0,7,1,1,5,12,0,1,5,0,10,1,0,12,24,2,2,8,4,2,19,21,2,7,7,5,19,19,6,6,12,7,9,5,0,1,13,0,0,5,24,0,0,0,0,0,0,0,17,4,7,0,0,0,6,2,2,0,0,44,3,0,0,0,0,0,25,0,0,3,9,3,0,4,0,6,37,7,9,0,39
978c4b2965a576a78cac987d12c9e0a0,25,0,0,17,0,0,6,0,9,16,38,167,0,86,0,18,5,0,19,0,0,12,0,0,10,0,10,7,10,0,5,0,0,0,0,0,5,0,56,0,0,0,0,0,114,0,31,12,15,0,0,0,5,15,26,0,0,0,0,89,0,17,0,0,0,0,25,0,0,10,0,0,4,0,0,0,0,0,0,0,0,0,0,10,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,11,22,0,0,0,7,12,0,0,0,0,0,0,0,0,0,0,0,18,14,0,8,6,0,0,9,0,0,0,0,96,306,1,0,0,1
4a6d7625157c8e66f126e813b0a0fc4c,19,0,0,0,0,0,0,15,0,0,0,0,0,9,0,0,0,24,0,0,0,0,0,11,0,0,0,0,0,0,0,8,0,12,0,0,0,7,0,0,0,0,0,0,0,0,9,2,0,4,9,14,8,0,45,6,0,13,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,16,0,0,0,6,0,10,0,7,0,0,0,2,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,43,1,0,1,1
f5fdc65ce7f21dccce1d5f510ecd0cff,29,12,0,0,0,0,0,0,0,0,0,154,4,10,7,75,0,16,88,0,14,81,771,5,0,88,0,1,19,0,0,0,0,36,8,17,6,0,87,0,0,0,0,0,6,7,33,42,0,0,17,10,1,21,9,0,0,1,11,119,0,37,0,0,0,6,20,0,0,34,4,6,0,6,0,0,6,7,8,8,0,0,0,0,0,0,341,125,603,0,0,0,38,0,0,518,53,6,2,2,2,0,0,0,77,0,0,9,32,0,2,2,5,0,3,436,0,0,0,6,5,4,11,0,0,0,4,0,0,0,0,349,149,0,413,0,0
78efb9db740a56e0b2bc4d4778d4d3fc,23,0,0,11,0,0,0,0,0,0,0,0,0,53,0,8,0,20,12,0,0,4,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,65,0,19,23,0,0,9,4,0,14,13,5,0,0,0,0,0,10,0,0,0,0,19,0,0,35,0,0,0,6,0,0,0,7,0,0,0,0,0,6,0,0,0,27,0,0,14,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,5,3,0,0,0,4,0,49,0,0,0,0,0,0,0,0,0,0,0,0,145,1,1,1,2
236833fbc5a378aae084b64206c25372,32,13,17,0,0,7,0,50,28,33,21,33,0,51,0,0,0,115,9,12,15,26,13,31,1,9,20,0,36,61,30,0,10,6,25,14,0,35,0,5,17,7,6,36,6,26,61,18,37,20,61,34,4,28,37,7,18,70,0,0,1,28,0,13,59,0,33,0,9,1,1,58,8,49,28,25,13,136,42,33,21,6,24,121,11,22,5,10,10,22,10,24,19,11,17,72,46,4,54,16,7,5,1,26,9,2,10,5,3,0,4,81,5,6,0,49,8,29,0,0,3,2,37,11,10,3,13,19,16,3,0,66,26,2,24,17,3
c0d5395792eadbf5f62e8ffb14fa0262,1,1,1,302,0,0,1,0,0,0,1,1,1,0,2,1880,1,0,75,0,0,4190,0,0,1,0,1,1,20,0,1,0,1,0,1,3,0,6,0,0,1,1,0,1,20,4,1,1,0,1,0,0,0,116,1,0,1,0,1,0,1,1,0,1,0,0,0,161,0,113,1,0,1,1,0,1,11,0,0,1,0,0,1,1,1,1,1,83,0,0,1,1,19,1,0,0,1,662,1,0,0,1,2,174,15,0,0,0,1,1,1,1,84,9,9730,0,0,0,0,0,1,1,1,0,0,0,1510,0,319,1,0,0,0,406,0,1351,0
cdb4be857f1f698f7613343f1a9761a3,14,0,0,3,0,57,13,42,7,42,8,142,40,7,0,3,11,41,15,0,56,3,128,65,3,10,14,2,7,6,11,0,0,71,74,7,0,23,55,9,0,0,3,2,8,48,6,29,29,18,29,3,31,30,27,0,0,19,3,67,7,68,0,2,2,0,10,10,0,120,12,3,3,0,3,0,7,46,0,7,4,0,2,0,3,7,62,36,85,3,0,10,28,0,6,57,99,0,0,13,0,0,0,0,13,0,0,8,0,0,4,14,0,0,0,129,4,0,0,0,0,5,13,0,0,0,0,0,35,0,0,52,32,9,51,0,0
0daddf1b0a2e7ae6c3add7261ca7b510,23,8,11,55,8,54,13,24,20,89,23,1116,25,48,8,56,19,27,139,4,574,84,503,28,22,62,10,12,74,42,46,24,7,192,419,11,12,56,423,39,12,7,0,15,42,67,73,46,86,26,5,27,55,233,115,22,5,116,22,631,8,587,15,5,10,0,11,49,0,232,43,23,8,7,5,0,103,7,35,9,9,34,18,17,31,99,239,227,496,6,19,80,94,7,5,98,75,13,69,22,14,7,73,0,19,0,48,220,4,9,16,9,7,27,10,119,7,21,6,78,130,28,21,69,10,5,6,150,37,0,5,110,458,3,21,2,1
108627a3879bcb1138b2c54c39e9f4a1,15,6,7,9,0,123,12,109,6,11,14,15,98,53,0,11,4,63,43,3,371,14,257,118,13,20,28,2,18,17,50,0,0,33,174,18,2,8,8,0,0,2,3,0,12,63,22,31,7,50,25,7,349,65,210,0,0,14,0,3,9,199,0,3,0,0,32,17,0,94,22,11,7,0,0,0,9,58,22,26,14,0,0,19,12,33,378,47,122,0,21,8,76,2,0,77,404,0,9,32,0,0,0,7,53,0,0,21,15,6,14,22,0,0,0,570,0,0,0,32,16,12,8,12,0,0,0,0,13,0,0,14,63,1,2,1,1
691f2dbdac94ad2f7e2486ab73a772af,16,14,9,20,4,77,35,67,560,805,72,441,20,54,12,33,18,141,135,0,441,25,181,117,37,26,108,10,20,58,10,0,0,203,417,18,14,8,218,55,0,0,23,0,44,121,9,45,1352,57,172,38,19,108,33,0,0,45,11,363,4,206,0,34,9,4,51,37,27,185,48,9,14,20,16,12,13,157,4,24,66,0,19,16,8,18,257,76,251,64,19,224,19,0,19,467,40,0,19,6,27,10,10,6,36,5,5,30,0,10,0,96,24,32,7,267,31,0,5,40,6,7,0,22,30,5,12,16,7,0,0,274,628,2,54,0,11
de2cd296cfdcbb16ecb870a7721433d3,13,0,0,0,0,5,0,30,3,17,0,0,5,0,0,0,0,0,0,0,15,0,121,15,0,4,0,0,0,1,0,0,0,0,17,0,0,0,13,0,0,0,0,0,0,0,11,0,5,8,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,8,1,0,3,0,0,8,0,3,0,1,0,0,1,6,0,71,33,208,0,0,0,0,0,0,20,2,0,0,0,0,0,0,1,3,0,0,0,1,0,0,1,1,0,0,6,0,0,0,0,0,0,2,0,0,0,2,0,18,2,0,113,9,0,95,0,0
fc9ef66f439c06896d69d1092d8315fe,4,1,2,2,0,42,4,2,5,9,5,23,3,3,1,1,1,4,30,0,106,6,0,8,29,1,35,1,8,13,3,0,0,24,65,1,0,1,2,1,0,0,10,0,6,3,1,3,6,1,2,8,35,21,9,0,0,5,0,25,0,69,0,0,1,0,8,10,0,106,8,1,0,1,1,0,24,3,1,6,5,0,1,1,1,1,0,4,0,1,0,72,9,0,0,0,0,0,0,0,0,0,7,10,0,8,0,0,0,0,0,47,33,10,0,0,7,0,7,0,0,0,0,0,6,9,0,0,0,0,0,0,30,0,0,0,3
2ce5f984c303607afe63f839e492f57b,3,1,10,1,8,35,2,258,2,5,25,4909,16,3,1,57,1,127,51,0,943,32,7265,281,14,14,31,17,14,2,0,1,3,74,161,3,9,12,1206,36,6,2,1,4,1,31,2,765,4,17,92,48,26,142,1,1,3,34,2,2097,3,801,2,9,18,2,1,24,4,53,19,12,0,17,19,3,9,100,25,1,8,0,3,2,14,51,4531,1550,8012,17,39,12,29,10,0,2320,20,16,0,296,0,0,0,29,67,0,27,0,51,0,323,53,50,67,28,52,0,0,0,0,0,512,22,0,31,0,36,14,98,11,0,3455,317,11,35,0,59
a30dd65fa0f17c9ffe88b70cc66d024b,11,3,0,0,0,28,7,30,5,17,13,8,5,4,0,0,3,16,8,0,16,6,8,18,8,7,14,0,5,16,6,3,0,13,5,3,0,5,3,17,0,0,11,3,0,12,3,0,33,6,17,7,10,8,9,0,0,7,3,8,0,22,0,0,4,0,8,7,4,15,12,0,5,3,4,4,20,18,0,6,15,3,15,12,7,3,11,0,9,5,0,0,0,0,3,4,14,0,9,5,5,5,0,0,24,3,0,14,4,3,0,12,4,6,0,28,3,11,3,7,9,5,16,0,4,3,4,3,0,5,0,5,6,8,3,4,21
4c8288bfbd76958c0c094d87b97650f8,14,9,0,301,1278,9,5,0,12,17,15,8,18,12,11,347,0,8,42,22,0,47,0,10,5,8,7,6,131,0,32,3,6,20,5,7,246,7,8,8,16,12,0,12,94,0,90,14,14,8,6,0,7,15,24,17,9,10,18,21,17,59,6,12,12,164,8,15,0,60,28,7,6,6,0,0,7,9,0,0,0,0,0,16,0,10,5,13,0,0,6,0,5,0,0,385,342,352,0,0,0,0,0,111,169,208,0,0,87,0,0,217,329,0,561,398,0,0,64,0,41,0,545,0,0,148,374,0,365,146,0,305,1960,5,69,4,21
fbbeae3dceada6928b2cdc472f5d9901,122,0,0,325,7317,0,36,0,1864,940,904,266,40,183,0,105,0,0,87,41,360,541,88,0,519,0,1352,0,331,0,0,0,0,0,889,0,15503,0,161,0,0,0,0,0,210,77,213,0,806,0,0,0,38,75,119,24,0,49,63,219,0,123,0,0,0,9870,112,0,0,225,48,0,21,0,0,56,24,0,0,0,0,0,0,157,0,0,75,41,75,0,0,913,0,0,568,4,1,1,4,1,3523,114,8,1,1,1,208,649,1,1,0,2,1,90,1,2,42,2299,1,1,716,1,1,554,17,2,1,7,51,1,0,2,727,21,1,1,4570
