	TL1a_FP_140	TL1a_FP_230	TL1a_FP_207	TL1a_FP_128	TL1a_FP_129	TL1a_FP_206	TL1a_FP_242	TL1a_FP_86	TL1a_FP_266	TL1a_DTT_169_Re_extracted	TL1a_FP_159	TL1a_FP_98	TL1a_FP_75	TL1a_FP_141	TL1a_FP_195	TL1a_FP_158	TL1a_FP_62	TL1a_DTT_127_Repeat	TL1a_DTT_157_Repeat	TL1a_FP_231	TL1a_FP_284	TL1a_FP_74	TL1a_FP_267	TL1a_FP_171	TL1a_FP_87	TL1a_FP_99	TL1a_FP_194	TL1a_FP_63	TL1a_FP_243	TL1a_FP_285	TL1a_FP_170	TL1a_DTT_284	TL1a_DTT_231	TL1a_FP_205	TL1a_FP_85	TL1a_DTT_267	TL1a_DTT_139	TL1a_DTT_171	TL1a_FP_127	TL1a_FP_73	TL1a_DTT_74	TL1a_DTT_158	TL1a_FP_193	TL1a_FP_139	TL1a_DTT_141	TL1a_FP_265	TL1a_DTT_129	TL1a_DTT_265	TL1a_DTT_285	TL1a_DTT_241	TL1a_DTT_159	TL1a_FP_157	TL1a_DTT_243	TL1a_DTT_205	TL1a_DTT_206	TL1a_DTT_62	TL1a_DTT_242	TL1a_DTT_73	TL1a_DTT_195	TL1a_DTT_63	TL1a_DTT_85	TL1a_DTT_86	TL1a_DTT_193	TL1a_DTT_207	TL1a_DTT_230	TL1a_DTT_75	TL1a_DTT_128	TL1a_DTT_283	TL1a_DTT_194	TL1a_DTT_97	TL1a_DTT_229	TL1a_FP_169	TL1a_FP_283	TL1a_FP_61	TL1a_FP_241	TL1a_DTT_140	TL1a_FP_229	TL1a_DTT_99	TL1a_DTT_87	TL1a_DTT_266	TL1a_DTT_98	TL1a_FP_97	TL1a_DTT_170	TL1A_DTT_673	TL1A_FP_638	TL1A_FP_626	TL1A_DTT_675	TL1A_DTT_626	TL1A_FP_685	TL1A_FP_686	TL1A_FP_674	TL1A_DTT_674	TL1A_DTT_627	TL1A_FP_625	TL1A_FP_639	TL1A_FP_673	TL1A_FP_687	TL1A_DTT_638	TL1A_FP_675	TL1A_FP_637	TL1A_DTT_639	TL1A_DTT_687	TL1A_FP_627
TL1a_FP_87	3.375116061418533	1.138461454583742	3.1875846621120845	4.500783917602835	3.7304814918970495	3.275518326525364	2.787636859176352	0.7737503252248044	1.9352045443942445	1.277704584674454	2.8951783719432185	2.868222830715142	1.924537643646135	2.7971029946779726	3.538916686413078	2.83570406228372	3.1369584245618234	3.5169604623302257	2.77714992084875	1.2813606644797968	0.81405026154042	1.5622413241329716	2.2371489709672323	3.4837511398851695	0.0	2.5941021040000076	2.169369525045658	2.939668228603385	2.6192458619602945	1.2130768188660912	2.320733639010866	2.304270210411669	2.4476376774221382	3.0409298850897275	0.6325291927111466	3.28075535546318	2.7088461228628016	2.9267445404618053	3.257553505067246	2.9545869483472025	2.4302020721851996	3.2182000141579534	2.18835260871051	2.918424856409801	2.961474689320667	1.8739116345525046	4.102471333602725	2.986492712777763	1.7445325908927956	2.567697721368826	2.9741540956999115	2.6696393734216626	2.804543650357072	3.6232655112360783	2.8796737172148803	3.1158248660143046	2.399725442077511	3.1090715310597234	4.579747132503915	3.0773256390260233	0.7677699015415956	0.6357426247633714	3.7567303991706487	2.420601323706251	2.039111205770471	2.281005554997843	3.4156336571166706	1.7952669500097638	3.1825015270546495	3.08494633571243	2.4509803613438654	2.6655109186760884	2.0700656754256612	3.1122547335886366	3.0633241965369176	3.394316312811276	0.561603390624292	2.2911599046453976	1.167639619218864	2.706166217537738	2.92239537812602	2.6674599879500067	2.61047557521656	1.152952628567827	2.0094843447749438	0.8202784770814665	0.31229837858471493	0.457553802224296	1.629137945185358	2.2744635216486073	0.5075975574671796	0.6429959583444557	1.0210434565022426	0.23631349308629776	1.474828808297445	0.21085191411944504	1.6398062262787354	1.5957618112960124	0.9961382030894703	1.9441493155456082	2.6897654612474957	1.426131152122975	0.6976631060549551
TL1a_FP_99	0.900496165523767	1.8585905145515529	0.7759173202416513	2.935065424746695	2.3761940260898653	1.2814179899268527	0.3142258565488576	2.3207702851134653	1.820221630773317	1.9949391144854083	1.71581104098322	0.29759765579813635	1.1123850177994496	0.346317473128689	2.2215383557001784	1.756188775052704	0.9690944387008736	2.129121942109742	1.5661236363469413	2.069829093299404	3.3264380775913747	1.9790906790751557	1.873558232841518	1.5021852682139853	2.5941021040000076	0.0	2.242651600053675	0.63023506484161	0.3966001324272014	2.604565927617109	0.592463273106504	1.7677531776288375	1.2257385120453683	0.6949304192012092	2.080507614549032	2.2419563906097766	0.7521414227849965	0.35524073740462975	2.3304153317944802	0.5053858572249523	0.9261210331834511	1.7373072913859122	2.0784266370092195	0.6489736111550432	0.6615553104497249	1.870188424252325	2.6131009912938796	1.6709052983297354	2.139628137125046	0.2564534930582478	1.7278722620863882	1.6249396412478212	1.1122602490669513	1.6728809040060955	0.5332210046337409	0.5593546535617833	0.9230265019459313	0.5260135605555479	2.9096644599088615	0.5083448060534185	2.2235718453052233	2.047354796915599	2.278358602632038	1.0666240521013115	1.185148739359605	0.3944370222028769	1.9057193919260942	2.3595659858383518	2.0093564871585077	0.8623299506419383	0.3524092293065536	0.2424055292721511	2.3696306011946926	1.3354188460480385	0.5707922869123496	0.8977943526125587	2.4343755962326235	1.2142966398711035	1.72895086314144	1.2716204400276274	0.383552969155791	0.1661667762003403	0.7810334147837142	1.8522739877317604	0.9036895542627824	1.8354488211612026	2.3630847419040166	2.138582453899643	1.0795421577555904	0.5986093597535699	2.172561733519357	2.084187517727454	1.8100178592596452	2.4272058476996885	1.217143469613893	2.7048831483250027	1.1359908058059536	1.079716391898917	1.8567986617077128	0.6883802965330462	1.0258653999706193	1.2534423353911945	1.960803361780667
TL1a_FP_194	3.1049398707514375	1.1366795641059884	2.997162313322149	2.621186784213266	1.9106202502855927	3.4089082529194665	2.551532802862668	1.5598526927137855	0.5420774693503134	0.9213437520870364	1.297889447710892	2.4765123148089785	2.467962997501984	2.5820908653262173	1.6352434845036623	1.089756457340971	3.1681041055745327	1.778991095796128	1.472390667772894	1.0480442488107833	2.501021036419061	2.56398201095706	0.6918331029080903	3.6982609300493374	2.169369525045658	2.242651600053675	0.0	2.85787431379602	2.562593059978331	1.9387645716992001	2.267670299353015	1.2251026408294212	1.1254066465640495	2.925776330539028	1.622825538279153	1.5967847036126386	2.8805964281648246	2.554054472481413	1.5305735361396149	2.7006671262664717	2.816751787290524	1.7297854268787105	0.2967347019955928	2.8545192603040848	2.8944021358391834	0.49344744968048915	2.3635151367566665	1.5344846002832075	1.2889648534471032	2.0230507612938022	1.3355918926915258	1.024373340997896	3.1898400288210023	3.830662958717257	2.7695666097532956	2.738703870059202	2.817763277882029	2.5801438705544744	2.7366268100002666	2.4464638495591693	1.5686513075650244	1.6441384857973418	1.8444264509201524	2.941347604899651	1.0741049065077128	2.2236086926715504	1.796758653483849	1.3609344964344863	1.310613687004157	3.0041920118687573	2.225420844370802	2.4256198718396544	1.4758867474285013	3.4406033032013235	2.7642426853117947	2.5937180548491847	1.6245897488593455	2.8793574868708625	1.1877649939271846	1.2851825749195065	2.5867466241361727	2.400306676560106	2.108038383590377	2.42477945094049	2.47288201670608	1.6419847692206744	1.9345302562439974	1.9125417964534055	2.0673062505402218	2.4518593137346865	1.7214580445879912	1.7555849410036515	1.9950724635304249	2.2158205344527415	1.9435886173964403	2.3536758975775145	2.2421372976770644	2.130049173257403	1.4378628782140659	1.9872540300496664	2.9918201316264845	2.04248562980718	1.7519117470533652
TL1a_FP_63	0.4529472846015487	2.3660750262581174	0.2601507912839462	3.3316091585352776	2.839460791754627	0.7047986885549494	0.32181189843110286	2.753223292345353	2.4104676965222787	2.5334103330995896	2.2476930380873004	0.5145570740171164	1.2643901396544692	0.3406253186263899	2.7382558368389502	2.3294969069175977	0.35272025132838825	2.5975716923245735	2.0493907245158183	2.579018604040267	3.6848988192334926	2.213526234184662	2.449555237649562	0.8750979468419742	2.939668228603385	0.63023506484161	2.85787431379602	0.0	0.33892541192100867	2.96894654530938	0.9215713578902414	2.261092388109255	1.8431400729025182	0.10367497113107521	2.500962964334511	2.723500327444049	0.36042926063020664	0.4296462086544767	2.8254720842045202	0.26309747983286746	0.7843229053693836	2.188088012242375	2.682686149888701	0.09423607746105057	0.05955884301244688	2.4620971143072365	3.0029473087172867	2.152940420183946	2.6024134357237516	0.8673141333150488	2.260519005967187	2.207390219557911	0.647561660770981	1.0610708277914398	0.1404253309194969	0.4367362635171092	0.7493314328155518	0.5998879327466232	3.280697630585612	0.7536511668563559	2.649211023016025	2.4633012693461964	2.7824574521971845	0.8343037677307568	1.7886026624138722	0.760355302709949	2.359075809087594	2.817904385038056	2.5610433812011126	0.36524710027910806	0.7841866172845698	0.5142570905663362	2.8107399959619404	0.7693659241868025	0.30060156862691606	1.0219606055168013	2.8774599720589866	1.1440454290829616	2.234310806585485	1.8771221837712928	0.366821730654064	0.48650944994649864	1.2334461182981717	2.074471032687469	0.9693500955743355	2.2416017651655524	2.732107335923138	2.5013777821404064	1.404280086125018	0.7081718110983544	2.5807259991183265	2.4674404348115644	2.1078039796034056	2.742854385472385	1.5832678291376796	3.0169507179344097	1.3732128731936168	1.3470033348590928	2.2994358131130483	1.1076231940832553	0.6518104045581831	1.570906832724082	2.3424081765173255
TL1a_FP_243	0.7559807429910013	2.0329378615782665	0.5760909266225612	3.2716752604255466	2.7213516359102	0.953892840495803	0.23458846586697357	2.427547727560585	2.11259846750796	2.2028240740141216	2.0594953495297017	0.4480005340512628	1.0003379989753944	0.2609171666080885	2.5940784581835983	2.1214909342104646	0.6467427319606637	2.471959197073592	1.8668156532834397	2.2565804663899813	3.3666559223552217	1.944163819091288	2.1798281369301455	1.155078554987931	2.6192458619602945	0.3966001324272014	2.562593059978331	0.33892541192100867	0.0	2.674624944338424	0.6519571440363453	2.0195787530814893	1.5961979455408475	0.43666875017470047	2.168783420606167	2.5624434805287857	0.36238672347258954	0.42708005776311775	2.6533167897110204	0.3828500487045036	0.6391851168190544	2.058566300280673	2.3966005530058805	0.3447402701783805	0.3669176491735231	2.158439196929914	2.929109806095342	1.9908164346594146	2.318294511518838	0.6439030159368145	2.080278427294278	1.9845359312563724	0.7199123914901837	1.338775893363014	0.271332480806318	0.5625425452667232	0.601890539423548	0.6578365518577639	3.239037977836103	0.7462068626406196	2.3239031619139463	2.1311058292953917	2.6602005839043885	0.7254088465154033	1.4960577656271068	0.43309101634817293	2.2414035337390628	2.535526548014447	2.382538397399426	0.603524713464267	0.517845142772222	0.31591320725174	2.550426688677356	0.9568685421239688	0.47833818418669105	1.0907090960176973	2.542710067953293	0.9833219874671476	1.8997204200678308	1.6631804340846892	0.3900141253437512	0.2798542529438299	1.0329991055188197	1.784394930255407	0.7011264449891991	1.9116745806342195	2.4083332965931277	2.1763242460412746	1.082981369901677	0.4143022455810418	2.249000029688317	2.143752460645603	1.8062905115692796	2.4281874703608035	1.256447246362451	2.7047448562789542	1.068309089418493	1.0303674776280916	1.972600337876995	0.7726354527263796	0.6695628256851425	1.2492742279553721	2.016886792690902
TL1a_FP_285	3.3630580483894317	1.1520364375585497	3.1710133288357336	3.9045892502572808	3.1326613150032387	3.2057280853935213	2.7995950140597485	0.6851876239120624	1.6124780664640934	1.2286757803182249	2.3792562552757177	2.900115514430989	2.408794373514216	2.864119935292924	3.06678934289812	2.414418946173717	3.1347133950580255	2.9399238579322335	2.1937038961678414	0.9525658011318237	1.2624770796963953	2.483638402774365	1.7419369548829526	3.5222205088897893	1.2130768188660912	2.604565927617109	1.9387645716992001	2.96894654530938	2.674624944338424	0.0	2.6049327332273977	1.6134649831728012	2.258703578831694	3.053138883326656	1.0437619220317687	2.587368520665274	2.8369724186101792	2.9241308309963867	2.553648082042218	2.9030611485963402	2.7468520057798207	2.6512786680143994	1.834779709251218	2.9194557301435973	3.010909077462611	1.5952827032997432	3.4333083831287317	2.4151105643074886	0.9000309442412806	2.520365343154109	2.481987987039323	2.2733243152899703	2.980994550631897	3.581714677886834	2.94243761822595	3.1327603742287935	2.663608867635066	3.0294495591201547	4.000530713627672	3.026988548563879	0.7110724177535638	1.0827718852279344	3.3790888655162443	2.6925655006848626	1.8702550896347958	2.4291229395385003	2.8636961436232293	0.8517502218946421	2.73443451199798	2.992813981744231	2.6217226130217988	2.7624751274341857	1.0713639176312773	3.1390906795945255	3.0136054426794887	3.183795559655039	1.0832999491629265	2.767743966634162	1.2376748180906556	2.5564759483095765	2.891718837008975	2.714170067039561	2.87110941456371	1.961595065132568	2.195093284967227	1.0890506756725666	0.9921632475577008	1.1696963530274735	2.0341526975873228	2.4761228066252423	1.117291414725279	0.8807781062981022	1.001058732667558	1.2454837780294128	1.9256243198224319	1.2203188911206306	2.0574897086704045	1.8637585149599094	0.9228075013599999	2.157945898148216	2.667797943574466	1.8670898125421433	1.0065452142808522
TL1a_FP_170	1.2482749724137503	1.7487298557388895	1.130587433221623	3.374438640733002	2.789323074660463	1.567090081855512	0.7307767449759642	2.2032026593001004	1.8962256975021916	1.9028773067098237	2.071694739230712	0.7088106368432578	0.6334189873725775	0.6527545837917492	2.5681073875650418	2.042029601387365	1.2405632079786022	2.5463275783744423	1.9694270265359557	2.040624266585549	3.1051888826674126	1.436563457869516	2.0549343051209865	1.6856949405469843	2.320733639010866	0.592463273106504	2.267670299353015	0.9215713578902414	0.6519571440363453	2.6049327332273977	0.0	2.05505121017333	1.419110755893285	1.0098144642440618	1.8784765476964107	2.636941945537757	0.8246425873431171	0.8077419595276335	2.705065013445799	0.9571480941108774	0.6629961416628547	2.1868841078627543	2.169203727805017	0.9659578669080398	0.9200728691617284	1.9156886893400107	3.082451569683326	2.0876919913097733	2.2766285695985164	0.7163102612387612	2.0856300063625453	1.8942850750517397	1.1074473333306665	1.9147174141138394	0.794503563198191	0.9322588182946785	0.7437345124274893	1.036504152870121	3.360868015030453	0.9776351791585521	2.105150840863899	1.8361720063908318	2.602759930418472	0.8991246770431639	1.3004295392290879	0.32454593788475466	2.345271514807809	2.492836907560463	2.3210781141262795	1.24700321184036	0.2523608213577204	0.4932469711899364	2.571656101462823	1.498943856337338	1.0166086332515156	1.4409744876092145	2.2152816376528106	0.793637254749932	1.6068467865156817	1.4758820186679402	0.8612835414804028	0.5755288016621241	0.5638340302662294	1.430180552201627	0.7779312153590827	1.658205749529939	2.1409969801505033	1.8849382488924202	0.7029881115761298	0.4391121073870726	1.9368899981011836	1.9209322076249795	1.7168943208715584	2.1490723612234497	0.8479015337200384	2.438915576246175	0.7721196901432371	0.8533878585740291	1.7648604612281844	0.447284519306898	1.2164679046051041	0.9114602374401657	1.7804325729822508
TL1a_DTT_284	2.497489950510038	1.280829369175038	2.3670387827702863	2.3128186050660013	1.5435424947916454	2.629875375115739	2.0051391477168994	1.5951233644946554	0.7891403595933868	1.2553655989033794	0.799185662565655	2.0138287214271227	2.285890913447837	2.094139880159183	1.5150510602068488	0.9284036824131091	2.488050233363121	1.3354252633771	0.6051145994332996	1.1177021040678496	2.6850320105945586	2.757232517588094	0.5463438401313244	2.9925920440548257	2.304270210411669	1.7677531776288375	1.2251026408294212	2.261092388109255	2.0195787530814893	1.6134649831728012	2.05505121017333	0.0	1.0354875858498178	2.3128762080996768	1.7127095359677653	1.0298023189157244	2.332031442290204	2.031816327799308	1.033916496074888	2.069364374583694	2.433356000344243	1.0455520254447062	0.9338723041328894	2.2221788767926816	2.313636368970086	0.8827591620802006	1.845879819515719	0.8091019988262156	0.7415404209223097	1.5675990979765968	0.9081653126630486	0.822398435617798	2.621317021049176	3.0458344335129244	2.226772630832383	2.226963837436506	2.3706820533318997	2.0116263639359873	2.396868541226708	1.9683891023789235	1.5599405961627557	1.727537262799908	1.8462767182420576	2.4693458456193245	0.9007327444676902	1.844508363548864	1.2518885393549546	0.8911391596735904	1.2158873630273026	2.2655086848488564	1.9266848321152734	2.002602917080315	0.7747870167274578	2.7197687009906244	2.1429257045906263	1.963638424703246	1.9111544724174492	2.6174710229289335	1.2876275733845715	1.283106717917638	2.014117400217889	1.9244584833699474	2.0840151890502723	2.411889900319822	1.9935859562647171	1.583975826153304	1.994589321163673	1.959425560294111	1.9121552200431213	2.039061924367663	1.859180120813783	1.6855231595888494	1.6141296842597437	2.263481734088054	1.8719925647070386	2.4217634378879125	2.0210824253634767	1.8025892442963205	1.3236793576004136	1.7198324624458934	2.2657325195936937	1.8983511767260055	1.6777935716636507
TL1a_DTT_231	2.023582329789121	1.3567916370068036	1.941061335929285	2.207973337939139	1.5241545631140168	2.427483771369722	1.5250570542342767	1.9228319164582115	0.836604314804221	1.3331881811714448	0.7672696784562035	1.417253073896948	1.8381893812268224	1.5607461931126554	1.2568715234465149	0.6444918977398082	2.1612372794259915	1.2999159799565323	0.8614951373659915	1.4422219216057526	3.0238412212260997	2.312899148856659	0.8330490130020664	2.7041227361935243	2.4476376774221382	1.2257385120453683	1.1254066465640495	1.8431400729025182	1.5961979455408475	2.258703578831694	1.419110755893285	1.0354875858498178	0.0	1.8948197837303582	1.8219280413047012	1.3468583371589047	1.948491818266953	1.488598970828574	1.3857439100799	1.6553353199757133	1.9944469095308255	1.0584186484492106	0.9603635921073923	1.8476690501511632	1.8799248667204445	0.898919746894011	1.9174484769421967	0.9150431321378021	1.5250077727499076	0.9779121044982746	0.773685933442171	0.4995184115137335	2.294863425037984	2.8382244960817444	1.7560200540188504	1.6587959772873762	1.9987474245305548	1.4792118038556927	2.2524367373894254	1.3370857368009275	1.8665940607515321	1.8145923568709195	1.3883348548586767	2.140894908149319	0.42803318571121474	1.3406012499098598	1.173029746755423	1.712728456938622	0.9499312311857013	1.9908844156439596	1.2876086602995913	1.4237001356442982	1.724986516369837	2.5084150286170983	1.7002528791148583	1.4782710190884698	2.045714448774736	2.158124880368433	1.2896474255514772	0.29881380629725696	1.52773141507165	1.3871463023144823	1.213472871946902	2.1916513218183113	1.756220073329993	1.6742812208764264	2.177720416382157	2.0355319058035755	1.5303847885623865	1.6107444844065935	1.9408575315553738	1.8980027341035484	1.86990092912278	2.3810390334338924	1.5077188347370105	2.612128197045618	1.6979825875009193	1.5854059958495361	1.5414764129349192	1.2531615893820873	2.1131131888891863	1.6101211629469823	1.8228342891073268
TL1a_FP_205	0.356955941229587	2.4566291503962496	0.15923425990742246	3.3167187932696716	2.844071971634322	0.6647079161709668	0.3808134997403219	2.8463211066118084	2.480368487895956	2.6207617818361566	2.2774113585732385	0.5470214871889332	1.364421024547175	0.40265973265354704	2.751456213393505	2.3653122122784738	0.3090668885116424	2.6053696967175966	2.07948704415488	2.6640171406539523	3.7834827911205626	2.311805714263885	2.5082646515655203	0.8287050862982893	3.0409298850897275	0.6949304192012092	2.925776330539028	0.10367497113107521	0.43666875017470047	3.053138883326656	1.0098144642440618	2.3128762080996768	1.8948197837303582	0.0	2.5989209791157912	2.7433939836014476	0.44466292043438954	0.44863341806106183	2.8487618828279984	0.26595112729129805	0.8739954687102782	2.199238960980237	2.746890692136887	0.1440486103611002	0.11165725226974618	2.5344062417412836	2.9935549202722966	2.175053321930875	2.673433166330802	0.9214190824997242	2.287332979324345	2.248797016537559	0.6960286998478605	1.0074104525598042	0.21565901902941023	0.4149660187821106	0.8410341628254212	0.5807644471760384	3.2603558590639934	0.7500803509264943	2.742656151648817	2.5617541972592917	2.789029687016804	0.9185399765857899	1.8573807565802005	0.8555996523780922	2.3652673416246266	2.8884096831115	2.586092257445357	0.3246229664773501	0.8643866282272746	0.5849773658562317	2.8729937241175643	0.7655009003460795	0.2665753924526334	0.983233277458441	2.9753127491648974	1.2315159700499823	2.325762250416396	1.9181577453961973	0.3835933943099117	0.55490427138858	1.2917354766599853	2.1775149365285724	1.0697377903537089	2.339072382474974	2.831444672068746	2.602156544098092	1.5068787409399529	0.8113252266711609	2.680191920977901	2.5642304546200476	2.2014780907054496	2.844347042851999	1.6852237490952666	3.1177533224685874	1.4768617088924325	1.4492893553562396	2.3916328789599115	1.2052499447727831	0.6995450946782756	1.6740651446994224	2.440237859794679
TL1a_FP_85	2.9140537525670704	0.520618106034787	2.734490265945297	3.8742378883693274	3.1068849971542685	2.8993341722042048	2.307147510235313	0.42514380411989044	1.3274131032257546	0.7042458158898606	2.267422042436774	2.3659028822081467	1.623745183913938	2.3263544469573514	2.9129787120387833	2.2077445142943097	2.731991609998973	2.8906907466532163	2.1594015244006375	0.7307368243092461	1.2730470080544625	1.5049623937071566	1.6299138793597203	3.141972919251445	0.6325291927111466	2.080507614549032	1.622825538279153	2.500962964334511	2.168783420606167	1.0437619220317687	1.8784765476964107	1.7127095359677653	1.8219280413047012	2.5989209791157912	0.0	2.6726958779559795	2.324320933523573	2.4273496407870767	2.6552959277734995	2.4750566239864327	2.1035539284698497	2.5937159831643593	1.6069773484976246	2.480514355085399	2.5287586891165477	1.2740341954739631	3.4820325594034913	2.363425404424425	1.2455007890487275	2.017018101881971	2.344590193104235	2.039753235796809	2.487007825014335	3.2810521912200983	2.4343972920631325	2.6264553238465598	2.072850414304385	2.5855645303254753	3.950477936965854	2.5395604682720347	0.35610236068954115	0.05320219619955681	3.131099589212417	2.1263415397007277	1.4116271245803427	1.8135206752699642	2.787430067461621	1.3467503164511196	2.557341496476689	2.6468736965722655	1.9686330141251354	2.185405402869544	1.607613791757461	2.7852097666538898	2.5804598938617236	2.8327431043728817	0.39025478086377224	2.036191922156962	0.5389118638885053	2.0874649150204556	2.4270766971011226	2.177027416998581	2.1158357990083045	1.0983321965209347	1.6516374092177362	0.2690496277621203	0.3609942909609854	0.30251857760945006	1.2413066289737789	1.8658694656802461	0.14746512235954623	0.24045019339535365	0.6981334862929526	0.6079599437443023	1.077987362980965	0.7969999230169279	1.3058893283674613	1.2097126300407117	0.4028140273919332	1.4711321254112333	2.3302872443332316	1.0622205069898247	0.24172324026384992
TL1a_DTT_267	2.80347336439226	2.186049604485106	2.7413755530317214	1.3255375747540112	0.5842673841755938	3.105579487675382	2.4572375168275147	2.5620130448198197	1.449720392583398	2.0976263723990707	0.5850152447658108	2.3925913820975238	3.0394741369467	2.544639066930741	0.7529149565814957	0.766658980214069	2.9496454667317495	0.4814441231878307	0.7214756475156994	2.030527088325658	3.632074497114913	3.568257019040195	1.093299234222283	3.4594486735347525	3.28075535546318	2.2419563906097766	1.5967847036126386	2.723500327444049	2.5624434805287857	2.587368520665274	2.636941945537757	1.0298023189157244	1.3468583371589047	2.7433939836014476	2.6726958779559795	0.0	2.9092709158311165	2.4036054765710904	0.1398373095276926	2.4779165174855797	3.0950061152659236	0.5887689833086469	1.3500191043215992	2.697529229266584	2.7744368982715057	1.541559212776685	0.8763314742363447	0.5733440330401431	1.6916446070370186	2.005546830350864	0.6003702784275499	0.8759596618259989	3.236553427121273	3.493245765841131	2.690723684480437	2.548475442003273	3.0521728099730203	2.2805741137638345	1.4363384582850094	2.2068840030975516	2.5386622855631416	2.686957961375276	1.1392122191503953	3.1707695491174426	1.5399700811000976	2.4599840367132737	0.5787932177924259	1.7702952990819627	0.683170216777878	2.7054554691447636	2.451426307042591	2.4762420213241527	1.5860026128503526	3.2813444594828383	2.5081335323496146	2.0302107807323586	2.8325213803440454	3.3277910683428398	2.1902927114440778	1.3945662570921102	2.401745215290469	2.395940775992161	2.4811757409876494	3.320420571881824	2.770769586165607	2.5570250015278453	2.978153042598571	2.9342127836522818	2.7132344497862877	2.6991657142700975	2.8142520190091584	2.6813319480497064	2.6287989375765273	3.252923103317453	2.6941687715160563	3.415268679258849	2.8439226697359863	2.6552314445143375	2.3065676524203207	2.430425948704738	2.899954902397149	2.752633068763662	2.666497316567497
TL1a_DTT_139	0.7789166883663595	2.2599557377641095	0.5996985098377754	3.610908048719145	3.0736323322602295	0.771488025399478	0.5321622467848676	2.6040211005442364	2.425122419426126	2.4498468054116582	2.415335378309307	0.7346174019747475	0.991399941876172	0.5130277963990726	2.954328658598515	2.481090254445265	0.49317656570662477	2.8246046488250487	2.2085225808926543	2.4987314793822324	3.467903437390776	1.941552161919568	2.509333337449355	0.8897362606679726	2.7088461228628016	0.7521414227849965	2.8805964281648246	0.36042926063020664	0.36238672347258954	2.8369724186101792	0.8246425873431171	2.332031442290204	1.948491818266953	0.44466292043438954	2.324320933523573	2.9092709158311165	0.0	0.698116339164575	3.0008591754123035	0.582675815230501	0.46354620426958804	2.4056028961215183	2.7218941181841987	0.36553654878866376	0.3481734902419735	2.4653654369798637	3.2658225317651084	2.3392226823295332	2.573629256802682	1.0037599856734643	2.438618258644905	2.34150701120571	0.3611448359893841	1.1050781250239479	0.36750214853227875	0.743992745786137	0.4032857855716831	0.9187285318603194	3.5716826160592006	1.0356118465732478	2.4972875737068168	2.282792083893502	3.015785557442942	0.47452330764909395	1.8224306593773099	0.6826738730104184	2.5913863441962794	2.7866624161649898	2.7445766322877856	0.5935366561534936	0.782010255170012	0.6074722006364283	2.8109904512222004	0.6758017108141714	0.6499689252848603	1.3568750807459162	2.703821282091145	0.8253013871109661	2.1250240418533335	2.018102573219125	0.6552435328151629	0.6144748523618924	1.2710054666057564	1.7870935681342217	0.7062924868987861	2.0677505788782806	2.5251095434418334	2.2867424268624186	1.1920887125062802	0.5029901373769489	2.3895021659252946	2.28486899617273	1.9176575504639934	2.5008456944162587	1.3815370050067706	2.7741000230459245	1.1214097583966827	1.1252633608299856	2.166095176866726	0.980879672062853	0.5055999962863788	1.3463726969740015	2.1556452976555835
TL1a_DTT_171	0.560295288272788	2.2125827266896025	0.47671634150550835	2.9652510119130033	2.478269771128051	1.0877563779372699	0.19566067073517976	2.6669980194058236	2.1416891328152725	2.3473152091869602	1.9075701592733627	0.12991102708314684	1.3271274056022178	0.2212172564629097	2.3489926816996567	1.968056008711575	0.7530578234550527	2.2408330677190147	1.75701963514325	2.416395398864298	3.6642412827070685	2.227436094840208	2.1648134421671785	1.2748365359011287	2.9267445404618053	0.35524073740462975	2.554054472481413	0.4296462086544767	0.42708005776311775	2.9241308309963867	0.8077419595276335	2.031816327799308	1.488598970828574	0.44863341806106183	2.4273496407870767	2.4036054765710904	0.698116339164575	0.0	2.505240524016629	0.27385682172973963	0.9927708075647522	1.8574516582208707	2.383383710961755	0.4725476111072628	0.45331622445272207	2.1969583003314663	2.666333465525524	1.8334704568981064	2.4504172219923595	0.5324252248973389	1.9078390680080812	1.857092272416846	1.0400473114358875	1.4453668244309714	0.3506612247699968	0.21192749199013605	0.9943540456875566	0.25687041964801727	2.917436142884958	0.3382471778020263	2.5687443502323335	2.3933053070067	2.371892383590803	1.1217624551119771	1.5068878822839078	0.6711283315658823	2.007804499750783	2.6688458824975925	2.181168428473677	0.6636611885981549	0.5876307612872779	0.3174652255293623	2.6563872270337154	1.1941133468986957	0.27181615031798095	0.7132636355948395	2.785248822389566	1.3184604132613356	2.0835296361144726	1.4851479225489852	0.11119711330532739	0.2660135855846143	0.9401307861427188	2.1296997210484516	1.1093962780405968	2.1786893924069752	2.7009021403846813	2.473660065772285	1.37903804422949	0.7806331116415764	2.517287920620162	2.423183591368703	2.1223955711440623	2.7516221814281705	1.5325474403904744	3.029954115941407	1.4096602385285162	1.373628644881435	2.2030506075661505	1.0102293442526051	1.0027367266040348	1.5602596834814064	2.29947974807406
