metadata	feature	value	coef	stderr	N	N.not.0	pval	qval
Type	MF0079	Mucosal	-1.18517250566531	0.191814807950395	54	10	0.000000221131551399123	0.0000785017007466886
Type	MF0036	Mucosal	-0.397329755673717	0.085261338771553	54	39	0.0000318862733241377	0.00565981351503445
Type	MF0049	Mucosal	-0.379469724605583	0.0837514842524538	54	54	0.0000482660270491586	0.00571147986748377
Type	MF0090	Mucosal	-0.44260497540566	0.100161062079816	54	54	0.0000692303340309909	0.00614419214525044
Type	MF0092	Mucosal	-0.418425017281368	0.0973440501404488	54	54	0.000101359981476529	0.00719655868483359
Type	MF0050	Mucosal	-0.304318426492807	0.0758772032534908	54	54	0.00024508484517498	0.0145008533395196
Type	MF0040	Mucosal	-0.757988615532062	0.206099197252923	54	8	0.000657007204489187	0.0333196510848088
Type	MF0061	Mucosal	-0.263687509963206	0.0759624098666503	54	54	0.00122347244669978	0.0445463397839889
Type	MF0028	Mucosal	0.273796871827194	0.080563126091335	54	54	0.00148720207501379	0.0445463397839889
Type	MF0103	Mucosal	0.360772022222507	0.105828291069935	54	54	0.00143948483830949	0.0445463397839889
Type	MF0065	Mucosal	-0.309621460382316	0.0884050718308534	54	54	0.00110857550535313	0.0445463397839889
Type	MF0038	Mucosal	0.250699943507681	0.0739021769639399	54	54	0.0015057917673461	0.0445463397839889
Type	MF0041	Mucosal	-0.214317603233004	0.0659786995475098	54	50	0.00227204485482491	0.062044301804834
Type	MF0074	Mucosal	-0.389361576728257	0.126443256707621	54	54	0.00364643734428317	0.092463232658609
Type	MF0011	Mucosal	-0.23150895868398	0.0763349833430376	54	54	0.00413053961284566	0.0977561041706807
Site	MF0036	Ileum	-0.29114707734745	0.0989694855870597	54	39	0.00533769446660138	0.118430095977718
Type	MF0098	Mucosal	0.526219696506402	0.180891192920762	54	18	0.00573955426086588	0.119855397800435
Type	MF0073	Mucosal	0.275739216529736	0.0958185921498899	54	53	0.00624932293419531	0.12325053564663
Type	MF0033	Mucosal	-0.212487639047843	0.0777138261241807	54	54	0.00913282309651574	0.170639589434899
Type	MF0022	Mucosal	0.257889884722202	0.0985629033170836	54	52	0.0122316938972489	0.206773873024921
Type	MF0078	Mucosal	-0.372412029926939	0.14196165179817	54	33	0.0121248701439934	0.206773873024921
Type	MF0086	Mucosal	-0.210552932726926	0.0827865419903157	54	54	0.0147691202226527	0.230020250150037
Type	MF0015	Mucosal	-0.314801249635428	0.123993057668386	54	50	0.0149027204322559	0.230020250150037
Site	MF0097	Ileum	0.700335932910441	0.284776491907668	54	17	0.0182199872142499	0.269503977544112
Type	MF0045	Mucosal	0.182775076682411	0.0752931864507151	54	54	0.0194742966110848	0.276535011877404
Type	MF0029	Mucosal	0.425004951350735	0.179587867191142	54	53	0.0225709725406528	0.308180586612759
Type	MF0067	Mucosal	-0.151670625724261	0.0667929342256792	54	54	0.0283153856151967	0.370062539337686
Site	MF0092	Jejunum	0.254860274864904	0.112770166881655	54	54	0.0291880312717048	0.370062539337686
Type	MF0055	Mucosal	0.385749579097846	0.1731062516574	54	9	0.0311447322073322	0.381254480469066
Type	MF0002	Mucosal	-0.28213300604412	0.12740963033116	54	53	0.0323329557871915	0.382606643481767
Type	MF0060	Mucosal	-0.366674846110183	0.171222036272184	54	23	0.038130659976297	0.422840818970497
Type	MF0068	Mucosal	-0.149145719921327	0.0701352062521706	54	54	0.0393063296507786	0.422840818970497
Type	MF0071	Mucosal	-0.13952052488777	0.0656505703648291	54	54	0.0393003848909675	0.422840818970497
Type	MF0076	Mucosal	-0.368569095651173	0.176765614476114	54	34	0.0431640678612799	0.450683649728069
Type	MF0063	Mucosal	-0.237010331996662	0.130616676859204	54	39	0.0766187972347099	0.525252809253267
Type	MF0020	Mucosal	-0.279136845388266	0.143122637591266	54	51	0.0578682085689011	0.525252809253267
Sequencing_Run	MF0024	Two	1.71699722724801	0.870492236236494	54	33	0.0543345979984611	0.525252809253267
Sex	MF0024	M	-1.55318391704125	0.839393127346103	54	33	0.0704209495270958	0.525252809253267
Site	MF0018	Jejunum	0.198275439017027	0.108231093212317	54	54	0.0741712272169573	0.525252809253267
Type	MF0018	Mucosal	-0.175539866521895	0.09283167353762	54	54	0.0654284049477769	0.525252809253267
Type	MF0031	Mucosal	0.171335088106084	0.0915996365685653	54	54	0.0681563899023422	0.525252809253267
Sex	MF0038	M	0.469692002031637	0.213280642523455	54	54	0.0615300926796199	0.525252809253267
Site	MF0036	Jejunum	-0.182424786969544	0.0989694855870597	54	39	0.0725023403431686	0.525252809253267
Sex	MF0034	M	0.361036600925465	0.180900094586301	54	54	0.0843363665561584	0.525252809253267
Type	MF0035	Mucosal	0.143261395548398	0.0784233265980248	54	54	0.0747799365852458	0.525252809253267
Site	MF0086	Jejunum	0.187187136237017	0.0960382592775549	54	54	0.0581331036169604	0.525252809253267
Site	MF0040	Ileum	-0.434405718164369	0.240141141673873	54	8	0.0777747819352753	0.525252809253267
Site	MF0005	Ileum	0.269296637009423	0.146296291300721	54	52	0.0728656943963269	0.525252809253267
Type	MF0047	Mucosal	0.168642653815167	0.0842710081038915	54	54	0.0518355921231024	0.525252809253267
Sex	MF0045	M	0.404340276506246	0.199892313408651	54	54	0.0802874217180648	0.525252809253267
Site	MF0087	Ileum	-0.394546632136272	0.222105863430696	54	16	0.0830741731349654	0.525252809253267
Site	MF0044	Ileum	0.202900318575665	0.106328310433119	54	54	0.0633214829159581	0.525252809253267
Type	MF0088	Mucosal	0.521075439749837	0.283269861926577	54	6	0.0726223616618695	0.525252809253267
Site	MF0017	Jejunum	0.171316905989953	0.0949946156812978	54	54	0.078638240510181	0.525252809253267
Type	MF0017	Mucosal	-0.144448236888107	0.0815893052521	54	54	0.0838436427788517	0.525252809253267
Site	MF0055	Ileum	-0.372642659320878	0.203002439549898	54	9	0.0737293860574783	0.525252809253267
Site	MF0007	Ileum	0.405163545584016	0.218148692933805	54	40	0.0704275083861003	0.525252809253267
Site	MF0063	Ileum	-0.264957982823574	0.152360205221083	54	39	0.0894859009419874	0.542084165587377
Site	MF0068	Jejunum	0.141792158987612	0.0816931625688027	54	54	0.0900928613229726	0.542084165587377
Sex	MF0077	M	0.751419927186513	0.38876803939469	54	26	0.0932296144434552	0.542565788974206
Type	MF0014	Mucosal	-0.268048846094009	0.155704682803543	54	29	0.0925795007740677	0.542565788974206
Site	MF0065	Jejunum	0.171259236486141	0.102698044170645	54	54	0.103004102275562	0.578902663626951
Site	MF0018	Ileum	0.177429541445101	0.108231093212317	54	54	0.108731138353846	0.578902663626951
Sex	MF0075	M	0.473342921473288	0.261584000016309	54	54	0.111213956022452	0.578902663626951
Site	MF0086	Ileum	0.158881941581433	0.0960382592775549	54	54	0.105673789474198	0.578902663626951
Site	MF0048	Jejunum	0.150619635359607	0.0928760262027066	54	54	0.112519109268337	0.578902663626951
Type	MF0087	Mucosal	-0.309412563030285	0.190414989333424	54	16	0.111557797878358	0.578902663626951
Site	MF0017	Ileum	0.156208770360015	0.0949946156812978	54	54	0.107707290565666	0.578902663626951
Site	MF0015	Jejunum	0.239408621661725	0.144041046765093	54	50	0.104083187274846	0.578902663626951
Site	MF0067	Jejunum	0.120601186873369	0.0777291477585033	54	54	0.128431702028909	0.591303712254805
Site	MF0068	Ileum	0.126956928672019	0.0816931625688027	54	54	0.127811946260357	0.591303712254805
Site	MF0033	Jejunum	0.139290198615924	0.0901323164133579	54	54	0.12992025227007	0.591303712254805
Sex	MF0085	M	-1.4323757796203	0.831717879339657	54	14	0.127908153112368	0.591303712254805
Sex	MF0096	M	0.378061765267978	0.215963013785419	54	54	0.121281606159057	0.591303712254805
Type	MF0096	Mucosal	0.124763484418145	0.0789841336662338	54	54	0.121566906424875	0.591303712254805
Site	MF0050	Jejunum	0.136640395653323	0.0880081827784079	54	54	0.12819601419086	0.591303712254805
