metadata,feature,value,coef,stderr,N,N.not.0,pval,qval
Site,2e11ee45d4ccab0775222da825d3bd42,Proximal_Colon,1.261393406,0.1155889873,138,130,4.31E-18,1.69E-15
Site,292a57429f3bed0adc53c07dc4c62c9f,Proximal_Colon,1.255862325,0.1226400111,138,108,1.34E-16,2.62E-14
Site,9558d82710beac18e454f983c9db7cca,Proximal_Colon,0.8975842434,0.105510419,138,132,3.65E-13,2.39E-11
Site,17bccd87573679acdd1eda74fc49bde7,Cecum,1.170289536,0.1376686039,138,115,3.52E-13,2.39E-11
Site,a5641950b2a3a47827849d91242f0ead,Proximal_Colon,1.070389079,0.1249104209,138,130,2.93E-13,2.39E-11
Site,772ad2feb9f19ddeace71e8e2e707858,Proximal_Colon,1.222550488,0.1419374968,138,134,2.36E-13,2.39E-11
Site,f745d265f36ea7eac26d97280e690796,Proximal_Colon,-2.275544125,0.2699254198,138,39,5.54E-13,3.10E-11
Site,4c8288bfbd76958c0c094d87b97650f8,Proximal_Colon,-2.123730648,0.2578487143,138,97,1.52E-12,7.47E-11
Site,4c8288bfbd76958c0c094d87b97650f8,Cecum,-2.087583041,0.2578487143,138,97,2.95E-12,1.28E-10
Site,76d6be90e19a660c9a84b35fa31d801c,Proximal_Colon,-0.9083047981,0.1223886013,138,135,6.55E-11,2.57E-09
Line,ad4e760fa406db6470c29766422a47d2,JJWT,-3.545122851,0.4109916245,138,104,9.55E-11,3.40E-09
Site,7f2a284a722c1b4a8d548cf5635d9d6e,Proximal_Colon,0.829087827,0.113499083,138,124,1.11E-10,3.62E-09
Site,89c209abd89a5232343a4c87c93cb4ea,Proximal_Colon,-1.341790336,0.1871563272,138,23,1.93E-10,5.83E-09
Site,e8ed0e081283c5963ce9860944f651c6,Proximal_Colon,0.9689423878,0.1370408287,138,124,3.45E-10,9.65E-09
Site,f745d265f36ea7eac26d97280e690796,Cecum,-1.892609436,0.2699254198,138,39,4.34E-10,1.13E-08
Site,204736c3bd4a4c1f840e9fc99a5155d2,Cecum,0.8944684648,0.1329672315,138,91,1.75E-09,4.30E-08
Line,4c8288bfbd76958c0c094d87b97650f8,Vil1Cre,5.589423087,0.7481557049,138,97,4.20E-09,9.68E-08
Site,2e11ee45d4ccab0775222da825d3bd42,Cecum,0.7472530859,0.1155889873,138,130,5.31E-09,1.16E-07
Site,a5641950b2a3a47827849d91242f0ead,Cecum,0.7879456528,0.1249104209,138,130,1.07E-08,2.21E-07
Site,f9130f059b9380b9961aef118b3a529e,Proximal_Colon,0.5596720343,0.09019999014,138,130,1.71E-08,3.35E-07
Site,9ff8565480eb4d1ae1feec02a0dfce35,Proximal_Colon,-0.89491514,0.1463808369,138,118,2.59E-08,4.83E-07
Site,fbbeae3dceada6928b2cdc472f5d9901,Cecum,-1.775630275,0.2957115366,138,54,4.01E-08,7.15E-07
Site,f9130f059b9380b9961aef118b3a529e,Cecum,0.538751617,0.09019999014,138,130,4.75E-08,8.10E-07
Site,762fd96b2d1336974fba68fedd33fefa,Proximal_Colon,-0.8300905057,0.1408633927,138,109,6.82E-08,1.11E-06
Site,028e2c1b650e2e2b5847154a153e0166,Cecum,-1.794828627,0.3058232349,138,33,7.21E-08,1.13E-06
Site,b3111baca54677926264de26b4a9bf7a,Proximal_Colon,0.8020894025,0.1377285241,138,95,9.07E-08,1.37E-06
Site,c42634f8d1aad4956aa9638465e86565,Proximal_Colon,-0.803789146,0.139047976,138,138,1.09E-07,1.58E-06
Line,fbbeae3dceada6928b2cdc472f5d9901,Vil1Cre,4.129326578,0.6488885116,138,54,1.32E-07,1.80E-06
Site,028e2c1b650e2e2b5847154a153e0166,Proximal_Colon,-1.75139476,0.3058232349,138,33,1.33E-07,1.80E-06
Site,fbbeae3dceada6928b2cdc472f5d9901,Proximal_Colon,-1.675823,0.2957115366,138,54,1.74E-07,2.27E-06
Site,37e0f2e7c7ab2a2f738b92a61085aec0,Proximal_Colon,0.6946374029,0.1228373834,138,107,1.87E-07,2.37E-06
Site,292a57429f3bed0adc53c07dc4c62c9f,Cecum,0.6904922663,0.1226400111,138,108,2.17E-07,2.66E-06
Site,9558d82710beac18e454f983c9db7cca,Cecum,0.5874427439,0.105510419,138,132,2.65E-07,3.14E-06
Site,5ae5ad642b9c2cc68c4fc59e4902ff63,Proximal_Colon,0.7453830759,0.1358661181,138,129,3.91E-07,4.51E-06
Site,eee9bab26577ab7978a3c7bb4a082922,Proximal_Colon,-1.004091377,0.1856538597,138,31,5.36E-07,6.00E-06
Site,178d4eb06bd14fca2d3c300f9f05e384,Cecum,0.6648818247,0.1231055901,138,127,5.52E-07,6.01E-06
Site,49e9cee41713f4c00f8b171ecaff09b5,Proximal_Colon,0.62428598,0.1167002381,138,85,6.61E-07,7.00E-06
Site,5167710b7280856d9e512a4f58068687,Proximal_Colon,1.0112334,0.1908879114,138,42,8.31E-07,8.57E-06
Site,1e65ef9ba16ebcd3b8413c31e58cada1,Proximal_Colon,0.7257251485,0.1408220898,138,126,1.51E-06,1.52E-05
Line,89c209abd89a5232343a4c87c93cb4ea,JJWT,-3.068949935,0.5613775389,138,23,2.30E-06,2.26E-05
Site,f5fb42e8863737981eb6e04a3de22e29,Cecum,0.7300014831,0.1497878898,138,133,4.63E-06,4.39E-05
Site,3e514d4fe509d063c262ab3e3b224da1,Proximal_Colon,0.7119753821,0.1463227297,138,35,4.82E-06,4.39E-05
Site,3e514d4fe509d063c262ab3e3b224da1,Cecum,0.7126292396,0.1463227297,138,35,4.73E-06,4.39E-05
Site,9ff8565480eb4d1ae1feec02a0dfce35,Cecum,-0.6876223761,0.1463808369,138,118,9.61E-06,8.57E-05
Line,ad4e760fa406db6470c29766422a47d2,Vil1Cre,-1.217719829,0.2420709121,138,104,1.06E-05,9.02E-05
Site,5adc2daa2981bc07e21b14d53496ff67,Cecum,-1.427773133,0.3063650071,138,15,1.05E-05,9.02E-05
Site,204736c3bd4a4c1f840e9fc99a5155d2,Proximal_Colon,0.6184496914,0.1329672315,138,91,1.17E-05,9.77E-05
Site,7f2a284a722c1b4a8d548cf5635d9d6e,Cecum,0.5251342309,0.113499083,138,124,1.25E-05,0.0001020399206
Site,f5fb42e8863737981eb6e04a3de22e29,Proximal_Colon,0.6844780021,0.1497878898,138,133,1.54E-05,0.0001220340916
Site,7186c67c129c329bce7d6c988267b231,Proximal_Colon,0.4599874534,0.1008094681,138,54,1.56E-05,0.0001220340916
Site,17bccd87573679acdd1eda74fc49bde7,Proximal_Colon,0.6261585138,0.1376686039,138,115,1.67E-05,0.0001280588655
Site,89c209abd89a5232343a4c87c93cb4ea,Cecum,-0.8422868331,0.1871563272,138,23,2.00E-05,0.000150820402
Line,6f06d4c3412c12274598b1a4bc468d3a,JJWT,-4.544117942,1.033731189,138,23,2.28E-05,0.0001688551849
Site,a172874a13d3e6df1391f0797d95d6bc,Proximal_Colon,0.4776965825,0.1070900308,138,65,2.45E-05,0.0001766600755
Line,a5641950b2a3a47827849d91242f0ead,Vil1Cre,-1.050803899,0.2199762926,138,130,2.48E-05,0.0001766600755
Site,6f0b4058c92e83c77533a218739a0e38,Proximal_Colon,-1.244505975,0.2843348504,138,34,3.19E-05,0.0002231387875
Line,2e11ee45d4ccab0775222da825d3bd42,Vil1Cre,-1.348243636,0.290124812,138,130,3.53E-05,0.000242677452
Line,6f0b4058c92e83c77533a218739a0e38,Vil1Cre,2.126314324,0.4600671921,138,34,3.65E-05,0.0002470183482
Site,e8ed0e081283c5963ce9860944f651c6,Cecum,0.5845165948,0.1370408287,138,124,4.99E-05,0.0003317572514
Site,c8433912bf1d2d7d9dd177739211ae41,Proximal_Colon,0.5339168803,0.1264090031,138,93,5.81E-05,0.0003799063741
Site,eee9bab26577ab7978a3c7bb4a082922,Cecum,-0.7760480007,0.1856538597,138,31,6.83E-05,0.0004390971734
Sequencing_Run,89c209abd89a5232343a4c87c93cb4ea,NovaSeq_Jan_Twenty,1.912342479,0.4349578008,138,23,7.81E-05,0.0004922896605
Site,b92f84c206887ecd667f142dd3606ac3,Proximal_Colon,-0.5172412156,0.1250816174,138,90,7.91E-05,0.0004922896605
Site,76d6be90e19a660c9a84b35fa31d801c,Cecum,-0.502140546,0.1223886013,138,135,9.01E-05,0.0005519585295
Site,6d5171bbc6ef97262119e6d152d82164,Proximal_Colon,-1.161881953,0.2884287548,138,58,0.0001165185407,0.0007026964302
Site,5adc2daa2981bc07e21b14d53496ff67,Proximal_Colon,-1.212975769,0.3063650071,138,15,0.0001470793434,0.0008735621607
Line,9558d82710beac18e454f983c9db7cca,Vil1Cre,-0.8893521529,0.2132686654,138,132,0.0001539880545,0.000900945035
Sequencing_Run,6f0b4058c92e83c77533a218739a0e38,NovaSeq_Jan_Twenty,2.490751667,0.6043623125,138,34,0.0001821446926,0.001050010581
Site,a172874a13d3e6df1391f0797d95d6bc,Cecum,0.4168416194,0.1070900308,138,65,0.0001951355331,0.001108596072
Sequencing_Run,6f06d4c3412c12274598b1a4bc468d3a,NovaSeq_Jan_Twenty,3.024952104,0.7910785249,138,23,0.0002035881564,0.001140093676
Line,f9130f059b9380b9961aef118b3a529e,Vil1Cre,-0.8595832083,0.2117302044,138,130,0.0002214635931,0.00122272857
Line,c8433912bf1d2d7d9dd177739211ae41,JJWT,-2.213669468,0.5675780128,138,93,0.0003534656699,0.001924424203
Site,6f0b4058c92e83c77533a218739a0e38,Cecum,-1.044215128,0.2843348504,138,34,0.0004038471213,0.00216860372
Sequencing_Run,ad4e760fa406db6470c29766422a47d2,NovaSeq_Jan_Twenty,1.1886828,0.3183678324,138,104,0.0005997220145,0.003134547062
Site,07a0081d4bc5233563d0269fc2c734d0,Proximal_Colon,0.4426050737,0.1243293448,138,14,0.000598586409,0.003134547062
Line,17bccd87573679acdd1eda74fc49bde7,Vil1Cre,-0.8127776772,0.2231173136,138,115,0.0007523539739,0.003880562602
Sequencing_Run,6f06d4c3412c12274598b1a4bc468d3a,NovaSeq_Mar_Twenty,4.960794465,1.440144692,138,23,0.0007718926554,0.003929635336
Line,eee9bab26577ab7978a3c7bb4a082922,LyzCre,-2.048235925,0.5632284896,138,31,0.0007846611341,0.003943425187
