	IL17.DTT.115	IL17.DTT.117	IL17.DTT.127	IL17.DTT.129	IL17.DTT.139	IL17.DTT.141	IL17.DTT.189	IL17.DTT.201	IL17.DTT.199	IL17.DTT.217	IL17.DTT.219	IL17.DTT.25	IL17.DTT.27	IL17.DTT.105	IL17.DTT.103	IL17.DTT.49	IL17.DTT.51	IL17.DTT.85	IL17.DTT.87	TKO.DTT.1	TKO.DTT.3	TKO.DTT.43	TKO.DTT.45	TKO.DTT.31	TKO.DTT.33	TKO.DTT.19	TKO.DTT.21	TKO.DTT.55	TKO.DTT.57	TKO.DTT.69	TKO.DTT.73	TKO.DTT.75	TKO.DTT.87	TKO.DTT.91	TKO.DTT.93	TKO.DTT.103	TKO.DTT.105	TKO.DTT.109	TKO.DTT.111	TKO.DTT.123	TKO.DTT.127	TKO.DTT.129	TKO.DTT.139	TKO.DTT.141	TKO.DTT.151	TKO.DTT.153
IL17.DTT.219	2.23990360402591	0.4221395670804103	2.07427555056562	2.5710899592812897	1.2312193647730911	0.3647079976768551	0.4601424870783574	0.4867649434056776	0.6286465488333931	2.6139870413987554	0.0	2.623653950540456	0.5136996866758787	0.6429128122557872	1.9470190195499528	2.2544829147929395	0.6126958323756592	1.7700814463403507	0.24810772440214007	2.397220599503841	2.9901822623580965	3.4243322376858862	2.4376643787260606	2.371055424384322	2.031335706840553	1.988955492196891	2.3935967131548517	1.4421070053280904	2.0250573447803224	2.1165478581919337	2.378061771928256	2.2216220016226695	2.643231928057968	2.6379893590077206	2.1922045009193702	2.641012358950913	2.4216027308346537	3.5787268376016512	2.425457354762675	2.260879675731759	3.241340316257098	2.1539259240245885	3.348305511009073	2.2139732185586793	2.936740867023053	2.115165741956996
IL17.DTT.25	0.5531460070831661	2.583923823597006	0.6064155263386164	0.8768098954431054	1.419159977509469	2.554568789835176	2.7946751402746313	3.0101371442932923	2.7699294441168467	0.4309661511736285	2.623653950540456	0.0	2.3546888542147824	2.009310733230756	0.7232730907607984	0.4947399064680243	2.188354202723548	1.0111840712964153	2.408268910598814	2.5420614387436458	2.999219455877747	2.34620305417846	3.7531913026513335	2.7281703551276184	3.732667481023425	2.226410882526083	3.3337516908243687	2.764264092340457	3.2525738025836937	3.412900876871529	1.9249670764658404	2.757592308144782	3.6667181433151863	1.8611239756806954	2.6314895112219614	1.67381262330579	2.774450833576063	2.0418463249743333	2.535773488757082	2.3540634791244255	2.1393951728760556	3.123721014319193	2.126581158349654	3.2099625212340066	1.766189402100307	3.284611253475615
IL17.DTT.27	1.9054449571720973	0.27470828609144177	1.8424547351309237	2.168379940969441	1.013111407055313	0.25920944371483223	0.44279821657623086	0.9874308970100822	1.1001029818346508	2.2963156197981807	0.5136996866758787	2.3546888542147824	0.0	0.4719943085642524	1.6544149801065642	1.9358094652305076	0.26861128285112706	1.6472140042083974	0.5322294637565528	1.8887074306636755	2.4892765766178164	2.9241675000774197	2.0854584857624796	1.873380517058327	1.7658175673698369	1.4769782302325383	1.9647358706106826	1.0141489042662175	1.6276946816925895	1.7404289735465013	1.8759116729591279	1.7368261594589118	2.2404291206033164	2.1394501990774772	1.6950802939294114	2.153289839596977	1.9251560231244682	3.1002137116309583	1.9209195881159657	1.7540546154932266	2.7431400172694502	1.7149477373367144	2.8556060800330507	1.7845259326329221	2.454153161213274	1.712509089026451
IL17.DTT.105	1.6225675177780554	0.6240445394754086	1.4932324007335893	1.9766071347821212	0.6028126134430499	0.579560940080406	0.848076519544094	1.091681445935464	1.023289864652892	2.018120469276069	0.6429128122557872	2.009310733230756	0.4719943085642524	0.0	1.345874471637869	1.624395876102886	0.295865184766318	1.218949124691985	0.4606599204144784	2.082146427387011	2.679496000600447	2.9187368885668286	2.493261563853193	2.1009448068766647	2.213210059399337	1.6266471506173064	2.3049374978183375	1.4073153699042256	2.0040907462340742	2.140126136503501	1.8988259637403062	1.9734400289998923	2.6076833682669793	2.1355858198563986	1.9186250672072678	2.1148052230322913	2.156981956854652	3.019604977759357	2.0817199181315176	1.8904940216634876	2.728986671585791	2.057414771348187	2.8194600541853596	2.126146885353447	2.390071745426042	2.078989860730362
IL17.DTT.103	0.3533724126856528	1.8972057244515104	0.3041116304861296	0.8324784600731037	0.8055840128844635	1.8680814663964678	2.0929770165464294	2.351269038538391	2.1543847603048625	0.6773626408071522	1.9470190195499528	0.7232730907607984	1.6544149801065642	1.345874471637869	0.0	0.41170924416401666	1.5137753231654107	0.6695376957631652	1.748233214738133	2.070588945466465	2.6250249146932116	2.2791839384039094	3.1404759317788415	2.236164785496472	3.067387375798018	1.704550028228431	2.771744655798791	2.0916730283389358	2.6393813335564307	2.78947331320032	1.5687073457612728	2.243742069669585	3.101091723640747	1.601729973413638	2.117055234463322	1.448900885312632	2.2867417385725424	2.1361801706950723	2.0992012930128077	1.901428647347511	2.0512909647750943	2.538936671208339	2.0940824525239186	2.632370049716888	1.6726634089004746	2.684072391565121
IL17.DTT.49	0.17935817749934865	2.163280213264065	0.5283938738167735	0.6495177555925001	1.0553936285418515	2.1408244290369387	2.378527324561516	2.6766234406524627	2.4875358742089535	0.5404510110997192	2.2544829147929395	0.4947399064680243	1.9358094652305076	1.624395876102886	0.41170924416401666	0.0	1.7661055977152065	0.8939399889302735	2.054889143084465	2.098461951975208	2.5750112556200517	2.0635767348620435	3.2745799539134595	2.2676082565748477	3.2566569615173693	1.7530918886129516	2.855495205956781	2.29844596277725	2.7683322089662306	2.933636874726507	1.4894208593783724	2.280127560194108	3.1924332790966563	1.4786578418033685	2.1596662309525945	1.316274513817123	2.3163585084478053	1.8673941347404095	2.0788407199774444	1.8894089835707109	1.8525791539503491	2.6455336612650755	1.8651211013632123	2.7281676024459363	1.4552657144571335	2.7997270644439647
IL17.DTT.51	1.7565093553737563	0.40411882264827964	1.6996531661226784	2.050589574445671	0.8145098700827377	0.38452416188896804	0.6516767912427661	1.0969346207592392	1.1421045324777628	2.1675341876659906	0.6126958323756592	2.188354202723548	0.26861128285112706	0.295865184766318	1.5137753231654107	1.7661055977152065	0.0	1.475445035725773	0.5382221521454903	1.903348995470563	2.4849839643522404	2.8360730998926256	2.2148208389276616	1.8925571298805863	1.9325129536125836	1.4558157431606231	2.0413057157947083	1.1601219465315642	1.727995923990202	1.8652671342014622	1.7948229188950333	1.7455456564936356	2.3386932413201453	2.058990147898015	1.7060780917833251	2.067853585603757	1.947578372316351	2.991870308845561	1.8951441236816595	1.7153486521650065	2.658865583691397	1.798840807358224	2.7589691066573385	1.8608790036712897	2.3446348964074017	1.8036606448235508
IL17.DTT.85	0.9482413167802091	1.8414912634853036	0.5390061144201641	1.4764174313110725	0.687867965060919	1.7961407491886794	2.0493341282334026	2.0931380258658447	1.8047616510670064	1.1895810591613079	1.7700814463403507	1.0111840712964153	1.6472140042083974	1.218949124691985	0.6695376957631652	0.8939399889302735	1.475445035725773	0.0	1.5316786666793654	2.5869184972013723	3.1543756296966476	2.882378005237927	3.4690472583386316	2.7097074516465516	3.300414157143396	2.1629351715525345	3.1554315238091495	2.3668499140646646	2.9557234491094433	3.1083274856959062	2.1115205374697523	2.6633813685745698	3.4871393637497485	2.198098823519163	2.5614231256094904	2.0694436267221703	2.7647868003764557	2.7462770823586213	2.585253855422574	2.3776558501538396	2.6686066583800505	2.913095359071633	2.703440715083748	2.9967327519882443	2.2709569643814507	3.01232358369305
IL17.DTT.87	2.0490002182073686	0.5307095539143344	1.8594273520507423	2.410886242863421	1.0165318132169363	0.4650537408813662	0.6565819726847415	0.6339048519998345	0.6039644348402305	2.420862929362194	0.24810772440214007	2.408268910598814	0.5322294637565528	0.4606599204144784	1.748233214738133	2.054889143084465	0.5382221521454903	1.5316786666793654	0.0	2.4001125417915357	3.000773991613637	3.34358177576884	2.577771187752896	2.393905232158529	2.2064038132412906	1.9697372680136582	2.4851847209877396	1.5356556361905527	2.1363313113320763	2.243470815124603	2.308102813497099	2.2524030661412295	2.7549674047138777	2.555314452548933	2.212438161268009	2.5426902123781376	2.446990150764983	3.4640777897409976	2.4189379982158594	2.2416219876799195	3.1550771689050294	2.2402689596976737	3.2534388849999285	2.3042130874427653	2.8305129575109778	2.222245923676869
TKO.DTT.1	2.011189557418184	2.0348066576473167	2.3715868458921894	1.7730037502538487	2.090733791708813	2.0723315209401556	2.1076930841689916	2.8456919196583828	2.9766453963929846	2.2866872823668607	2.397220599503841	2.5420614387436458	1.8887074306636755	2.082146427387011	2.070588945466465	2.098461951975208	1.903348995470563	2.5869184972013723	2.4001125417915357	0.0	0.679834125453297	1.400888618759269	1.4560147328709063	0.27584135370265134	1.7380311015732783	0.48507518395040206	0.9578933221676195	1.1580061002485478	1.1151854118360311	1.2306741954895775	0.7315064180559058	0.5185854072694861	1.2323337880924718	0.8957044342653981	0.3674156259742216	1.0593349130074843	0.29094753766264153	1.8074478935806855	0.3602298544185271	0.41659671579396396	1.290362711195899	0.8471550263090435	1.4513631319345812	0.9255427766055089	1.2862938768715633	1.0912022738717888
TKO.DTT.3	2.506537777202574	2.6010745230351877	2.924108814756491	2.20120071198083	2.669908701219371	2.645412623524181	2.676252122249645	3.4355222047967167	3.588059607716552	2.758298735518809	2.9901822623580965	2.999219455877747	2.4892765766178164	2.679496000600447	2.6250249146932116	2.5750112556200517	2.4849839643522404	3.1543756296966476	3.000773991613637	0.679834125453297	0.0	1.253305637941717	1.58521478259687	0.6344575461223747	2.0235302604478664	1.0656840928905085	1.0661092076208953	1.7131944120443168	1.3970237475815481	1.4931431408522065	1.0883823938381632	0.8054383562037533	1.2351266023864065	1.1639445562531612	0.8003593537229385	1.3723056964068188	0.5939530482262207	1.7904136525752208	0.6076754516542473	0.8105699496368288	1.2706267216537204	1.1302613081404431	1.4071639401319798	1.1345682277498685	1.4278392504411854	1.3268633815686917
TKO.DTT.43	2.013813470365898	3.1034031177538957	2.522697232494531	1.5713285593729214	2.6413624910960483	3.12668914402941	3.2550267428040307	3.9079625018941373	3.926449014309107	2.1213665921212637	3.4243322376858862	2.34620305417846	2.9241675000774197	2.9187368885668286	2.2791839384039094	2.0635767348620435	2.8360730998926256	2.882378005237927	3.34358177576884	1.400888618759269	1.253305637941717	0.0	2.763398423785983	1.5592137490366147	3.105458294520477	1.5515535470670376	2.220545869409739	2.485059658911277	2.448550856134399	2.5852528986690397	1.0499687670295441	1.7158383059310063	2.4539262633327534	0.8043708283628611	1.6323464641547731	0.8822082564690281	1.559134715933897	0.5706501829010537	1.3119808244921232	1.343777155816849	0.25596634230173676	2.189081492359554	0.2366123347582389	2.22631977745356	0.6124198305128403	2.4048405782845674
TKO.DTT.45	3.2025061519608675	2.065976612708662	3.427397275097962	3.107533546331995	2.8262615764762726	2.1263660035100247	1.9893172996394504	2.730914643657748	3.0441710316897277	3.5425799422566717	2.4376643787260606	3.7531913026513335	2.0854584857624796	2.493261563853193	3.1404759317788415	3.2745799539134595	2.2148208389276616	3.4690472583386316	2.577771187752896	1.4560147328709063	1.58521478259687	2.763398423785983	0.0	1.2389197774930647	0.5737114156791091	1.5778109648217735	0.5555490890804675	1.14870716396835	0.5333873096361599	0.36152262262553386	2.086840598125267	1.1533497960786385	0.39519493926578997	2.326484253727587	1.2431857715774237	2.4915071453834203	1.2245723397125585	3.2354459328562246	1.521130790268594	1.600512257167206	2.706605053317662	0.6529911807339899	2.8599892178624886	0.6000717920783329	2.7106904496171302	0.5079574497215763
TKO.DTT.31	2.193778043169133	1.9853381103119043	2.5395893836540133	1.9928941389537982	2.1672564461388455	2.029749638996987	2.049393487595975	2.809680718998363	2.972434086413597	2.498933739888084	2.371055424384322	2.7281703551276184	1.873380517058327	2.1009448068766647	2.236164785496472	2.2676082565748477	1.8925571298805863	2.7097074516465516	2.393905232158529	0.27584135370265134	0.6344575461223747	1.5592137490366147	1.2389197774930647	0.0	1.547330064237557	0.5475157252705318	0.7121786633373709	1.0851125759563727	0.8993205401204546	1.0273305511532553	0.8888374403410771	0.27947120825754274	1.0052848614800232	1.0983871404474714	0.19719703152544876	1.279517967626245	0.05855714122208206	2.003698534673625	0.3232417490592491	0.4367086326545826	1.4799345229881087	0.631504307705784	1.6324087584220206	0.6855281269603507	1.4747506964372628	0.8608758324118994
TKO.DTT.33	3.1903401544891077	1.6991592164055918	3.3331892434416113	3.185455221934308	2.641765806230642	1.7589291950450756	1.5713482494887359	2.2604946749073784	2.6091345192028306	3.551377672831505	2.031335706840553	3.732667481023425	1.7658175673698369	2.213210059399337	3.067387375798018	3.2566569615173693	1.9325129536125836	3.300414157143396	2.2064038132412906	1.7380311015732783	2.0235302604478664	3.105458294520477	0.5737114156791091	1.547330064237557	0.0	1.7181929939727096	0.9703455020217818	0.9842264973257344	0.6692721748191057	0.5324385791972952	2.283045609439756	1.4158667813713826	0.9505546727199438	2.5527922849272904	1.487080585840373	2.690597431746398	1.552273653063363	3.5288514337930694	1.8097674619719861	1.8274163487185875	3.015585153270236	0.9199446731550814	3.1680368651592246	0.9053923012780526	2.9492371286922094	0.7269775967153698
TKO.DTT.19	1.6848344921073948	1.630403722760077	2.008029975395499	1.5585680400372586	1.6307042101367664	1.6637875974007452	1.7429369675703026	2.455759367646849	2.5600273710582973	2.023607167369958	1.988955492196891	2.226410882526083	1.4769782302325383	1.6266471506173064	1.704550028228431	1.7530918886129516	1.4558157431606231	2.1629351715525345	1.9697372680136582	0.48507518395040206	1.0656840928905085	1.5515535470670376	1.5778109648217735	0.5475157252705318	1.7181929939727096	0.0	1.111818124380801	0.9550430055213663	1.1112420088520496	1.2754164034992999	0.5784123843704335	0.5512153065897408	1.4452508885404824	0.8630505386742273	0.4128604057720079	0.9909768959559504	0.6033057751409714	1.87575319383302	0.4878547468244175	0.3151015543222416	1.4086372870801924	0.9262079406370084	1.5474787215561951	1.0046686982227118	1.2539236489268952	1.11635159691421
TKO.DTT.21	2.788423147420129	1.992834490035772	3.0696407854707273	2.6539516105639396	2.5362392849134276	2.050377724553912	1.9853338170821555	2.763124294452807	3.017981297207104	3.1243817151490725	2.3935967131548517	3.3337516908243687	1.9647358706106826	2.3049374978183375	2.771744655798791	2.855495205956781	2.0413057157947083	3.1554315238091495	2.4851847209877396	0.9578933221676195	1.0661092076208953	2.220545869409739	0.5555490890804675	0.7121786633373709	0.9703455020217818	1.111818124380801	0.0	1.031491806909407	0.41000432194873887	0.4593939221376967	1.5706424455551518	0.6266172693393891	0.35028658993656314	1.8062228068052173	0.7312496511246311	1.985311600455169	0.6965445841034104	2.698834853898823	0.9770554739408472	1.0762329499154264	2.1705752877072917	0.2703378833535544	2.3193367480223612	0.18163960731167772	2.177755045266295	0.31978085646590737
TKO.DTT.55	2.2229770360609584	1.0880485518184524	2.358182924849388	2.2466439507303058	1.7388053457314836	1.1347073616644647	1.0576681955435692	1.8188342870458063	2.045192495143375	2.577861881291631	1.4421070053280904	2.764264092340457	1.0141489042662175	1.4073153699042256	2.0916730283389358	2.29844596277725	1.1601219465315642	2.3668499140646646	1.5356556361905527	1.1580061002485478	1.7131944120443168	2.485059658911277	1.14870716396835	1.0851125759563727	0.9842264973257344	0.9550430055213663	1.031491806909407	0.0	0.71771048511855	0.7957524287458745	1.5231386954982953	0.9867464887567216	1.2765660999094512	1.790525989872393	0.9548801386819216	1.8790826162107017	1.1204658034390629	2.8044202267350826	1.2750113647606647	1.1937363583997938	2.337599387419936	0.7704024256757587	2.4857334703032694	0.866478278431634	2.187672838111573	0.8065473759216043
TKO.DTT.57	2.70562069776942	1.630076042337629	2.9266910580339163	2.6461945195424015	2.309208289431346	1.6896443995414578	1.6012177533240073	2.3736643757447022	2.647666943814027	3.065791848455816	2.0250573447803224	3.2525738025836937	1.6276946816925895	2.0040907462340742	2.6393813335564307	2.7683322089662306	1.727995923990202	2.9557234491094433	2.1363313113320763	1.1151854118360311	1.3970237475815481	2.448550856134399	0.5333873096361599	0.8993205401204546	0.6692721748191057	1.1112420088520496	0.41000432194873887	0.71771048511855	0.0	0.21522761198894338	1.6506046321803536	0.748109355099511	0.6239271281072616	1.9211900152601604	0.8329074697157125	2.0766718009633456	0.9082279257399791	2.882792358878074	1.1458903734427095	1.1745203891911016	2.3677227212131955	0.2891799095556401	2.5158353985124595	0.2693228376617082	2.3084072632998933	0.10242125896009373
TKO.DTT.69	2.8629652182963654	1.738149777643474	3.0741109102652953	2.7945086510436634	2.466071591398728	1.797149023015637	1.6786251558525844	2.4384287088248056	2.7298828470356824	3.2112449160153136	2.1165478581919337	3.412900876871529	1.7404289735465013	2.140126136503501	2.78947331320032	2.933636874726507	1.8652671342014622	3.1083274856959062	2.243470815124603	1.2306741954895775	1.4931431408522065	2.5852528986690397	0.36152262262553386	1.0273305511532553	0.5324385791972952	1.2754164034992999	0.4593939221376967	0.7957524287458745	0.21522761198894338	0.0	1.8159132041055106	0.9172487600293622	0.5489877229787735	2.07218924357985	0.9892906560886404	2.224471841588996	1.0276833664217901	3.0244543264294235	1.3018172486723698	1.3436172474389718	2.5044760243930955	0.39707293137682753	2.6576635262722723	0.38893318897439827	2.465220698085382	0.24835924645528906
TKO.DTT.73	1.4317306539766521	2.0540254576574006	1.8631577655308162	1.1876144822890982	1.7144587246259664	2.0771631450288845	2.2080420366264293	2.861048860735643	2.897815506135552	1.7212589778139689	2.378061771928256	1.9249670764658404	1.8759116729591279	1.8988259637403062	1.5687073457612728	1.4894208593783724	1.7948229188950333	2.1115205374697523	2.308102813497099	0.7315064180559058	1.0883823938381632	1.0499687670295441	2.086840598125267	0.8888374403410771	2.283045609439756	0.5784123843704335	1.5706424455551518	1.5231386954982953	1.6506046321803536	1.8159132041055106	0.0	0.963361653577023	1.8872226755954273	0.32581672118036004	0.8448800086222245	0.4825248848177455	0.9262850099775602	1.319453580030023	0.6373084036647544	0.503086973204794	0.8903604910732148	1.4387851679078503	1.0079995065874445	1.5000742853943134	0.6812393031897098	1.6384574119668478
TKO.DTT.75	2.2232189364479944	1.8196142715523624	2.546483881672755	2.0804973338064925	2.0815733799187845	1.8682855720216407	1.891251310950351	2.656844159848657	2.8343521973114574	2.5653184666089945	2.2216220016226695	2.757592308144782	1.7368261594589118	1.9734400289998923	2.243742069669585	2.280127560194108	1.7455456564936356	2.6633813685745698	2.2524030661412295	0.5185854072694861	0.8054383562037533	1.7158383059310063	1.1533497960786385	0.27947120825754274	1.4158667813713826	0.5512153065897408	0.6266172693393891	0.9867464887567216	0.748109355099511	0.9172487600293622	0.963361653577023	0.0	0.9627801659872083	1.2259600803986188	0.17649941260832425	1.4082865910385627	0.3148471011232324	2.1565601136445185	0.4055923921427919	0.46129379857248404	1.6441388006149873	0.5345457478108797	1.7843581480391795	0.5570563765053587	1.5915204491563528	0.7093936750554813
