NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	K02844	764	27.679622650146484	-0.19723922	No	
row_1	K02849	1530	18.46609115600586	-0.3947961	Yes	
row_2	K03271	1575	17.909616470336914	-0.36331868	Yes	
row_3	K03280	1786	15.283317565917969	-0.38457316	Yes	
row_4	K02840	1959	12.90550708770752	-0.39375645	Yes	
row_5	K02517	1995	12.54094123840332	-0.3594201	Yes	
row_6	K03272	2009	12.35453987121582	-0.31809515	Yes	
row_7	K03273	2064	11.475553512573242	-0.28979436	Yes	
row_8	K02536	2099	11.038414001464844	-0.2551403	Yes	
row_9	K00748	2114	10.909071922302246	-0.21413302	Yes	
row_10	K00912	2115	10.909071922302246	-0.16867848	Yes	
row_11	K01627	2116	10.909071922302246	-0.12322394	Yes	
row_12	K02527	2117	10.909071922302246	-0.07776939	Yes	
row_13	K03274	2124	10.836470603942871	-0.034220815	Yes	
row_14	K00677	2219	9.570550918579102	-0.018626494	Yes	
row_15	K02535	2282	9.026521682739258	0.007133009	Yes	
row_16	K02841	2401	8.445051193237305	0.015103441	Yes	
row_17	K03270	2562	6.698729038238525	0.0097320685	Yes	
row_18	K07031	2567	6.6719160079956055	0.053915966	Yes	
row_19	K00979	2584	6.226855754852295	0.094287924	Yes	
row_20	K02843	2982	1.556002140045166	0.013630657	Yes	
row_21	K03269	3064	0.7019684314727783	0.033354584	Yes	
