NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	K01496	94	36.58773422241211	0.022799779	Yes	
row_1	K02501	127	35.27738952636719	0.065275855	Yes	
row_2	K02500	129	35.2744026184082	0.11759007	Yes	
row_3	K00013	130	35.271751403808594	0.17022166	Yes	
row_4	K00765	136	35.1165771484375	0.22126643	Yes	
row_5	K01814	150	34.744781494140625	0.26977235	Yes	
row_6	K00817	207	34.125797271728516	0.30463177	Yes	
row_7	K04486	311	32.292171478271484	0.32457533	Yes	
row_8	K01523	576	30.592910766601562	0.29342398	Yes	
row_9	K01693	579	30.55516815185547	0.34542084	Yes	
row_10	K02502	816	26.789836883544922	0.32315555	No	
row_11	K00128	1226	21.915990829467773	0.24598707	No	
row_12	K11755	2153	10.394848823547363	0.0047436794	No	
row_13	K00603	2189	9.957813262939453	0.046267673	No	
row_14	K01712	2443	7.963562965393066	0.01860728	No	
row_15	K01468	2474	7.785545349121094	0.061718073	No	
row_16	K01745	2532	7.204428195953369	0.09626015	No	
row_17	K01479	2557	6.837235450744629	0.14127511	No	
row_18	K01089	3053	0.8126761317253113	0.036813695	No	
