NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	K03573	91	36.60508346557617	0.021111114	Yes	
row_1	K03111	219	33.86332702636719	0.030793656	Yes	
row_2	K02343	388	31.16419219970703	0.027460326	Yes	
row_3	K02337	414	31.114099502563477	0.06952382	Yes	
row_4	K02338	415	31.114099502563477	0.119523816	Yes	
row_5	K02340	416	31.114099502563477	0.16952382	Yes	
row_6	K03601	477	31.114099502563477	0.2004762	Yes	
row_7	K03602	478	31.114099502563477	0.2504762	Yes	
row_8	K07462	497	31.114099502563477	0.29476193	Yes	
row_9	K03555	532	31.02814483642578	0.33396828	Yes	
row_10	K03572	533	31.02814483642578	0.38396826	Yes	
row_11	K02341	543	30.993751525878906	0.43111113	Yes	
row_12	K03657	627	29.996980667114258	0.45476192	Yes	
row_13	K01972	633	29.82925796508789	0.5031746	Yes	
row_14	K02342	725	28.402339935302734	0.52428573	Yes	
row_15	K03763	813	26.875001907348633	0.5466667	Yes	
row_16	K07456	827	26.65378761291504	0.5925397	Yes	
row_17	K01141	2301	8.918121337890625	0.17492068	No	
row_18	K02339	2619	5.623528957366943	0.124285765	No	
row_19	K06223	2702	4.869712829589844	0.14825402	No	
