NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	K01803	327	32.01485824584961	-0.012604677	No	
row_1	K01092	1206	22.19512939453125	-0.19963165	No	
row_2	K00010	1863	14.021635055541992	-0.3163832	Yes	
row_3	K03335	1874	13.85949420928955	-0.22863966	Yes	
row_4	K03338	1929	13.18714427947998	-0.15482458	Yes	
row_5	K03337	1972	12.808199882507324	-0.07721084	Yes	
row_6	K03336	2058	11.565329551696777	-0.013208997	Yes	
row_7	K01858	2086	11.185076713562012	0.069153085	Yes	
row_8	K01093	2242	9.29919147491455	0.11099602	Yes	
row_9	K01114	2514	7.323654651641846	0.116118476	Yes	
row_10	K01771	2515	7.323654651641846	0.20702757	Yes	
