NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	K03655	49	38.633819580078125	0.029889109	Yes	
row_1	K03111	219	33.86332702636719	0.021658778	Yes	
row_2	K02343	388	31.16419219970703	0.013746111	Yes	
row_3	K02337	414	31.114099502563477	0.051259108	Yes	
row_4	K02338	415	31.114099502563477	0.096713655	Yes	
row_5	K02340	416	31.114099502563477	0.1421682	Yes	
row_6	K03550	472	31.114099502563477	0.17015134	Yes	
row_7	K03551	473	31.114099502563477	0.21560588	Yes	
row_8	K03553	474	31.114099502563477	0.26106045	Yes	
row_9	K03584	475	31.114099502563477	0.30651498	Yes	
row_10	K04066	487	31.114099502563477	0.34847525	Yes	
row_11	K06187	492	31.114099502563477	0.39265916	Yes	
row_12	K07462	497	31.114099502563477	0.43684304	Yes	
row_13	K02335	512	31.087982177734375	0.47785032	Yes	
row_14	K02341	543	30.993751525878906	0.513775	Yes	
row_15	K03629	594	30.345169067382812	0.54334646	Yes	
row_16	K02342	725	28.402339935302734	0.54750496	Yes	
row_17	K03763	813	26.875001907348633	0.5653229	Yes	
row_18	K03581	842	26.447912216186523	0.60188293	Yes	
row_19	K01159	1882	13.793755531311035	0.31728664	No	
row_20	K02686	2305	8.918121337890625	0.22868782	No	
row_21	K02339	2619	5.623528957366943	0.17471416	No	
