NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	K01915	69	37.585472106933594	-0.013721591	No	
row_1	K00626	72	37.366859436035156	-0.0055262693	No	
row_2	K07770	80	36.85599899291992	0.0010334614	No	
row_3	K07776	86	36.69634246826172	0.008247429	No	
row_4	K07650	101	36.21115493774414	0.012517333	No	
row_5	K07667	121	35.4593505859375	0.015151646	No	
row_6	K08372	132	35.24954605102539	0.020730022	No	
row_7	K08348	165	34.744781494140625	0.019111801	No	
row_8	K09476	166	34.744781494140625	0.027961358	No	
row_9	K07646	282	32.839900970458984	-8.076638E-4	No	
row_10	K00027	296	32.47884750366211	0.0037893585	No	
row_11	K07260	338	31.85300064086914	-7.729257E-4	No	
row_12	K02313	351	31.70063018798828	0.004151215	No	
row_13	K01546	537	31.003734588623047	-0.047516074	No	
row_14	K01547	541	30.997228622436523	-0.03964787	No	
row_15	K01548	542	30.997228622436523	-0.030798314	No	
row_16	K04771	589	30.392427444458008	-0.03699619	No	
row_17	K02040	671	29.19139289855957	-0.054643195	No	
row_18	K10914	833	26.55443000793457	-0.09845965	No	
row_19	K07636	924	25.318748474121094	-0.11905072	No	
row_20	K02584	957	25.005990982055664	-0.12066894	No	
row_21	K02667	1011	24.09092903137207	-0.12915665	No	
row_22	K07704	1055	23.656530380249023	-0.13437316	No	
row_23	K13924	1093	23.31428337097168	-0.13762698	No	
row_24	K11690	1107	23.0562686920166	-0.13302995	No	
row_25	K07706	1187	22.39781951904297	-0.15002273	No	
row_26	K07719	1314	20.759727478027344	-0.18239005	No	
row_27	K03415	1330	20.640911102294922	-0.17844726	No	
row_28	K07658	1344	20.417112350463867	-0.17385024	No	
row_29	K07668	1366	20.111162185668945	-0.17187016	No	
row_30	K07784	1385	19.894559860229492	-0.16890873	No	
row_31	K07652	1386	19.863325119018555	-0.16005917	No	
row_32	K03092	1388	19.813566207885742	-0.15153673	No	
row_33	K00244	1456	19.179868698120117	-0.16460408	No	
row_34	K02259	1469	19.00189208984375	-0.15967995	No	
row_35	K03413	1477	18.95073890686035	-0.15312022	No	
row_36	K04751	1499	18.69356346130371	-0.15114014	No	
row_37	K13927	1555	18.300750732421875	-0.16028208	No	
row_38	K07707	1556	18.271493911743164	-0.15143251	No	
row_39	K00425	1609	17.552978515625	-0.1595931	No	
row_40	K00426	1610	17.552978515625	-0.15074354	No	
row_41	K07783	1618	17.451826095581055	-0.14418381	No	
row_42	K09696	1660	16.769760131835938	-0.1487461	No	
row_43	K09697	1661	16.769760131835938	-0.13989654	No	
row_44	K07696	1703	16.25528907775879	-0.14445883	No	
row_45	K12292	1780	15.354056358337402	-0.16047025	No	
row_46	K02556	1799	14.878438949584961	-0.1575088	No	
row_47	K07699	1912	13.413999557495117	-0.18529648	No	
row_48	K03406	1924	13.214803695678711	-0.18004522	No	
row_49	K07718	1954	12.958035469055176	-0.1806821	No	
row_50	K07720	1960	12.903579711914062	-0.17346813	No	
row_51	K00692	1982	12.696257591247559	-0.17148805	No	
row_52	K01644	2018	12.22713565826416	-0.17408761	No	
row_53	K07657	2036	11.887992858886719	-0.17079906	No	
row_54	K03407	2049	11.655289649963379	-0.16587493	No	
row_55	K07794	2087	11.185076713562012	-0.16912875	No	
row_56	K01077	2141	10.574335098266602	-0.17761645	No	
row_57	K00990	2148	10.419584274291992	-0.17072959	No	
row_58	K07712	2175	10.14513874053955	-0.1703851	No	
row_59	K03408	2225	9.50861644744873	-0.17756434	No	
row_60	K07666	2328	8.918121337890625	-0.20208082	Yes	
row_61	K07673	2329	8.918121337890625	-0.19323127	Yes	
row_62	K07684	2330	8.918121337890625	-0.18438171	Yes	
row_63	K10004	2332	8.918121337890625	-0.17585927	Yes	
row_64	K11103	2334	8.918121337890625	-0.16733682	Yes	
row_65	K07778	2351	8.851231575012207	-0.16372116	Yes	
row_66	K00575	2357	8.803030014038086	-0.1565072	Yes	
row_67	K07798	2364	8.69713306427002	-0.14962034	Yes	
row_68	K07693	2366	8.692864418029785	-0.1410979	Yes	
row_69	K01034	2395	8.460116386413574	-0.14140765	Yes	
row_70	K01035	2396	8.460116386413574	-0.13255809	Yes	
row_71	K01643	2407	8.403183937072754	-0.12697972	Yes	
row_72	K01646	2424	8.27137279510498	-0.12336405	Yes	
row_73	K03412	2435	8.098697662353516	-0.11778568	Yes	
row_74	K07714	2451	7.870260238647461	-0.11384289	Yes	
row_75	K01910	2489	7.648377418518066	-0.1170967	Yes	
row_76	K12294	2523	7.270838260650635	-0.11904204	Yes	
row_77	K12295	2524	7.270838260650635	-0.110192485	Yes	
row_78	K12296	2546	6.947535991668701	-0.108212404	Yes	
