NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	K00626	72	37.366859436035156	0.077215195	No	
row_1	K03782	928	25.29096221923828	-0.09335443	No	
row_2	K00128	1226	21.915990829467773	-0.08734177	No	
row_3	K01426	1399	19.77861785888672	-0.04177215	No	
row_4	K01667	2807	3.6058337688446045	-0.38702533	Yes	
row_5	K01501	3024	1.0486713647842407	-0.35537973	Yes	
row_6	K07130	3027	1.0083210468292236	-0.25601265	Yes	
row_7	K03781	3085	0.42843347787857056	-0.17405063	Yes	
row_8	K01692	3150	0.05307554826140404	-0.094303794	Yes	
row_9	K00164	3158	0.03563676401972771	0.003481021	Yes	
