NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	K10439	373	31.432668685913086	-0.06841269	No	
row_1	K13924	1093	23.31428337097168	-0.24666665	Yes	
row_2	K03409	1188	22.39640235900879	-0.22650792	Yes	
row_3	K03415	1330	20.640911102294922	-0.22126982	Yes	
row_4	K12368	1413	19.77861785888672	-0.19730157	Yes	
row_5	K03413	1477	18.95073890686035	-0.16730157	Yes	
row_6	K02557	1789	15.188069343566895	-0.21603172	Yes	
row_7	K02556	1799	14.878438949584961	-0.16888887	Yes	
row_8	K03406	1924	13.214803695678711	-0.15825394	Yes	
row_9	K03407	2049	11.655289649963379	-0.14761901	Yes	
row_10	K10540	2128	10.718029975891113	-0.12238092	Yes	
row_11	K03411	2169	10.220529556274414	-0.08507933	Yes	
row_12	K03408	2225	9.50861644744873	-0.052539643	Yes	
row_13	K00575	2357	8.803030014038086	-0.044126943	Yes	
row_14	K03412	2435	8.098697662353516	-0.018571386	Yes	
row_15	K03414	2519	7.290818691253662	0.00507941	Yes	
row_16	K02410	2604	5.826583385467529	0.028412744	Yes	
row_17	K02416	2637	5.611176013946533	0.06825402	Yes	
row_18	K02417	2675	5.189394950866699	0.10650799	Yes	
row_19	K03410	2705	4.8418169021606445	0.14730164	Yes	
