NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	K11904	122	35.38191223144531	-0.0055201687	No	
row_1	K02461	152	34.744781494140625	0.018577497	No	
row_2	K03075	468	31.114099502563477	-0.04840764	No	
row_3	K03106	524	31.066452026367188	-0.03259023	No	
row_4	K03110	525	31.066452026367188	7.43106E-4	No	
row_5	K03217	754	27.832799911499023	-0.038535025	No	
row_6	K03073	780	27.51569175720215	-0.013163473	No	
row_7	K03210	781	27.506702423095703	0.020169862	No	
row_8	K03076	818	26.77073097229004	0.04203823	No	
row_9	K03070	821	26.721153259277344	0.07473462	No	
row_10	K03205	1294	21.09640121459961	-0.042250518	No	
row_11	K03116	1550	18.365825653076172	-0.09012738	No	
row_12	K03118	1925	13.21288013458252	-0.17590232	No	
row_13	K12257	2123	10.842244148254395	-0.20530784	No	
row_14	K12340	2171	10.215008735656738	-0.18694267	No	
row_15	K02456	2173	10.202230453491211	-0.1539278	No	
row_16	K02454	2263	9.13960075378418	-0.14893842	No	
row_17	K03117	2504	7.460853099822998	-0.1920382	No	
row_18	K03071	2620	5.623528957366943	-0.19532907	No	
row_19	K02455	2707	4.825096607208252	-0.18938427	No	
row_20	K02460	2939	1.7818158864974976	-0.2296178	Yes	
row_21	K03195	2945	1.7494800090789795	-0.19787684	Yes	
row_22	K03196	2946	1.7494800090789795	-0.1645435	Yes	
row_23	K03200	2947	1.7494800090789795	-0.13121016	Yes	
row_24	K03203	2948	1.7494800090789795	-0.09787683	Yes	
row_25	K03204	2949	1.7494800090789795	-0.06454349	Yes	
row_26	K03199	2967	1.7029412984848022	-0.03662417	Yes	
row_27	K03072	2995	1.3630847930908203	-0.011889562	Yes	
row_28	K03074	2996	1.3630847930908203	0.021443773	Yes	
row_29	K02453	3154	0.04146900400519371	0.0047771074	Yes	
