NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	K00817	207	34.125797271728516	0.0010565266	No	
row_1	K00121	1328	20.648935317993164	-0.28726888	Yes	
row_2	K04072	1338	20.51773452758789	-0.22345483	Yes	
row_3	K11358	1374	20.044677734375	-0.16788167	Yes	
row_4	K00055	1429	19.57109260559082	-0.11833068	Yes	
row_5	K00001	1702	16.25655174255371	-0.13787638	Yes	
row_6	K00680	1720	16.10491371154785	-0.07659797	Yes	
row_7	K00832	1776	15.407711029052734	-0.027363952	Yes	
row_8	K02509	1796	14.98587703704834	0.03328053	Yes	
row_9	K00813	1842	14.340020179748535	0.08568413	Yes	
row_10	K00812	2204	9.714814186096191	0.03792924	Yes	
row_11	K13953	2207	9.6978759765625	0.103962	Yes	
row_12	K00135	2426	8.26689338684082	0.10153199	Yes	
row_13	K13954	2429	8.220861434936523	0.16756475	Yes	
row_14	K02510	2665	5.273013591766357	0.15974647	Yes	
