NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	K11785	1058	23.61429214477539	-0.28313485	Yes	
row_1	K11783	1097	23.26047134399414	-0.24256293	Yes	
row_2	K11784	1106	23.092573165893555	-0.19247024	Yes	
row_3	K11782	1120	22.90217399597168	-0.14396434	Yes	
row_4	K03185	1151	22.56736183166504	-0.10085354	Yes	
row_5	K03183	1473	18.977519989013672	-0.15009438	Yes	
row_6	K02548	1489	18.810375213623047	-0.102223195	Yes	
row_7	K03179	1734	15.896106719970703	-0.12702735	Yes	
row_8	K00568	1816	14.608406066894531	-0.1001019	Yes	
row_9	K03182	1910	13.4495849609375	-0.07698476	Yes	
row_10	K00355	2111	10.9429931640625	-0.0878251	Yes	
row_11	K03186	2220	9.566934585571289	-0.06946835	Yes	
row_12	K01661	2350	8.85505199432373	-0.057776157	Yes	
row_13	K01911	2375	8.632136344909668	-0.012761207	Yes	
row_14	K08680	2481	7.721631050109863	0.006547616	Yes	
row_15	K02552	2931	1.9324369430541992	-0.08331525	Yes	
row_16	K02549	3000	1.3241710662841797	-0.052264124	Yes	
row_17	K02551	3014	1.1995046138763428	-0.0037582212	Yes	
row_18	K02361	3048	0.8398063778877258	0.038400494	Yes	
