NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	K01338	82	36.807350158691406	0.057367533	Yes	
row_1	K03588	275	33.02347946166992	0.079902895	Yes	
row_2	K02314	334	31.908954620361328	0.14487018	Yes	
row_3	K02313	351	31.70063018798828	0.22313702	Yes	
row_4	K02563	420	31.114099502563477	0.28493774	Yes	
row_5	K03531	470	31.114099502563477	0.35275492	Yes	
row_6	K11749	527	31.057615280151367	0.41835552	Yes	
row_7	K01358	564	30.775909423828125	0.49028924	Yes	
row_8	K02651	752	27.84882926940918	0.5144079	Yes	
row_9	K03544	769	27.6195125579834	0.59267473	Yes	
row_10	K03589	1125	22.85924530029297	0.5635951	Yes	
row_11	K03590	1282	21.182024002075195	0.5975301	Yes	
