NAME	TITLE	SCORE	
K02004		35.2912	
K02501		35.27739	
K00700		35.276608	
K02500		35.274403	
K00013		35.27175	
K06859		35.264942	
K08372		35.249546	
K00145		35.19095	
K00930		35.18153	
K10541		35.120213	
K00765		35.116577	
K00762		35.051693	
K01653		34.963696	
K06203		34.963696	
K06879		34.963696	
K07275		34.963696	
K07337		34.963696	
K13695		34.963696	
K13787		34.963696	
K02233		34.944023	
K01190		34.91846	
K09951		34.807785	
K00609		34.74478	
K01784		34.74478	
K01814		34.74478	
K02168		34.74478	
K02461		34.74478	
K03291		34.74478	
K03755		34.74478	
K03808		34.74478	
K05802		34.74478	
K06078		34.74478	
K06149		34.74478	
K06884		34.74478	
K06946		34.74478	
K07285		34.74478	
K07348		34.74478	
K07349		34.74478	
K07357		34.74478	
K08348		34.74478	
K09476		34.74478	
K12149		34.74478	
K12678		34.74478	
K12684		34.74478	
K12687		34.74478	
K12957		34.74478	
K13069		34.74478	
K16322		34.74478	
K16324		34.74478	
K18320		34.74478	
K18837		34.74478	
K18919		34.74478	
K18922		34.74478	
K19270		34.74478	
K09251		34.73501	
K02529		34.721542	
K01160		34.6959	
K06887		34.6959	
K07024		34.6959	
K07346		34.6959	
K11201		34.6959	
K14744		34.6959	
K18838		34.6959	
K00286		34.66642	
K02078		34.650093	
K02003		34.52429	
K07345		34.52429	
K13735		34.52429	
K10006		34.516743	
K10007		34.516743	
K10008		34.516743	
K00854		34.48017	
K02231		34.39032	
K03768		34.34705	
K07480		34.33789	
K11070		34.27097	
K01465		34.237213	
K06173		34.235943	
K03491		34.208916	
K01749		34.178734	
K03734		34.139954	
K00817		34.125797	
K01934		34.059258	
K00548		34.047894	
K00975		34.04037	
K01299		34.013103	
K07347		33.98077	
K01591		33.933815	
K19505		33.933758	
K07507		33.9114	
K02493		33.86869	
K06207		33.86869	
K09710		33.86869	
K03111		33.863327	
K03614		33.85333	
K12952		33.845985	
K00313		33.842133	
K04068		33.842133	
K01714		33.84208	
K01956		33.821957	
K05982		33.819035	
K14348		33.819035	
K07560		33.812626	
K03613		33.73253	
K03497		33.707912	
K19302		33.707912	
K01142		33.688282	
K02056		33.685158	
K13542		33.670807	
K07095		33.65865	
K12553		33.574684	
K03617		33.563545	
K03499		33.55684	
K03545		33.507244	
K03624		33.507244	
K10711		33.507244	
K09809		33.496834	
K02346		33.49121	
K15583		33.45907	
K01619		33.45679	
K01778		33.44238	
K00703		33.43666	
K02469		33.43666	
K01265		33.411762	
K01444		33.410015	
K05350		33.40839	
K02470		33.379246	
K18831		33.352337	
K03427		33.299572	
K03446		33.280926	
K03101		33.273827	
K02601		33.267986	
K17074		33.26602	
K03040		33.251186	
K00757		33.23622	
K01624		33.223938	
K07027		33.158485	
K03218		33.143703	
K08591		33.129528	
K04758		33.101402	
K01953		33.093212	
K03303		33.090866	
K03086		33.072716	
K06902		33.06853	
K07090		33.063995	
K13038		33.053295	
K02109		33.040596	
K03976		33.039127	
K11068		33.023582	
K03588		33.02348	
K00075		33.008053	
K01652		32.937798	
K06970		32.937798	
K16238		32.883705	
K01258		32.8793	
K01262		32.8793	
K07646		32.8399	
K18888		32.812344	
K01990		32.811604	
K03574		32.7908	
K00849		32.776924	
K00602		32.684406	
K01872		32.64396	
K01586		32.63365	
K01951		32.63365	
K05516		32.629997	
K16052		32.627403	
K11071		32.587944	
K01534		32.586994	
K01914		32.575386	
K00027		32.478848	
K01439		32.47685	
K01845		32.472584	
K03471		32.471775	
K11694		32.434673	
K00076		32.395935	
K00656		32.392464	
K01785		32.392464	
K06217		32.38848	
K02032		32.35384	
K00796		32.35041	
K01933		32.3272	
K02108		32.310986	
K01424		32.298096	
K00873		32.29217	
K04486		32.29217	
K19304		32.290607	
K02115		32.283028	
K02111		32.2694	
K00215		32.267723	
K02110		32.259937	
K02112		32.259937	
K02114		32.25884	
K00847		32.18927	
K09806		32.18927	
K01698		32.168633	
K01153		32.140224	
K07047		32.11776	
K03931		32.108337	
K03892		32.10642	
K03438		32.03665	
K01803		32.01486	
K00850		31.99237	
K01876		31.974417	
K04043		31.941051	
K04759		31.931465	
K03564		31.92813	
K01304		31.922733	
K02314		31.908955	
K00954		31.904108	
K10773		31.887985	
K02039		31.877642	
K07260		31.853	
K00059		31.84166	
K15581		31.836853	
K01491		31.836557	
K15342		31.829624	
K07152		31.812014	
K02113		31.805334	
K03517		31.805334	
K00789		31.782198	
K01026		31.757957	
K02428		31.756231	
K02033		31.753008	
K01835		31.725245	
K02313		31.70063	
K03151		31.689236	
K10670		31.686655	
K02492		31.682873	
K01923		31.66178	
K05363		31.641003	
K01588		31.632305	
K01945		31.632305	
K03100		31.632305	
K03702		31.629173	
K01874		31.62788	
K04517		31.60942	
K15582		31.60942	
K02034		31.596966	
K03658		31.56718	
K06200		31.540281	
K01194		31.507341	
K11175		31.49391	
K00820		31.483234	
K11695		31.468626	
K18704		31.468626	
K00278		31.441376	
K10439		31.432669	
K02316		31.349524	
K00791		31.32135	
K01515		31.316313	
K00566		31.284216	
K01409		31.284216	
K00760		31.275723	
K02564		31.257008	
K03436		31.245392	
K10005		31.244524	
K00965		31.239609	
K00951		31.2182	
K17076		31.192379	
K07056		31.171444	
K00088		31.16614	
K02343		31.164192	
K04096		31.13349	
K07171		31.117678	
K00057		31.1141	
K00133		31.1141	
K00554		31.1141	
K00600		31.1141	
K00927		31.1141	
K00939		31.1141	
K00969		31.1141	
K01000		31.1141	
K01056		31.1141	
K01733		31.1141	
K01756		31.1141	
K01868		31.1141	
K01869		31.1141	
K01870		31.1141	
K01873		31.1141	
K01881		31.1141	
K01883		31.1141	
K01887		31.1141	
K01889		31.1141	
K01890		31.1141	
K01892		31.1141	
K01929		31.1141	
K01939		31.1141	
K02337		31.1141	
K02338		31.1141	
K02340		31.1141	
K02357		31.1141	
K02520		31.1141	
K02528		31.1141	
K02563		31.1141	
K02600		31.1141	
K02835		31.1141	
K02836		31.1141	
K02838		31.1141	
K02863		31.1141	
K02864		31.1141	
K02867		31.1141	
K02871		31.1141	
K02874		31.1141	
K02876		31.1141	
K02878		31.1141	
K02879		31.1141	
K02881		31.1141	
K02884		31.1141	
K02886		31.1141	
K02887		31.1141	
K02888		31.1141	
K02890		31.1141	
K02892		31.1141	
K02895		31.1141	
K02899		31.1141	
K02906		31.1141	
K02926		31.1141	
K02931		31.1141	
K02933		31.1141	
K02935		31.1141	
K02939		31.1141	
K02946		31.1141	
K02948		31.1141	
K02950		31.1141	
K02952		31.1141	
K02956		31.1141	
K02959		31.1141	
K02961		31.1141	
K02963		31.1141	
K02965		31.1141	
K02967		31.1141	
K02968		31.1141	
K02982		31.1141	
K02986		31.1141	
K02988		31.1141	
K02990		31.1141	
K02992		31.1141	
K02994		31.1141	
K02996		31.1141	
K03043		31.1141	
K03046		31.1141	
K03075		31.1141	
K03177		31.1141	
K03531		31.1141	
K03536		31.1141	
K03550		31.1141	
K03551		31.1141	
K03553		31.1141	
K03584		31.1141	
K03596		31.1141	
K03601		31.1141	
K03602		31.1141	
K03625		31.1141	
K03631		31.1141	
K03664		31.1141	
K03685		31.1141	
K03687		31.1141	
K03723		31.1141	
K03977		31.1141	
K03979		31.1141	
K04066		31.1141	
K04077		31.1141	
K04078		31.1141	
K05366		31.1141	
K06158		31.1141	
K06187		31.1141	
K06925		31.1141	
K06942		31.1141	
K06949		31.1141	
K07447		31.1141	
K07462		31.1141	
K08483		31.1141	
K09903		31.1141	
K11753		31.1141	
K02834		31.112656	
K01810		31.109253	
K01867		31.109253	
K01875		31.109253	
K03703		31.109253	
K07566		31.109253	
K01937		31.10504	
K03665		31.10504	
K00858		31.097765	
K00604		31.097197	
K00981		31.096834	
K02335		31.087982	
K00806		31.085514	
K02519		31.085514	
K03470		31.083668	
K01486		31.078747	
K11991		31.072306	
K02902		31.06755	
K02904		31.06755	
K01866		31.066452	
K01893		31.066452	
K01925		31.066452	
K02970		31.066452	
K03106		31.066452	
K03110		31.066452	
K02503		31.057615	
K11749		31.057615	
K01776		31.05589	
K02518		31.050598	
K02916		31.050598	
K03495		31.035048	
K03555		31.028145	
K03572		31.028145	
K03650		31.028145	
K03168		31.01717	
K04075		31.00683	
K01546		31.003735	
K01924		30.999105	
K02860		30.999105	
K03501		30.999105	
K01547		30.997229	
K01548		30.997229	
K02341		30.993752	
K06168		30.973867	
K02911		30.96589	
K00761		30.953005	
K02037		30.952381	
K02038		30.952381	
K03710		30.951002	
K01520		30.944479	
K03595		30.93892	
K03978		30.929073	
K09748		30.929073	
K03570		30.92223	
K01303		30.909065	
K12573		30.893476	
K02765		30.836294	
K14155		30.832865	
K00067		30.832775	
K18887		30.820484	
K03282		30.818905	
K00335		30.818556	
K11748		30.805428	
K01358		30.77591	
K06131		30.766195	
K01626		30.763466	
K10823		30.751701	
K02945		30.745836	
K00134		30.718863	
K00284		30.71268	
K03424		30.698215	
K03569		30.692604	
K02472		30.637522	
K01679		30.615788	
K03780		30.601463	
K01523		30.59291	
K15986		30.571903	
K19509		30.565159	
K01693		30.555168	
K00995		30.539614	
K06153		30.502735	
K16786		30.502522	
K00845		30.493769	
K00763		30.468687	
K00974		30.430157	
K00620		30.408602	
K06180		30.403395	
K01689		30.392427	
K04771		30.392427	
K00332		30.3787	
K00333		30.3787	
K19508		30.365158	
K04567		30.348953	
K03629		30.34517	
K03521		30.344034	
K03522		30.341711	
K00788		30.334654	
K00865		30.330322	
K19507		30.325157	
K03637		30.310944	
K03439		30.306969	
K01582		30.274752	
K02444		30.25823	
K15738		30.246096	
K05919		30.237864	
K19055		30.212687	
K00859		30.198524	
K01628		30.186869	
K00928		30.182995	
K01273		30.181993	
K01783		30.175688	
K00996		30.143618	
K03442		30.14204	
K00567		30.139063	
K07042		30.123894	
K03216		30.118195	
K13292		30.072147	
K10539		30.061964	
K02356		30.052633	
K03500		30.047575	
K01462		30.024754	
K01495		30.024754	
K07559		30.012785	
K01104		30.003391	
K00287		29.999123	
K03648		29.999123	
K03657		29.99698	
K02027		29.982826	
K07098		29.929539	
K00876		29.912342	
K07040		29.875568	
K02029		29.8514	
K01972		29.829258	
K06958		29.826015	
K08600		29.825249	
K07003		29.8185	
K01507		29.798344	
K01992		29.787176	
K02909		29.785933	
K07301		29.725317	
K07258		29.676565	
K04487		29.654095	
K00560		29.653212	
K03779		29.64493	
K07461		29.64287	
K00948		29.640045	
K17073		29.622202	
K07139		29.611763	
K03502		29.588833	
K01736		29.570013	
K00800		29.5623	
K00962		29.5623	
K10112		29.55833	
K01912		29.55227	
K09928		29.550915	
K00759		29.517944	
K01808		29.503317	
K07105		29.499025	
K05592		29.440742	
K06178		29.431215	
K07137		29.431215	
K01512		29.411533	
K07727		29.411144	
K01735		29.35778	
K07478		29.342295	
K03527		29.294264	
K01940		29.285738	
K01809		29.240932	
K00014		29.232183	
K04083		29.20635	
K02040		29.191393	
K05808		29.188366	
K06966		29.176826	
K00334		29.172382	
K07574		29.170704	
K09861		29.165966	
K02433		29.155756	
K17828		29.13712	
K02434		29.121033	
K02435		29.119062	
K05832		29.084885	
K05833		29.084885	
K05337		29.073414	
K18148		29.06975	
K13640		29.069147	
K03789		29.005827	
K06941		29.005827	
K01002		28.934267	
K01989		28.907988	
K01493		28.89672	
K01613		28.887856	
K00099		28.866438	
K03526		28.866438	
K02237		28.856918	
K07133		28.83362	
K03816		28.779032	
K06917		28.775703	
K01243		28.752522	
K02856		28.736565	
K00681		28.697706	
K07473		28.697144	
K05810		28.638695	
K07183		28.62211	
K01768		28.606531	
K02238		28.602976	
K11752		28.560816	
K01938		28.556974	
K03612		28.55551	
K01710		28.531345	
K16787		28.524357	
K00112		28.515366	
K02824		28.500267	
K00919		28.49645	
K00773		28.490492	
K00783		28.476694	
K08282		28.456135	
K03700		28.454565	
K15633		28.452269	
K11072		28.44914	
K07015		28.442312	
K01928		28.431355	
K01715		28.426596	
K02839		28.416292	
K05837		28.409023	
K02342		28.40234	
K13052		28.40234	
K07030		28.401295	
K03699		28.379227	
K03701		28.379227	
K09761		28.3422	
K01755		28.304857	
K11065		28.265738	
K00805		28.25294	
K03671		28.221188	
K01682		28.18539	
K03087		28.18539	
K03598		28.18539	
K03747		28.18539	
K07264		28.18539	
K11931		28.18539	
K02495		28.152393	
K01738		28.13774	
K03394		28.1293	
K01187		28.120428	
K16785		28.080133	
K03431		28.026459	
K01790		28.009066	
K06959		28.009066	
K03695		27.972807	
K00931		27.969807	
K00147		27.966919	
K02651		27.84883	
K01200		27.839415	
K03217		27.8328	
K07109		27.832321	
K08316		27.758158	
K07173		27.754547	
K01654		27.717852	
K03737		27.712576	
K00942		27.705853	
K00655		27.697943	
K06923		27.682749	
K02031		27.679623	
K02844		27.679623	
K02036		27.67958	
K00784		27.65587	
K03476		27.65499	
K09013		27.625885	
K03544		27.619513	
K00651		27.61358	
K09979		27.612928	
K12511		27.604279	
K02907		27.598085	
K01740		27.594358	
K02282		27.555922	
K00248		27.541449	
K02823		27.535908	
K09692		27.523823	
K01791		27.516031	
K03073		27.515692	
K03210		27.506702	
K00384		27.47615	
K02280		27.473663	
K03744		27.441095	
K04485		27.426504	
K02647		27.409271	
K02224		27.35062	
K11189		27.32665	
K03320		27.305483	
K11203		27.281527	
K08321		27.272476	
K02217		27.263987	
K00003		27.217466	
K09775		27.183197	
K03152		27.161264	
K01126		27.15445	
K07407		27.14517	
K09811		27.134758	
K18480		27.120052	
K06346		27.112846	
K06960		27.112846	
K09117		27.11157	
K07315		27.105778	
K03525		27.080221	
K01447		27.069653	
K08884		27.041983	
K00936		27.021954	
K03568		26.99828	
K01356		26.949919	
K07467		26.946642	
K06881		26.918892	
K12506		26.882145	
K03763		26.875002	
K02028		26.852577	
K02913		26.813475	
K02502		26.789837	
K07816		26.789837	
K03076		26.770731	
K13789		26.750515	
K06209		26.721798	
K03070		26.721153	
K01926		26.707396	
K03547		26.702562	
K07058		26.700108	
K02653		26.66262	
K00949		26.654943	
K07456		26.653788	
K06442		26.653185	
K18682		26.635817	
K03546		26.592075	
K06898		26.58114	
K16011		26.565449	
K10914		26.55443	
K00882		26.532673	
K01090		26.532585	
K04757		26.516054	
K12574		26.505264	
K00852		26.494593	
K03565		26.477486	
K01267		26.475355	
K01070		26.462076	
K03581		26.447912	
K03592		26.444736	
K03705		26.440092	
K02030		26.435686	
K04094		26.432384	
K02227		26.398508	
K00790		26.395355	
K07742		26.37909	
K00625		26.36527	
K01921		26.357927	
K08989		26.33945	
K02051		26.32984	
K01442		26.321062	
K07491		26.317556	
K07124		26.30633	
K00016		26.286652	
K02072		26.260012	
K18672		26.25631	
K02071		26.252249	
K02622		26.252249	
K00243		26.248135	
K03437		26.244595	
K02621		26.240551	
K00645		26.231747	
K01752		26.195957	
K00537		26.194767	
K07444		26.1912	
K06888		26.18267	
K01839		26.154491	
K01885		26.152489	
K03169		26.152489	
K03823		26.152489	
K07246		26.120855	
K03098		26.117245	
K01182		26.066103	
K11069		26.063793	
K06023		26.04731	
K03621		26.04564	
K03308		26.03181	
K09762		26.026646	
K04488		26.010489	
K06967		26.010292	
K09787		26.010292	
K11145		25.999891	
K14540		25.999891	
K03529		25.965786	
K05896		25.965786	
K06024		25.965786	
K09747		25.965786	
K06148		25.951437	
K03060		25.939592	
K03741		25.930765	
K03698		25.906254	
K08169		25.89487	
K10563		25.874996	
K08679		25.822798	
K02190		25.797274	
K06885		25.772652	
K00925		25.734602	
K12308		25.727076	
K07729		25.71562	
K02226		25.705017	
K07738		25.693487	
K07115		25.672337	
K08303		25.648788	
K02279		25.64732	
K02358		25.636303	
K07282		25.628527	
K05794		25.59009	
K15371		25.585516	
K14761		25.571527	
K02050		25.564016	
K06179		25.563137	
K19091		25.546831	
K03797		25.52601	
K02278		25.441591	
K06213		25.441591	
K01193		25.436617	
K10117		25.434803	
K07005		25.413893	
K15876		25.374222	
K09812		25.3411	
K07636		25.318748	
K02791		25.313845	
K00382		25.312534	
K03088		25.296093	
K03782		25.290962	
K07390		25.284372	
K08724		25.280357	
K02025		25.251877	
K00661		25.249083	
K00012		25.227955	
K01770		25.201998	
K00102		25.201632	
K01101		25.190264	
K04749		25.180365	
K02026		25.125254	
K03048		25.113007	
K03346		25.113007	
K06948		25.113007	
K09976		25.113007	
K11144		25.113007	
K02240		25.111774	
K02243		25.111774	
K18692		25.111774	
K00020		25.111506	
K10907		25.106125	
K09157		25.077963	
K09769		25.077417	
K07238		25.072237	
K08963		25.05594	
K06950		25.052935	
K00185		25.048208	
K03742		25.04605	
K05936		25.023817	
K02584		25.005991	
K06042		24.99987	
K16509		24.9886	
K02586		24.95032	
K02591		24.95032	
K00111		24.930092	
K05349		24.854086	
K01448		24.853165	
K00571		24.807478	
K15584		24.78606	
K15585		24.78606	
K15586		24.78606	
K01443		24.757122	
K01451		24.744686	
K03784		24.678072	
K07010		24.661139	
K03750		24.653553	
K02744		24.648613	
K02585		24.624681	
K00943		24.622765	
K06183		24.62093	
K00980		24.609201	
K07979		24.593815	
K10206		24.586987	
K08998		24.52195	
K00647		24.500378	
K00648		24.48376	
K10947		24.481974	
K05800		24.449125	
K06889		24.42412	
K03469		24.41255	
K03524		24.409061	
K09740		24.3761	
K02057		24.355814	
K10975		24.355795	
K02687		24.35424	
K16789		24.351007	
K02589		24.342892	
K02590		24.342892	
K02837		24.330393	
K01952		24.31942	
K19002		24.312683	
K02188		24.297953	
K07219		24.269945	
K07045		24.236538	
K00831		24.224726	
K10118		24.188694	
K02592		24.180113	
K02304		24.166265	
K01610		24.15857	
K00662		24.143246	
K09458		24.115416	
K06937		24.102959	
K01421		24.095093	
K02667		24.090929	
K09772		24.086266	
K01270		24.05737	
K07023		24.05737	
K15580		24.05737	
K02810		24.041992	
K01537		24.041037	
K07488		23.980228	
K09931		23.980228	
K15383		23.980228	
K16885		23.980228	
K16886		23.980228	
K16887		23.980228	
K07469		23.97835	
K02073		23.971313	
K04042		23.952782	
K18220		23.952782	
K02189		23.923195	
K03388		23.898989	
K03389		23.898989	
K03390		23.898989	
K01854		23.892723	
K00794		23.888487	
K09825		23.888487	
K10119		23.832659	
K14086		23.823786	
K14087		23.823786	
K14088		23.823786	
K14090		23.823786	
K01775		23.81668	
K14089		23.801615	
K05934		23.767014	
K00394		23.765327	
K00395		23.765327	
K02669		23.757397	
K05773		23.75101	
K06857		23.75101	
K04720		23.712894	
K02371		23.711035	
K15634		23.71013	
K01599		23.706045	
K01677		23.679754	
K01678		23.679754	
K07442		23.669214	
K07704		23.65653	
K09729		23.628475	
K02372		23.61618	
K11785		23.614292	
K07533		23.60629	
K03885		23.604553	
K07166		23.58958	
K03704		23.587595	
K15987		23.58251	
K00437		23.559958	
K01251		23.559958	
K06951		23.559958	
K07096		23.559958	
K07168		23.559958	
K11180		23.559958	
K11181		23.559958	
K11646		23.559958	
K13819		23.559958	
K14091		23.559958	
K18008		23.559958	
K00895		23.546762	
K02587		23.535688	
K08678		23.524508	
K16511		23.508266	
K11261		23.485659	
K10544		23.477169	
K00856		23.476297	
K13993		23.470642	
K05985		23.462118	
K01524		23.460012	
K00031		23.45518	
K06890		23.454601	
K15922		23.442465	
K17686		23.41024	
K02010		23.374231	
K10824		23.344412	
K15587		23.344412	
K16899		23.32121	
K13924		23.314283	
K16898		23.314283	
K15770		23.296026	
K05895		23.291191	
K11783		23.260471	
K09690		23.253664	
K01372		23.17522	
K07009		23.157331	
K14652		23.129625	
K01081		23.12541	
K03482		23.122206	
K15051		23.121378	
K07082		23.120922	
K11784		23.092573	
K11690		23.056269	
K19710		23.024515	
K01069		23.020733	
K05822		23.015667	
K15034		22.992905	
K09015		22.985525	
K01788		22.984598	
K07248		22.98163	
K10819		22.967684	
K09788		22.95466	
K07250		22.952917	
K02232		22.932404	
K01950		22.923508	
K11782		22.902174	
K02795		22.8997	
K00826		22.898333	
K03654		22.887106	
K06940		22.876291	
K03589		22.859245	
K01834		22.832916	
K00958		22.813606	
K09763		22.813606	
K05340		22.787521	
K06873		22.77259	
K09882		22.77259	
K00899		22.718174	
K05772		22.707521	
K01895		22.700768	
K14977		22.696478	
K09803		22.690613	
K07035		22.65499	
K10254		22.653694	
K09691		22.645638	
K03465		22.636662	
K02666		22.631859	
K06199		22.619095	
K06990		22.596916	
K10716		22.587326	
K05801		22.580822	
K01497		22.567362	
K01908		22.567362	
K01920		22.567362	
K02391		22.567362	
K02498		22.567362	
K03185		22.567362	
K04080		22.567362	
K05774		22.567362	
K07140		22.567362	
K07147		22.567362	
K07336		22.567362	
K07340		22.567362	
K08484		22.567362	
K08659		22.567362	
K09160		22.567362	
K09471		22.567362	
K09780		22.567362	
K09823		22.567362	
K09921		22.567362	
K09972		22.567362	
K09978		22.567362	
K11073		22.567362	
K11074		22.567362	
K11075		22.567362	
K11076		22.567362	
K11472		22.567362	
K12262		22.567362	
K12972		22.567362	
K13283		22.567362	
K13896		22.567362	
K15268		22.567362	
K17247		22.567362	
K19745		22.567362	
K07182		22.546871	
K01151		22.522547	
K13678		22.452396	
K03466		22.450054	
K06877		22.444542	
K02245		22.436663	
K00184		22.43648	
K07451		22.404285	
K07706		22.39782	
K03409		22.396402	
K07216		22.394238	
K06286		22.38856	
K18285		22.387281	
K03818		22.365131	
K15771		22.36493	
K07052		22.34785	
K02049		22.340178	
K12510		22.32057	
K13922		22.31291	
K01734		22.286303	
K03810		22.281633	
K06518		22.27985	
K09698		22.263988	
K03091		22.245424	
K02825		22.228153	
K03307		22.217314	
K09141		22.208086	
K01092		22.19513	
K03924		22.173952	
K07032		22.154482	
K02746		22.14363	
K00619		22.126019	
K07181		22.124908	
K03311		22.11987	
K02482		22.069628	
K14441		22.063484	
K00901		22.063293	
K02086		22.058895	
K02588		22.056547	
K09004		22.035349	
K19157		22.035349	
K15772		22.01478	
K01259		21.98809	
K03325		21.96472	
K01963		21.96231	
K18478		21.941277	
K02496		21.924759	
K00128		21.91599	
K07029		21.882204	
K01533		21.875816	
K01759		21.868906	
K02236		21.866486	
K02796		21.84595	
K01807		21.845263	
K00297		21.815607	
K02919		21.812635	
K07284		21.81169	
K03856		21.799355	
K03310		21.787502	
K04562		21.778297	
K01880		21.745106	
K01246		21.70031	
K01207		21.690271	
K00156		21.683945	
K16209		21.682344	
K00362		21.670055	
K03535		21.670055	
K07119		21.670055	
K03711		21.654104	
K01006		21.6474	
K00798		21.647121	
K03824		21.647121	
K00196		21.643965	
K00050		21.635426	
K13919		21.592525	
K13920		21.592525	
K03321		21.587128	
K03484		21.568003	
K00564		21.55198	
K05825		21.537203	
K06041		21.485832	
K01838		21.4767	
K03630		21.46142	
K05939		21.461033	
K06181		21.461033	
K07484		21.451025	
K00198		21.440657	
K01750		21.406408	
K04031		21.390566	
K18331		21.383516	
K02753		21.373415	
K02009		21.35721	
K03783		21.3504	
K08352		21.326557	
K08974		21.325312	
K19689		21.320543	
K06317		21.28046	
K07089		21.265757	
K03455		21.217897	
K12661		21.209171	
K13637		21.209171	
K16710		21.209171	
K07386		21.200085	
K03590		21.182024	
K09764		21.171452	
K01118		21.167645	
K19294		21.150831	
K16235		21.140766	
K00772		21.131338	
K18707		21.126686	
K00098		21.109974	
K00138		21.109974	
K02381		21.109974	
K13979		21.109974	
K13714		21.108145	
K03205		21.096401	
K00005		21.0692	
K07457		21.058876	
K03688		21.040543	
K01696		21.035353	
K03571		21.035353	
K11717		21.031315	
K09963		20.98537	
K06901		20.970669	
K01961		20.966797	
K02437		20.956467	
K19350		20.953112	
K02006		20.946815	
K02008		20.94039	
K02007		20.923964	
K02221		20.921547	
K00841		20.831163	
K09014		20.777775	
K16915		20.776825	
K07240		20.768053	
K07719		20.759727	
K19048		20.759727	
K01779		20.756489	
K09954		20.756052	
K07496		20.746204	
K00835		20.727964	
K01792		20.727964	
K05541		20.727964	
K08219		20.727964	
K11744		20.727964	
K18697		20.727964	
K06334		20.687904	
K07736		20.686686	
K10041		20.66263	
K00121		20.648935	
K01695		20.643517	
K03415		20.640911	
K17716		20.632795	
K03778		20.61555	
K00259		20.612955	
K19225		20.600012	
K02793		20.58399	
K00563		20.551847	
K02481		20.535498	
K04072		20.517735	
K09155		20.48705	
K06975		20.463871	
K06400		20.439972	
K03697		20.43993	
K07033		20.417112	
K07658		20.417112	
K09007		20.415014	
K00997		20.413364	
K07175		20.410444	
K03639		20.35734	
K08224		20.348022	
K07568		20.336788	
K07584		20.334482	
K00179		20.33111	
K00180		20.33111	
K03652		20.30396	
K09121		20.298298	
K00100		20.286774	
K06408		20.258245	
K00525		20.257647	
K01007		20.257574	
K01816		20.253445	
K09949		20.24402	
K10039		20.191425	
K00684		20.15359	
K08602		20.15359	
K12267		20.12882	
K07668		20.111162	
K00262		20.10587	
K05946		20.075392	
K03523		20.071476	
K07404		20.069271	
K02035		20.049732	
K03492		20.04828	
K01639		20.044678	
K11358		20.044678	
K01804		20.04218	
K05346		20.037878	
K19159		20.001438	
K18332		19.973293	
K03478		19.937214	
K06973		19.931501	
K00433		19.905403	
K00674		19.905403	
K03386		19.904919	
K14347		19.895325	
K07784		19.89456	
K07652		19.863325	
K06864		19.861942	
K03092		19.813566	
K03696		19.806961	
K13940		19.789661	
K00101		19.778618	
K00163		19.778618	
K00228		19.778618	
K00529		19.778618	
K00697		19.778618	
K00758		19.778618	
