NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	K01647	28	40.85734558105469	0.0255684	Yes	
row_1	K01649	44	38.91411590576172	0.055275608	Yes	
row_2	K01687	56	38.22843551635742	0.086256295	Yes	
row_3	K00821	60	37.95319366455078	0.119783945	Yes	
row_4	K00030	83	36.7572135925293	0.14726257	Yes	
row_5	K00053	89	36.69071578979492	0.18015347	Yes	
row_6	K00052	95	36.55896759033203	0.21304439	Yes	
row_7	K01703	112	35.70016098022461	0.24243322	Yes	
row_8	K01681	114	35.6640510559082	0.27659762	Yes	
row_9	K01704	116	35.645938873291016	0.310762	Yes	
row_10	K00145	133	35.190948486328125	0.34015083	Yes	
row_11	K00930	134	35.1815299987793	0.3746336	Yes	
row_12	K01653	138	34.96369552612305	0.40816125	Yes	
row_13	K01652	277	32.93779754638672	0.39870894	No	
row_14	K00133	392	31.114099502563477	0.39689752	No	
row_15	K00620	586	30.408601760864258	0.3699349	No	
row_16	K00928	609	30.182994842529297	0.39741352	No	
row_17	K01682	735	28.18539047241211	0.39210004	No	
row_18	K00031	1085	23.45517921447754	0.31547168	No	
row_19	K00826	1122	22.898332595825195	0.3384931	No	
row_20	K00619	1210	22.126018524169922	0.3452777	No	
row_21	K05825	1258	21.537202835083008	0.36479706	No	
row_22	K11358	1374	20.044677734375	0.3626673	No	
row_23	K00818	1784	15.326157569885254	0.26693672	No	
row_24	K00813	1842	14.340020179748535	0.28327242	No	
row_25	K09011	2201	9.852432250976562	0.20377871	No	
row_26	K00812	2204	9.714814186096191	0.23762473	No	
row_27	K01438	2911	2.199578046798706	0.047338318	No	
row_28	K14260	3169	9.311139001511037E-4	3.4924597E-10	No	
