# Constructed from biom file
#OTU ID	TL1a_DTT_173_Repeat	TL1a_DTT_76_Repeat	TL1a_DTT_172_Re_extracted	TL1a_DTT_169_Re_extracted	TL1a_DTT_245_Repeat	TL1a_DTT_244_Repeat	TL1a_DTT_142_Repeat	TL1a_DTT_78	TL1a_DTT_139	TL1a_DTT_171	TL1a_DTT_209	TL1a_DTT_74	TL1a_DTT_141	TL1a_DTT_210	TL1a_DTT_241	TL1a_DTT_243	TL1a_DTT_205	TL1a_DTT_206	TL1a_DTT_64	TL1a_DTT_62	TL1a_DTT_65	TL1a_DTT_242	TL1a_DTT_73	TL1a_DTT_63	TL1a_DTT_207	TL1a_DTT_75	TL1a_DTT_246	TL1a_DTT_97	TL1a_DTT_66	TL1a_DTT_140	TL1a_DTT_99	TL1a_DTT_77	TL1a_DTT_98	TL1a_DTT_170	TL1a_DTT_208	TL1A_DTT_642	TL1A_DTT_640	TL1A_DTT_638	TL1A_DTT_641	TL1A_DTT_639	TL1A_DTT_687	TL1A_DTT_689	taxonomy
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae	40.0	341.0	23229.0	22330.0	567.0	1034.0	3345.0	28.0	17.0	36.0	5.0	21.0	14.0	438.0	329.0	27.0	19.0	89.0	11.0	6.0	6.0	20.0	48.0	11.0	158.0	10.0	8918.0	16.0	38.0	38.0	221.0	11.0	47.0	288.0	5534.0	5029.0	3197.0	44.0	2176.0	8.0	0.0	543.0
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae	11.0	91.0	3128.0	3692.0	189.0	39.0	400.0	427.0	447.0	130.0	11.0	415.0	518.0	1.0	114.0	4.0	1.0	6.0	252.0	330.0	233.0	0.0	300.0	213.0	20.0	165.0	1202.0	543.0	190.0	467.0	562.0	530.0	273.0	293.0	105.0	498.0	381.0	85.0	289.0	477.0	101.0	40.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	1571.0	3278.0	2486.0	5309.0	3486.0	2715.0	561.0	4215.0	3197.0	4017.0	14855.0	3713.0	4393.0	67449.0	7998.0	3659.0	12448.0	4851.0	10738.0	8065.0	7119.0	9187.0	3378.0	2780.0	9469.0	3482.0	7781.0	4188.0	8018.0	3413.0	6474.0	4678.0	3276.0	4547.0	2451.0	2833.0	3091.0	12303.0	1887.0	7871.0	8314.0	2096.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia vadinBB60 group;f__	0.0	0.0	17.0	214.0	38.0	4.0	71.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	119.0	3.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	19.0	0.0	286.0	0.0	0.0	0.0	34.0	0.0	0.0	33.0	8.0	36.0	14.0	0.0	2.0	0.0	0.0	3.0
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae	2876.0	5857.0	11127.0	9566.0	5046.0	8025.0	695.0	5201.0	47724.0	42270.0	1869.0	35838.0	59860.0	6936.0	47083.0	62136.0	125246.0	28929.0	3023.0	63419.0	4069.0	54439.0	35884.0	31989.0	46795.0	18296.0	11680.0	42462.0	2576.0	37601.0	48865.0	7595.0	35817.0	36552.0	1837.0	4825.0	5089.0	2842.0	4346.0	16917.0	4997.0	1624.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae	71.0	194.0	558.0	1459.0	211.0	137.0	205.0	65.0	74.0	125.0	34.0	29.0	44.0	69.0	334.0	203.0	375.0	119.0	507.0	60.0	139.0	160.0	58.0	39.0	248.0	20.0	1138.0	206.0	115.0	114.0	216.0	13.0	88.0	299.0	60.0	200.0	128.0	18.0	112.0	66.0	21.0	30.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae	237.0	149.0	205.0	871.0	3910.0	13538.0	150.0	114.0	127.0	135.0	3536.0	106.0	134.0	20416.0	217.0	205.0	1838.0	439.0	2006.0	164.0	572.0	213.0	204.0	116.0	452.0	94.0	2578.0	177.0	731.0	142.0	182.0	138.0	160.0	120.0	15623.0	24.0	20.0	17.0	29.0	76.0	21.0	29.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae	10.0	940.0	0.0	1.0	3.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5897.0	3.0	0.0	1.0	6.0	88.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	7.0	155.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Christensenellales;f__Christensenellaceae	0.0	36.0	0.0	0.0	0.0	34.0	0.0	0.0	17.0	14.0	5.0	5.0	39.0	0.0	33.0	12.0	26.0	18.0	39.0	7.0	19.0	11.0	17.0	7.0	18.0	7.0	52.0	0.0	10.0	0.0	17.0	16.0	25.0	3.0	11.0	10.0	10.0	0.0	7.0	7.0	3.0	4.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae	45.0	1094.0	30.0	1.0	47.0	9.0	338.0	62.0	50.0	0.0	1555.0	177.0	4.0	2667.0	0.0	0.0	5393.0	1246.0	629.0	41.0	58.0	16.0	243.0	9.0	1861.0	49.0	9.0	228.0	82.0	165.0	40.0	86.0	122.0	10.0	6448.0	10.0	5.0	0.0	3.0	0.0	0.0	20.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Eubacteriaceae	0.0	0.0	3.0	0.0	0.0	0.0	0.0	9.0	0.0	4.0	5.0	5.0	0.0	0.0	0.0	0.0	2.0	19.0	47.0	2.0	4.0	0.0	16.0	0.0	7.0	0.0	0.0	3.0	33.0	6.0	3.0	12.0	4.0	0.0	4.0	0.0	7.0	5.0	3.0	7.0	10.0	16.0
