metadata,feature,value,coef,stderr,N,N.not.0,pval,qval
Site_General,a5641950b2a3a47827849d91242f0ead,SI,-2.074677183,0.1039056262,270,176,1.90E-51,6.38E-49
Site_General,2f65298490e0fe48b880145471ec54eb,SI,1.905880626,0.1074777098,270,269,1.96E-44,3.29E-42
Site_General,e8ed0e081283c5963ce9860944f651c6,SI,-1.812131362,0.1048128506,270,168,4.59E-43,5.15E-41
Site_General,89c209abd89a5232343a4c87c93cb4ea,SI,2.635933874,0.1566097693,270,124,1.30E-41,1.09E-39
Site_General,49e9cee41713f4c00f8b171ecaff09b5,SI,-1.566705495,0.09377251591,270,89,3.12E-41,2.10E-39
Site_General,7f2a284a722c1b4a8d548cf5635d9d6e,SI,-1.61223427,0.09718152081,270,174,7.63E-41,4.27E-39
Site_General,772ad2feb9f19ddeace71e8e2e707858,SI,-1.637018134,0.09977493635,270,248,3.74E-40,1.79E-38
Site_General,b3111baca54677926264de26b4a9bf7a,SI,-1.876598093,0.1212157614,270,112,3.47E-37,1.46E-35
Site_General,2e11ee45d4ccab0775222da825d3bd42,SI,-1.357703715,0.0917556287,270,227,5.77E-35,2.16E-33
Site_General,9558d82710beac18e454f983c9db7cca,SI,-1.168519567,0.08663543741,270,234,1.04E-30,3.50E-29
Site_General,6d5171bbc6ef97262119e6d152d82164,SI,3.25907718,0.2417991731,270,157,1.19E-30,3.64E-29
Site_General,f9130f059b9380b9961aef118b3a529e,SI,-1.006921443,0.08313564993,270,220,2.82E-26,7.90E-25
Site_General,3e514d4fe509d063c262ab3e3b224da1,SI,-1.108040422,0.09950380073,270,36,3.33E-23,8.59E-22
Site_General,235c319ab46f87d377a28a34ba10bfa1,SI,0.855345757,0.08711760389,270,251,4.00E-19,9.60E-18
Site_General,37e0f2e7c7ab2a2f738b92a61085aec0,SI,-0.866918694,0.09085267446,270,165,2.65E-18,5.93E-17
Site_General,c42634f8d1aad4956aa9638465e86565,SI,0.879910214,0.09619510907,270,270,3.90E-17,8.20E-16
Site_General,4c8288bfbd76958c0c094d87b97650f8,SI,1.577514922,0.1734862299,270,216,5.65E-17,1.12E-15
Site_General,eee9bab26577ab7978a3c7bb4a082922,SI,1.066270948,0.1176441366,270,72,6.88E-17,1.28E-15
Site_General,1e65ef9ba16ebcd3b8413c31e58cada1,SI,-0.8691057338,0.09762223439,270,224,2.00E-16,3.53E-15
Site_General,3bffd5a2b1cf48b46d1e51628c3551fc,SI,0.8111713629,0.09347493422,270,95,8.76E-16,1.47E-14
Site_General,48082d1ff66a9207ede6bf05e9846d6e,SI,0.8832905818,0.105884055,270,252,7.72E-15,1.24E-13
Site_General,292a57429f3bed0adc53c07dc4c62c9f,SI,-0.7294919221,0.0921788066,270,188,1.19E-13,1.82E-12
Site_General,f745d265f36ea7eac26d97280e690796,SI,1.399920758,0.1862071729,270,113,1.36E-12,1.99E-11
Site_General,5167710b7280856d9e512a4f58068687,SI,-0.8745440197,0.1174357915,270,45,2.07E-12,2.90E-11
Site_General,7186c67c129c329bce7d6c988267b231,SI,-0.535275199,0.07267700997,270,68,3.33E-12,4.48E-11
Site_General,17bccd87573679acdd1eda74fc49bde7,SI,-0.7093515884,0.09699822782,270,180,4.72E-12,6.10E-11
Site_General,87c1f25ee57f851893eda4c10a460604,SI,-0.936119042,0.1305892727,270,200,1.12E-11,1.39E-10
Site_General,f5fb42e8863737981eb6e04a3de22e29,SI,0.7289708842,0.1020589056,270,257,1.28E-11,1.54E-10
Site_General,b92f84c206887ecd667f142dd3606ac3,SI,-0.5848796902,0.08251375171,270,138,1.74E-11,2.02E-10
Site_General,c8433912bf1d2d7d9dd177739211ae41,SI,-0.5756813263,0.08384924196,270,161,6.55E-11,7.34E-10
Line,ad4e760fa406db6470c29766422a47d2,JJWT,-3.486774994,0.4271880488,270,180,3.88E-10,4.20E-09
Site_General,bbf6f74f140636ff3f33ef2bc3d892a3,SI,-0.5322680113,0.08528319917,270,120,2.19E-09,2.30E-08
Line,4c8288bfbd76958c0c094d87b97650f8,Vil1Cre,4.773979008,0.6520850505,270,216,6.30E-09,6.42E-08
Site_General,028e2c1b650e2e2b5847154a153e0166,SI,1.234896494,0.2050066719,270,95,6.99E-09,6.91E-08
Site_General,178d4eb06bd14fca2d3c300f9f05e384,SI,-0.5452186449,0.09128108613,270,241,9.18E-09,8.81E-08
Line,fbbeae3dceada6928b2cdc472f5d9901,Vil1Cre,3.410591679,0.5138303544,270,116,5.76E-08,5.38E-07
Sequencing_Run,6f0b4058c92e83c77533a218739a0e38,NovaSeq_Jan_Twenty,2.447453772,0.3825629017,270,85,1.42E-07,1.29E-06
Line,6f0b4058c92e83c77533a218739a0e38,Vil1Cre,1.842957005,0.2959668886,270,85,1.74E-07,1.54E-06
Site_General,5adc2daa2981bc07e21b14d53496ff67,SI,1.117004266,0.2087301476,270,51,2.15E-07,1.85E-06
Line,89c209abd89a5232343a4c87c93cb4ea,JJWT,-3.419851511,0.5802150011,270,124,5.88E-07,4.94E-06
Site_General,6f0b4058c92e83c77533a218739a0e38,SI,0.8958108993,0.1842166496,270,85,2.16E-06,1.77E-05
Site_General,9ff8565480eb4d1ae1feec02a0dfce35,SI,0.5698941903,0.1180485615,270,234,2.58E-06,2.06E-05
Line,6f0b4058c92e83c77533a218739a0e38,JJWT,-2.674234968,0.5008643829,270,85,3.28E-06,2.56E-05
Site_General,a172874a13d3e6df1391f0797d95d6bc,SI,-0.40531281,0.08886305943,270,105,8.43E-06,6.44E-05
Site_General,fbbeae3dceada6928b2cdc472f5d9901,SI,0.8845981477,0.1973082962,270,116,1.18E-05,8.73E-05
Line,c8433912bf1d2d7d9dd177739211ae41,JJWT,-2.567162937,0.5155764736,270,161,1.20E-05,8.73E-05
Line,2e11ee45d4ccab0775222da825d3bd42,Vil1Cre,-1.269376953,0.2565012889,270,227,1.29E-05,9.22E-05
Line,ad4e760fa406db6470c29766422a47d2,Vil1Cre,-1.220019563,0.252622719,270,180,1.93E-05,0.0001348560886
Sequencing_Run,89c209abd89a5232343a4c87c93cb4ea,NovaSeq_Jan_Twenty,2.089109041,0.4483848444,270,124,3.60E-05,0.0002470095611
Site_General,f5bf4e20e8a4c371b702c2cf491f56e8,SI,-0.5707442931,0.1362648039,270,103,4.05E-05,0.0002723446072
Sequencing_Run,6f0b4058c92e83c77533a218739a0e38,NovaSeq_Mar_Twenty,3.170506527,0.6949038312,270,85,4.54E-05,0.0002992694346
Site_General,ad4e760fa406db6470c29766422a47d2,SI,-0.3979721211,0.09683613314,270,180,5.57E-05,0.000359838113
Line,f9130f059b9380b9961aef118b3a529e,Vil1Cre,-0.8419654995,0.1944429625,270,220,9.41E-05,0.000585249849
Site_General,76d6be90e19a660c9a84b35fa31d801c,SI,-0.3676067351,0.09234730451,270,253,9.31E-05,0.000585249849
Line,b3111baca54677926264de26b4a9bf7a,LyzCre,1.419533258,0.3309504683,270,112,0.000110133451,0.0006608007059
Line,9558d82710beac18e454f983c9db7cca,Vil1Cre,-0.8997890226,0.2101682143,270,234,0.0001088280616,0.0006608007059
