Module	BioGeo.Vil1.01B.FP11	BioGeo.Mouse3A_FP17	BioGeo.TL1a_FP_229.REP1_S12	BioGeo.Vil1.04B.FP43.Rep1_S88	BioGeo.Lyz2.01B.FP211.S59	BioGeo.TL1a_FP_65	BioGeo.Vil1.03B.FP31	BioGeo.Mouse9A_FP97	BioGeo.Vil1.14B.FP164	BioGeo.Vil1.14B.FP166	BioGeo.Lyz2.05B.FP255.S52	BioGeo.SLCFP071.REP1_S27	BioGeo.Vil1.07B.FP83	BioGeo.Vil1.07B.FP79	BioGeo.Mouse5A_FP29.REP1_S53	BioGeo.LYZFP327.Rep1_S105	BioGeo.Vil1.05B.FP55	BioGeo.TL1a_FP_127	BioGeo.TL1a_FP_61	BioGeo.Lyz2.04B.FP243.S92	BioGeo.SLCFP019a	BioGeo.TL1a_FP_233.REP1_S13	BioGeo.TL1a_FP_241	BioGeo.LYZFP315	BioGeo.TL1a_FP_101.REP1_S6	BioGeo.LYZFP319	BioGeo.TL1a_FP_209.REP1_S11	BioGeo.Lyz2.08B.FP295.S93	BioGeo.TL1A_FP_637	BioGeo.Mouse6A_FP31	BioGeo.Lyz2.01B.FP207.S55	BioGeo.TL1a_FP_193.Rep1_S85	BioGeo.SLCFP005.REP1_S24	BioGeo.TL1A_FP_685.REP1_S22	BioGeo.LYZFP303	BioGeo.LYZFP307	BioGeo.Lyz2.07B.FP279.S77	BioGeo.Mouse1A_FP01	BioGeo.Mouse1A_FP05	BioGeo.Lyz2.03B.FP231.S79	BioGeo.Lyz2.05B.FP259.S56	BioGeo.TL1A_FP_629	BioGeo.Vil1.13B.FP152	BioGeo.Mouse2A_FP11.REP1_S55	BioGeo.Mouse5A_FP25	BioGeo.TL1A_FP_677.REP1_S21	BioGeo.Mouse2A_FP07	BioGeo.SLCFP109	BioGeo.Vil1.08B.FP92.REP1_S41	BioGeo.Mouse7A_FP41.REP1_S54	BioGeo.Vil1.06B.FP71	BioGeo.TL1a_FP_73.REP1_S3	BioGeo.Vil1.04B.FP47	BioGeo.Vil1.09B.FP106	BioGeo.TL1A_FP_625.REP1_S16	BioGeo.Vil1.13B.FP154.REP1_S47	BioGeo.Vil1.09B.FP104	BioGeo.Mouse9A_FP101	BioGeo.Vil1.02B.FP23	BioGeo.Mouse8A_FP85	BioGeo.Vil1.10B.FP118.REP1_S45	BioGeo.TL1a_FP_197.REP1_S10	BioGeo.TL1A_FP_641	BioGeo.Lyz2.07B.FP283.S81	BioGeo.Vil1.02B.FP19	BioGeo.Lyz2.02B.FP223.S71	BioGeo.Mouse8A_FP89	BioGeo.TL1a_FP_205	BioGeo.LYZFP355	BioGeo.Lyz2.02B.FP219.S67	BioGeo.Mouse4A_FP23.Rep1_S92	BioGeo.TL1a_FP_77.REP1_S4	BioGeo.Vil1.10B.FP116.REP1_S44	BioGeo.SLCFP131.REP1_S33	BioGeo.TL1A_FP_689.Rep1_S104	BioGeo.Lyz2.03B.FP235.S83	BioGeo.Lyz2.04B.FP247.S44	BioGeo.LYZFP351.Rep1_S106	BioGeo.Mouse10A_FP113	BioGeo.SLCFP001	BioGeo.Vil1.01B.FP07.Rep1_S107	BioGeo.TL1a_FP_139	BioGeo.SLCFP023.REP1_S26	BioGeo.SLCFP127	BioGeo.TL1a_FP_85	BioGeo.TL1a_FP_131	BioGeo.SLCFP095	BioGeo.Mouse6A_FP35.Rep1_S93	BioGeo.Vil1.03B.FP35.REP1_S38	BioGeo.TL1A_FP_673.REP1_S20	BioGeo.Mouse7A_FP37	BioGeo.Vil1.05B.FP59.REP1_S37	BioGeo.Vil1.06B.FP67	BioGeo.SLCFP091.REP1_S29	BioGeo.Vil1.08B.FP94.REP1_S42	BioGeo.SLCFP077	BioGeo.SLCFP113	BioGeo.Lyz2.06B.FP271.S69	BioGeo.Lyz2.06B.FP267.S64	BioGeo.LYZFP339	BioGeo.TL1a_FP_143	BioGeo.Mouse10A_FP109	BioGeo.Mouse3A_FP13	BioGeo.Lyz2.08B.FP291.S89
MGB051	0.0	0.0	0.0	0.0	0.0	3.189615E-6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.8749825E-8	0.0	0.0	0.0	5.1646625E-7	0.0	0.0	0.0	2.2137825E-7	0.0	0.0	0.0	3.765695E-6	0.0	2.3297949999999998E-6	0.0	0.0	0.0	0.0	3.004625E-6	5.977957500000001E-7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.039474999999999E-7	0.0	0.0	5.8252325E-7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.909917500000001E-7	0.0	0.0	3.2246025E-6	0.0	0.0	0.0	0.0	3.2959575000000003E-7	0.0	0.0	0.0	2.4592825E-6	0.0	0.0	7.05278E-6	0.0	0.0	0.0	0.0	0.0	0.0	4.1219025E-7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.7199324999999997E-7	0.0	0.0	0.0	0.0	0.0
MGB052	0.0	0.0	1.3425599999999998E-6	1.661825E-5	0.0	4.3278E-6	1.37581695E-5	0.0	7.67893E-7	0.0	2.01882395E-5	0.0	0.0	1.46525485E-5	3.0173155E-6	1.6156045000000002E-5	2.2741235E-5	1.14436E-6	1.306038E-6	0.0	6.731409499999999E-6	0.0	0.0	1.4729139999999999E-6	0.0	0.0	9.02754E-6	0.0	2.782048E-6	3.1284869999999996E-6	5.199497E-6	0.0	0.0	6.70112E-7	1.071211E-6	0.0	1.3915052E-5	0.0	0.0	1.3629445000000002E-6	0.0	0.0	0.0	0.0	2.9366E-6	6.3454E-6	1.662954E-6	0.0	2.2992085E-6	0.0	0.0	1.78775E-6	0.0	0.0	1.44468E-6	0.0	8.801255E-6	0.0	0.0	2.2165395E-6	0.0	0.0	0.0	0.0	5.0791764999999995E-6	0.0	1.3230595000000001E-6	0.0	0.0	3.685845E-6	0.0	9.622585E-6	1.2628158E-5	0.0	0.0	0.0	0.0	6.43403E-6	0.0	8.36831E-7	8.2384155E-6	3.6482695E-6	0.0	0.0	2.02233E-6	0.0	0.0	0.0	2.37124865E-6	1.1104585E-6	1.742715E-6	0.0	1.2620085E-5	1.45976E-6	0.0	0.0	0.0	0.0	3.0896955E-6	2.0016748E-5	0.0	0.0	3.54061E-6	3.170585E-6
MGB031	4.04569E-7	3.08656E-5	1.2193964E-5	3.803522E-6	0.0	8.2510796E-5	4.07884E-6	2.508305E-6	3.008668E-6	6.805861E-5	3.830557E-6	2.2563024E-5	1.1166179E-5	7.723935E-6	1.261066E-5	1.9946E-6	1.21802E-5	1.62383E-6	1.0508686E-5	4.01536E-5	3.818554E-6	1.15015715E-4	4.261838E-6	2.880408E-5	1.82319E-5	6.8047163E-5	6.4873063E-5	0.0	4.699971E-5	1.777417E-6	0.0	1.6530609E-5	5.3939754E-5	3.403211E-5	6.453632E-6	2.3749758E-5	3.18365E-7	0.0	2.0265371E-5	1.968541E-5	1.9775311E-5	5.61127E-5	2.25305E-5	2.094267E-5	8.10944E-6	0.0	1.0530236E-5	0.0	5.14165E-7	2.29196E-5	1.15424E-5	1.17432784E-5	5.27976E-6	2.7768472E-5	6.119131E-5	3.52153E-5	7.38798E-7	6.20949E-6	2.3823538E-5	0.0	1.0220172E-5	7.75195E-5	5.795785E-5	5.44477E-7	1.156242E-5	0.0	6.20916E-6	2.8487153E-5	7.05987E-7	0.0	2.3577032E-5	1.077391E-5	4.117484E-6	5.619258E-6	8.558854E-5	4.72715E-5	1.359193E-4	0.0	3.40249E-6	6.75212E-6	0.0	8.388741E-6	1.522004E-5	0.0	1.999315E-6	1.4278E-4	5.83366E-5	1.461887E-5	4.28525545E-5	4.007748E-6	1.3425036E-5	6.23463E-6	1.062629E-6	3.944861E-6	0.0	1.550911E-5	0.0	3.5786452E-5	3.138576E-6	4.67591E-7	0.0	1.14663E-6	2.017368E-5	0.0
MGB053	0.0	0.0	0.0	1.5879045825E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.362411025E-5	5.718176200000001E-6	0.0	0.0	7.283417499999999E-7	8.712335E-7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.009756000000001E-6	0.0	0.0	0.0	0.0	0.0	1.9734475E-6	7.3808325E-7	3.8664074999999994E-7	0.0	1.1208231E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.73701E-6	2.467795E-7	0.0	0.0	0.0	0.0	1.21999615E-6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0986535E-6	0.0	0.0	0.0	2.4942345500000004E-6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MGB032	6.85612E-7	7.0307E-7	3.19305E-7	4.736977E-6	2.2409E-6	9.329762E-6	3.722665E-6	3.48839E-6	3.381059E-6	0.0	4.355675E-6	3.432555E-6	1.196105E-6	4.765625E-6	5.80978675E-6	4.0921895E-6	6.43195E-6	7.37069E-7	2.038693E-6	4.0793E-6	4.663221E-6	0.0	3.631105E-7	3.998702E-6	0.0	8.2982E-7	1.9119069099999998E-5	4.42824E-7	4.0721435E-6	3.732975E-6	5.7233200000000005E-6	6.3792E-7	2.91822335E-6	5.402155E-6	2.4981E-6	2.19023E-6	7.6374895E-6	0.0	8.42645E-6	2.9554705E-6	4.65495E-6	0.0	1.429025E-7	1.23931493E-5	1.44329E-5	4.242585E-6	1.3902235E-5	0.0	3.2692035E-6	7.7095E-6	0.0	2.3105025E-6	7.992655E-7	4.883325E-7	2.1375245E-6	5.060760000000001E-7	5.4660545E-6	3.185265E-6	3.675255E-6	2.362205E-6	0.0	0.0	9.670264999999999E-6	7.63485E-7	3.672795E-6	1.38809E-6	6.72195E-6	2.8906665E-6	5.7287E-6	4.9569E-6	1.78831E-6	8.942064E-6	5.15594E-6	6.23235E-6	8.593435E-6	1.867625E-6	0.0	5.042675E-6	5.9494E-6	3.6397205E-6	4.5168530000000005E-6	1.327778E-6	1.702385E-6	3.78685E-6	2.070053E-6	0.0	1.16283E-7	1.0976E-6	6.292695E-7	2.052795E-6	1.302995E-5	3.549485E-7	4.744135E-6	3.992679E-6	0.0	7.45875E-7	0.0	9.45884E-7	3.0070369999999997E-6	3.66467E-6	0.0	5.41862E-6	9.3894E-6	3.528212E-6
MGB054	2.3611E-5	0.0	0.0	2.99428E-5	1.92732E-5	1.1101294E-5	2.39455E-5	0.0	4.74912E-6	2.8366E-5	3.66374E-5	1.76523E-6	6.53214E-5	2.48422E-5	7.46612E-6	2.91017E-5	4.61836E-5	0.0	1.563741E-6	0.0	1.12301E-5	0.0	1.924526E-6	1.71369E-6	0.0	1.30372E-6	2.2515823E-5	1.35806E-5	2.27939E-7	0.0	2.90074E-6	0.0	3.47236E-6	5.13445E-7	0.0	9.47932E-7	2.27052E-5	0.0	2.31574E-6	5.89913E-7	7.0802E-5	2.18052E-5	0.0	6.75305E-7	1.74707E-6	5.67491E-6	0.0	0.0	1.77717E-6	3.8284E-6	4.35248E-5	2.6198824E-6	9.29156E-5	1.10018E-4	1.12517E-5	0.0	8.3637E-6	0.0	2.63603E-5	1.0876E-6	1.0153E-4	0.0	0.0	6.30038E-5	1.03583E-5	2.13115E-5	1.59904E-6	2.31882E-6	5.74835E-5	2.53212E-6	2.98397E-7	1.511649E-5	2.18336E-5	0.0	0.0	5.05007E-7	0.0	1.76394E-5	0.0	6.49097E-7	1.36634E-5	1.498294E-6	4.96403E-5	0.0	0.0	0.0	8.13384E-6	0.0	4.97913E-6	1.2183E-6	1.45855E-6	1.1977E-5	2.29674E-5	7.48212E-7	1.36259E-5	0.0	0.0	2.06345E-5	2.68616E-6	4.21052E-5	0.0	0.0	0.0	5.90348E-6
MGB010	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.53119E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.8634E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.12488E-7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MGB019	1.45247E-5	0.0	1.57131E-6	5.14194E-6	1.03859E-5	2.56346E-6	3.7582E-6	6.95786E-7	1.62454E-6	3.10078E-6	6.94971E-6	4.65562E-6	1.54933E-5	3.61654E-6	3.7336E-6	6.9524E-6	7.00435E-6	9.8323E-7	0.0	4.5788E-6	1.54716E-6	8.84353E-6	3.25297E-7	8.32961E-6	0.0	1.76392E-5	3.00415E-6	2.20359E-5	3.20443E-6	0.0	3.66296E-6	2.44917E-6	2.42683E-6	1.84581E-6	4.30714E-6	1.74978E-5	4.48888E-6	0.0	1.66023E-6	6.36575E-6	1.43318E-5	1.19888E-5	0.0	6.46173E-6	1.4509E-6	5.27693E-7	0.0	0.0	1.01545E-6	0.0	0.0	2.38629E-7	1.03971E-5	7.07645E-6	4.64574E-6	6.46314E-7	1.07836E-6	4.96497E-7	1.68915E-5	0.0	8.64269E-6	5.15314E-6	1.2304E-5	1.13103E-5	4.30329E-6	1.02589E-5	1.27351E-6	4.52817E-7	1.81279E-5	4.00862E-6	2.134E-7	1.14786E-6	1.53323E-6	5.10795E-6	5.45363E-6	7.57977E-6	0.0	6.99833E-6	6.027E-7	6.95743E-7	3.20756E-6	0.0	2.6761E-6	0.0	5.58018E-7	0.0	3.48777E-6	0.0	6.17273E-7	9.22195E-6	4.27805E-7	1.9879E-6	2.98688E-6	1.51381E-6	2.56267E-5	1.04441E-5	0.0	1.76348E-5	2.14931E-6	9.43401E-6	0.0	0.0	6.09565E-7	8.09334E-6
MGB005	2.91432E-5	1.0723474999999998E-6	1.752209E-6	4.24313429E-5	2.816652E-5	1.16827E-5	3.542923E-5	7.4606E-6	1.165917E-5	4.477485E-5	5.589488E-5	1.128605E-5	1.0157491E-4	3.9683758E-5	1.7621526E-5	4.107508E-5	7.9756775E-5	1.0103E-5	2.1744759E-5	6.78227E-6	2.3284614E-5	2.42129E-6	2.4279625249999998E-5	7.6851E-6	0.0	3.56274E-6	1.0722338000000001E-5	2.08438E-5	9.9853675E-6	9.561782E-6	1.04014E-5	2.299721E-5	1.649959E-5	1.2021738E-5	1.948608E-6	4.66431E-6	3.6969805E-5	2.51884E-6	1.419964E-5	5.07334E-6	1.0656364E-4	5.41552265E-5	4.5582875E-6	3.339786E-5	3.32709805E-5	7.660075E-6	2.859015E-5	0.0	5.4237005E-6	2.735116E-5	3.96238E-5	2.174578005E-5	1.2745623E-4	1.7983008250000001E-4	1.876983E-5	1.82528745E-5	2.054075E-5	1.0509785E-5	5.31128E-5	3.629186E-6	1.89313905E-4	0.0	7.0619625E-6	9.2485326E-5	1.8791203E-5	3.3548484E-5	1.182701E-5	2.04561185E-5	8.636797E-5	5.32103E-6	3.0651529E-6	1.45645E-5	3.5638244E-5	1.614766E-5	1.0617E-5	5.39449E-6	0.0	2.2759689999999998E-5	7.61489E-6	1.0389466E-5	2.1031829E-5	1.0574E-5	6.416094E-5	1.3648675E-5	5.326639E-6	0.0	1.3594392E-5	4.57414E-6	7.148194E-6	2.91621E-6	3.4070269E-5	1.6704214E-5	2.8444500000000002E-5	7.81406E-6	1.387235E-5	1.24153E-6	0.0	2.973729E-5	6.489400500000001E-6	5.838863E-5	0.0	1.185084E-5	2.3118538E-5	1.237747E-5
MGB027	0.0	0.0	0.0	1.2885E-6	0.0	2.13139E-5	9.67831E-7	0.0	0.0	0.0	5.60904E-7	5.61564E-6	0.0	0.0	1.55095E-7	1.30611E-6	0.0	0.0	3.0161E-6	0.0	1.99407E-6	0.0	2.94611E-7	8.81349E-7	0.0	0.0	1.89529E-7	0.0	3.77971E-6	0.0	8.57579E-7	0.0	2.091321E-6	2.70322E-6	6.37432E-7	0.0	4.93302E-7	0.0	0.0	3.927E-7	0.0	0.0	0.0	2.007716E-7	0.0	5.66099E-7	0.0	0.0	0.0	0.0	0.0	2.16481E-6	0.0	0.0	0.0	1.029801E-6	4.54504E-7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.33717E-7	0.0	0.0	0.0	0.0	2.38406E-5	1.1261E-6	5.4997E-6	0.0	0.0	0.0	0.0	0.0	1.31888E-6	6.3983E-7	1.71087E-6	4.59762E-6	0.0	0.0	0.0	3.52394E-7	0.0	5.18217E-7	0.0	0.0	0.0	4.66689E-7	4.0383E-6	0.0	0.0	0.0	0.0	0.0	2.09233E-6	0.0	0.0	0.0	0.0
MGB049	0.0	0.0	0.0	6.79589E-7	0.0	0.0	0.0	0.0	1.91896E-6	0.0	1.5132E-6	0.0	0.0	3.501478E-6	6.46229E-7	1.54526E-6	0.0	1.56497E-6	1.877332E-6	9.41023E-7	5.03019E-7	0.0	0.0	1.60036E-6	0.0	0.0	5.3733E-8	0.0	1.545599E-6	0.0	2.07406E-6	3.66217E-7	2.58973E-8	7.98027E-7	6.26375E-7	0.0	6.10968E-7	0.0	0.0	5.44657E-7	0.0	0.0	4.94929E-8	4.25955E-8	0.0	5.90357E-7	5.40698E-7	0.0	3.51402E-6	0.0	0.0	1.450433E-6	0.0	0.0	0.0	8.74522E-7	6.735889E-6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.85326E-6	0.0	0.0	1.69059E-7	0.0	1.92449E-6	0.0	0.0	8.42925E-6	0.0	0.0	0.0	0.0	2.44358E-6	0.0	1.527057E-6	1.293636E-6	0.0	0.0	0.0	9.3E-7	0.0	0.0	0.0	7.11333E-7	1.480045E-6	0.0	0.0	9.87388E-7	2.89793E-6	0.0	0.0	0.0	0.0	3.40201E-6	1.47821E-6	0.0	6.1226E-7	0.0	3.13244E-6
MGB006	2.889057E-5	3.55138E-6	6.6728974E-5	7.2298157E-5	3.087883E-5	7.6553042E-5	5.2292154E-5	6.2252437E-5	3.9320505E-5	6.2277122E-5	6.7578938E-5	3.950966E-5	9.350119E-5	7.1045789E-5	7.97465363E-5	5.7220775E-5	1.08668017E-4	3.6730337E-5	1.70777973E-4	2.740066E-5	4.9462024E-5	1.8058658E-5	2.62928203E-4	2.6282897E-5	0.0	1.027835E-5	7.0662657E-5	1.669001E-5	7.9776418E-5	3.7878404E-5	3.9309696E-5	9.4105094E-5	3.8274116E-5	1.14324031E-4	2.1483074E-5	1.6494161E-5	6.6569738E-5	9.96617E-6	5.335029E-5	2.666855E-5	9.4675844E-5	9.9395267E-5	1.278393E-5	1.08863175E-4	1.05220721E-4	1.930327E-5	9.069232E-5	3.67787E-5	2.5022081E-5	1.04201E-4	5.41339E-5	1.828514933E-4	1.03928256E-4	1.89192123E-4	7.1384307E-5	7.138244E-5	6.1161406E-5	6.192914E-5	5.0538534E-5	2.9226198E-5	1.25188259E-4	8.64008E-6	4.088136E-5	7.8778361E-5	4.2910127E-5	3.584333E-5	1.21286635E-4	1.38169997E-4	9.16098E-5	2.7132296E-5	7.661316E-6	1.268626E-4	6.2908519E-5	4.968235E-5	3.724232E-5	1.397496E-5	0.0	4.925071E-5	6.290536E-5	4.6329539E-5	5.0352144E-5	2.06354662E-4	7.13965315E-5	2.27304E-5	4.2269511E-5	0.0	8.445643E-6	2.055646E-5	8.3256429E-6	5.2741685E-5	1.27621521E-4	1.6453476E-5	5.6282496E-5	4.393723E-5	6.78051E-6	8.272388E-6	0.0	2.8121399E-5	3.5201267E-5	7.489661E-5	1.25269E-4	8.0052824E-5	6.617109E-5	3.4804346E-5
MGB028	4.206965E-7	0.0	2.86858E-7	3.208235E-6	8.85565E-7	0.0	2.803625E-6	2.5467E-6	1.688535E-6	0.0	3.22126E-6	3.494025E-6	6.40105E-7	2.928165E-6	3.154825E-6	2.505415E-6	3.71893E-6	1.52963E-7	0.0	3.32993E-6	3.438165E-6	0.0	0.0	2.824165E-6	0.0	7.3221E-7	0.0	0.0	0.0	2.318445E-6	2.81309E-6	5.18325E-7	2.50038E-6	0.0	5.6718E-7	1.550085E-6	2.664415E-6	0.0	5.1547E-6	3.02402E-6	3.05141E-6	0.0	0.0	1.02251E-5	1.23289E-5	0.0	1.0197E-5	0.0	1.08598E-6	7.98775E-6	0.0	0.0	5.77185E-7	3.45129E-7	0.0	0.0	5.6371E-6	3.437925E-6	2.917595E-6	8.22725E-7	0.0	0.0	0.0	4.228965E-7	3.019515E-6	1.77419E-6	2.736E-6	0.0	5.7404E-6	2.17917E-6	1.12934E-6	0.0	9.8824E-7	6.6129E-6	0.0	2.76098E-6	0.0	4.76119E-6	3.339345E-6	3.2453E-6	4.02253E-6	0.0	1.48309E-6	4.604395E-6	1.8375E-6	0.0	0.0	1.449885E-6	1.328295E-7	4.172035E-7	1.18317E-5	4.0177E-7	2.528885E-6	1.966575E-6	0.0	4.113755E-7	0.0	3.657915E-7	1.013085E-6	4.781035E-6	0.0	3.399555E-6	7.1219E-6	1.69398E-6
MGB007	3.4306314500000004E-5	1.3767805E-6	7.1637705E-6	6.25988596E-5	3.22534755E-5	4.1509362E-5	4.7200107E-5	1.4484385E-5	1.6914508500000002E-5	4.8649265E-5	6.8714002E-5	2.94926E-5	1.080493675E-4	5.30134525E-5	2.858853725E-5	5.4909185000000005E-5	9.0348698E-5	4.312281E-6	7.678006E-6	9.5577865E-6	4.533916E-5	5.722294E-6	1.5752994999999999E-6	1.4967695E-5	0.0	7.832745E-6	1.9112622E-5	1.9069365E-5	9.703713E-6	1.2274675500000001E-5	1.4478036499999999E-5	7.057277E-6	2.855969095E-5	1.13410345E-5	5.795246E-6	1.128375E-5	4.62785955E-5	0.0	2.5593835E-5	1.0360044E-5	1.2070068849999999E-4	6.1879879E-5	0.0	5.83770175E-5	6.42947885E-5	9.229725E-6	4.9803237E-5	0.0	8.301803E-6	4.619749E-5	5.60768E-5	6.8013570500000005E-6	1.48277299E-4	1.776484485E-4	2.8320695999999997E-5	1.496433E-6	3.16591505E-5	2.0510540000000002E-5	5.628859199999999E-5	5.959882E-6	1.62575321E-4	0.0	1.24661345E-5	8.7755488E-5	2.70718145E-5	3.7891585E-5	2.7170008999999997E-5	9.92544645E-6	1.0501194E-4	9.1005245E-6	5.6081295000000004E-6	4.2678312999999996E-5	4.1408615E-5	4.2854219E-5	1.382291E-5	9.544034E-6	0.0	3.02862105E-5	1.9433899E-5	2.3653617E-5	3.5709472E-5	6.556036E-6	9.58159165E-5	2.10701E-5	1.11524175E-5	0.0	1.2652703E-5	1.106355E-5	7.6435267E-6	1.2877253000000001E-5	6.23760195E-5	1.9972895E-5	4.0167868E-5	2.13703145E-5	1.3989965E-5	6.7090585E-6	0.0	3.35338205E-5	1.1079770500000001E-5	7.6423068E-5	0.0	1.944569E-5	3.4777155E-5	1.6091603000000002E-5
MGB029	2.301462E-5	1.6042E-6	1.6547692E-5	4.38348656E-5	2.261071E-5	5.2272232E-5	3.2883007E-5	1.761875E-5	2.0641051E-5	4.656547E-5	4.4148001E-5	2.0833917E-5	7.326432E-5	4.057618E-5	3.46097776E-5	3.585629E-5	7.4904258E-5	1.3300743E-5	5.6067161E-5	1.0203189E-5	3.0246678E-5	6.84868E-6	9.89113031E-5	1.2174166E-5	0.0	6.25879E-6	2.00405877E-5	1.342556E-5	4.0514688E-5	1.3912891E-5	1.2100707E-5	3.724895E-5	2.8975038E-5	4.5847781E-5	5.589021E-6	5.967983E-6	3.1366294E-5	4.42954E-6	2.47636E-5	8.958226E-6	7.3494478E-5	6.9657907E-5	5.47507E-6	5.2471334E-5	4.837944E-5	1.3405675E-5	4.1386358E-5	0.0	8.022257E-6	3.88487E-5	2.83742E-5	7.53381404E-5	9.219158E-5	1.44254843E-4	3.021368E-5	3.16642773E-5	2.9453095E-5	2.572009E-5	3.66184E-5	7.543247E-6	1.0808938E-4	5.337E-6	1.6510759E-5	5.835067E-5	2.1058364E-5	2.699544E-5	3.8751526E-5	3.83050352E-5	6.51607E-5	8.37395E-6	4.6333274E-6	8.0086674E-5	3.5633721E-5	3.132769E-5	9.25571E-6	6.964929E-6	0.0	2.43598E-5	2.0688472E-5	2.103183E-5	3.0250414E-5	6.799769E-5	6.235741E-5	2.852433E-5	9.520925E-6	0.0	7.780539E-6	1.291066E-5	5.2446686E-6	1.284505E-5	5.310752E-5	1.34385632E-5	3.0639317E-5	1.5190002E-5	1.314765E-5	5.06834E-6	0.0	2.125091E-5	1.1018202E-5	5.041615E-5	4.60652E-5	2.46606E-5	2.521344E-5	1.1336915E-5
MGB044	0.0	0.0	0.0	5.30714515E-5	0.0	1.6646440375E-5	3.81925045E-5	0.0	1.1606836499999999E-5	0.0	6.25852735E-5	1.4007570499999999E-5	0.0	4.6075014E-5	1.48395932E-5	4.5595240499999994E-5	0.0	0.0	5.273065499999999E-6	7.6362775E-6	2.2050219E-5	0.0	0.0	8.781658499999999E-6	0.0	0.0	0.0	0.0	6.169068E-6	0.0	0.0	0.0	1.146137835E-5	7.533334000000001E-6	0.0	8.608468500000001E-6	3.8668966000000006E-5	0.0	0.0	6.522478499999999E-6	1.180721005E-4	0.0	0.0	2.2295356E-5	2.2719416500000003E-5	0.0	1.99434645E-5	0.0	6.1533399999999994E-6	0.0	0.0	5.039035099999999E-6	0.0	0.0	2.2661942499999997E-5	1.2755069000000001E-5	0.0	0.0	0.0	0.0	0.0	0.0	1.0180995499999999E-5	0.0	0.0	0.0	2.0523040499999997E-5	0.0	0.0	0.0	0.0	1.6080338E-5	3.6684893500000004E-5	1.71577675E-5	0.0	0.0	0.0	0.0	0.0	1.4442907E-5	2.31043115E-5	2.2717139999999997E-6	8.552729200000001E-5	0.0	0.0	0.0	0.0	0.0	2.3224296849999998E-5	0.0	2.6688864000000003E-5	2.0653237499999997E-5	3.4203704E-5	1.1010414999999998E-5	0.0	0.0	0.0	0.0	0.0	7.2384591E-5	0.0	0.0	0.0	0.0
MGB022	0.0	0.0	0.0	0.0	0.0	3.37476E-7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.50329E-7	0.0	0.0	0.0	3.0221E-7	0.0	0.0	0.0	8.651418E-7	0.0	8.36082E-7	0.0	0.0	0.0	1.581098E-8	1.001339E-6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.500636E-8	0.0	1.277852E-7	0.0	0.0	0.0	0.0	0.0	7.266739E-7	0.0	0.0	0.0	2.8119139E-7	0.0	0.0	0.0	0.0	0.0	0.0	1.72204E-6	0.0	0.0	1.276487E-6	0.0	5.76293E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4169111E-7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
