OTU ID	806rcbc392-S297	GnotoExpt-DTT555-S167	GnotobioticExp-DTT-195-S205	GnotoExpt-DTT543-S154	GnotoExpt-DTT537-S148	806rcbc533-S438	806rcbc564-S469	GnotobioticExp-DTT-189-S199	GnotobioticExp-FP-207-S71	GnotoExpt-DTT603-S338	806rcbc176-S273	GnotoExpt-FP453-S674	806rcbc558-S463	GnotoExpt-DTT609-S344	806rcbc466-S371	GnotoExpt-FP555-S71	GnotobioticExp-FP-189-S52	GnotoExpt-FP465-S686	GnotoExpt-DTT615-S350	806rcbc472-S377	806rcbc398-S303	806rcbc521-S426	806rcbc496-S401	GnotoExpt-FP549-S64	806rcbc423-S328	GnotoExpt-DTT387-S533	GnotobioticExp-DTT-183-S193	GnotoExpt-FP615-S311	GnotoExpt-DTT471-S619	GnotobioticExp-FP-177-S39	GnotobioticExp-DTT-177-S187	GnotoExpt-FP609-S305	GnotobioticExp-DTT-207-S217	GnotobioticExp-FP-201-S65	GnotoExpt-FP561-S77	GnotoExpt-DTT561-S173	GnotoExpt-FP567-S83	GnotoExpt-FP483-S704	GnotoExpt-FP543-S58	806rcbc435-S340	GnotoExpt-DTT477-S625	GnotobioticExp-FP-195-S59	GnotoExpt-DTT483-S631	GnotoExpt-FP537-S52	GnotoExpt-DTT459-S607	GnotoExpt-FP459-S680	GnotoExpt-DTT393-S539	806rcbc552-S457	GnotoExpt-FP597-S293	GnotoExpt-FP603-S299	806rcbc429-S334	GnotoExpt-DTT453-S601	GnotoExpt-FP477-S698	806rcbc404-S309	GnotoExpt-FP531-S46	806rcbc364-S499	GnotoExpt-DTT549-S160	806rcbc170-S267	GnotoExpt-DTT465-S613	GnotobioticExp-FP-183-S46	806rcbc372-S505	GnotoExpt-FP471-S692	GnotobioticExp-DTT-201-S211	806rcbc490-S395	GnotoExpt-DTT567-S179	806rcbc527-S432	GnotoExpt-DTT531-S142	806rcbc378-S512	GnotoExpt-DTT597-S332	806rcbc478-S383	GnotobioticExp-DTT-370.fastq	GnotobioticExp-FP-315.fastq	GnotobioticExp-FP-369.fastq	GnotobioticExp-FP-375.fastq	GnotobioticExp-FP-393.fastq	GnotobioticExp-FP-321.fastq	GnotobioticExp-DTT-322.fastq	GnotobioticExp-FP-363.fastq	GnotobioticExp-FP-303.fastq	GnotobioticExp-DTT-376.fastq	GnotobioticExp-FP-381.fastq	GnotobioticExp-FP-309.fastq	GnotobioticExp-DTT-364.fastq	GnotobioticExp-FP-387.fastq	GnotobioticExp-DTT-310.fastq	GnotobioticExp-DTT-304.fastq	GnotobioticExp-DTT-316.fastq	GnotobioticExp-DTT-382.fastq	taxonomy
k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Butyricicoccus	160.0	0.0	21.0	0.0	0.0	99.0	15.0	0.0	49.0	15.0	4.0	3.0	13.0	9.0	0.0	0.0	2.0	2.0	32.0	0.0	69.0	98.0	0.0	0.0	16.0	8.0	0.0	21.0	0.0	3.0	6.0	8.0	24.0	67.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	140.0	0.0	0.0	0.0	0.0	7.0	23.0	2.0	9.0	17.0	0.0	0.0	21.0	0.0	5.0	0.0	2.0	0.0	4.0	3.0	0.0	31.0	0.0	0.0	71.0	0.0	5.0	6.0	4.0	0.0	4.0	5.0	2.0	2.0	4.0	2.0	2.0	7.0	0.0	2.0	15.0	6.0	2.0	44.0	21.0	4.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus	0.0	0.0	0.0	0.0	0.0	6.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnoclostridium	1030.0	3091.0	667.0	375.0	232.0	231.0	2206.0	2372.0	42.0	324.0	590.0	615.0	194.0	285.0	833.0	3631.0	2054.0	788.0	559.0	793.0	439.0	17279.0	1285.0	300.0	86.0	1096.0	1859.0	217.0	551.0	1333.0	7386.0	722.0	280.0	20.0	5373.0	3960.0	2782.0	2983.0	457.0	1311.0	2130.0	70.0	304.0	291.0	884.0	2239.0	1716.0	560.0	438.0	453.0	70.0	253.0	2812.0	210.0	511.0	1199.0	230.0	435.0	199.0	1693.0	1925.0	2188.0	546.0	3348.0	2892.0	3775.0	311.0	4755.0	699.0	832.0	799.0	178.0	2017.0	1737.0	442.0	1635.0	1189.0	1819.0	102.0	673.0	501.0	178.0	1634.0	202.0	441.0	236.0	313.0	9.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia	1261.0	524.0	221.0	58.0	192.0	163.0	481.0	11.0	52.0	264.0	549.0	253.0	272.0	357.0	252.0	605.0	10.0	638.0	340.0	232.0	546.0	254.0	162.0	1374.0	79.0	681.0	77.0	598.0	5.0	19.0	666.0	2265.0	257.0	30.0	564.0	490.0	325.0	479.0	84.0	564.0	1.0	53.0	21.0	216.0	5.0	162.0	968.0	210.0	1257.0	4452.0	91.0	1.0	85.0	209.0	650.0	214.0	906.0	719.0	20.0	12.0	234.0	105.0	417.0	158.0	299.0	410.0	530.0	577.0	382.0	314.0	165.0	151.0	42.0	103.0	661.0	0.0	1.0	104.0	237.0	536.0	1254.0	296.0	639.0	1044.0	379.0	386.0	184.0	33.0
k__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Chloroplast;f__;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	10.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__[Clostridium] methylpentosum group;g__	0.0	0.0	0.0	3.0	4.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	4.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes	372.0	221.0	1.0	0.0	0.0	121.0	1.0	1.0	16.0	11.0	217.0	144.0	0.0	9.0	52.0	240.0	1.0	184.0	31.0	19.0	363.0	20.0	76.0	0.0	0.0	879.0	1.0	244.0	1.0	3.0	9.0	149.0	1.0	1.0	207.0	241.0	186.0	183.0	1.0	0.0	2.0	15.0	0.0	0.0	2.0	154.0	785.0	0.0	281.0	178.0	0.0	1.0	18.0	631.0	0.0	21.0	0.0	382.0	1.0	2.0	18.0	63.0	1.0	82.0	182.0	59.0	0.0	25.0	51.0	51.0	46.0	54.0	576.0	610.0	470.0	0.0	1.0	521.0	69.0	29.0	361.0	564.0	63.0	382.0	55.0	13.0	3.0	1.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Paludicola	3.0	7.0	0.0	0.0	0.0	0.0	11.0	9.0	0.0	9.0	2.0	0.0	13.0	5.0	2.0	8.0	39.0	2.0	15.0	0.0	2.0	3.0	0.0	0.0	22.0	4.0	7.0	40.0	0.0	51.0	58.0	21.0	0.0	0.0	6.0	16.0	8.0	3.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	32.0	17.0	18.0	0.0	0.0	2.0	0.0	0.0	0.0	4.0	0.0	29.0	0.0	4.0	0.0	0.0	5.0	0.0	0.0	2.0	8.0	6.0	0.0	14.0	0.0	2.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	11.0	0.0	0.0	6.0	20.0	7.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Fournierella	0.0	0.0	0.0	21.0	10.0	0.0	0.0	0.0	9.0	0.0	0.0	12.0	0.0	0.0	3.0	0.0	0.0	10.0	2.0	2.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	12.0	0.0	3.0	0.0	0.0	0.0	12.0	8.0	0.0	0.0	20.0	0.0	8.0	0.0	0.0	0.0	0.0	15.0	19.0	0.0	0.0	8.0	0.0	5.0	0.0	2.0	0.0	0.0	0.0	0.0	4.0	4.0	0.0	0.0	0.0	2.0	5.0	2.0	4.0	18.0	11.0	17.0	12.0	2.0	0.0	0.0	24.0	12.0	34.0	2.0	16.0	34.0	0.0	23.0	19.0	2.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostipes	103.0	3.0	1.0	262.0	47.0	68.0	141.0	6.0	108.0	1.0	0.0	0.0	118.0	1.0	42.0	3.0	1.0	0.0	1.0	44.0	48.0	51.0	0.0	17.0	106.0	307.0	504.0	1.0	0.0	3.0	1183.0	1.0	1.0	7.0	1.0	3.0	1.0	0.0	138.0	363.0	0.0	208.0	0.0	18.0	0.0	0.0	319.0	130.0	1.0	1.0	121.0	0.0	0.0	41.0	64.0	33.0	18.0	0.0	0.0	1.0	86.0	0.0	1.0	0.0	1.0	81.0	72.0	53.0	1.0	90.0	63.0	4.0	191.0	54.0	1.0	30.0	1.0	45.0	13.0	79.0	1.0	43.0	2.0	1.0	18.0	1.0	1.0	1.0
