# Constructed from biom file
#OTU ID	IL17.DTT.115	IL17.DTT.116	IL17.DTT.117	IL17.DTT.118	IL17.DTT.119	IL17.DTT.120	IL17.DTT.127	IL17.DTT.128	IL17.DTT.129	IL17.DTT.130	IL17.DTT.131	IL17.DTT.132	IL17.DTT.143	IL17.DTT.144	IL17.DTT.139	IL17.DTT.140	IL17.DTT.141	IL17.DTT.142	IL17.DTT.188	IL17.DTT.189	IL17.DTT.201	IL17.DTT.202	IL17.DTT.203	IL17.DTT.199	IL17.DTT.200	IL17.DTT.217	IL17.DTT.218	IL17.DTT.219	IL17.DTT.220	IL17.DTT.221	IL17.DTT.222	IL17.DTT.25	IL17.DTT.26	IL17.DTT.27	IL17.DTT.28	IL17.DTT.29	IL17.DTT.30	IL17.DTT.105	IL17.DTT.106	IL17.DTT.103	IL17.DTT.104	IL17.DTT.53	IL17.DTT.54	IL17.DTT.49	IL17.DTT.50	IL17.DTT.51	IL17.DTT.52	IL17.DTT.85	IL17.DTT.86	IL17.DTT.87	IL17.DTT.88	IL17.DTT.89	IL17.DTT.90	TKO.DTT.1	TKO.DTT.2	TKO.DTT.3	TKO.DTT.4	TKO.DTT.5	TKO.DTT.6	TKO.DTT.43	TKO.DTT.44	TKO.DTT.45	TKO.DTT.46	TKO.DTT.47	TKO.DTT.48	TKO.DTT.31	TKO.DTT.32	TKO.DTT.33	TKO.DTT.34	TKO.DTT.35	TKO.DTT.36	TKO.DTT.16	TKO.DTT.17	TKO.DTT.18	TKO.DTT.22	TKO.DTT.23	TKO.DTT.24	TKO.DTT.19	TKO.DTT.20	TKO.DTT.21	TKO.DTT.58	TKO.DTT.59	TKO.DTT.60	TKO.DTT.55	TKO.DTT.56	TKO.DTT.57	TKO.DTT.69	TKO.DTT.70	TKO.DTT.71	TKO.DTT.72	TKO.DTT.78	TKO.DTT.73	TKO.DTT.74	TKO.DTT.75	TKO.DTT.76	TKO.DTT.77	TKO.DTT.87	TKO.DTT.88	TKO.DTT.89	TKO.DTT.90	TKO.DTT.91	TKO.DTT.92	TKO.DTT.93	TKO.DTT.94	TKO.DTT.95	TKO.DTT.96	TKO.DTT.103	TKO.DTT.104	TKO.DTT.105	TKO.DTT.106	TKO.DTT.107	TKO.DTT.108	TKO.DTT.109	TKO.DTT.110	TKO.DTT.111	TKO.DTT.112	TKO.DTT.113	TKO.DTT.123	TKO.DTT.124	TKO.DTT.125	TKO.DTT.126	TKO.DTT.127	TKO.DTT.128	TKO.DTT.129	TKO.DTT.130	TKO.DTT.131	TKO.DTT.132	TKO.DTT.139	TKO.DTT.140	TKO.DTT.141	TKO.DTT.142	TKO.DTT.143	TKO.DTT.144	TKO.DTT.154	TKO.DTT.155	TKO.DTT.156	TKO.DTT.151	TKO.DTT.152	TKO.DTT.153	taxonomy
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae	175.0	3.0	5.0	759.0	61.0	4.0	433.0	23.0	28344.0	51.0	269.0	211.0	24681.0	35665.0	47.0	9.0	39.0	111432.0	12.0	5.0	48.0	105379.0	46692.0	22.0	23.0	7.0	5.0	29.0	32477.0	959.0	812.0	162.0	140.0	316.0	139019.0	76584.0	490.0	6.0	4057.0	10.0	5.0	16398.0	250.0	70.0	25.0	88.0	109108.0	19.0	12.0	51.0	84368.0	160.0	39.0	109.0	4.0	13.0	53611.0	8160.0	10.0	13.0	7.0	6.0	60187.0	32347.0	48.0	3.0	81.0	321.0	57128.0	26472.0	252.0	19908.0	5804.0	51.0	29366.0	1887.0	217.0	201.0	12.0	90.0	20144.0	2286.0	173.0	198.0	19.0	14.0	1761.0	94884.0	98060.0	11645.0	1336.0	6.0	20.0	7.0	62989.0	18933.0	36.0	98954.0	47751.0	12503.0	7.0	9.0	19.0	32092.0	3.0	3.0	70.0	26.0	17.0	43344.0	8375.0	4255.0	49.0	15.0	36.0	52819.0	27149.0	30.0	74297.0	41540.0	13570.0	6.0	7.0	6.0	24306.0	3580.0	83.0	4.0	14.0	6.0	11.0	3.0	0.0	5.0	0.0	3.0	4.0	6.0	8.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae	4479.0	3216.0	3433.0	17850.0	6011.0	2924.0	2831.0	3000.0	8660.0	7941.0	6628.0	10637.0	0.0	94.0	1417.0	1212.0	2027.0	423.0	269.0	1067.0	1751.0	170.0	4034.0	984.0	857.0	287.0	2520.0	1313.0	12324.0	3582.0	5950.0	336.0	255.0	478.0	1211.0	2738.0	5804.0	1401.0	5703.0	953.0	920.0	1427.0	173.0	1773.0	1177.0	1927.0	1798.0	1488.0	553.0	1528.0	955.0	5881.0	5104.0	971.0	86.0	841.0	912.0	8569.0	4746.0	418.0	239.0	270.0	749.0	10395.0	3892.0	880.0	585.0	466.0	1057.0	3584.0	156.0	2300.0	828.0	1301.0	446.0	518.0	678.0	1132.0	355.0	1525.0	512.0	478.0	520.0	601.0	526.0	1260.0	369.0	18.0	483.0	660.0	711.0	825.0	406.0	529.0	578.0	634.0	3491.0	164.0	1274.0	391.0	722.0	149.0	383.0	2377.0	11300.0	1380.0	4731.0	2342.0	3229.0	459.0	2128.0	4952.0	381.0	414.0	882.0	265.0	2975.0	769.0	117.0	643.0	2497.0	2874.0	638.0	4008.0	6176.0	5551.0	1693.0	1425.0	1320.0	2492.0	1938.0	1939.0	726.0	8456.0	16202.0	10546.0	706.0	146.0	588.0
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae	16599.0	18849.0	23537.0	33865.0	73700.0	48371.0	7064.0	13960.0	50805.0	26847.0	55192.0	57067.0	160.0	6130.0	55850.0	66032.0	39295.0	295.0	18489.0	23656.0	16841.0	401.0	1311.0	12466.0	18520.0	3087.0	46961.0	25705.0	28008.0	24131.0	23129.0	33860.0	26685.0	26399.0	65.0	222.0	635.0	29050.0	11161.0	12399.0	37225.0	7828.0	1252.0	40538.0	49766.0	46136.0	10933.0	43332.0	26042.0	27801.0	16270.0	14856.0	48903.0	11694.0	3284.0	19543.0	16481.0	3953.0	13267.0	39644.0	21947.0	11129.0	770.0	981.0	2799.0	33001.0	17316.0	14864.0	4181.0	3602.0	1477.0	26519.0	58753.0	52472.0	19362.0	48070.0	66784.0	32013.0	20566.0	26060.0	30980.0	44614.0	53991.0	6495.0	22581.0	19499.0	8499.0	155.0	387.0	1262.0	2759.0	44484.0	17648.0	19204.0	912.0	2081.0	20263.0	3616.0	1050.0	2226.0	32828.0	31028.0	22115.0	1907.0	2478.0	2204.0	16181.0	12373.0	6164.0	803.0	110.0	9975.0	30614.0	36092.0	34951.0	745.0	122.0	29602.0	117.0	5315.0	4683.0	31933.0	15462.0	24707.0	10064.0	4058.0	12420.0	42916.0	35990.0	27999.0	57936.0	46084.0	14224.0	1417.0	1165.0	4433.0	48828.0	14003.0	17911.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	2011.0	16579.0	21972.0	504.0	606.0	1766.0	2177.0	23589.0	350.0	20751.0	213.0	1787.0	4.0	1244.0	2961.0	5364.0	23125.0	37.0	16422.0	22286.0	24218.0	537.0	551.0	13850.0	21051.0	610.0	16711.0	15163.0	495.0	235.0	405.0	666.0	15569.0	21700.0	12.0	0.0	473.0	10133.0	260.0	2332.0	11280.0	0.0	158.0	2254.0	8600.0	18240.0	54.0	3566.0	17453.0	14049.0	192.0	2770.0	11474.0	15410.0	596.0	13433.0	398.0	70.0	5572.0	3651.0	24870.0	46023.0	605.0	1421.0	9079.0	13275.0	23570.0	42172.0	7261.0	5466.0	1819.0	433.0	1224.0	2886.0	48.0	156.0	899.0	12003.0	19218.0	30377.0	456.0	409.0	1466.0	18391.0	17103.0	32486.0	39924.0	73.0	190.0	1897.0	794.0	9791.0	23641.0	21725.0	345.0	424.0	45300.0	2777.0	367.0	477.0	6936.0	8709.0	9252.0	153.0	276.0	693.0	3907.0	9082.0	4617.0	2258.0	189.0	5385.0	1865.0	7114.0	10066.0	159.0	61.0	22440.0	8.0	888.0	1503.0	1420.0	7459.0	13996.0	1999.0	648.0	1731.0	2398.0	11692.0	25681.0	200.0	468.0	2616.0	597.0	255.0	3241.0	5302.0	22440.0	37948.0
k__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae	3.0	177.0	254.0	1500.0	128.0	462.0	33.0	266.0	463.0	469.0	74.0	344.0	0.0	0.0	91.0	137.0	368.0	9.0	576.0	549.0	195.0	3.0	39.0	149.0	203.0	0.0	140.0	85.0	302.0	83.0	237.0	0.0	265.0	168.0	0.0	0.0	48.0	591.0	175.0	97.0	438.0	129.0	376.0	20.0	171.0	160.0	142.0	239.0	332.0	476.0	471.0	106.0	225.0	1035.0	23.0	197.0	253.0	72.0	327.0	128.0	477.0	752.0	11.0	25.0	228.0	192.0	621.0	847.0	166.0	348.0	0.0	351.0	136.0	210.0	59.0	115.0	168.0	348.0	375.0	365.0	622.0	86.0	297.0	1587.0	1931.0	1466.0	220.0	2.0	19.0	11.0	122.0	878.0	200.0	476.0	39.0	189.0	567.0	104.0	12.0	5.0	246.0	420.0	267.0	87.0	15.0	2.0	124.0	63.0	47.0	0.0	0.0	131.0	81.0	212.0	371.0	5.0	0.0	401.0	2.0	34.0	92.0	84.0	362.0	279.0	389.0	113.0	58.0	45.0	167.0	118.0	570.0	105.0	227.0	60.0	102.0	135.0	65.0	165.0	150.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae	693.0	804.0	954.0	3758.0	1249.0	1843.0	196.0	249.0	483.0	566.0	227.0	659.0	2.0	2.0	296.0	165.0	159.0	23.0	381.0	518.0	102.0	2.0	6.0	118.0	106.0	13.0	107.0	101.0	158.0	79.0	189.0	1994.0	850.0	2597.0	21.0	15.0	185.0	2270.0	4467.0	2221.0	3487.0	157.0	0.0	196.0	173.0	146.0	9.0	123.0	694.0	477.0	73.0	0.0	27.0	1993.0	261.0	2076.0	1499.0	1452.0	3308.0	2919.0	985.0	764.0	56.0	266.0	292.0	89.0	63.0	114.0	14.0	6.0	164.0	109.0	259.0	66.0	226.0	1145.0	1229.0	1407.0	402.0	829.0	8536.0	1862.0	2639.0	2509.0	2032.0	2542.0	11.0	0.0	0.0	33.0	5487.0	7130.0	2470.0	2636.0	2440.0	3292.0	135.0	22.0	11.0	19.0	2192.0	1146.0	1662.0	4117.0	11190.0	1683.0	40.0	23.0	8.0	8.0	3.0	2.0	982.0	818.0	1412.0	142.0	403.0	2050.0	4.0	224.0	432.0	247.0	62.0	271.0	470.0	450.0	217.0	199.0	134.0	167.0	338.0	49.0	235.0	6504.0	3844.0	3612.0	1743.0	571.0	794.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia vadinBB60 group;f__	0.0	15.0	21.0	0.0	0.0	0.0	0.0	30.0	0.0	65.0	0.0	0.0	0.0	0.0	3.0	15.0	17.0	0.0	39.0	56.0	61.0	0.0	0.0	33.0	68.0	0.0	8.0	17.0	0.0	4.0	3.0	0.0	60.0	82.0	0.0	0.0	0.0	15.0	0.0	0.0	14.0	0.0	0.0	5.0	16.0	28.0	5.0	8.0	26.0	38.0	4.0	0.0	66.0	24.0	3.0	28.0	0.0	0.0	31.0	7.0	52.0	37.0	0.0	0.0	59.0	45.0	47.0	55.0	10.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	141.0	220.0	206.0	0.0	0.0	17.0	200.0	187.0	166.0	18.0	0.0	0.0	0.0	0.0	5.0	20.0	21.0	0.0	0.0	37.0	4.0	0.0	0.0	26.0	37.0	29.0	0.0	0.0	0.0	33.0	165.0	6.0	0.0	0.0	0.0	54.0	96.0	296.0	2.0	0.0	2377.0	0.0	28.0	45.0	24.0	39.0	99.0	205.0	0.0	0.0	15.0	20.0	38.0	0.0	10.0	14.0	0.0	0.0	0.0	0.0	21.0	32.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae	216.0	1326.0	1798.0	45.0	5.0	12.0	188.0	3152.0	7.0	2631.0	16.0	188.0	0.0	0.0	350.0	712.0	1971.0	12.0	885.0	904.0	2156.0	103.0	12.0	1350.0	2233.0	190.0	971.0	880.0	9.0	94.0	44.0	39.0	1467.0	1177.0	0.0	2.0	0.0	958.0	59.0	276.0	1189.0	0.0	0.0	265.0	1356.0	1027.0	0.0	178.0	1088.0	1032.0	0.0	231.0	1522.0	1518.0	79.0	687.0	32.0	0.0	391.0	246.0	1285.0	787.0	24.0	12.0	4.0	847.0	2124.0	2066.0	433.0	182.0	59.0	16.0	126.0	157.0	0.0	5.0	28.0	647.0	836.0	570.0	26.0	44.0	49.0	938.0	1290.0	1329.0	661.0	4.0	17.0	70.0	24.0	1140.0	807.0	657.0	31.0	56.0	968.0	160.0	19.0	55.0	489.0	663.0	435.0	0.0	8.0	3.0	273.0	713.0	250.0	64.0	4.0	310.0	77.0	633.0	422.0	22.0	0.0	903.0	2.0	37.0	121.0	198.0	1322.0	974.0	329.0	70.0	214.0	312.0	1129.0	1387.0	4.0	23.0	154.0	31.0	9.0	98.0	310.0	1409.0	1005.0
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae	109.0	699.0	1249.0	7.0	25.0	0.0	541.0	359.0	2.0	1052.0	0.0	45.0	0.0	0.0	402.0	594.0	1186.0	0.0	863.0	1108.0	1788.0	16.0	49.0	866.0	985.0	35.0	762.0	465.0	34.0	2.0	0.0	448.0	1105.0	1574.0	0.0	0.0	16.0	584.0	21.0	195.0	505.0	0.0	0.0	142.0	298.0	524.0	3.0	398.0	422.0	440.0	0.0	356.0	514.0	1441.0	93.0	844.0	30.0	0.0	352.0	433.0	1138.0	713.0	36.0	63.0	468.0	811.0	643.0	772.0	219.0	116.0	190.0	3.0	12.0	5.0	4.0	7.0	13.0	634.0	748.0	633.0	16.0	34.0	52.0	875.0	1103.0	1567.0	975.0	2.0	3.0	115.0	202.0	1720.0	3316.0	1381.0	45.0	129.0	1680.0	140.0	25.0	25.0	695.0	722.0	1000.0	6.0	38.0	50.0	1141.0	651.0	648.0	58.0	29.0	938.0	668.0	679.0	1339.0	13.0	2.0	2139.0	0.0	230.0	232.0	419.0	1131.0	1277.0	165.0	49.0	400.0	855.0	714.0	1174.0	25.0	50.0	184.0	55.0	5.0	140.0	424.0	2142.0	2031.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae	411.0	2976.0	3456.0	33.0	12.0	228.0	686.0	4605.0	38.0	4276.0	14.0	178.0	0.0	310.0	843.0	1549.0	3923.0	5.0	3554.0	3691.0	2598.0	67.0	96.0	1377.0	2005.0	44.0	2137.0	1694.0	17.0	6.0	27.0	248.0	3553.0	3095.0	0.0	0.0	26.0	1103.0	64.0	480.0	1277.0	0.0	30.0	375.0	1091.0	2057.0	0.0	647.0	2136.0	2246.0	9.0	1088.0	1910.0	3196.0	148.0	2065.0	52.0	11.0	713.0	1048.0	3612.0	3736.0	95.0	65.0	380.0	2621.0	4913.0	6138.0	680.0	284.0	330.0	21.0	169.0	107.0	0.0	6.0	21.0	1503.0	1728.0	2375.0	49.0	41.0	153.0	2885.0	5626.0	4194.0	2477.0	15.0	10.0	48.0	121.0	3280.0	1610.0	1993.0	18.0	32.0	6172.0	451.0	15.0	40.0	1171.0	3708.0	2024.0	13.0	34.0	88.0	751.0	1836.0	1326.0	110.0	51.0	955.0	479.0	1991.0	2227.0	20.0	2.0	4409.0	4.0	177.0	353.0	410.0	1749.0	3167.0	495.0	50.0	450.0	830.0	3091.0	2630.0	2.0	34.0	520.0	119.0	32.0	388.0	880.0	2345.0	2943.0
