OTU.ID	BioGeo-TL1a_FP_127_merged_R1_001.fastq_profiled_metagenome	BioGeo-TL1a_FP_131_merged_R1_001.fastq_profiled_metagenome	BioGeo-TL1A_FP_629_merged_R1_001.fastq_profiled_metagenome	BioGeo-TL1a_FP_85_merged_R1_001.fastq_profiled_metagenome	BioGeo-TL1a_FP_139_merged_R1_001.fastq_profiled_metagenome	BioGeo-TL1a_FP_143_merged_R1_001.fastq_profiled_metagenome	BioGeo-TL1a_FP_205_merged_R1_001.fastq_profiled_metagenome	BioGeo-TL1a_FP_241_merged_R1_001.fastq_profiled_metagenome	BioGeo-TL1a_FP_61_merged_R1_001.fastq_profiled_metagenome	BioGeo-TL1A_FP_637_merged_R1_001.fastq_profiled_metagenome	BioGeo-TL1A_FP_641_merged_R1_001.fastq_profiled_metagenome	BioGeo-TL1a_FP_65_merged_R1_001.fastq_profiled_metagenome	BioGeo-Lyz2-01B-FP207-S55_merged_R1_001.fastq_profiled_metagenome	BioGeo-Lyz2-01B-FP211-S59_merged_R1_001.fastq_profiled_metagenome	BioGeo-Lyz2-02B-FP219-S67_merged_R1_001.fastq_profiled_metagenome	BioGeo-Lyz2-02B-FP223-S71_merged_R1_001.fastq_profiled_metagenome	BioGeo-Lyz2-03B-FP231-S79_merged_R1_001.fastq_profiled_metagenome	BioGeo-Lyz2-03B-FP235-S83_merged_R1_001.fastq_profiled_metagenome	BioGeo-Lyz2-04B-FP243-S92_merged_R1_001.fastq_profiled_metagenome	BioGeo-Lyz2-04B-FP247-S44_merged_R1_001.fastq_profiled_metagenome	BioGeo-Lyz2-05B-FP255-S52_merged_R1_001.fastq_profiled_metagenome	BioGeo-Lyz2-05B-FP259-S56_merged_R1_001.fastq_profiled_metagenome	BioGeo-Lyz2-06B-FP267-S64_merged_R1_001.fastq_profiled_metagenome	BioGeo-Lyz2-06B-FP271-S69_merged_R1_001.fastq_profiled_metagenome	BioGeo-Lyz2-07B-FP279-S77_merged_R1_001.fastq_profiled_metagenome	BioGeo-Lyz2-07B-FP283-S81_merged_R1_001.fastq_profiled_metagenome	BioGeo-Lyz2-08B-FP291-S89_merged_R1_001.fastq_profiled_metagenome	BioGeo-Lyz2-08B-FP295-S93_merged_R1_001.fastq_profiled_metagenome	BioGeo-LYZFP303_merged_R1_001.fastq_profiled_metagenome	BioGeo-LYZFP307_merged_R1_001.fastq_profiled_metagenome	BioGeo-LYZFP315_merged_R1_001.fastq_profiled_metagenome	BioGeo-LYZFP319_merged_R1_001.fastq_profiled_metagenome	BioGeo-LYZFP339_merged_R1_001.fastq_profiled_metagenome	BioGeo-LYZFP355_merged_R1_001.fastq_profiled_metagenome	BioGeo-Mouse10A_FP109_merged_R1_001.fastq_profiled_metagenome	BioGeo-Mouse10A_FP113_merged_R1_001.fastq_profiled_metagenome	BioGeo-Mouse1A_FP01_merged_R1_001.fastq_profiled_metagenome	BioGeo-Mouse1A_FP05_merged_R1_001.fastq_profiled_metagenome	BioGeo-Mouse2A_FP07_merged_R1_001.fastq_profiled_metagenome	BioGeo-Mouse3A_FP13_merged_R1_001.fastq_profiled_metagenome	BioGeo-Mouse3A_FP17_merged_R1_001.fastq_profiled_metagenome	BioGeo-Mouse5A_FP25_merged_R1_001.fastq_profiled_metagenome	BioGeo-Mouse6A_FP31_merged_R1_001.fastq_profiled_metagenome	BioGeo-Mouse7A_FP37_merged_R1_001.fastq_profiled_metagenome	BioGeo-Mouse8A_FP85_merged_R1_001.fastq_profiled_metagenome	BioGeo-Mouse8A_FP89_merged_R1_001.fastq_profiled_metagenome	BioGeo-Mouse9A_FP101_merged_R1_001.fastq_profiled_metagenome	BioGeo-Mouse9A_FP97_merged_R1_001.fastq_profiled_metagenome	BioGeo-SLCFP001_merged_R1_001.fastq_profiled_metagenome	BioGeo-SLCFP019a_merged_R1_001.fastq_profiled_metagenome	BioGeo-SLCFP077_merged_R1_001.fastq_profiled_metagenome	BioGeo-SLCFP095_merged_R1_001.fastq_profiled_metagenome	BioGeo-SLCFP109_merged_R1_001.fastq_profiled_metagenome	BioGeo-SLCFP113_merged_R1_001.fastq_profiled_metagenome	BioGeo-SLCFP127_merged_R1_001.fastq_profiled_metagenome	BioGeo-Vil1-01B-FP11_merged_R1_001.fastq_profiled_metagenome	BioGeo-Vil1-02B-FP19_merged_R1_001.fastq_profiled_metagenome	BioGeo-Vil1-02B-FP23_merged_R1_001.fastq_profiled_metagenome	BioGeo-Vil1-03B-FP31_merged_R1_001.fastq_profiled_metagenome	BioGeo-Vil1-04B-FP47_merged_R1_001.fastq_profiled_metagenome	BioGeo-Vil1-05B-FP55_merged_R1_001.fastq_profiled_metagenome	BioGeo-Vil1-06B-FP67_merged_R1_001.fastq_profiled_metagenome	BioGeo-Vil1-06B-FP71_merged_R1_001.fastq_profiled_metagenome	BioGeo-Vil1-07B-FP79_merged_R1_001.fastq_profiled_metagenome	BioGeo-Vil1-07B-FP83_merged_R1_001.fastq_profiled_metagenome	BioGeo-Vil1-09B-FP104_merged_R1_001.fastq_profiled_metagenome	BioGeo-Vil1-09B-FP106_merged_R1_001.fastq_profiled_metagenome	BioGeo-Vil1-13B-FP152_merged_R1_001.fastq_profiled_metagenome	BioGeo-Vil1-14B-FP164_merged_R1_001.fastq_profiled_metagenome	BioGeo-Vil1-14B-FP166_merged_R1_001.fastq_profiled_metagenome	BioGeo-TL1a_FP_193-Rep1_S85_R1_001.fastq_profiled_metagenome	BioGeo-TL1a_FP_197-REP1_S10_R1_001.fastq_profiled_metagenome	BioGeo-TL1a_FP_229-REP1_S12_R1_001.fastq_profiled_metagenome	BioGeo-TL1a_FP_233-REP1_S13_R1_001.fastq_profiled_metagenome	BioGeo-TL1A_FP_625-REP1_S16_R1_001.fastq_profiled_metagenome	BioGeo-TL1A_FP_673-REP1_S20_R1_001.fastq_profiled_metagenome	BioGeo-TL1A_FP_677-REP1_S21_R1_001.fastq_profiled_metagenome	BioGeo-TL1a_FP_101-REP1_S6_R1_001.fastq_profiled_metagenome	BioGeo-TL1a_FP_209-REP1_S11_R1_001.fastq_profiled_metagenome	BioGeo-TL1A_FP_685-REP1_S22_R1_001.fastq_profiled_metagenome	BioGeo-TL1A_FP_689-Rep1_S104_R1_001.fastq_profiled_metagenome	BioGeo-TL1a_FP_73-REP1_S3_R1_001.fastq_profiled_metagenome	BioGeo-TL1a_FP_77-REP1_S4_R1_001.fastq_profiled_metagenome	BioGeo-LYZFP327-Rep1_S105_R1_001.fastq_profiled_metagenome	BioGeo-LYZFP351-Rep1_S106_R1_001.fastq_profiled_metagenome	BioGeo-Mouse2A_FP11-REP1_S55_R1_001.fastq_profiled_metagenome	BioGeo-Mouse4A_FP23-Rep1_S92_R1_001.fastq_profiled_metagenome	BioGeo-Mouse5A_FP29-REP1_S53_R1_001.fastq_profiled_metagenome	BioGeo-Mouse6A_FP35-Rep1_S93_R1_001.fastq_profiled_metagenome	BioGeo-Mouse7A_FP41-REP1_S54_R1_001.fastq_profiled_metagenome	BioGeo-SLCFP005-REP1_S24_R1_001.fastq_profiled_metagenome	BioGeo-SLCFP023-REP1_S26_R1_001.fastq_profiled_metagenome	BioGeo-SLCFP071-REP1_S27_R1_001.fastq_profiled_metagenome	BioGeo-SLCFP091-REP1_S29_R1_001.fastq_profiled_metagenome	BioGeo-SLCFP131-REP1_S33_R1_001.fastq_profiled_metagenome	BioGeo-Vil1-01B-FP07-Rep1_S107_R1_001.fastq_profiled_metagenome	BioGeo-Vil1-03B-FP35-REP1_S38_R1_001.fastq_profiled_metagenome	BioGeo-Vil1-04B-FP43-Rep1_S88_R1_001.fastq_profiled_metagenome	BioGeo-Vil1-05B-FP59-REP1_S37_R1_001.fastq_profiled_metagenome	BioGeo-Vil1-08B-FP92-REP1_S41_R1_001.fastq_profiled_metagenome	BioGeo-Vil1-08B-FP94-REP1_S42_R1_001.fastq_profiled_metagenome	BioGeo-Vil1-10B-FP116-REP1_S44_R1_001.fastq_profiled_metagenome	BioGeo-Vil1-10B-FP118-REP1_S45_R1_001.fastq_profiled_metagenome	BioGeo-Vil1-13B-FP154-REP1_S47_R1_001.fastq_profiled_metagenome
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Enterorhabdus|s__Enterorhabdus_sp_P55	1643	0	36585	2677	0	0	0	0	0	0	0	0	8556	6152	4564	12565	18783	13277	6454	0	16407	35919	5766	23496	4824	15448	8370	32291	8099	68504	33468	60617	19579	24448	0	2118	0	3208	1931	0	0	3171	0	775	0	5596	213	0	951	6525	41745	9828	0	0	0	19948	3166	23734	4787	61885	9262	8147	0	6028	30686	2101	24225	0	3165	9496	7231	0	22906	37277	10965	18735	0	0	0	0	0	0	0	15523	2336	400149	8845	55765	0	763	15056	34547	7026	2343	16418	12551	7854	62561	9259	2218	8161	2806	44509	0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__GGB28839|s__GGB28839_SGB41503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5155	0	4026	0	3043	0	65576	0	6903	0	27753	136	1489	0	2086	0	487	0	57	0	0	0	6012	14992	0	713	62519	2215	3386	3017	0	12746	1082	0	0	31	0	0	0	0	967	0	344	0	0	50845	0	12646	0	0	0	0	16502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1226	0	0	29314	0	0	0	0	0	3796	0	20952	1412	13466	0	14193	0	0	0	0
k__Bacteria|p__Bacteria_unclassified|c__Bacteria_unclassified|o__Bacteria_unclassified|f__Bacteria_unclassified|g__Bacteria_unclassified|s__Bacteria_unclassified_SGB41508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	1297	0	12957	0	0	0	5	0	3440	163	323	0	1993	0	139	0	0	0	0	1812	0	0	102	39	2583	0	0	620	90	273	64	0	0	0	0	0	55	0	0	0	1	14250	0	18613	0	0	0	0	8129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4973	0	0	20068	0	0	0	1271	0	0	0	4003	2	10702	0	2325	0	0	0	0
k__Bacteria|p__Bacteria_unclassified|c__Bacteria_unclassified|o__Bacteria_unclassified|f__Bacteria_unclassified|g__Bacteria_unclassified|s__Bacteria_unclassified_SGB43539	1538	0	3260	0	0	0	0	0	0	0	0	0	28967	0	429	0	5917	0	2646	0	2545	0	13141	0	2174	0	5179	0	26265	0	4711	0	4735	0	0	0	0	0	0	0	0	0	0	0	7939	0	0	1253	249	1429	879	0	0	0	0	0	1541	0	1149	0	0	4428	0	6782	0	596	0	0	11751	0	0	0	5363	0	0	0	0	0	0	0	0	0	0	74	741	0	0	0	0	0	0	0	0	0	0	6784	147	8294	0	21263	0	0	0	0
k__Bacteria|p__Bacteria_unclassified|c__Bacteria_unclassified|o__Bacteria_unclassified|f__Bacteria_unclassified|g__Bacteria_unclassified|s__Bacteria_unclassified_SGB43541	21098	0	0	21201	0	0	0	0	0	0	0	0	16858	0	5067	0	12890	0	4946	0	4958	0	6316	0	5010	0	4602	0	20123	0	6502	0	3058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	413	0	4739	0	0	3798	0	2571	0	1358	0	0	34037	0	323	0	8447	0	0	0	0	0	0	0	0	0	0	1174	5888	0	0	0	0	0	0	0	0	0	0	3217	0	18444	0	9329	0	0	0	0
k__Bacteria|p__Bacteria_unclassified|c__Bacteria_unclassified|o__Bacteria_unclassified|f__Bacteria_unclassified|g__Bacteria_unclassified|s__Bacteria_unclassified_SGB44461	0	0	0	0	0	0	0	0	0	0	0	0	3417	0	25332	15677	57	0	0	0	8284	15698	0	0	0	0	537	32	9206	16831	10743	3266	0	0	0	0	0	0	0	0	0	31609	5953	2841	0	0	0	0	3389	0	2875	0	0	0	0	0	23171	5180	12961	76477	1958	10595	0	4113	1286	7047	1240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	830144	0	0	13238	0	0	0	0	12725	2810	33831	10880	2757	0	96030	5759	0
k__Bacteria|p__Bacteria_unclassified|c__Bacteria_unclassified|o__Bacteria_unclassified|f__Bacteria_unclassified|g__Bacteria_unclassified|s__Bacteria_unclassified_SGB63107	9408	0	80800	10169	0	0	0	0	0	0	0	0	0	0	1243	1005	1082	1149	0	0	11558	25732	890	9709	900	18604	1122	10505	3572	29941	7523	21370	600	3566	0	808	0	2252	0	0	0	1453	0	5362	0	0	0	0	983	5477	12775	0	0	0	0	10662	1237	9288	0	6742	12028	814	0	5594	17358	81	1424	0	1959	970	18805	237	34352	156107	13328	88621	0	0	0	0	0	0	0	47917	0	14515	351	61056	0	3116	12487	29487	7622	0	18120	2576	1466	12117	742	0	0	0	4672	0
k__Bacteria|p__Bacteria_unclassified|c__Bacteria_unclassified|o__Bacteria_unclassified|f__Bacteria_unclassified|g__Bacteria_unclassified|s__bacterium_0_1xD8_82	4404	0	0	3295	0	0	0	0	0	0	0	0	2000	0	0	0	0	0	0	0	0	0	4365	0	6923	0	2050	0	0	0	0	0	10717	0	0	0	70	0	2143	1569	0	0	16568	0	2523	0	0	250	2602	0	1494	1133	0	0	0	0	3528	0	14687	0	4792	28842	0	6866	62	1695	0	0	34127	0	0	0	466	0	0	410	0	0	0	0	0	0	0	0	0	0	0	6194	0	0	0	0	0	4769	428	15018	9792	25118	13375	3188	1422	2359	0	0
k__Bacteria|p__Bacteria_unclassified|c__Bacteria_unclassified|o__Bacteria_unclassified|f__Bacteria_unclassified|g__Bacteria_unclassified|s__bacterium_1XD21_13	0	0	0	0	0	0	0	0	0	0	0	0	664	0	0	0	3943	0	1471	0	0	0	0	0	0	0	0	0	14119	117	1106	0	0	0	0	0	0	0	1	289	0	0	229	0	452	0	0	0	0	0	0	0	0	0	0	0	344	0	0	0	0	16331	0	5079	0	25495	0	0	2268	0	70	0	35917	4	0	0	0	0	0	0	0	0	0	0	699	0	0	10131	0	0	0	0	0	0	0	7237	0	9099	0	20266	0	0	0	0
k__Bacteria|p__Bacteria_unclassified|c__Bacteria_unclassified|o__Bacteria_unclassified|f__Bacteria_unclassified|g__Bacteria_unclassified|s__bacterium_1XD42_1	8144	0	0	3078	0	0	0	0	0	0	0	0	18911	0	12418	0	2339	0	3166	0	6183	0	26204	0	2578	1034	5616	0	0	0	5181	0	3168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1572	0	0	0	0	0	0	0	0	0	0	7454	0	2595	1777	0	5280	0	97081	0	0	31433	0	0	0	7212	0	0	0	0	0	0	0	0	0	0	5215	1080	0	0	0	0	0	0	0	0	0	0	3948	9119	41333	36	44820	0	25398	0	0
k__Bacteria|p__Bacteria_unclassified|c__Bacteria_unclassified|o__Bacteria_unclassified|f__Bacteria_unclassified|g__Bacteria_unclassified|s__bacterium_1XD42_54	0	0	0	0	0	0	0	75	502	0	0	199	21952	0	17762	1394	53435	3142	26136	0	23597	8438	26375	5949	27503	6790	0	0	14204	31809	12338	8517	7692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	905	3648	0	3648	0	0	0	28032	10765	18460	35882	33431	10483	16832	0	9828	5017	21546	1334	0	8514	0	869	0	1453	0	0	733	0	0	289	229	0	1182	0	0	2054	0	0	0	0	0	5130	270	0	25971	0	33172	15809	145281	2616	9657	0	20952	1420	0
k__Bacteria|p__Bacteria_unclassified|c__Bacteria_unclassified|o__Bacteria_unclassified|f__Bacteria_unclassified|g__Bacteria_unclassified|s__bacterium_1XD42_76	58223	0	16668	46289	0	0	0	0	0	0	0	0	8000	0	11711	0	1159	0	0	0	4725	0	22246	0	7786	0	962	0	626	0	155	0	717	0	0	0	0	0	193	394	0	0	90	0	261	0	0	186	0	2286	0	0	0	0	0	0	2898	0	8796	0	643	0	0	12240	2103	6781	194	0	8	0	7605	0	69785	0	11802	94125	3483	0	0	0	0	0	0	0	603	0	0	31684	0	0	0	1069	0	665	2027	9144	14726	20135	0	10486	6781	12031	8117	0
k__Bacteria|p__Bacteria_unclassified|c__Bacteria_unclassified|o__Bacteria_unclassified|f__Bacteria_unclassified|g__Bacteria_unclassified|s__bacterium_1xD42_87	334168	4947	43576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23278	0	0	0	0	0	0	0	0	0	0	0	0	0	41043	13299	35912	447	31059	111958	551	6231	97095	37174	383981	175432	2976	348242	0	0	0	0	0	0	0	0	10412	35073	0	0	0	0	0	0	708	0	0	0	0	0	305	4942	70935	4277	51197	19514	0	0	0	0	0	0	0	0	0	5627	0	226519	0	0	0	0	0	0	0	0	178	657	0	156224	1122	0	0	0
k__Bacteria|p__Bacteria_unclassified|c__Bacteria_unclassified|o__Bacteria_unclassified|f__Bacteria_unclassified|g__Bacteria_unclassified|s__bacterium_1xD8_48	41213	131	2398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2474	0	29417	1363	0	5926	1501	3432	0	0	0	0	0	0	0	0	0	0	0	4250	0	3153	0	0	0	0	2376	0	0	0	19152	8995	2417	0	0	0	0	0	0	0	0	0	0	0	0	1076	0	0	485	1322	2233	6430	0	5414	4158	9498	0	8838	0	0	0	0
k__Bacteria|p__Bacteria_unclassified|c__Bacteria_unclassified|o__Bacteria_unclassified|f__Bacteria_unclassified|g__Bacteria_unclassified|s__bacterium_D16_29	0	0	0	0	0	0	0	0	0	0	0	0	6	0	8847	0	12243	0	1008	0	106	0	104341	0	66913	1	2916	0	5267	186	1687	0	2784	0	1625	52	7173	0	1335	5490	4	50	4793	358	35652	23757	0	9519	414	1	90	11	0	0	0	0	946	0	293	0	158	56081	0	48716	0	3612	0	0	78309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	33140	0	0	0	0	0	903	0	45308	287	41910	31674	21314	0	0	0	0
k__Bacteria|p__Bacteria_unclassified|c__Bacteria_unclassified|o__Bacteria_unclassified|f__Bacteria_unclassified|g__Bacteria_unclassified|s__bacterium_D16_63	1227	36	0	24902	0	0	0	0	0	0	0	0	20780	15254	11926	19575	43846	27187	10078	133	0	0	6842	32465	0	0	80	4797	1742	27678	3629	21367	0	9826	0	91	0	0	0	0	0	72	0	0	117	9636	0	0	1091	109	28603	18059	0	0	0	36749	1949	31320	626	31989	838	3137	0	5856	10112	494	6462	0	2542	23817	0	0	7357	11574	0	0	0	0	0	0	0	0	0	0	763	24081	2366	16051	0	0	45904	12021	5137	7581	0	21712	14729	58475	5114	1632	1087	0	463	0
k__Bacteria|p__Bacteria_unclassified|c__Bacteria_unclassified|o__Bacteria_unclassified|f__Bacteria_unclassified|g__Bacteria_unclassified|s__bacterium_D16_76	5702	0	5910	41631	0	0	0	0	0	0	0	0	757	0	2139	2117	2620	1732	670	0	5101	12033	32998	63884	14220	53574	181	1646	10020	47900	1723	6363	6725	0	4185	3764	1256	1098	13743	27326	0	2444	7611	1562	40128	15898	1270	7122	0	0	0	0	0	0	0	12029	0	2191	8301	32361	2516	8737	0	849	24783	9506	0	0	14290	0	7216	0	20408	6078	0	9456	0	0	0	0	0	0	0	4272	2280	5610	0	233331	0	0	0	245	0	0	0	2973	871	8874	2590	9656	4022	292	0	0
k__Bacteria|p__Bacteria_unclassified|c__Bacteria_unclassified|o__Bacteria_unclassified|f__Bacteria_unclassified|g__GGB14001|s__GGB14001_SGB21428	3100	0	0	191679	0	0	0	0	0	0	0	0	69000	9606	30371	33298	280763	78237	122474	0	478675	255223	41159	6627	118172	21748	58219	9406	56192	98686	223377	44008	47559	45473	57862	349940	0	2105	7273	521	0	18079	918	7517	934	35264	3968	6039	157929	665938	17328	6774	0	0	9634	182536	211866	300052	118617	94896	149072	153625	0	132784	12581	155455	841	0	165107	9630	269334	0	305373	32163	9886	13612	115	0	0	0	0	0	0	141750	17064	47347	18642	12975	49	0	83922	415373	94093	75924	288863	518926	45359	1115470	33534	36630	0	337810	79	0
k__Bacteria|p__Bacteria_unclassified|c__Bacteria_unclassified|o__Bacteria_unclassified|f__Bacteria_unclassified|g__GGB28951|s__GGB28951_SGB102295	0	0	246	36146	0	0	0	0	0	0	0	0	2215	0	10122	0	1012	0	0	0	728	0	177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	853	0	0	0	0	0	0	0	2990	0	0	0	0	3088	0	852	0	6229	135	0	0	0	0	0	3635	0	77	10460	0	0	0	0	0	0	0	0	0	0	0	67774	0	0	0	0	0	0	0	6151	4242	6537	85	0	0	0	0	0
k__Bacteria|p__Bacteria_unclassified|c__Bacteria_unclassified|o__Bacteria_unclassified|f__Bacteria_unclassified|g__GGB28951|s__GGB28951_SGB41658	17002	0	9541	0	0	0	0	0	0	0	0	0	11995	0	7512	0	0	0	2958	0	2877	0	0	0	0	0	7651	0	0	0	0	0	0	0	7930	927	0	0	0	0	0	0	0	0	13467	339	0	3863	0	0	0	0	0	0	0	0	103	0	4726	0	0	5353	0	3101	0	5491	0	0	0	0	915	0	20864	0	140	16130	0	0	0	0	0	0	0	0	0	0	0	70779	0	0	0	0	0	0	0	9785	3624	11076	0	9584	0	854	0	0
k__Bacteria|p__Bacteria_unclassified|c__Bacteria_unclassified|o__Bacteria_unclassified|f__Bacteria_unclassified|g__GGB28955|s__GGB28955_SGB41663	160746	0	11679	282602	0	0	0	0	0	0	0	0	50975	0	22018	0	5550	0	11418	0	0	0	1109	0	0	0	1859	0	0	0	0	0	0	0	13590	5095	926	0	1271	0	0	1620	1384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18880	0	0	0	0	0	0	27157	0	3937	0	142519	0	10757	100436	1090	0	0	0	0	0	0	0	0	0	0	197898	0	0	0	0	0	0	0	0	0	0	10600	0	0	0	0	0
k__Bacteria|p__Bacteria_unclassified|c__Bacteria_unclassified|o__Bacteria_unclassified|f__Bacteria_unclassified|g__GGB28963|s__GGB28963_SGB41672	100966	0	19955	103898	0	0	0	0	0	0	0	0	9378	0	2009	0	5246	0	1376	0	1120	0	10496	0	4284	0	4815	0	11129	819	798	0	52	0	32630	8997	0	0	13276	845	0	181	0	0	11833	3663	0	12850	0	0	0	0	0	0	0	0	6351	0	233	0	1634	9613	0	4318	1420	960	0	0	4880	0	13589	0	50580	0	5828	6131	0	0	0	0	0	0	0	313	640	0	0	97187	0	0	0	0	0	1574	0	10833	1896	3802	3788	90	0	0	0	0
k__Bacteria|p__Bacteria_unclassified|c__Bacteria_unclassified|o__Bacteria_unclassified|f__Bacteria_unclassified|g__GGB42601|s__GGB42601_SGB59797	67694	0	0	0	0	0	0	0	0	0	0	0	206	0	0	0	160	0	0	0	3660	0	3435	0	3297	0	1620	0	4940	0	0	0	937	0	0	0	0	0	0	0	0	0	0	0	310	0	0	0	0	0	0	0	0	0	0	0	0	0	4820	0	165	1795	0	1845	621	666	0	0	1340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	318	0	0	0	0	0	0	0	951	1657	10887	438	806	0	2524	0	0
k__Bacteria|p__Bacteria_unclassified|c__Bacteria_unclassified|o__Bacteria_unclassified|f__Bacteria_unclassified|g__GGB79854|s__GGB79854_SGB41662	72735	0	0	33630	0	0	0	0	0	0	0	0	1503	0	3246	0	3115	0	2006	0	3581	0	29867	0	5463	0	2711	0	4366	0	176	0	470	0	12	0	0	0	2896	0	0	0	0	0	2397	0	0	1034	55	8272	0	0	0	0	0	0	4314	0	5538	0	1576	13983	0	6076	0	8592	0	0	8986	0	7333	0	1816	0	1337	18611	0	0	0	0	0	0	0	76	1230	0	0	62573	0	0	0	906	0	1664	0	9095	1003	11377	1559	5004	0	1028	0	0
k__Bacteria|p__Bacteria_unclassified|c__CFGB49426|o__OFGB49426|f__FGB49426|g__GGB28887|s__GGB28887_SGB41568	0	0	10708	0	0	0	0	0	0	0	0	0	1744	0	788	0	1072	0	117	0	458	0	4865	0	0	0	0	0	1257	698	0	0	0	0	0	0	0	0	0	0	0	0	96	0	0	0	0	0	4827	809	0	383	0	0	0	0	0	0	0	0	0	4618	0	2853	0	216	0	0	810	0	0	0	0	0	27447	199040	1565	0	0	0	0	0	0	0	0	0	0	9445	0	0	0	0	0	40517	0	2616	0	1126	0	5586	0	0	0	0
k__Bacteria|p__Bacteria_unclassified|c__CFGB49426|o__OFGB49426|f__FGB49426|g__GGB28888|s__GGB28888_SGB41569	19056	0	11189	36268	0	0	0	0	0	0	0	0	3074	0	414	0	2821	0	8	0	89042	205	245743	9392	8896	0	5786	0	9189	2302	460	0	21380	0	13671	0	13950	0	8740	20391	0	397	22655	1471	128943	10488	0	52068	5908	1126	2607	85	0	0	0	4617	3376	0	4422	0	212	103213	0	14433	0	7602	0	0	58099	0	1257	0	17935	0	15504	29798	39225	0	0	0	0	0	0	8943	8040	0	0	35906	0	0	625	4856	0	27220	0	36936	1329	37906	1662	141890	0	2565	0	0
k__Bacteria|p__Bacteria_unclassified|c__CFGB73496|o__OFGB73496|f__FGB73496|g__GGB30048|s__GGB30048_SGB42949	1261	0	237736	4239	0	0	0	0	0	0	0	0	0	0	0	269	1107	1177	139	0	0	0	0	0	0	0	0	0	6009	51698	8649	25166	5144	7960	0	682	0	1236	189	0	0	266	0	734	0	0	0	0	1780	871	27046	0	0	0	0	0	0	0	0	0	2911	863	0	0	7371	0	0	0	0	0	3482	0	17148	13944	23236	56481	0	0	0	0	0	0	0	0	396	140871	0	73347	0	2304	25704	12307	8601	0	0	0	0	0	0	0	1313	0	0	0
k__Bacteria|p__Bacteria_unclassified|c__CFGB76064|o__OFGB76064|f__FGB76064|g__GGB28904|s__GGB28904_SGB41597	348644	14772	40793	516050	0	0	0	0	0	0	0	0	8398	0	38624	0	493	0	0	0	10285	0	74073	0	0	0	942	0	44613	695	6379	0	18435	0	1258	133	173	0	314	592	0	0	26	0	11370	7198	26	19947	2218	1391	5043	29	0	0	0	0	2120	0	0	0	282	53312	0	9868	469	1775	0	0	11277	0	412605	16640	398124	53714	29371	198536	521964	0	0	0	0	0	0	204	230	0	0	15592	0	0	0	645	1221	5074	6116	41104	263	1418	21718	14120	5759	3511	0	0
k__Bacteria|p__Bacteria_unclassified|c__CFGB76064|o__OFGB76064|f__FGB76064|g__GGB42608|s__GGB42608_SGB59804	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0	16615	0	0	0	9611	0	0	0	0	0	256	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33849	0	35	0	0	0	0	0	42	0	446	0	0	13866	0	11046	0	27722	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	724	0	0	0	0	519	0	244	0	11165	0	0	0	0
k__Bacteria|p__Bacteria_unclassified|c__CFGB76138|o__OFGB76138|f__FGB76138|g__GGB79948|s__GGB79948_SGB41679	51911	0	3057	8181	0	0	0	0	0	0	0	0	3684	0	0	0	1196	0	0	0	0	0	5625	0	273	0	95	0	10631	0	0	0	0	0	1024	0	0	0	0	0	0	0	0	0	89	0	0	443	0	2107	0	0	0	0	0	0	0	0	524	0	0	846	0	1721	0	1139	0	0	3627	0	4372	0	24735	0	0	8351	10808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	978	0	1885	2551	17660	0	0	0	0	0	0
