feature	rank
K00313	14.94756272
K01154	14.94756272
K01160	14.94756272
K01190	14.94756272
K01785	14.94756272
K02168	14.94756272
K02461	14.94756272
K03291	14.94756272
K03573	14.94756272
K03755	14.94756272
K03808	14.94756272
K03810	14.94756272
K05802	14.94756272
K06078	14.94756272
K06149	14.94756272
K06884	14.94756272
K06887	14.94756272
K06946	14.94756272
K07285	14.94756272
K07345	14.94756272
K07346	14.94756272
K07348	14.94756272
K07349	14.94756272
K07357	14.94756272
K07480	14.94756272
K08348	14.94756272
K09476	14.94756272
K11201	14.94756272
K11904	14.94756272
K12113	14.94756272
K12149	14.94756272
K12678	14.94756272
K12684	14.94756272
K12687	14.94756272
K12957	14.94756272
K13069	14.94756272
K13735	14.94756272
K14744	14.94756272
K16322	14.94756272
K16324	14.94756272
K18320	14.94756272
K18837	14.94756272
K18838	14.94756272
K18919	14.94756272
K18922	14.94756272
K19270	14.94756272
K03482	14.91610707
K07347	14.91330748
K03797	14.73609223
K02217	14.30738594
K03530	14.00365389
K00764	13.76411365
K01915	13.69072216
K03424	13.66964389
K03655	13.66964389
K07784	13.66964389
K00937	13.60919743
K02428	13.60919743
K00951	13.58630101
K07636	13.5431521
K02564	13.44155767
K13498	13.3996979
K13638	13.3996979
K00262	13.39369416
K00648	13.38372179
K00566	13.37202944
K00791	13.37202944
K00973	13.36255362
K00847	13.31983158
K02355	13.31162896
K07568	13.30324671
K00876	13.26300674
K01662	13.23675642
K07056	13.23675642
K01546	13.17896479
K01547	13.17896479
K01548	13.17896479
K14155	13.16596055
K03648	13.13872403
K01270	13.10526255
K03593	13.08754689
K00941	13.03385998
K07107	13.03385998
K02914	12.99436082
K02429	12.97287907
K03711	12.97287907
K00845	12.96882422
K01953	12.96882422
K03427	12.96882422
K08989	12.94610858
K01755	12.91073923
K03284	12.90376695
K06211	12.90376695
K01424	12.82095892
K04763	12.81965256
K12373	12.81196568
K00950	12.7948945
K07027	12.7948945
K18979	12.7276662
K02954	12.70258154
K04759	12.68476889
K15984	12.6817624
K01872	12.60814734
K01619	12.59591235
K01091	12.50605706
K01153	12.50605706
K01778	12.50605706
K02601	12.50605706
K03798	12.50605706
K01955	12.50201941
K03768	12.49306526
K03215	12.48917108
K03040	12.47616064
K00688	12.47057234
K01186	12.45262533
K01710	12.45262533
K00602	12.44496097
K07095	12.43828279
K09013	12.42362585
K03183	12.40425122
K00945	12.40223207
K03218	12.40223207
K01951	12.39066225
K01933	12.38601422
K00700	12.38596412
K00773	12.38596412
K00919	12.38596412
K00928	12.38596412
K01265	12.38596412
K01588	12.38596412
K01923	12.38596412
K01945	12.38596412
K02469	12.38596412
K03499	12.38596412
K03686	12.38596412
K06153	12.38596412
K06173	12.38596412
K07447	12.38596412
K03453	12.37495844
K00075	12.36345328
K01448	12.36345328
K03734	12.36345328
K11175	12.36345328
K01262	12.36076585
K01835	12.36076585
K03111	12.36076585
K00215	12.35339676
K03101	12.35339676
K11754	12.35339676
K00762	12.35123292
K01409	12.34568679
K00133	12.34310793
K00286	12.34310793
K00287	12.34310793
K00554	12.34310793
K00560	12.34310793
K00789	12.34310793
K00820	12.34310793
K00826	12.34310793
K00849	12.34310793
K00873	12.34310793
K00927	12.34310793
K00939	12.34310793
K00969	12.34310793
K00981	12.34310793
K00991	12.34310793
K01000	12.34310793
K01056	12.34310793
K01465	12.34310793
K01586	12.34310793
K01591	12.34310793
K01714	12.34310793
K01733	12.34310793
K01756	12.34310793
K01787	12.34310793
K01810	12.34310793
K01867	12.34310793
K01868	12.34310793
K01869	12.34310793
K01870	12.34310793
K01873	12.34310793
K01874	12.34310793
K01875	12.34310793
K01876	12.34310793
K01881	12.34310793
K01883	12.34310793
K01887	12.34310793
K01889	12.34310793
K01890	12.34310793
K01892	12.34310793
K01893	12.34310793
K01897	12.34310793
K01914	12.34310793
K01929	12.34310793
K01937	12.34310793
K01939	12.34310793
K01940	12.34310793
K02078	12.34310793
K02314	12.34310793
K02316	12.34310793
K02337	12.34310793
K02338	12.34310793
K02340	12.34310793
K02343	12.34310793
K02357	12.34310793
K02470	12.34310793
K02493	12.34310793
K02503	12.34310793
K02518	12.34310793
K02520	12.34310793
K02528	12.34310793
K02563	12.34310793
K02600	12.34310793
K02834	12.34310793
K02835	12.34310793
K02836	12.34310793
K02838	12.34310793
K02863	12.34310793
K02864	12.34310793
K02867	12.34310793
K02871	12.34310793
K02874	12.34310793
K02876	12.34310793
K02878	12.34310793
K02879	12.34310793
K02881	12.34310793
K02884	12.34310793
K02886	12.34310793
K02887	12.34310793
K02888	12.34310793
K02890	12.34310793
K02892	12.34310793
K02895	12.34310793
K02899	12.34310793
K02902	12.34310793
K02906	12.34310793
K02916	12.34310793
K02926	12.34310793
K02931	12.34310793
K02933	12.34310793
K02935	12.34310793
K02939	12.34310793
K02946	12.34310793
K02948	12.34310793
K02950	12.34310793
K02952	12.34310793
K02956	12.34310793
K02959	12.34310793
K02961	12.34310793
K02963	12.34310793
K02965	12.34310793
K02967	12.34310793
K02968	12.34310793
K02982	12.34310793
K02986	12.34310793
K02988	12.34310793
K02990	12.34310793
K02992	12.34310793
K02994	12.34310793
K02996	12.34310793
K03043	12.34310793
K03046	12.34310793
K03075	12.34310793
K03088	12.34310793
K03106	12.34310793
K03110	12.34310793
K03177	12.34310793
K03438	12.34310793
K03470	12.34310793
K03545	12.34310793
K03550	12.34310793
K03551	12.34310793
K03553	12.34310793
K03584	12.34310793
K03588	12.34310793
K03596	12.34310793
K03602	12.34310793
K03631	12.34310793
K03664	12.34310793
K03685	12.34310793
K03687	12.34310793
K03695	12.34310793
K03702	12.34310793
K03703	12.34310793
K03723	12.34310793
K03924	12.34310793
K03976	12.34310793
K03977	12.34310793
K03979	12.34310793
K04066	12.34310793
K04068	12.34310793
K04069	12.34310793
K04075	12.34310793
K04077	12.34310793
K04078	12.34310793
K06158	12.34310793
K06187	12.34310793
K06207	12.34310793
K06925	12.34310793
K06942	12.34310793
K06949	12.34310793
K07025	12.34310793
K07405	12.34310793
K07560	12.34310793
K09710	12.34310793
K09761	12.34310793
K09861	12.34310793
K09903	12.34310793
K11753	12.34310793
K15738	12.34310793
K16363	12.34310793
K02313	12.34188204
K06966	12.34086374
K00783	12.33842402
K00806	12.33842402
K02519	12.33694854
K02904	12.33685254
K01911	12.33682957
K09811	12.33682957
K03439	12.33534979
K00859	12.32780697
K01934	12.32780697
K02335	12.32780697
K02346	12.32780697
K03495	12.32780697
