feature	rank
K06147	9.592304113
K03496	9.324917855
K03925	9.324917855
K03655	9.283712084
K00077	9.053869274
K00611	9.053869274
K00973	9.053869274
K01915	9.053869274
K03215	9.053869274
K03686	9.053869274
K06917	9.016513386
K02004	8.91299162
K03798	8.778370115
K12410	8.728262713
K02078	8.723531518
K02355	8.723531518
K07088	8.723531518
K00527	8.532563366
K00864	8.494475594
K00074	8.428277489
K00626	8.428277489
K00688	8.428277489
K00941	8.428277489
K01160	8.428277489
K02852	8.428277489
K04069	8.428277489
K06887	8.428277489
K07345	8.428277489
K07346	8.428277489
K07480	8.428277489
K11070	8.428277489
K11201	8.428277489
K13735	8.428277489
K14744	8.428277489
K15583	8.428277489
K18838	8.428277489
K01625	8.4263088
K00027	8.397463553
K07347	8.397463553
K00945	8.388127001
K00975	8.388127001
K11754	8.385517081
K00937	8.381319568
K08591	8.331027914
K00874	8.293150138
K01955	8.293150138
K07047	8.293150138
K11068	8.293150138
K00609	8.290827594
K06155	8.290827594
K02529	8.284405772
K13051	8.28354692
K00313	8.271186615
K03151	8.271186615
K11071	8.271186615
K01439	8.258417285
K15581	8.254040669
K03476	8.249361925
K13542	8.249361925
K15582	8.244574352
K01956	8.236478752
K01620	8.232911654
K00965	8.212466991
K00656	8.208916982
K00700	8.208916982
K01142	8.20828769
K01190	8.20828769
K01258	8.20828769
K01465	8.20828769
K04068	8.20828769
K07090	8.20828769
K10670	8.20828769
K14170	8.20828769
K19302	8.20828769
K00762	8.194802673
K03324	8.194802673
K03785	8.194802673
K00286	8.178205869
K00849	8.157780677
K00850	8.157780677
K01934	8.157780677
K03497	8.157780677
K03976	8.157780677
K07776	8.157780677
K01591	8.147515182
K01754	8.147515182
K02493	8.147515182
K06207	8.147515182
K07560	8.147515182
K09710	8.147515182
K03734	8.129083083
K01914	8.099976139
K01512	8.081853609
K03574	8.081853609
K03892	8.047692571
K01607	8.044686013
K06217	8.038575098
K06997	8.038575098
K02346	8.035324081
K04763	8.028557448
K07171	8.026713327
K01426	8.013668431
K07032	8.013668431
K08094	7.990806467
K13038	7.98862578
K01652	7.983594503
K03498	7.983594503
K11072	7.983594503
K03499	7.979972531
K07461	7.979972531
K18348	7.979972531
K03427	7.969446783
K19166	7.967859825
K07024	7.929353335
K01194	7.92303137
K02614	7.921348483
K00865	7.912585022
K08372	7.912585022
K00703	7.870537585
K01420	7.85660024
K01624	7.85660024
K02080	7.85660024
K02108	7.85660024
K02109	7.85660024
K02110	7.85660024
K02112	7.85660024
K02114	7.85660024
K02115	7.85660024
K07574	7.85660024
K13787	7.85660024
K02111	7.856565104
K01998	7.853323287
K07053	7.853323287
K01424	7.847239127
K01784	7.825856366
K01996	7.825856366
K04758	7.825856366
K07027	7.824384926
K07258	7.824384926
K10006	7.824384926
K10007	7.824384926
K10008	7.824384926
K01995	7.820263938
K03624	7.817851452
K02003	7.813285895
K12952	7.810958631
K02113	7.79293751
K00847	7.786306129
K00764	7.780904679
K01619	7.780904679
K07738	7.780904679
K01997	7.77808503
K01534	7.746649379
K07045	7.743973835
K03282	7.737833397
K06173	7.728955293
K00784	7.725315468
K01647	7.7175538
K01662	7.715680015
K02954	7.715680015
K01515	7.70763136
K01714	7.70763136
K06902	7.70763136
K03743	7.673914071
K01933	7.669559911
K00068	7.662091227
K03491	7.653834082
K08483	7.646307778
K10823	7.646307778
K02027	7.64337894
K01990	7.63240178
K02032	7.63240178
K03768	7.63240178
K05592	7.63240178
K16786	7.63240178
K02914	7.611242146
K03588	7.609214317
K00366	7.607771728
K00602	7.607771728
K02601	7.605126677
K01785	7.60059897
K01803	7.593363969
K00571	7.585700444
K07109	7.585700444
K03101	7.585608769
K01091	7.582335078
K01923	7.580029925
K01588	7.572661795
K01945	7.572661795
K03545	7.572661795
K11069	7.572661795
K00640	7.571968375
K02033	7.560407464
K04759	7.560407464
K07727	7.559228292
K01193	7.557389341
K02034	7.557389341
K07491	7.557389341
K11175	7.557389341
K02469	7.550472332
K02470	7.550472332
K03086	7.550472332
K00615	7.549659807
K00760	7.547097487
K01265	7.547097487
K07667	7.547097487
K01262	7.541254072
K00763	7.522293531
K01733	7.522293531
K03569	7.521927924
K04487	7.521927924
K01778	7.50938687
K00873	7.509366303
K08093	7.48707097
K10708	7.48707097
K03040	7.485623827
K03218	7.478266061
K01358	7.477984634
K03931	7.47170967
K02037	7.467930991
K02038	7.467930991
K02072	7.467930991
K02071	7.466526891
K06178	7.465264518
K00075	7.464032218
K00995	7.461229604
K00954	7.447692548
K01951	7.446451295
K01491	7.44102704
K01273	7.440500465
K01872	7.440500465
K00651	7.43698339
K10112	7.43698339
K03530	7.434969569
K15738	7.434262966
K00876	7.4337125
K02029	7.4337125
K10541	7.429509096
