feature	rank
K01995	14.40142199
K01996	14.40142199
K01998	14.40142199
K01997	14.39967595
K00611	14.15445872
K06997	13.06264656
K01023	12.89504757
K01160	12.89504757
K01620	12.89504757
K01999	12.89504757
K02168	12.89504757
K02461	12.89504757
K02478	12.89504757
K03291	12.89504757
K03498	12.89504757
K03755	12.89504757
K03808	12.89504757
K04046	12.89504757
K05787	12.89504757
K05802	12.89504757
K06078	12.89504757
K06149	12.89504757
K06884	12.89504757
K06887	12.89504757
K06946	12.89504757
K07270	12.89504757
K07285	12.89504757
K07346	12.89504757
K07348	12.89504757
K07349	12.89504757
K07357	12.89504757
K08348	12.89504757
K09017	12.89504757
K09476	12.89504757
K11201	12.89504757
K11904	12.89504757
K12149	12.89504757
K12678	12.89504757
K12684	12.89504757
K12687	12.89504757
K12957	12.89504757
K13069	12.89504757
K14170	12.89504757
K14744	12.89504757
K16322	12.89504757
K16324	12.89504757
K18320	12.89504757
K18837	12.89504757
K18838	12.89504757
K18919	12.89504757
K18922	12.89504757
K19270	12.89504757
K19166	12.86049565
K00615	12.84791641
K00973	12.84791641
K07345	12.84731469
K13735	12.84731469
K03925	12.83970376
K06079	12.83903298
K12410	12.83903298
K19789	12.83903298
K03284	12.78747231
K07480	12.78747231
K01754	12.71015551
K00077	12.65730806
K07347	12.63125275
K00313	12.62796631
K01338	12.61064506
K03573	12.57583113
K12113	12.57583113
K00937	12.57391215
K02784	12.28121511
K00068	12.16676283
K03743	12.04871871
K01730	11.98932195
K04784	11.96193015
K03324	11.92634471
K01625	11.89670711
K10556	11.89670711
K00640	11.88752414
K00941	11.80624886
K01647	11.79659671
K06147	11.79659671
K02614	11.78672905
K01649	11.77235838
K01662	11.72108873
K06211	11.67380859
K00874	11.67266939
K00705	11.65922025
K02914	11.55388996
K05982	11.5454414
K14348	11.5454414
K00074	11.54040548
K17759	11.52561558
K00991	11.52047006
K00883	11.49903046
K01687	11.46906156
K06287	11.46906156
K00821	11.45444582
K07025	11.3933103
K02688	11.34889415
K07043	11.33484931
K01486	11.32191397
K04069	11.32191397
K08322	11.28244521
K00528	11.22684033
K09022	11.22684033
K06168	11.19802366
K09994	11.16184022
K09951	11.10520803
K00058	11.09396787
K07053	11.09396787
K00768	11.09003907
K04079	11.0160899
K00266	11.00560291
K00053	10.9800297
