# Constructed from biom file
#OTU ID	TL1a_FP_88	TL1a_DTT_268_Repeat	TL1a_FP_130	TL1a_DTT_130_Repeat	TL1a_DTT_196_Repeat	TL1a_FP_196	TL1a_DTT_88_Repeat	TL1a_FP_160	TL1a_FP_286	TL1a_FP_232	TL1a_FP_268	TL1a_DTT_160	TL1a_DTT_286	TL1a_DTT_232	TL1A_DTT_628	taxonomy
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae	9.0	27.0	6.0	0.0	12.0	27.0	0.0	745.0	4746.0	1159.0	157.0	7.0	40.0	28.0	13.0
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae	0.0	17.0	11.0	2.0	56.0	43.0	0.0	369.0	97.0	74.0	28.0	4.0	11.0	8.0	4.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae	7885.0	632.0	41178.0	203.0	198.0	11190.0	218.0	12418.0	4899.0	397.0	23002.0	11988.0	5211.0	44.0	2004.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae	495.0	27.0	66.0	16.0	0.0	72.0	0.0	129.0	104.0	0.0	201.0	80.0	98.0	0.0	68.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae	24202.0	19893.0	1164.0	19394.0	40766.0	22132.0	2247.0	6527.0	18254.0	5086.0	9223.0	7186.0	8220.0	26580.0	6013.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae	12826.0	12.0	7729.0	148.0	24.0	3983.0	369.0	950.0	2756.0	106.0	2509.0	3445.0	69.0	2.0	552.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae	4778.0	59.0	546.0	66.0	15.0	2075.0	53.0	885.0	4555.0	354.0	6762.0	1108.0	2386.0	33.0	305.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae	168.0	23.0	811.0	0.0	0.0	25.0	14.0	36.0	68.0	0.0	114.0	38.0	6.0	0.0	252.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Alicyclobacillaceae	0.0	58.0	0.0	25.0	17.0	0.0	47.0	1.0	10.0	0.0	3.0	0.0	0.0	0.0	96.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae	134.0	7289.0	897.0	5540.0	5272.0	10402.0	102.0	2658.0	26348.0	57839.0	13769.0	103.0	4519.0	72573.0	25.0
